Sample ID:	C:\Users\MCC\Documents\MCC Data\ULINE_CB\ULINE_CB_MCC_N2_30K_231110_R1.txt
Sample Weight (mg):	3.94
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\Users\MCC\Desktop\UMD MCC\MCC\Calibration Files\Coefficients\Coeff_231026_30K.txt
T Correction Coefficients:	0	1.0291	0
Time Shift (s):	8.5
*
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	End Flow (cc/min)	Oxygen (%)	HRR (W/g)
1276.000	693.340	79.999	19.985	100.280	20.212	0.235
1276.500	693.568	80.004	19.988	100.278	20.212	0.209
1277.000	693.887	80.009	19.991	100.273	20.213	0.165
1277.500	694.105	80.004	19.988	100.271	20.213	0.134
1278.000	694.377	80.010	19.990	100.268	20.214	0.097
1278.500	694.646	80.009	19.991	100.269	20.213	0.123
1279.000	694.897	80.007	19.990	100.273	20.212	0.203
1279.500	695.195	80.019	19.995	100.275	20.213	0.122
1280.000	695.426	80.009	19.990	100.275	20.214	0.057
1280.500	695.726	80.011	19.992	100.277	20.214	0.072
1281.000	695.955	80.005	19.989	100.278	20.214	0.027
1281.500	696.268	80.012	19.991	100.274	20.214	0.096
1282.000	696.502	80.019	19.994	100.273	20.213	0.109
1282.500	696.760	80.008	19.989	100.273	20.213	0.176
1283.000	697.041	80.011	19.991	100.272	20.213	0.115
1283.500	697.271	80.009	19.991	100.273	20.215	-0.024
1284.000	697.577	80.003	19.987	100.274	20.213	0.123
1284.500	697.825	80.011	19.991	100.271	20.214	0.036
1285.001	698.101	80.007	19.989	100.271	20.213	0.110
1285.501	698.358	80.004	19.987	100.272	20.214	0.099
1286.001	698.602	80.014	19.993	100.268	20.213	0.153
1286.500	698.872	80.013	19.992	100.269	20.214	0.034
1287.000	699.131	80.016	19.993	100.272	20.213	0.148
1287.500	699.426	80.009	19.990	100.271	20.212	0.213
1288.000	699.664	80.020	19.995	100.271	20.214	0.092
1288.500	699.929	80.006	19.988	100.278	20.213	0.132
1289.000	700.177	80.004	19.987	100.274	20.213	0.163
1289.500	700.444	80.010	19.990	100.270	20.214	0.064
1290.000	700.715	80.007	19.990	100.267	20.214	0.030
1290.500	700.947	80.000	19.986	100.267	20.214	0.026
1291.000	701.237	80.007	19.989	100.258	20.214	0.073
1291.500	701.476	80.010	19.990	100.258	20.214	0.089
1292.000	701.749	80.005	19.988	100.259	20.214	0.074
1292.500	702.006	80.012	19.991	100.257	20.214	0.051
1293.001	702.248	80.011	19.990	100.259	20.215	0.014
1293.501	702.520	80.014	19.992	100.263	20.215	-0.038
1294.000	702.761	80.018	19.995	100.266	20.214	0.056
1294.500	703.053	80.019	19.994	100.271	20.215	0.005
1295.001	703.285	80.005	19.988	100.276	20.214	0.022
1295.501	703.542	80.003	19.988	100.274	20.214	0.094
1296.001	703.801	80.004	19.989	100.272	20.215	0.018
1296.500	704.048	80.013	19.991	100.269	20.214	0.096
1297.000	704.320	80.007	19.989	100.267	20.214	0.055
1297.500	704.538	80.016	19.993	100.264	20.214	0.086
1298.000	704.829	80.007	19.989	100.269	20.213	0.128
1298.500	705.081	80.010	19.991	100.271	20.215	0.012
1299.000	705.344	80.011	19.992	100.274	20.213	0.126
1299.500	705.593	80.006	19.989	100.272	20.214	0.044
1300.000	705.832	80.013	19.992	100.273	20.215	0.003
1300.500	706.093	80.010	19.990	100.271	20.214	0.020
1301.000	706.340	80.004	19.987	100.271	20.213	0.163
1301.500	706.610	80.011	19.991	100.268	20.215	-0.009
1302.000	706.853	80.006	19.989	100.270	20.214	0.076
1302.500	707.099	80.012	19.991	100.270	20.213	0.112
1303.000	707.349	80.004	19.988	100.273	20.214	0.050
1303.500	707.595	80.015	19.992	100.272	20.213	0.107
1304.001	707.867	80.005	19.989	100.276	20.214	0.031
1304.501	708.094	80.009	19.991	100.273	20.215	0.019
1305.001	708.367	80.009	19.989	100.274	20.214	0.022
1305.500	708.604	80.011	19.990	100.268	20.215	-0.056
1306.000	708.857	80.003	19.988	100.270	20.216	-0.062
1306.501	709.124	80.010	19.990	100.265	20.215	-0.019
1307.001	709.342	80.008	19.989	100.266	20.216	-0.106
1307.500	709.611	80.007	19.989	100.265	20.216	-0.138
1308.000	709.835	80.008	19.990	100.263	20.217	-0.203
1308.500	710.111	80.010	19.990	100.262	20.218	-0.249
1309.000	710.331	80.008	19.989	100.264	20.217	-0.205
1309.500	710.602	80.008	19.989	100.263	20.217	-0.180
1310.000	710.848	80.013	19.992	100.263	20.218	-0.224
1310.500	711.068	80.008	19.989	100.265	20.219	-0.308
1311.000	711.333	80.008	19.989	100.265	20.217	-0.208
1311.500	711.564	80.006	19.989	100.263	20.219	-0.370
1312.001	711.848	80.006	19.988	100.263	20.218	-0.240
1312.501	712.053	80.004	19.989	100.261	20.219	-0.368
1313.000	712.324	80.000	19.987	100.261	20.220	-0.379
1313.501	712.552	80.012	19.991	100.258	20.218	-0.242
1314.001	712.804	80.012	19.992	100.260	20.218	-0.259
1314.500	713.044	80.006	19.988	100.263	20.219	-0.312
1315.000	713.282	80.003	19.988	100.263	20.218	-0.269
1315.500	713.565	80.012	19.992	100.261	20.219	-0.320
1316.000	713.767	80.003	19.987	100.267	20.218	-0.279
1316.500	714.029	80.013	19.993	100.263	20.220	-0.385
1317.000	714.261	80.008	19.989	100.264	20.219	-0.345
1317.500	714.514	80.010	19.990	100.264	20.220	-0.392
1318.000	714.740	80.007	19.989	100.266	20.221	-0.527
1318.500	714.960	80.001	19.985	100.262	20.220	-0.419
1319.000	715.264	80.009	19.989	100.261	20.220	-0.391
1319.500	715.491	80.006	19.988	100.258	20.220	-0.424
1320.000	715.740	80.011	19.990	100.257	20.221	-0.479
1320.500	715.968	80.010	19.991	100.258	20.220	-0.396
1321.000	716.193	80.007	19.989	100.260	20.221	-0.476
1321.500	716.464	80.014	19.992	100.265	20.220	-0.428
1322.000	716.686	80.008	19.989	100.268	20.220	-0.441
1322.500	716.967	80.006	19.989	100.269	20.220	-0.418
1323.000	717.173	80.019	19.994	100.269	20.220	-0.386
1323.501	717.423	80.005	19.988	100.273	20.221	-0.501
1324.001	717.664	80.008	19.990	100.274	20.220	-0.419
1324.500	717.911	80.009	19.990	100.273	20.221	-0.462
1325.000	718.177	80.018	19.994	100.273	20.220	-0.410
1325.500	718.385	80.008	19.990	100.276	20.220	-0.405
1326.000	718.664	80.012	19.991	100.271	20.217	-0.210
1326.500	718.875	80.010	19.991	100.270	20.220	-0.400
1327.000	719.147	80.010	19.990	100.269	20.219	-0.375
1327.501	719.364	80.013	19.991	100.270	20.219	-0.349
1328.001	719.607	80.012	19.991	100.268	20.220	-0.398
1328.500	719.871	80.006	19.989	100.268	20.218	-0.246
1329.000	720.089	80.009	19.990	100.267	20.219	-0.341
1329.500	720.353	80.011	19.990	100.266	20.217	-0.199
1330.001	720.575	80.006	19.989	100.265	20.221	-0.490
1330.501	720.813	80.010	19.990	100.261	20.218	-0.294
1331.000	721.055	80.005	19.988	100.260	20.219	-0.354
1331.500	721.294	80.015	19.991	100.256	20.217	-0.202
1332.000	721.552	80.010	19.989	100.258	20.217	-0.143
1332.500	721.779	80.011	19.991	100.258	20.218	-0.228
1333.000	722.044	80.012	19.992	100.261	20.218	-0.245
1333.500	722.260	80.009	19.991	100.263	20.218	-0.282
1334.000	722.510	80.011	19.990	100.266	20.216	-0.129
1334.500	722.758	80.012	19.991	100.264	20.217	-0.152
1335.000	722.988	80.006	19.988	100.266	20.218	-0.227
1335.500	723.239	80.012	19.990	100.265	20.216	-0.094
1336.000	723.468	80.012	19.991	100.264	20.217	-0.170
1336.501	723.745	80.005	19.987	100.265	20.217	-0.147
1337.001	723.962	80.008	19.988	100.264	20.218	-0.271
1337.501	724.223	80.009	19.989	100.261	20.217	-0.194
1338.000	724.448	80.008	19.988	100.261	20.218	-0.291
1338.501	724.675	80.012	19.991	100.259	20.219	-0.330
1339.001	724.943	80.007	19.989	100.257	20.218	-0.253
1339.500	725.169	80.009	19.989	100.255	20.218	-0.264
1340.000	725.420	80.012	19.989	100.253	20.217	-0.198
1340.500	725.662	80.009	19.989	100.251	20.218	-0.297
1341.000	725.893	80.008	19.989	100.246	20.219	-0.313
1341.500	726.135	80.012	19.990	100.243	20.217	-0.188
1342.000	726.385	80.008	19.990	100.242	20.217	-0.178
1342.500	726.639	80.008	19.989	100.239	20.217	-0.166
1343.000	726.868	80.010	19.990	100.238	20.217	-0.174
1343.500	727.122	80.009	19.989	100.238	20.217	-0.178
1344.000	727.332	80.001	19.985	100.235	20.217	-0.172
1344.500	727.606	80.013	19.991	100.230	20.218	-0.234
1345.001	727.848	80.015	19.992	100.231	20.217	-0.147
1345.501	728.062	80.013	19.992	100.229	20.215	-0.055
1346.000	728.347	80.012	19.991	100.232	20.217	-0.139
1346.500	728.549	80.011	19.990	100.235	20.217	-0.180
1347.000	728.817	80.018	19.993	100.237	20.217	-0.206
1347.500	729.047	80.001	19.986	100.244	20.216	-0.098
1348.000	729.314	80.018	19.993	100.238	20.217	-0.161
1348.500	729.540	80.008	19.989	100.241	20.217	-0.200
1349.000	729.785	80.012	19.991	100.240	20.216	-0.114
1349.500	730.046	80.014	19.992	100.245	20.216	-0.080
1350.000	730.258	80.006	19.988	100.244	20.217	-0.173
1350.500	730.532	80.014	19.992	100.252	20.217	-0.197
1351.000	730.751	80.010	19.989	100.255	20.218	-0.231
1351.500	731.000	80.008	19.989	100.257	20.218	-0.271
1352.001	731.242	80.007	19.990	100.258	20.217	-0.149
1352.501	731.489	80.013	19.990	100.254	20.217	-0.162
1353.000	731.738	80.012	19.991	100.252	20.218	-0.259
1353.500	731.949	80.006	19.988	100.248	20.219	-0.344
1354.001	732.229	80.012	19.992	100.249	20.219	-0.372
1354.501	732.443	80.010	19.992	100.250	20.221	-0.465
1355.000	732.715	80.012	19.991	100.254	20.218	-0.279
1355.501	732.954	80.014	19.991	100.259	20.219	-0.322
1356.001	733.190	80.012	19.991	100.262	20.219	-0.319
1356.501	733.447	80.011	19.991	100.263	20.219	-0.303
1357.000	733.672	80.008	19.990	100.263	20.220	-0.426
1357.500	733.947	80.014	19.993	100.259	20.220	-0.418
1358.000	734.174	80.011	19.990	100.259	20.220	-0.377
1358.500	734.412	80.009	19.989	100.258	20.220	-0.423
1359.000	734.660	80.010	19.990	100.258	20.220	-0.429
1359.501	734.899	80.007	19.989	100.259	20.219	-0.361
1360.001	735.160	80.012	19.992	100.260	20.220	-0.390
1360.500	735.388	80.019	19.995	100.261	20.220	-0.428
1361.000	735.655	80.004	19.989	100.265	20.220	-0.444
1361.500	735.885	80.013	19.991	100.264	20.221	-0.488
1362.000	736.143	80.013	19.988	100.262	20.220	-0.422
1362.500	736.389	80.012	19.993	100.260	20.221	-0.461
1363.000	736.619	80.012	19.991	100.259	20.220	-0.425
1363.500	736.864	80.009	19.990	100.256	20.220	-0.380
1364.000	737.095	80.012	19.993	100.256	20.222	-0.537
1364.500	737.381	80.008	19.990	100.259	20.220	-0.444
1365.001	737.600	80.006	19.990	100.258	20.221	-0.465
1365.501	737.868	80.005	19.990	100.259	20.220	-0.398
1366.000	738.100	80.011	19.990	100.258	20.220	-0.432
1366.500	738.340	80.009	19.990	100.257	20.220	-0.418
1367.000	738.599	80.007	19.990	100.257	20.221	-0.479
1367.500	738.830	80.011	19.991	100.258	20.220	-0.448
1368.000	739.105	80.014	19.993	100.259	20.220	-0.456
1368.500	739.325	80.008	19.990	100.261	20.220	-0.439
1369.000	739.580	80.013	19.993	100.259	20.220	-0.439
1369.500	739.819	80.005	19.989	100.258	20.222	-0.572
1370.000	740.066	80.016	19.993	100.258	20.221	-0.502
1370.500	740.311	80.012	19.992	100.260	20.222	-0.608
1371.000	740.527	80.009	19.990	100.260	20.222	-0.556
1371.500	740.809	80.010	19.989	100.263	20.221	-0.499
1372.000	741.031	80.017	19.994	100.265	20.222	-0.556
1372.500	741.288	80.013	19.993	100.269	20.221	-0.530
1373.000	741.530	80.014	19.993	100.271	20.222	-0.573
1373.500	741.767	80.017	19.994	100.273	20.222	-0.578
1374.001	742.027	80.007	19.989	100.276	20.224	-0.717
1374.501	742.259	80.007	19.988	100.275	20.222	-0.572
1375.000	742.532	80.011	19.993	100.269	20.222	-0.602
1375.500	742.756	80.009	19.990	100.267	20.222	-0.591
1376.000	743.016	80.007	19.989	100.264	20.223	-0.640
1376.500	743.268	80.005	19.988	100.260	20.224	-0.754
1377.000	743.509	80.018	19.995	100.258	20.223	-0.678
1377.500	743.783	80.007	19.988	100.263	20.223	-0.663
1378.000	743.979	80.016	19.993	100.261	20.224	-0.711
1378.500	744.272	80.008	19.990	100.263	20.223	-0.624
1379.000	744.507	80.009	19.989	100.264	20.222	-0.570
1379.500	744.731	80.011	19.989	100.267	20.224	-0.733
1380.000	744.961	80.008	19.989	100.265	20.223	-0.643
1380.500	745.225	80.009	19.989	100.266	20.223	-0.659
1381.000	745.476	80.010	19.990	100.261	20.222	-0.576
1381.501	745.712	80.010	19.991	100.260	20.223	-0.640
1382.001	745.981	80.009	19.986	100.258	20.222	-0.591
1382.500	746.202	80.006	19.988	100.253	20.223	-0.666
1383.001	746.475	80.011	19.990	100.252	20.223	-0.632
