Sample ID:	C:\Users\MCC\Documents\MCC Data\ULINE_CB\ULINE_CB_MCC_N2_30K_231110_R2.txt
Sample Weight (mg):	4.01
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\Users\MCC\Desktop\UMD MCC\MCC\Calibration Files\Coefficients\Coeff_231026_30K.txt
T Correction Coefficients:	0	1.0291	0
Time Shift (s):	8.5
*
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	End Flow (cc/min)	Oxygen (%)	HRR (W/g)
482.000	300.799	80.012	19.992	100.466	20.002	20.567
482.500	301.048	80.011	19.990	100.464	20.002	20.624
483.000	301.281	80.002	19.987	100.462	19.999	20.789
483.500	301.549	80.011	19.990	100.460	19.998	20.933
484.000	301.785	80.010	19.991	100.459	19.994	21.228
484.500	302.080	80.007	19.989	100.458	19.993	21.289
485.000	302.283	80.010	19.989	100.455	19.991	21.419
485.500	302.534	80.009	19.990	100.455	19.988	21.687
486.000	302.816	80.006	19.989	100.458	19.987	21.792
486.500	303.038	80.010	19.992	100.458	19.985	21.948
487.000	303.304	80.008	19.990	100.460	19.981	22.208
487.500	303.542	80.005	19.988	100.462	19.979	22.350
488.000	303.802	80.011	19.990	100.461	19.975	22.664
488.500	304.046	80.010	19.991	100.460	19.974	22.762
489.000	304.292	80.013	19.991	100.461	19.972	22.935
489.500	304.557	80.008	19.989	100.457	19.969	23.159
490.000	304.785	80.011	19.990	100.456	19.967	23.301
490.500	305.061	80.011	19.990	100.458	19.966	23.394
491.000	305.304	80.009	19.990	100.460	19.961	23.786
491.500	305.554	80.014	19.993	100.460	19.960	23.856
492.000	305.783	80.008	19.989	100.466	19.958	24.010
492.500	306.052	80.014	19.991	100.467	19.955	24.248
493.000	306.294	80.012	19.991	100.468	19.954	24.359
493.500	306.546	80.012	19.990	100.468	19.950	24.621
494.000	306.820	80.010	19.990	100.469	19.948	24.791
494.500	307.036	80.007	19.988	100.463	19.945	25.034
495.000	307.330	80.010	19.990	100.462	19.942	25.314
495.500	307.538	80.001	19.986	100.461	19.940	25.437
496.000	307.808	80.010	19.990	100.457	19.937	25.664
496.500	308.060	80.009	19.988	100.457	19.935	25.843
497.000	308.297	80.015	19.992	100.456	19.932	26.038
497.500	308.563	80.009	19.989	100.460	19.930	26.237
498.000	308.770	80.014	19.990	100.463	19.928	26.374
498.500	309.069	80.005	19.987	100.471	19.925	26.602
499.000	309.301	80.005	19.986	100.469	19.924	26.654
499.500	309.576	80.011	19.990	100.472	19.921	26.957
500.000	309.808	80.004	19.987	100.475	19.918	27.135
500.500	310.042	80.007	19.987	100.477	19.916	27.354
501.000	310.306	80.009	19.989	100.475	19.914	27.460
501.500	310.534	80.004	19.988	100.483	19.912	27.605
502.000	310.805	80.007	19.985	100.487	19.910	27.779
502.500	311.042	80.007	19.987	100.483	19.906	28.097
503.000	311.311	80.015	19.991	100.484	19.903	28.371
503.500	311.549	80.012	19.990	100.489	19.901	28.513
504.000	311.812	80.017	19.992	100.489	19.897	28.774
504.500	312.069	80.011	19.989	100.492	19.896	28.901
505.000	312.285	80.000	19.984	100.494	19.891	29.241
505.500	312.574	80.016	19.991	100.491	19.889	29.420
506.000	312.797	80.010	19.990	100.491	19.887	29.623
506.500	313.053	80.007	19.986	100.492	19.883	29.894
507.000	313.299	80.007	19.987	100.488	19.880	30.118
507.500	313.538	80.010	19.990	100.489	19.878	30.265
508.000	313.802	80.018	19.992	100.494	19.874	30.595
508.500	314.035	80.010	19.989	100.495	19.872	30.793
509.000	314.323	80.018	19.992	100.493	19.869	31.030
509.500	314.540	80.012	19.991	100.499	19.866	31.193
510.000	314.811	80.015	19.993	100.504	19.862	31.509
510.500	315.048	80.014	19.991	100.506	19.861	31.584
511.000	315.303	80.003	19.986	100.505	19.859	31.777
511.500	315.559	80.006	19.987	100.504	19.854	32.149
512.000	315.782	80.005	19.987	100.499	19.853	32.208
512.500	316.066	80.010	19.989	100.495	19.849	32.583
513.000	316.294	80.016	19.993	100.493	19.848	32.634
513.500	316.556	80.007	19.988	100.499	19.843	33.018
514.000	316.806	79.998	19.987	100.499	19.842	33.116
514.500	317.055	80.007	19.990	100.503	19.838	33.388
515.000	317.313	80.009	19.991	100.506	19.835	33.651
515.500	317.523	80.011	19.991	100.508	19.832	33.913
516.000	317.807	80.006	19.989	100.505	19.828	34.190
516.500	318.035	80.006	19.989	100.506	19.828	34.202
517.000	318.304	80.005	19.990	100.503	19.825	34.428
517.500	318.557	80.016	19.994	100.501	19.821	34.737
518.000	318.794	80.004	19.987	100.501	19.817	35.046
518.500	319.036	79.999	19.985	100.496	19.816	35.151
519.000	319.291	80.011	19.993	100.493	19.812	35.422
519.500	319.579	80.011	19.992	100.497	19.808	35.726
520.000	319.781	80.007	19.989	100.499	19.806	35.932
520.500	320.043	80.007	19.991	100.495	19.802	36.193
521.000	320.297	80.005	19.989	100.497	19.801	36.297
521.500	320.518	79.998	19.988	100.500	19.797	36.652
522.000	320.796	80.013	19.991	100.494	19.795	36.770
522.500	321.029	80.007	19.989	100.493	19.794	36.846
523.000	321.300	80.007	19.990	100.492	19.789	37.288
523.500	321.530	80.014	19.989	100.493	19.785	37.550
524.000	321.809	80.005	19.989	100.494	19.782	37.830
524.500	322.042	79.995	19.985	100.497	19.781	37.913
525.000	322.287	80.002	19.987	100.494	19.774	38.464
525.500	322.541	80.008	19.991	100.493	19.772	38.603
526.000	322.762	80.001	19.988	100.496	19.767	38.953
526.500	323.031	80.010	19.992	100.497	19.767	39.001
527.000	323.260	79.999	19.985	100.500	19.764	39.235
527.500	323.532	80.002	19.988	100.503	19.759	39.647
528.000	323.781	80.014	19.990	100.508	19.757	39.802
528.500	324.033	80.002	19.988	100.511	19.753	40.096
529.000	324.282	80.008	19.990	100.516	19.750	40.327
529.500	324.505	80.004	19.989	100.519	19.747	40.561
530.000	324.800	80.013	19.993	100.524	19.744	40.804
530.500	325.007	80.007	19.992	100.532	19.739	41.150
531.000	325.276	80.007	19.990	100.533	19.736	41.396
531.500	325.522	80.003	19.988	100.536	19.732	41.731
532.000	325.762	80.015	19.993	100.537	19.729	41.934
532.500	326.011	80.009	19.991	100.545	19.726	42.193
533.000	326.252	80.002	19.990	100.548	19.722	42.473
533.500	326.502	80.007	19.988	100.547	19.719	42.758
534.000	326.760	80.012	19.993	100.545	19.716	42.987
534.500	327.027	80.001	19.987	100.548	19.713	43.240
535.000	327.250	80.013	19.993	100.542	19.710	43.465
535.500	327.501	80.002	19.986	100.538	19.706	43.794
536.000	327.766	80.009	19.991	100.535	19.703	44.031
536.500	327.986	80.008	19.989	100.540	19.698	44.370
537.000	328.280	80.000	19.989	100.537	19.696	44.584
537.500	328.495	80.003	19.988	100.536	19.692	44.858
538.000	328.776	80.001	19.988	100.536	19.686	45.363
538.500	329.005	80.009	19.991	100.539	19.684	45.473
539.000	329.229	80.011	19.992	100.538	19.681	45.734
539.500	329.504	80.006	19.989	100.542	19.676	46.098
540.000	329.712	80.005	19.990	100.549	19.672	46.431
540.500	330.012	80.003	19.989	100.555	19.668	46.759
541.000	330.229	80.003	19.988	100.559	19.664	47.067
541.500	330.498	80.011	19.991	100.562	19.661	47.275
542.000	330.731	80.008	19.992	100.563	19.657	47.606
542.500	330.986	80.007	19.990	100.564	19.652	48.029
543.000	331.223	80.005	19.990	100.557	19.648	48.301
543.501	331.476	80.016	19.996	100.559	19.645	48.553
544.000	331.733	80.007	19.991	100.567	19.641	48.847
544.500	331.980	80.014	19.993	100.572	19.637	49.201
545.000	332.229	80.007	19.992	100.586	19.633	49.504
545.500	332.467	80.004	19.988	100.595	19.629	49.798
546.000	332.717	79.996	19.987	100.596	19.625	50.136
546.500	332.974	80.001	19.987	100.588	19.621	50.454
547.000	333.211	80.008	19.991	100.582	19.617	50.714
547.500	333.494	80.001	19.990	100.571	19.612	51.106
548.000	333.741	80.004	19.991	100.570	19.607	51.524
548.500	333.978	80.005	19.989	100.573	19.605	51.686
549.000	334.211	80.003	19.991	100.578	19.600	52.080
549.500	334.447	80.013	19.993	100.583	19.597	52.295
550.000	334.714	80.007	19.992	100.584	19.592	52.702
550.500	334.948	80.012	19.991	100.587	19.588	53.023
551.000	335.217	80.002	19.989	100.588	19.582	53.484
551.500	335.450	80.004	19.989	100.585	19.579	53.753
552.000	335.731	79.998	19.987	100.587	19.574	54.107
552.500	335.952	80.003	19.987	100.585	19.569	54.478
553.000	336.206	80.000	19.987	100.583	19.565	54.798
553.500	336.482	80.002	19.989	100.583	19.561	55.152
554.000	336.697	80.008	19.992	100.590	19.555	55.623
554.500	336.964	80.005	19.992	100.592	19.551	55.882
555.000	337.196	80.013	19.994	100.600	19.546	56.289
555.500	337.450	80.006	19.991	100.610	19.543	56.544
556.000	337.676	80.014	19.994	100.613	19.540	56.819
556.500	337.955	80.016	19.993	100.618	19.535	57.178
557.000	338.213	80.005	19.990	100.622	19.528	57.698
557.500	338.428	80.007	19.991	100.620	19.524	58.022
558.000	338.716	79.997	19.986	100.614	19.521	58.272
558.500	338.935	80.004	19.988	100.612	19.515	58.721
559.000	339.192	80.013	19.992	100.607	19.510	59.119
559.500	339.442	80.005	19.989	100.605	19.506	59.470
560.000	339.679	80.001	19.988	100.607	19.498	60.069
560.500	339.949	80.004	19.988	100.608	19.494	60.398
561.000	340.178	80.000	19.988	100.610	19.490	60.735
561.500	340.466	80.010	19.992	100.611	19.485	61.128
562.000	340.687	80.006	19.989	100.615	19.481	61.453
562.500	340.931	80.007	19.990	100.616	19.474	61.934
563.000	341.185	80.012	19.992	100.619	19.471	62.207
563.500	341.429	80.003	19.989	100.622	19.465	62.695
564.000	341.690	80.013	19.990	100.625	19.461	62.992
564.500	341.914	80.014	19.992	100.624	19.454	63.509
565.001	342.188	80.014	19.993	100.631	19.450	63.893
565.500	342.424	80.009	19.990	100.639	19.446	64.173
566.000	342.674	80.012	19.992	100.645	19.439	64.724
566.500	342.940	80.009	19.991	100.654	19.433	65.186
567.000	343.195	79.998	19.986	100.657	19.428	65.549
567.500	343.434	80.000	19.986	100.647	19.424	65.885
568.000	343.659	80.010	19.991	100.643	19.417	66.450
568.500	343.942	80.007	19.990	100.642	19.412	66.846
569.000	344.167	80.007	19.989	100.639	19.407	67.207
569.500	344.430	80.010	19.991	100.639	19.402	67.596
570.000	344.662	80.000	19.987	100.650	19.395	68.128
570.500	344.908	80.007	19.990	100.651	19.391	68.467
571.000	345.174	80.008	19.989	100.649	19.384	69.025
571.500	345.399	80.011	19.991	100.646	19.380	69.338
572.000	345.696	80.007	19.990	100.649	19.374	69.803
572.500	345.908	80.006	19.990	100.648	19.368	70.263
573.000	346.175	80.005	19.987	100.651	19.363	70.648
573.500	346.406	80.003	19.990	100.652	19.360	70.932
574.001	346.666	80.006	19.988	100.658	19.352	71.549
574.500	346.908	80.010	19.990	100.656	19.348	71.878
575.000	347.140	80.008	19.991	100.656	19.341	72.392
575.500	347.425	80.005	19.988	100.657	19.336	72.811
576.000	347.655	80.004	19.988	100.658	19.330	73.228
576.500	347.935	80.008	19.990	100.655	19.324	73.739
577.000	348.150	80.003	19.987	100.656	19.320	74.070
577.500	348.390	80.009	19.990	100.654	19.314	74.530
578.000	348.657	80.011	19.990	100.653	19.308	74.951
578.500	348.894	80.010	19.991	100.656	19.302	75.480
579.000	349.170	80.014	19.992	100.658	19.297	75.894
579.500	349.396	80.018	19.991	100.659	19.292	76.262
580.000	349.672	80.010	19.990	100.663	19.285	76.807
580.500	349.903	80.017	19.993	100.666	19.280	77.174
581.000	350.150	80.008	19.991	100.669	19.275	77.580
581.500	350.408	80.011	19.989	100.671	19.270	77.947
582.000	350.629	80.015	19.993	100.671	19.262	78.603
582.500	350.929	80.009	19.989	100.672	19.256	79.055
583.000	351.154	80.003	19.988	100.672	19.253	79.338
583.500	351.402	80.011	19.992	100.669	19.247	79.752
584.001	351.643	80.012	19.991	100.674	19.243	80.116
584.501	351.883	80.006	19.988	100.682	19.237	80.548
585.000	352.169	80.008	19.990	100.685	19.234	80.819
585.500	352.382	80.012	19.992	100.688	19.228	81.302
586.000	352.671	80.005	19.988	100.697	19.222	81.708
586.500	352.895	80.003	19.986	100.695	19.216	82.208
587.000	353.144	80.012	19.989	100.692	19.212	82.549
587.500	353.371	80.012	19.991	100.692	19.206	82.994
588.000	353.640	80.009	19.992	100.697	19.201	83.385
588.500	353.901	80.003	19.988	100.696	19.197	83.703
589.000	354.124	80.009	19.992	100.697	19.193	84.022
589.500	354.392	80.018	19.994	100.698	19.188	84.387
590.000	354.622	80.006	19.989	100.701	19.182	84.850
590.500	354.892	80.005	19.990	100.697	19.177	85.243
591.000	355.137	80.009	19.990	100.696	19.173	85.555
591.500	355.385	80.004	19.987	100.698	19.167	86.039
592.000	355.649	80.010	19.989	100.698	19.163	86.360
592.500	355.868	80.008	19.990	100.696	19.159	86.677
593.000	356.153	80.014	19.990	100.699	19.156	86.918
593.500	356.372	80.011	19.991	100.697	19.151	87.274
594.000	356.614	80.008	19.992	100.697	19.148	87.541
594.500	356.862	80.004	19.988	100.700	19.142	87.978
595.000	357.108	80.006	19.987	100.696	19.140	88.161
595.500	357.376	80.004	19.989	100.689	19.135	88.552
596.000	357.601	80.011	19.989	100.689	19.132	88.793
596.500	357.886	80.007	19.989	100.686	19.129	89.016
597.000	358.108	80.010	19.991	100.682	19.128	89.130
597.500	358.365	80.009	19.990	100.687	19.125	89.376
598.000	358.613	80.007	19.989	100.693	19.122	89.582
598.500	358.872	80.012	19.991	100.695	19.119	89.835
599.000	359.127	80.008	19.990	100.697	19.116	90.025
599.500	359.345	80.004	19.987	100.694	19.115	90.092
600.000	359.622	80.011	19.991	100.689	19.113	90.257
600.500	359.846	80.007	19.988	100.686	19.112	90.333
601.000	360.101	80.007	19.989	100.685	19.109	90.534
601.500	360.358	80.017	19.993	100.683	19.109	90.541
602.000	360.603	80.013	19.991	100.688	19.109	90.561
602.501	360.852	80.003	19.987	100.691	19.107	90.692
603.001	361.094	80.010	19.989	100.691	19.107	90.736
603.500	361.369	80.003	19.989	100.685	19.107	90.745
604.000	361.593	80.011	19.990	100.678	19.105	90.875
604.501	361.836	80.016	19.993	100.673	19.106	90.810
605.001	362.110	80.003	19.986	100.667	19.106	90.759
605.500	362.339	80.014	19.992	100.660	19.107	90.670
606.000	362.607	80.009	19.988	100.661	19.107	90.705
606.500	362.836	80.013	19.991	100.660	19.108	90.592
607.000	363.105	80.012	19.991	100.658	19.109	90.514
607.500	363.343	80.009	19.989	100.655	19.110	90.409
608.000	363.587	80.006	19.988	100.652	19.112	90.285
608.500	363.838	80.012	19.991	100.646	19.115	90.048
609.000	364.089	80.008	19.988	100.643	19.118	89.800
609.500	364.344	80.008	19.988	100.636	19.121	89.535
610.000	364.561	80.008	19.988	100.627	19.123	89.381
610.500	364.850	80.011	19.989	100.624	19.126	89.144
611.000	365.081	80.006	19.988	100.621	19.131	88.776
611.500	365.339	80.012	19.990	100.615	19.135	88.466
612.000	365.575	80.011	19.991	100.614	19.140	88.099
612.500	365.826	80.013	19.991	100.614	19.144	87.726
613.000	366.112	80.008	19.990	100.615	19.150	87.273
613.500	366.322	80.011	19.990	100.612	19.156	86.803
614.000	366.586	80.003	19.986	100.609	19.161	86.367
614.500	366.829	80.013	19.992	100.599	19.167	85.889
615.000	367.089	80.004	19.987	100.593	19.173	85.430
615.500	367.331	80.009	19.990	100.583	19.179	84.976
616.000	367.587	80.006	19.987	100.579	19.187	84.375
616.500	367.843	80.011	19.991	100.574	19.193	83.889
617.000	368.054	80.009	19.990	100.576	19.199	83.390
617.500	368.340	80.006	19.990	100.571	19.208	82.712
618.000	368.568	80.005	19.987	100.566	19.215	82.146
618.500	368.832	80.010	19.989	100.561	19.224	81.462
619.000	369.097	80.006	19.989	100.556	19.232	80.824
619.500	369.327	80.009	19.988	100.547	19.241	80.073
620.000	369.576	80.005	19.990	100.542	19.250	79.407
620.500	369.808	80.009	19.988	100.539	19.259	78.665
621.000	370.098	80.011	19.990	100.532	19.269	77.862
621.500	370.321	80.016	19.993	100.529	19.279	77.096
622.001	370.596	80.011	19.990	100.525	19.289	76.322
622.500	370.816	80.011	19.991	100.525	19.300	75.505
623.000	371.082	80.017	19.990	100.520	19.311	74.583
623.500	371.346	80.012	19.991	100.516	19.320	73.869
624.000	371.566	80.009	19.989	100.513	19.333	72.924
624.500	371.869	80.004	19.988	100.508	19.344	72.038
625.000	372.082	80.010	19.990	100.500	19.354	71.234
625.500	372.339	80.015	19.992	100.496	19.368	70.180
626.000	372.595	80.010	19.988	100.494	19.377	69.439
626.500	372.839	80.001	19.988	100.488	19.391	68.328
627.000	373.090	80.010	19.988	100.485	19.403	67.384
627.500	373.314	80.007	19.989	100.483	19.414	66.535
628.001	373.613	79.991	19.985	100.482	19.427	65.562
628.500	373.847	80.000	19.990	100.474	19.438	64.670
629.000	374.097	80.013	19.992	100.473	19.451	63.673
629.500	374.348	80.008	19.989	100.471	19.461	62.820
630.000	374.609	80.008	19.990	100.467	19.477	61.593
630.500	374.867	80.013	19.992	100.462	19.489	60.693
631.000	375.091	80.016	19.991	100.464	19.501	59.716
631.500	375.352	80.002	19.988	100.463	19.514	58.723
632.000	375.586	80.003	19.988	100.460	19.528	57.647
632.500	375.858	80.000	19.991	100.457	19.540	56.697
633.000	376.106	79.998	19.987	100.458	19.553	55.696
633.500	376.340	80.000	19.987	100.455	19.564	54.766
634.000	376.605	80.017	19.984	100.446	19.576	53.879
634.500	376.840	80.013	19.991	100.436	19.589	52.831
635.000	377.109	80.006	19.988	100.432	19.602	51.808
635.500	377.343	80.008	19.991	100.421	19.614	50.851
636.000	377.627	80.006	19.988	100.417	19.629	49.729
636.500	377.869	80.002	19.988	100.414	19.639	48.931
637.001	378.107	80.008	19.989	100.417	19.653	47.832
637.500	378.368	80.012	19.990	100.418	19.663	47.063
638.000	378.604	80.015	19.992	100.421	19.676	46.017
638.500	378.868	80.015	19.990	100.421	19.688	45.110
639.000	379.104	80.010	19.987	100.423	19.699	44.235
639.500	379.370	80.014	19.989	100.420	19.710	43.379
640.000	379.615	80.009	19.994	100.417	19.721	42.536
640.500	379.859	80.007	19.990	100.415	19.734	41.486
641.000	380.123	80.005	19.991	100.410	19.744	40.746
641.500	380.354	80.017	19.989	100.407	19.756	39.749
642.000	380.624	80.004	19.991	100.404	19.766	38.970
642.500	380.856	80.012	19.990	100.400	19.777	38.109
643.000	381.132	80.004	19.986	100.395	19.787	37.394
643.500	381.364	80.010	19.983	100.387	19.796	36.635
644.000	381.611	80.005	19.989	100.380	19.808	35.716
644.500	381.884	80.008	19.986	100.376	19.818	34.910
645.000	382.093	80.006	19.986	100.371	19.827	34.227
645.500	382.385	80.009	19.989	100.366	19.837	33.451
646.000	382.613	80.009	19.993	100.368	19.848	32.610
646.500	382.863	80.018	19.994	100.374	19.857	31.892
647.000	383.121	80.011	19.989	100.378	19.866	31.207
647.500	383.368	80.012	19.990	100.378	19.875	30.462
648.000	383.642	80.004	19.990	100.380	19.884	29.772
648.500	383.858	80.014	19.991	100.380	19.893	29.094
649.001	384.121	80.006	19.990	100.379	19.901	28.452
649.500	384.365	80.011	19.994	100.372	19.909	27.798
650.000	384.644	80.016	19.992	100.372	19.919	27.054
650.500	384.871	80.011	19.990	100.370	19.928	26.376
651.000	385.129	80.011	19.989	100.368	19.937	25.630
651.501	385.400	80.007	19.989	100.360	19.944	25.077
652.000	385.612	80.010	19.989	100.359	19.952	24.435
652.500	385.888	79.998	19.990	100.355	19.960	23.864
653.000	386.130	80.013	19.990	100.352	19.966	23.373
653.500	386.397	80.011	19.983	100.347	19.975	22.703
654.000	386.623	80.007	19.987	100.342	19.982	22.096
654.500	386.864	80.003	19.984	100.341	19.991	21.448
655.000	387.135	80.009	19.990	100.336	19.995	21.120
655.500	387.365	80.008	19.989	100.337	20.004	20.391
656.000	387.635	80.012	19.991	100.338	20.010	19.942
656.500	387.883	80.012	19.992	100.343	20.016	19.440
657.000	388.145	80.007	19.987	100.346	20.023	18.920
657.500	388.383	80.010	19.984	100.346	20.029	18.490
658.000	388.626	80.008	19.988	100.341	20.037	17.841
658.500	388.888	80.012	19.989	100.339	20.042	17.445
659.000	389.110	80.008	19.990	100.338	20.048	16.994
659.500	389.390	80.008	19.988	100.337	20.053	16.604
660.000	389.628	80.009	19.988	100.337	20.058	16.190
660.500	389.887	80.016	19.989	100.342	20.064	15.725
661.000	390.128	80.010	19.989	100.343	20.067	15.457
661.500	390.379	80.008	19.987	100.342	20.072	15.068
662.000	390.646	80.008	19.991	100.338	20.077	14.730
662.500	390.866	80.009	19.989	100.341	20.082	14.291
663.000	391.145	80.013	19.986	100.338	20.086	14.003
663.500	391.361	80.009	19.989	100.333	20.090	13.652
664.000	391.623	80.008	19.989	100.327	20.096	13.248
664.500	391.873	80.014	19.990	100.328	20.100	12.900
665.000	392.125	80.012	19.989	100.326	20.105	12.550
665.500	392.383	80.012	19.988	100.328	20.109	12.231
666.000	392.619	80.009	19.987	100.332	20.112	11.967
666.500	392.883	80.007	19.988	100.336	20.115	11.728
667.000	393.113	80.010	19.987	100.336	20.118	11.480
667.500	393.365	80.006	19.984	100.332	20.121	11.293
668.000	393.609	80.009	19.988	100.327	20.123	11.088
668.500	393.862	80.012	19.989	100.323	20.126	10.896
669.000	394.116	80.016	19.988	100.322	20.129	10.635
669.500	394.344	80.012	19.989	100.324	20.132	10.377
670.000	394.622	80.014	19.990	100.325	20.135	10.201
670.500	394.853	80.012	19.990	100.329	20.136	10.093
671.000	395.128	80.008	19.988	100.331	20.140	9.773
671.500	395.360	80.005	19.988	100.331	20.142	9.621
672.000	395.605	80.009	19.988	100.327	20.145	9.395
672.500	395.867	80.004	19.985	100.325	20.146	9.286
673.000	396.094	80.019	19.988	100.317	20.149	9.122
673.500	396.372	80.013	19.988	100.314	20.150	8.968
674.000	396.574	80.009	19.989	100.309	20.152	8.861
674.500	396.851	80.011	19.993	100.308	20.153	8.780
675.000	397.093	80.001	19.981	100.311	20.154	8.713
675.500	397.347	80.010	19.982	100.310	20.156	8.501
676.000	397.611	80.014	19.992	100.302	20.158	8.374
676.500	397.833	80.007	19.987	100.308	20.160	8.250
677.000	398.105	80.003	19.987	100.310	20.160	8.194
677.500	398.320	80.005	19.988	100.311	20.162	8.082
678.000	398.572	80.007	19.987	100.316	20.163	7.989
678.500	398.822	80.012	19.990	100.325	20.164	7.939
679.000	399.084	80.013	19.989	100.320	20.166	7.780
679.500	399.329	80.014	19.989	100.320	20.165	7.828
680.000	399.559	80.002	19.988	100.317	20.167	7.664
680.500	399.833	80.012	19.991	100.315	20.167	7.655
681.000	400.060	80.009	19.987	100.318	20.169	7.530
681.500	400.319	80.008	19.990	100.319	20.169	7.512
682.000	400.570	80.007	19.988	100.321	20.168	7.573
682.500	400.799	80.014	19.992	100.323	20.170	7.467
683.000	401.077	80.008	19.989	100.332	20.171	7.351
683.500	401.289	80.012	19.990	100.332	20.171	7.372
684.000	401.577	80.008	19.989	100.336	20.172	7.269
684.500	401.788	80.009	19.989	100.335	20.172	7.305
685.000	402.053	80.008	19.990	100.338	20.174	7.162
685.500	402.289	80.011	19.991	100.338	20.174	7.137
686.000	402.529	80.007	19.988	100.341	20.173	7.208
686.500	402.793	80.006	19.988	100.339	20.173	7.225
687.000	402.999	80.010	19.991	100.334	20.175	7.050
687.500	403.289	80.004	19.987	100.331	20.175	7.032
688.000	403.503	80.011	19.992	100.324	20.175	7.029
688.500	403.761	80.007	19.988	100.321	20.176	6.957
689.000	404.008	80.015	19.993	100.321	20.176	6.992
689.500	404.272	80.008	19.988	100.322	20.176	6.945
690.000	404.532	80.011	19.990	100.317	20.176	6.948
690.500	404.749	80.016	19.992	100.317	20.175	7.069
691.000	405.008	80.001	19.986	100.320	20.177	6.928
691.500	405.244	80.012	19.990	100.315	20.178	6.842
692.000	405.502	80.008	19.989	100.314	20.177	6.880
692.500	405.746	80.008	19.990	100.318	20.179	6.765
693.000	405.980	80.004	19.986	100.317	20.179	6.714
693.500	406.248	80.010	19.990	100.309	20.177	6.881
694.000	406.473	80.013	19.992	100.310	20.178	6.812
694.500	406.739	80.012	19.992	100.312	20.178	6.826
695.000	406.973	80.007	19.988	100.312	20.179	6.704
695.500	407.239	80.009	19.991	100.314	20.179	6.756
696.000	407.473	80.001	19.987	100.319	20.180	6.671
696.500	407.717	80.008	19.990	100.317	20.179	6.736
697.000	407.985	80.001	19.986	100.319	20.181	6.611
697.500	408.197	80.009	19.991	100.314	20.181	6.611
698.000	408.476	80.004	19.987	100.316	20.180	6.655
698.500	408.706	80.014	19.993	100.314	20.180	6.640
699.000	408.966	80.005	19.988	100.319	20.181	6.624
699.500	409.196	80.012	19.991	100.315	20.181	6.561
700.000	409.446	80.000	19.988	100.320	20.182	6.509
700.500	409.696	80.018	19.991	100.315	20.182	6.535
701.000	409.925	80.011	19.988	100.316	20.182	6.489
701.500	410.213	80.010	19.990	100.312	20.182	6.485
702.000	410.435	80.007	19.986	100.313	20.183	6.426
702.500	410.688	80.006	19.989	100.307	20.183	6.447
703.000	410.928	80.016	19.993	100.310	20.183	6.396
703.500	411.169	80.007	19.989	100.312	20.184	6.390
704.000	411.421	80.010	19.991	100.313	20.185	6.301
704.500	411.668	80.009	19.990	100.314	20.185	6.260
705.000	411.931	80.010	19.994	100.322	20.186	6.218
705.500	412.160	80.008	19.991	100.326	20.186	6.209
706.000	412.437	80.005	19.990	100.322	20.184	6.330
706.500	412.657	80.011	19.994	100.325	20.184	6.316
707.000	412.914	80.008	19.992	100.325	20.184	6.367
707.500	413.162	80.004	19.988	100.325	20.186	6.218
708.000	413.383	80.015	19.994	100.316	20.186	6.224
708.500	413.661	80.013	19.993	100.320	20.187	6.110
709.001	413.883	80.011	19.991	100.320	20.187	6.109
709.500	414.149	80.000	19.986	100.321	20.187	6.131
710.000	414.400	80.008	19.989	100.313	20.187	6.145
710.500	414.639	80.006	19.983	100.315	20.188	6.071
711.000	414.890	80.001	19.989	100.304	20.187	6.114
711.500	415.126	80.008	19.989	100.299	20.189	5.963
712.000	415.396	80.004	19.988	100.296	20.189	5.961
712.500	415.615	80.011	19.991	100.296	20.189	5.997
713.000	415.872	80.010	19.991	100.297	20.188	6.012
713.500	416.134	80.008	19.990	100.307	20.189	5.971
714.000	416.359	80.014	19.991	100.307	20.189	5.957
714.500	416.608	80.014	19.991	100.309	20.190	5.869
715.000	416.849	80.009	19.992	100.311	20.191	5.783
715.500	417.117	80.016	19.991	100.313	20.191	5.779
716.000	417.348	80.015	19.992	100.310	20.192	5.760
716.500	417.607	80.007	19.992	100.314	20.191	5.779
717.000	417.837	80.004	19.987	100.318	20.191	5.835
717.501	418.102	80.008	19.992	100.315	20.192	5.713
718.000	418.344	80.013	19.991	100.314	20.192	5.692
718.500	418.588	80.010	19.989	100.314	20.193	5.682
719.000	418.857	80.010	19.988	100.312	20.194	5.566
719.500	419.081	80.015	19.992	100.302	20.194	5.545
720.000	419.335	80.013	19.993	100.306	20.193	5.616
720.500	419.577	80.011	19.991	100.307	20.193	5.652
721.000	419.833	80.009	19.991	100.311	20.195	5.509
721.500	420.084	80.006	19.988	100.311	20.194	5.602
722.000	420.310	80.005	19.984	100.311	20.195	5.513
722.500	420.586	80.009	19.993	100.307	20.195	5.520
723.000	420.808	80.008	19.990	100.310	20.196	5.381
723.500	421.063	80.005	19.989	100.305	20.196	5.446
724.000	421.299	80.013	19.992	100.304	20.196	5.444
724.500	421.545	80.007	19.989	100.309	20.196	5.411
725.000	421.804	80.012	19.992	100.313	20.196	5.443
725.500	422.045	80.012	19.991	100.308	20.196	5.396
726.000	422.304	80.013	19.993	100.309	20.196	5.438
