##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
160.33299,50.71,0.18065,99.9319,50.0,20.0,1.0289
160.651,50.81,0.18284,99.95466,50.0,20.0,1.0288
160.97301000000002,50.91,0.18234,99.95466,50.0,20.0,1.0287
161.282,51.01,0.18428,99.94328,50.0,20.0,1.0286
161.59801000000002,51.11,0.18275999999999998,99.94896999999999,50.0,20.0,1.0285
161.92,51.21,0.18457,99.94896999999999,50.0,20.0,1.0284
162.229,51.31,0.18433,99.94896999999999,50.0,20.0,1.0283
162.55901,51.41,0.18563,99.94896999999999,50.0,20.0,1.0282
162.875,51.51,0.18578,99.94345,50.0,20.0,1.0281
163.18401,51.61,0.18772,99.92069000000001,50.0,20.0,1.028
163.51601000000002,51.71,0.18748,99.94345,50.0,20.0,1.02789
163.83299,51.81,0.18711,99.90361999999999,50.0,20.0,1.02779
164.151,51.91,0.18739,99.91121,50.0,20.0,1.02769
164.466,52.01,0.18907000000000002,99.93379,50.0,20.0,1.02759
164.789,52.11,0.18947,99.94534,50.0,20.0,1.02749
165.11,52.21,0.19039,99.93397,50.0,20.0,1.02739
165.418,52.31,0.19028,99.91121,50.0,20.0,1.02729
165.75,52.41,0.1903,99.95655,50.0,20.0,1.02718
166.086,52.51,0.19032000000000002,99.95655,50.0,20.0,1.0270700000000001
166.37801000000002,52.61,0.1911,99.95085999999999,50.0,20.0,1.02698
166.69099,52.71,0.19087,99.95655,50.0,20.0,1.02688
167.02,52.81,0.19280999999999998,99.93569000000001,50.0,20.0,1.0267700000000002
167.332,52.91,0.19116,99.93759,50.0,20.0,1.02667
167.653,53.01,0.19182000000000002,99.95466,50.0,20.0,1.0265600000000001
167.97099,53.11,0.19247999999999998,99.95466,50.0,20.0,1.02646
168.285,53.21,0.19353,99.9319,50.0,20.0,1.02636
168.599,53.31,0.19303,99.94896999999999,50.0,20.0,1.02626
168.92598999999998,53.41,0.19535999999999998,99.94896999999999,50.0,20.0,1.02615
169.24698999999998,53.51,0.1941,99.95466,50.0,20.0,1.02604
169.54601,53.61,0.1963,99.97724000000001,50.0,20.0,1.02595
169.875,53.71,0.19605999999999998,99.92259,50.0,20.0,1.0258399999999999
170.20399,53.81,0.19647,99.91672,50.0,20.0,1.02573
170.52,53.91,0.197,99.92448,50.0,20.0,1.0256299999999998
170.849,54.01,0.19715,99.94138000000001,50.0,20.0,1.02552
171.151,54.11,0.19768,99.94707,50.0,20.0,1.02542
171.47501,54.21,0.19757,99.96224000000001,50.0,20.0,1.02531
171.8,54.31,0.1999,99.95655,50.0,20.0,1.0252
172.097,54.41,0.19979,99.93379,50.0,20.0,1.0251
172.431,54.51,0.19917,99.93379,50.0,20.0,1.02499
172.745,54.61,0.19958,99.93379,50.0,20.0,1.0248899999999999
173.05901,54.71,0.20088,99.95655,50.0,20.0,1.02478
173.38,54.81,0.2009,99.97931,50.0,20.0,1.02468
173.735,54.91,0.20362,99.97931,50.0,20.0,1.0245600000000001
174.032,55.01,0.20185,99.93948,50.0,20.0,1.02446
174.349,55.11,0.20379,99.93948,50.0,20.0,1.02435
174.68401,55.21,0.20202,99.93948,50.0,20.0,1.02424
174.98199,55.31,0.20357999999999998,99.96224000000001,50.0,20.0,1.02414
175.30901,55.41,0.20399,99.93948,50.0,20.0,1.02403
175.634,55.51,0.20568000000000003,99.92828,50.0,20.0,1.0239200000000002
175.94701,55.61,0.20467,99.95276,50.0,20.0,1.02381
176.27,55.71,0.20495,99.95276,50.0,20.0,1.0237
176.573,55.81,0.20626,99.97551999999999,50.0,20.0,1.0236
176.88901,55.91,0.20640999999999998,99.97551999999999,50.0,20.0,1.02349
177.222,56.01,0.20579,99.95276,50.0,20.0,1.02338
177.53,56.11,0.20684,99.95276,50.0,20.0,1.0232700000000001
177.854,56.21,0.2075,99.93016999999999,50.0,20.0,1.02316
178.173,56.31,0.20790999999999998,99.9131,50.0,20.0,1.02305
178.489,56.41,0.20856999999999998,99.89603000000001,50.0,20.0,1.02295
178.802,56.51,0.20820999999999998,99.93,50.0,20.0,1.02284
179.132,56.61,0.20951999999999998,99.95845,50.0,20.0,1.02273
179.457,56.71,0.20864000000000002,99.95845,50.0,20.0,1.02261
179.77299,56.81,0.20981999999999998,99.95845,50.0,20.0,1.02251
180.09599,56.91,0.21075,99.96414,50.0,20.0,1.02239
180.41298999999998,57.01,0.21103000000000002,99.94707,50.0,20.0,1.0222799999999999
180.733,57.11,0.21156,99.89603000000001,50.0,20.0,1.02217
181.05499,57.21,0.21274,99.9281,50.0,20.0,1.02206
181.373,57.31,0.21277,99.89983000000001,50.0,20.0,1.02195
181.716,57.41,0.21318,99.89983000000001,50.0,20.0,1.02183
182.011,57.51,0.21384,99.88861999999999,50.0,20.0,1.02173
182.341,57.61,0.21413000000000001,99.87155,50.0,20.0,1.0216100000000001
182.64799,57.71,0.21505,99.89414000000001,50.0,20.0,1.0215100000000001
182.97099,57.81,0.21533000000000002,99.91121,50.0,20.0,1.02139
183.282,57.91,0.21548,99.95655,50.0,20.0,1.02128
183.603,58.01,0.21563000000000002,99.95655,50.0,20.0,1.0211700000000001
183.91901000000001,58.11,0.21566,99.97914,50.0,20.0,1.02106
184.242,58.21,0.21696999999999997,99.96224000000001,50.0,20.0,1.02095
184.567,58.31,0.21686999999999998,99.95655,50.0,20.0,1.02083
184.882,58.41,0.21728000000000003,99.95655,50.0,20.0,1.02072
185.20799,58.51,0.2173,99.95655,50.0,20.0,1.02061
185.534,58.61,0.21874000000000002,99.93397,50.0,20.0,1.02049
185.847,58.71,0.21864,99.95655,50.0,20.0,1.0203799999999998
186.168,58.81,0.22034,99.95655,50.0,20.0,1.02027
186.485,58.91,0.21985,99.95085999999999,50.0,20.0,1.02015
186.82001,59.01,0.22052,99.9281,50.0,20.0,1.02003
187.13,59.11,0.22235,99.92828,50.0,20.0,1.0199200000000002
187.436,59.21,0.22173,99.92828,50.0,20.0,1.01981
187.763,59.31,0.22175,99.95085999999999,50.0,20.0,1.0197
188.078,59.41,0.22268000000000002,99.95085999999999,50.0,20.0,1.01958
188.407,59.51,0.22205999999999998,99.92828,50.0,20.0,1.01947
188.72301000000002,59.61,0.22196,99.92828,50.0,20.0,1.01935
189.048,59.71,0.22263000000000002,99.93948,50.0,20.0,1.01924
189.362,59.81,0.22471999999999998,99.9281,50.0,20.0,1.01912
189.689,59.91,0.22396999999999997,99.9281,50.0,20.0,1.019
189.994,60.01,0.2258,99.9281,50.0,20.0,1.01889
190.343,60.11,0.22530999999999998,99.91121,50.0,20.0,1.0187700000000002
190.644,60.21,0.22676,99.95085999999999,50.0,20.0,1.0186600000000001
190.97301000000002,60.31,0.22626999999999997,99.95085999999999,50.0,20.0,1.01854
191.271,60.41,0.22719,99.9281,50.0,20.0,1.01843
191.601,60.51,0.22864,99.9281,50.0,20.0,1.01831
191.91701,60.61,0.23009000000000002,99.90552,50.0,20.0,1.0182
192.23199,60.71,0.22999,99.92241,50.0,20.0,1.0180799999999999
192.556,60.81,0.23105,99.92241,50.0,20.0,1.01796
192.881,60.91,0.23198000000000002,99.91103000000001,50.0,20.0,1.0178399999999999
193.19701,61.01,0.23239,99.88845,50.0,20.0,1.01773
193.522,61.11,0.23164,99.92828,50.0,20.0,1.0176100000000001
193.83501,61.21,0.23296,99.91672,50.0,20.0,1.01749
194.16701,61.31,0.23401999999999998,99.91672,50.0,20.0,1.01737
194.48,61.41,0.23392,99.93379,50.0,20.0,1.01726
194.81,61.51,0.23485,99.91672,50.0,20.0,1.0171299999999999
195.121,61.61,0.23488,99.91672,50.0,20.0,1.01702
195.452,61.71,0.23465,99.89414000000001,50.0,20.0,1.0169
195.772,61.81,0.23584000000000002,99.91672,50.0,20.0,1.01678
196.08,61.91,0.23626,99.91672,50.0,20.0,1.0166600000000001
196.41298999999998,62.01,0.23731999999999998,99.91672,50.0,20.0,1.01654
196.726,62.11,0.23748000000000002,99.91672,50.0,20.0,1.01642
197.062,62.21,0.23764000000000002,99.91672,50.0,20.0,1.0163
197.37601,62.31,0.23818000000000003,99.91672,50.0,20.0,1.0161799999999999
197.687,62.41,0.23886,99.89414000000001,50.0,20.0,1.01607
198.017,62.51,0.23836999999999997,99.91672,50.0,20.0,1.01594
198.326,62.61,0.23904,99.91672,50.0,20.0,1.01583
198.651,62.71,0.23998000000000003,99.91672,50.0,20.0,1.0157
198.99899,62.81,0.24065999999999999,99.90552,50.0,20.0,1.01557
199.286,62.91,0.23913,99.90552,50.0,20.0,1.01547
199.612,63.01,0.24019000000000001,99.88845,50.0,20.0,1.01534
199.95,63.11,0.24191,99.91103000000001,50.0,20.0,1.01521
200.24698999999998,63.21,0.24076999999999998,99.91103000000001,50.0,20.0,1.0151
200.57201,63.31,0.243,99.91103000000001,50.0,20.0,1.01498
200.89999,63.41,0.24341999999999997,99.9281,50.0,20.0,1.01486
201.21899,63.51,0.2441,99.91121,50.0,20.0,1.01473
201.53,63.61,0.24438000000000001,99.88861999999999,50.0,20.0,1.01462
201.86501,63.71,0.24441,99.88861999999999,50.0,20.0,1.01449
202.173,63.81,0.246,99.88861999999999,50.0,20.0,1.01437
202.50101,63.91,0.2459,99.88861999999999,50.0,20.0,1.01425
202.81798999999998,64.01,0.2471,99.88293,50.0,20.0,1.0141200000000001
203.144,64.11,0.24816,99.90741,50.0,20.0,1.014
203.467,64.21,0.24794000000000002,99.93016999999999,50.0,20.0,1.01388
203.79201,64.31,0.24835,99.93016999999999,50.0,20.0,1.01375
204.118,64.41,0.24877,99.90741,50.0,20.0,1.01363
204.41701,64.51,0.24996999999999997,99.86206999999999,50.0,20.0,1.0135100000000001
204.761,64.61,0.25221,99.85069,50.0,20.0,1.01338
205.071,64.71,0.25068,99.86776,50.0,20.0,1.01326
205.38901,64.81,0.25201,99.91293,50.0,20.0,1.01314
205.69901000000002,64.91,0.25190999999999997,99.89034000000001,50.0,20.0,1.01302
206.01801,65.01,0.25285,99.91293,50.0,20.0,1.01289
206.34399,65.11,0.2534,99.86206999999999,50.0,20.0,1.0127700000000002
206.658,65.21,0.25421,99.845,50.0,20.0,1.01264
206.99899,65.31,0.2558,99.845,50.0,20.0,1.01251
207.30299,65.41,0.25518,99.845,50.0,20.0,1.01239
207.625,65.51,0.25665,99.85638,50.0,20.0,1.01227
207.94901000000002,65.61,0.25876,99.86759,50.0,20.0,1.01214
208.26401,65.71,0.25866,99.89414000000001,50.0,20.0,1.0120200000000001
208.595,65.81,0.25843,99.91672,50.0,20.0,1.01189
208.905,65.91,0.25937,99.91672,50.0,20.0,1.01177
209.224,66.01,0.26097,99.91672,50.0,20.0,1.0116399999999999
209.552,66.11,0.26087,99.87155,50.0,20.0,1.0115100000000001
209.87601,66.21,0.26181,99.84879000000001,50.0,20.0,1.01139
210.198,66.31,0.26223,99.84879000000001,50.0,20.0,1.01126
210.505,66.41,0.26266,99.8431,50.0,20.0,1.01114
210.851,66.51,0.26399,99.86586,50.0,20.0,1.011
211.151,66.61,0.26389,99.88845,50.0,20.0,1.01088
211.472,66.71,0.26536,99.86586,50.0,20.0,1.01076
211.797,66.81,0.26591,99.8431,50.0,20.0,1.01063
212.12198999999998,66.91,0.26686,99.84879000000001,50.0,20.0,1.0105
212.41499,67.01,0.26559,99.87534000000001,50.0,20.0,1.0103799999999998
212.75301000000002,67.11,0.26784,99.89793,50.0,20.0,1.01025
213.07201,67.21,0.26839,99.87534000000001,50.0,20.0,1.0101200000000001
213.40401,67.31,0.26895,99.90930999999999,50.0,20.0,1.00999
213.718,67.41,0.27015,99.89224,50.0,20.0,1.00986
214.03,67.51,0.27253,99.81466,50.0,20.0,1.0097399999999999
214.362,67.61,0.27309,99.79207,50.0,20.0,1.0096
214.66298999999998,67.71,0.2726,99.80914,50.0,20.0,1.00948
214.995,67.81,0.27224,99.86017,50.0,20.0,1.00935
215.339,67.91,0.27332,99.90552,50.0,20.0,1.00921
215.638,68.01,0.27466,99.90552,50.0,20.0,1.00909
215.95799,68.11,0.27416999999999997,99.88293,50.0,20.0,1.00896
216.276,68.21,0.27564,99.88293,50.0,20.0,1.00883
216.608,68.31,0.27671999999999997,99.90552,50.0,20.0,1.0087
216.916,68.41,0.27689,99.92828,50.0,20.0,1.00858
217.23199,68.51,0.27823000000000003,99.88276,50.0,20.0,1.00845
217.563,68.61,0.27892,99.86017,50.0,20.0,1.00831
217.88499,68.71,0.28052,99.88276,50.0,20.0,1.0081799999999999
218.196,68.81,0.2816,99.86017,50.0,20.0,1.00806
218.524,68.91,0.28176999999999996,99.88293,50.0,20.0,1.0079200000000001
218.855,69.01,0.28336999999999996,99.83740999999999,50.0,20.0,1.00779
219.166,69.11,0.28445,99.86017,50.0,20.0,1.00766
219.496,69.21,0.28579,99.82603,50.0,20.0,1.00753
219.821,69.31,0.28661,99.81466,50.0,20.0,1.00739
220.134,69.41,0.2873,99.79207,50.0,20.0,1.00726
220.466,69.51,0.28813,99.81466,50.0,20.0,1.0071299999999999
220.793,69.61,0.28920999999999997,99.79016999999999,50.0,20.0,1.00699
221.09399,69.71,0.28964,99.79016999999999,50.0,20.0,1.0068700000000002
221.411,69.81,0.29033000000000003,99.83551999999999,50.0,20.0,1.00674
221.73801,69.91,0.29063,99.85240999999999,50.0,20.0,1.00661
222.049,70.01,0.29275999999999996,99.86948000000001,50.0,20.0,1.0064799999999998
222.369,70.11,0.29266,99.88655,50.0,20.0,1.00634
222.683,70.21,0.29388000000000003,99.88655,50.0,20.0,1.00621
223.00301000000002,70.31,0.29562,99.86397,50.0,20.0,1.0060799999999999
223.327,70.41,0.29579,99.84121,50.0,20.0,1.00595
223.655,70.51,0.29714,99.81845,50.0,20.0,1.00581
223.972,70.61,0.29835,99.79569000000001,50.0,20.0,1.00568
224.304,70.71,0.298,99.81845,50.0,20.0,1.0055399999999999
224.608,70.81,0.29986999999999997,99.81845,50.0,20.0,1.0054100000000001
224.94,70.91,0.30122,99.7731,50.0,20.0,1.00528
225.25301000000002,71.01,0.30335,99.79586,50.0,20.0,1.00515
225.58,71.11,0.30365,99.81845,50.0,20.0,1.00501
225.89,71.21,0.30435,99.85828000000001,50.0,20.0,1.00488
226.22301000000002,71.31,0.30635,99.85828000000001,50.0,20.0,1.00474
226.541,71.41,0.30666,99.81276,50.0,20.0,1.00461
226.85201,71.51,0.3084,99.79016999999999,50.0,20.0,1.00447
227.173,71.61,0.30975,99.82983,50.0,20.0,1.00434
227.489,71.71,0.31135999999999997,99.8581,50.0,20.0,1.00421
227.821,71.81,0.31311,99.83551999999999,50.0,20.0,1.00407
228.11501,71.91,0.31394,99.83551999999999,50.0,20.0,1.00394
228.45399,72.01,0.3166,99.81276,50.0,20.0,1.0038
228.78101,72.11,0.31743000000000005,99.79586,50.0,20.0,1.00366
229.10201,72.21,0.31787,99.79016999999999,50.0,20.0,1.00352
229.41701,72.31,0.31856999999999996,99.80724000000001,50.0,20.0,1.00339
229.73599,72.41,0.32175,99.83362,50.0,20.0,1.00326
230.05098999999998,72.51,0.32036,99.83362,50.0,20.0,1.00312
230.37399,72.61,0.32106,99.78828,50.0,20.0,1.00298
230.69501,72.71,0.32149,99.78828,50.0,20.0,1.00285
231.013,72.81,0.32022,99.81085999999999,50.0,20.0,1.00271
231.342,72.91,0.31935,99.81655,50.0,20.0,1.0025700000000002
231.666,73.01,0.31887,99.81085999999999,50.0,20.0,1.00243
231.993,73.11,0.31931,99.78828,50.0,20.0,1.00229
232.3,73.21,0.31804,99.7769,50.0,20.0,1.00216
232.633,73.31,0.31795,99.77121,50.0,20.0,1.0020200000000001
232.94701,73.41,0.31655,99.77121,50.0,20.0,1.0018799999999999
233.271,73.51,0.31581,99.7769,50.0,20.0,1.0017399999999999
233.578,73.61,0.31493000000000004,99.79948,50.0,20.0,1.0016100000000001
233.911,73.71,0.31445,99.82224000000001,50.0,20.0,1.00147
234.233,73.81,0.31436,99.79948,50.0,20.0,1.0013299999999998
234.549,73.91,0.31545,99.82224000000001,50.0,20.0,1.00119
234.864,74.01,0.31537,99.82224000000001,50.0,20.0,1.00105
235.189,74.11,0.31540999999999997,99.81085999999999,50.0,20.0,1.00091
235.515,74.21,0.31677,99.76552,50.0,20.0,1.0007700000000002
235.834,74.31,0.31695,99.76552,50.0,20.0,1.00063
236.158,74.41,0.31817,99.76552,50.0,20.0,1.0004899999999999
236.483,74.51,0.31835,99.74276,50.0,20.0,1.00035
236.798,74.61,0.31931,99.73138,50.0,20.0,1.00021
237.136,74.71,0.31949,99.70879000000001,50.0,20.0,1.00007
237.465,74.81,0.32099,99.72017,50.0,20.0,0.99992
237.772,74.91,0.32116,99.71448000000001,50.0,20.0,0.99979
238.09,75.01,0.32028,99.72586,50.0,20.0,0.99965
238.41701,75.11,0.32216999999999996,99.7031,50.0,20.0,0.99951
238.728,75.21,0.32300999999999996,99.72586,50.0,20.0,0.9993700000000001
239.063,75.31,0.32411,99.74845,50.0,20.0,0.9992200000000001
239.373,75.41,0.32455,99.77121,50.0,20.0,0.9990899999999999
239.696,75.51,0.32538,99.72586,50.0,20.0,0.9989399999999999
240.02499,75.61,0.32595999999999997,99.72586,50.0,20.0,0.9988
240.36,75.71,0.32785,99.7031,50.0,20.0,0.99865
240.64999,75.81,0.32868,99.7031,50.0,20.0,0.9985200000000001
240.97501,75.91,0.32939,99.69171999999999,50.0,20.0,0.9983799999999999
241.29201,76.01,0.33128,99.71638,50.0,20.0,0.99824
241.62198999999998,76.11,0.33211999999999997,99.71638,50.0,20.0,0.9980899999999999
241.939,76.21,0.33348,99.73914,50.0,20.0,0.99795
242.259,76.31,0.33485,99.73914,50.0,20.0,0.9978100000000001
242.58701000000002,76.41,0.33688,99.69362,50.0,20.0,0.99766
242.897,76.51,0.33771,99.67103,50.0,20.0,0.9975299999999999
243.226,76.61,0.33974,99.64259,50.0,20.0,0.9973799999999999
243.55299,76.71,0.34058,99.62552,50.0,20.0,0.99723
243.867,76.81,0.34260999999999997,99.67103,50.0,20.0,0.9970899999999999
244.17999,76.91,0.34318000000000004,99.68224000000001,50.0,20.0,0.99695
244.49899,77.01,0.34469,99.705,50.0,20.0,0.9968100000000001
244.82899,77.11,0.34513,99.705,50.0,20.0,0.99666
245.147,77.21,0.34624,99.68224000000001,50.0,20.0,0.9965200000000001
245.46899,77.31,0.34972,99.63707,50.0,20.0,0.9963700000000001
245.79201,77.41,0.35149,99.65966,50.0,20.0,0.99623
246.117,77.51,0.35299,99.65966,50.0,20.0,0.99608
246.42799,77.61,0.35397,99.65966,50.0,20.0,0.9959399999999999
246.74698999999998,77.71,0.356,99.6369,50.0,20.0,0.9958
247.069,77.81,0.35764,99.6369,50.0,20.0,0.99565
247.392,77.91,0.35835,99.59155,50.0,20.0,0.99551
247.73398999999998,78.01,0.36171,99.59155,50.0,20.0,0.99535
248.026,78.11,0.36453,99.59155,50.0,20.0,0.9952200000000001
248.354,78.21,0.36512,99.57466,50.0,20.0,0.9950700000000001
248.674,78.31,0.36689,99.59724,50.0,20.0,0.99492
248.996,78.41,0.37117,99.59724,50.0,20.0,0.9947799999999999
249.315,78.51,0.37201999999999996,99.56897,50.0,20.0,0.9946299999999999
249.636,78.61,0.37485,99.56897,50.0,20.0,0.99449
249.96001,78.71,0.37742,99.59155,50.0,20.0,0.99434
250.27,78.81,0.38092,99.60293,50.0,20.0,0.9942
250.586,78.91,0.38402,99.58017,50.0,20.0,0.99405
250.92,79.01,0.38672,99.58017,50.0,20.0,0.9939
251.24001,79.11,0.39194,99.5519,50.0,20.0,0.99375
251.558,79.21,0.39584,99.50638000000001,50.0,20.0,0.99361
251.879,79.31,0.39974,99.50069,50.0,20.0,0.99346
252.18401,79.41,0.40443,99.53103,50.0,20.0,0.9933200000000001
252.507,79.51,0.41138,99.55362,50.0,20.0,0.9931700000000001
252.828,79.61,0.42441999999999996,99.55362,50.0,20.0,0.9930200000000001
253.144,79.71,0.43733,99.54793000000001,50.0,20.0,0.9928799999999999
253.463,79.81,0.45423,99.52534,50.0,20.0,0.9927299999999999
253.771,79.91,0.47403999999999996,99.5481,50.0,20.0,0.99259
254.105,80.01,0.49187,99.5481,50.0,20.0,0.9924299999999999
254.418,80.11,0.5113,99.50259,50.0,20.0,0.99229
254.728,80.21,0.53033,99.48569,50.0,20.0,0.9921399999999999
255.037,80.31,0.55348,99.50828,50.0,20.0,0.992
255.358,80.41,0.57518,99.4631,50.0,20.0,0.99185
255.67,80.51,0.5947600000000001,99.44603000000001,50.0,20.0,0.9917100000000001
255.987,80.61,0.6117,99.44603000000001,50.0,20.0,0.99156
256.314,80.71,0.62466,99.41759,50.0,20.0,0.99141
256.63,80.81,0.63325,99.46293,50.0,20.0,0.99126
256.94501,80.91,0.63308,99.46293,50.0,20.0,0.99111
257.255,81.01,0.63038,99.44034,50.0,20.0,0.99097
257.58801,81.11,0.62252,99.43448000000001,50.0,20.0,0.9908100000000001
257.91,81.21,0.61053,99.44207,50.0,20.0,0.99066
258.21398999999997,81.31,0.59534,99.46483,50.0,20.0,0.9905200000000001
258.53601000000003,81.41,0.5788300000000001,99.43086,50.0,20.0,0.9903700000000001
258.85598999999996,81.51,0.56099,99.44224,50.0,20.0,0.9902200000000001
259.18399,81.61,0.54487,99.41948000000001,50.0,20.0,0.99006
259.49799,81.71,0.52913,99.39672,50.0,20.0,0.9899100000000001
259.84398999999996,81.81,0.51274,99.39672,50.0,20.0,0.98975
260.14999,81.91,0.5001899999999999,99.37224,50.0,20.0,0.98961
260.47501,82.01,0.4883,99.34948,50.0,20.0,0.98945
260.79098999999997,82.11,0.4788,99.32672,50.0,20.0,0.9893
261.10999,82.21,0.46837,99.32672,50.0,20.0,0.98915
261.436,82.31,0.46179,99.30414,50.0,20.0,0.989
261.76801,82.41,0.45495,99.31551999999999,50.0,20.0,0.9888399999999999
262.07999,82.51,0.4473,99.29276,50.0,20.0,0.98869
262.39801,82.61,0.44218,99.32672,50.0,20.0,0.98854
262.72,82.71,0.43533,99.32103000000001,50.0,20.0,0.98839
263.052,82.81,0.43233,99.28707,50.0,20.0,0.9882299999999999
263.37299,82.91,0.42708,99.30414,50.0,20.0,0.98808
263.69698999999997,83.01,0.42315,99.30414,50.0,20.0,0.98792
264.022,83.11,0.41855,99.33051999999999,50.0,20.0,0.98777
264.33301,83.21,0.41622,99.33051999999999,50.0,20.0,0.98762
264.66501,83.31,0.41296000000000005,99.31345,50.0,20.0,0.98746
264.98499,83.41,0.40929,99.27948,50.0,20.0,0.98731
265.30801,83.51,0.40762,99.23983,50.0,20.0,0.98715
265.63,83.61,0.40475,99.21724,50.0,20.0,0.987
265.948,83.71,0.40335,99.26241,50.0,20.0,0.9868399999999999
266.255,83.81,0.40088,99.22845,50.0,20.0,0.9867
266.58401000000003,83.91,0.39854,99.20017,50.0,20.0,0.98654
266.91199,84.01,0.39781,99.20017,50.0,20.0,0.9863799999999999
267.22699,84.11,0.39573,99.20017,50.0,20.0,0.9862299999999999
267.55399,84.21,0.39446,99.21138,50.0,20.0,0.9860700000000001
267.86099,84.31,0.39225,99.21138,50.0,20.0,0.98592
268.19,84.41,0.39152,99.21138,50.0,20.0,0.9857600000000001
268.504,84.51,0.39104,99.22276,50.0,20.0,0.98561
268.82999,84.61,0.39097,99.17172,50.0,20.0,0.98545
269.14401000000004,84.71,0.3885,99.17172,50.0,20.0,0.9853
269.45999,84.81,0.38869000000000004,99.19431,50.0,20.0,0.98515
269.78101000000004,84.91,0.38795,99.18879,50.0,20.0,0.9849899999999999
270.10999,85.01,0.38668,99.19448,50.0,20.0,0.9848299999999999
270.43799,85.11,0.38728,99.13207,50.0,20.0,0.98467
270.745,85.21,0.38693,99.10361999999999,50.0,20.0,0.9845200000000001
271.09299,85.31,0.38473,99.115,50.0,20.0,0.98435
271.39401000000004,85.41,0.38611999999999996,99.14896999999999,50.0,20.0,0.9842
271.70999,85.51,0.38578,99.14896999999999,50.0,20.0,0.98405
272.03601000000003,85.61,0.38478,99.12638000000001,50.0,20.0,0.9838899999999999
272.38901,85.71,0.38578,99.10379,50.0,20.0,0.9837100000000001
272.66598999999997,85.81,0.38677,99.14914,50.0,20.0,0.9835799999999999
272.99701,85.91,0.38416,99.19448,50.0,20.0,0.9834200000000001
273.306,86.01,0.38461999999999996,99.14896999999999,50.0,20.0,0.98326
273.64099,86.11,0.38428,99.12638000000001,50.0,20.0,0.9831
273.953,86.21,0.38488,99.12638000000001,50.0,20.0,0.98295
274.271,86.31,0.38534,99.12638000000001,50.0,20.0,0.9827899999999999
274.60001,86.41,0.3858,99.08086,50.0,20.0,0.9826299999999999
274.89401000000004,86.51,0.38466,99.10361999999999,50.0,20.0,0.9824799999999999
275.23801000000003,86.61,0.38486,99.12621,50.0,20.0,0.98231
275.548,86.71,0.38438,99.10931,50.0,20.0,0.98216
275.897,86.81,0.38378,99.08103,50.0,20.0,0.98198
276.186,86.91,0.38491,99.03551999999999,50.0,20.0,0.9818399999999999
276.51001,87.01,0.38577,99.05828000000001,50.0,20.0,0.9816799999999999
276.83499,87.11,0.38611,99.03551999999999,50.0,20.0,0.9815200000000001
277.147,87.21,0.38361999999999996,99.03551999999999,50.0,20.0,0.98136
277.466,87.31,0.38529,99.03551999999999,50.0,20.0,0.9812
277.78799,87.41,0.38561999999999996,99.03551999999999,50.0,20.0,0.9810399999999999
278.11301000000003,87.51,0.38689,99.01276,50.0,20.0,0.98088
278.42599,87.61,0.38856,98.99016999999999,50.0,20.0,0.9807299999999999
278.737,87.71,0.38635,98.96759,50.0,20.0,0.98057
279.06299,87.81,0.38815,98.94483000000001,50.0,20.0,0.98041
279.38199,87.91,0.38795,98.98448,50.0,20.0,0.98025
279.70401,88.01,0.38949,98.9731,50.0,20.0,0.98009
280.01599,88.11,0.38915,98.97879,50.0,20.0,0.97993
280.35001,88.21,0.38868,98.9619,50.0,20.0,0.9797600000000001
280.66901,88.31,0.39049,98.99586,50.0,20.0,0.9796
280.98098999999996,88.41,0.39109,99.01845,50.0,20.0,0.97944
281.298,88.51,0.39196,98.97328,50.0,20.0,0.9792799999999999
281.62601,88.61,0.39431,98.905,50.0,20.0,0.9791200000000001
281.953,88.71,0.39316,98.89948000000001,50.0,20.0,0.97895
282.26901000000004,88.81,0.39283,98.94672,50.0,20.0,0.9787899999999999
282.591,88.91,0.39289,98.97121,50.0,20.0,0.9786299999999999
282.90201,89.01,0.39215,99.01671999999999,50.0,20.0,0.9784700000000001
283.23401,89.11,0.39302,98.94672,50.0,20.0,0.97831
283.56201,89.21,0.39524000000000004,98.91828000000001,50.0,20.0,0.97814
283.86899,89.31,0.39598,98.91828000000001,50.0,20.0,0.97798
284.198,89.41,0.39537,98.89759000000001,50.0,20.0,0.97782
284.50699,89.51,0.39638,98.89759000000001,50.0,20.0,0.9776600000000001
284.82599,89.61,0.39658000000000004,98.85207,50.0,20.0,0.9775
285.14401000000004,89.71,0.39731,98.82948,50.0,20.0,0.97734
285.46398999999997,89.81,0.3994,98.82948,50.0,20.0,0.9771700000000001
285.78699,89.91,0.3992,98.82361999999999,50.0,20.0,0.97701
286.09698,90.01,0.39886,98.85207,50.0,20.0,0.97685
286.422,90.11,0.39852,98.87483,50.0,20.0,0.9766799999999999
286.74399,90.21,0.3994,98.82948,50.0,20.0,0.97652
287.06799,90.31,0.39879000000000003,98.82948,50.0,20.0,0.97635
287.388,90.41,0.40007,98.8181,50.0,20.0,0.97619
287.711,90.51,0.40162,98.8181,50.0,20.0,0.9760200000000001
288.02398999999997,90.61,0.40181999999999995,98.8181,50.0,20.0,0.9758600000000001
288.34299,90.71,0.4027,98.78966,50.0,20.0,0.9757
288.66101000000003,90.81,0.4025,98.82948,50.0,20.0,0.9755299999999999
