##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/(mW/mg)
244.095,17.39913,-0.22365,1.01217
244.195,17.40216,-0.22381,1.01227
244.295,17.4052,-0.22383,1.01191
244.395,17.40823,-0.22391,1.01171
244.495,17.41126,-0.22423,1.01221
244.595,17.41428,-0.22474,1.01328
244.695,17.41731,-0.22522,1.01433
244.795,17.42033,-0.22547,1.01481
244.895,17.42336,-0.22546,1.01455
244.995,17.42639,-0.22537,1.01398
245.095,17.42941,-0.22542,1.01351
245.195,17.43242,-0.22573,1.01348
245.295,17.43543,-0.22619,1.01378
245.395,17.43845,-0.22664,1.01422
245.495,17.44148,-0.22692,1.01462
245.595,17.44451,-0.22708,1.01487
245.695,17.44755,-0.22725,1.01486
245.795,17.45058,-0.22753,1.01451
245.895,17.4536,-0.22795,1.01393
245.995,17.45662,-0.22839,1.01344
246.095,17.45964,-0.22875,1.01337
246.195,17.46267,-0.22896,1.01389
246.295,17.4657,-0.22912,1.01478
246.395,17.46872,-0.22932,1.01576
246.495,17.47175,-0.22966,1.01657
246.595,17.47477,-0.23008,1.0171
246.695,17.47779,-0.2305,1.0173
246.795,17.4808,-0.23083,1.01715
246.895,17.48382,-0.23105,1.0168
246.995,17.48684,-0.23121,1.01657
247.095,17.48986,-0.23137,1.01679
247.195,17.49289,-0.23156,1.01759
247.295,17.49592,-0.23179,1.01874
247.395,17.49895,-0.23208,1.01995
247.495,17.50196,-0.23242,1.02096
247.595,17.50498,-0.23276,1.02163
247.695,17.50799,-0.23302,1.02186
247.795,17.51102,-0.23315,1.02156
247.895,17.51405,-0.23319,1.02088
247.995,17.51708,-0.23327,1.02017
248.095,17.5201,-0.23352,1.01976
248.195,17.52312,-0.23398,1.01979
248.295,17.52614,-0.23447,1.02009
248.395,17.52915,-0.23484,1.02042
248.495,17.53217,-0.23496,1.02064
248.595,17.53519,-0.23498,1.02081
248.695,17.53821,-0.23509,1.02108
248.795,17.54122,-0.23545,1.02157
248.895,17.54422,-0.23601,1.02219
248.995,17.54722,-0.23656,1.02275
249.095,17.55022,-0.2369,1.02306
249.195,17.55323,-0.23699,1.02309
249.295,17.55624,-0.23703,1.02305
249.395,17.55925,-0.23726,1.02319
249.495,17.56227,-0.23782,1.02365
249.595,17.5653,-0.23852,1.02432
249.695,17.56832,-0.23912,1.025
249.795,17.57134,-0.23939,1.02551
249.895,17.57437,-0.23942,1.02586
249.995,17.57738,-0.23944,1.02615
250.095,17.5804,-0.23971,1.02649
250.195,17.58341,-0.24027,1.02686
250.295,17.58643,-0.24089,1.02706
250.395,17.58945,-0.24134,1.02691
250.495,17.59249,-0.24149,1.02634
250.595,17.59553,-0.2415,1.02569
250.695,17.59857,-0.24159,1.02535
250.795,17.6016,-0.24195,1.02567
250.895,17.60462,-0.24249,1.02649
250.995,17.60765,-0.243,1.02748
251.095,17.61068,-0.24329,1.02827
251.195,17.61371,-0.24335,1.02877
251.295,17.61674,-0.24338,1.02909
251.395,17.61977,-0.24357,1.02936
251.495,17.62279,-0.24402,1.02963
251.595,17.62581,-0.24458,1.02975
251.695,17.62883,-0.2451,1.02955
251.795,17.63186,-0.24544,1.02892
251.895,17.63489,-0.24564,1.02813
251.995,17.63792,-0.24582,1.02758
252.095,17.64096,-0.2461,1.02764
252.195,17.64401,-0.2465,1.02831
252.295,17.64704,-0.24698,1.02932
252.395,17.65007,-0.24751,1.03039
252.495,17.65309,-0.24805,1.03128
252.595,17.6561,-0.24856,1.03182
252.695,17.65911,-0.24898,1.03187
252.795,17.66212,-0.24931,1.03136
252.895,17.66514,-0.24963,1.0306
252.995,17.66816,-0.25003,1.02999
253.095,17.67119,-0.25061,1.02991
253.195,17.67421,-0.25129,1.03035
253.295,17.67723,-0.2519,1.03103
253.395,17.68024,-0.25226,1.0317
253.495,17.68325,-0.25235,1.03216
253.595,17.68625,-0.25239,1.03236
253.695,17.68926,-0.25262,1.03225
253.795,17.69227,-0.25318,1.03184
253.895,17.69529,-0.25388,1.03139
253.995,17.6983,-0.25447,1.03122
254.095,17.70133,-0.25471,1.03162
254.195,17.70435,-0.25471,1.03238
254.295,17.70738,-0.25475,1.03307
254.395,17.7104,-0.25512,1.03324
254.495,17.71342,-0.25587,1.03289
254.595,17.71645,-0.25679,1.03259
254.695,17.71948,-0.25763,1.03294
254.795,17.72251,-0.25821,1.03422
254.895,17.72555,-0.25861,1.03577
254.995,17.72858,-0.25892,1.03676
255.095,17.7316,-0.25923,1.03651
255.195,17.73462,-0.25958,1.03541
255.295,17.73764,-0.25997,1.03432
255.395,17.74066,-0.2604,1.03406
255.495,17.74368,-0.26086,1.03478
255.595,17.74671,-0.2613,1.03594
255.695,17.74974,-0.26167,1.03697
255.795,17.75277,-0.26196,1.03751
255.895,17.75579,-0.26226,1.03771
255.995,17.75881,-0.26265,1.03779
256.095,17.76183,-0.26322,1.03794
256.195,17.76485,-0.26387,1.03812
256.295,17.76787,-0.26447,1.03821
256.395,17.7709,-0.26489,1.03811
256.495,17.77394,-0.26512,1.03784
256.595,17.77697,-0.26529,1.03754
256.695,17.78001,-0.26553,1.03738
256.795,17.78303,-0.2659,1.03743
256.895,17.78606,-0.26636,1.03771
256.995,17.78907,-0.26685,1.03818
257.095,17.79209,-0.26734,1.03881
257.195,17.79511,-0.26779,1.03941
257.295,17.79813,-0.26818,1.03976
257.395,17.80116,-0.2685,1.03968
257.495,17.80419,-0.2688,1.03928
257.595,17.80722,-0.26913,1.03889
257.695,17.81026,-0.26958,1.03883
257.795,17.81329,-0.27014,1.03917
257.895,17.81632,-0.27071,1.0396
257.995,17.81935,-0.27117,1.03977
258.095,17.82238,-0.27145,1.03949
258.195,17.8254,-0.27164,1.03907
258.295,17.82843,-0.27185,1.03893
258.395,17.83144,-0.2722,1.03941
258.495,17.83446,-0.27265,1.04031
258.595,17.83747,-0.27311,1.04113
258.695,17.84049,-0.27349,1.04138
258.795,17.84351,-0.27378,1.041
258.895,17.84653,-0.27405,1.04038
258.995,17.84956,-0.27438,1.03994
259.095,17.85259,-0.27481,1.03997
259.195,17.85561,-0.27527,1.04035
259.295,17.85864,-0.2757,1.04087
259.395,17.86165,-0.27601,1.04137
259.495,17.86466,-0.27625,1.0418
259.595,17.86767,-0.27649,1.04218
259.695,17.87068,-0.27682,1.04252
259.795,17.87371,-0.27723,1.04278
259.895,17.87674,-0.27765,1.04287
259.995,17.87977,-0.27801,1.0427
260.095,17.88279,-0.27829,1.04229
260.195,17.8858,-0.27852,1.04197
260.295,17.88881,-0.27879,1.0421
260.395,17.89181,-0.27915,1.04292
260.495,17.89482,-0.27958,1.04414
260.595,17.89782,-0.28005,1.04522
260.695,17.90083,-0.28051,1.0457
260.795,17.90383,-0.28094,1.04548
260.895,17.90683,-0.28132,1.04488
260.995,17.90984,-0.28164,1.0442
261.095,17.91284,-0.28191,1.04366
261.195,17.91585,-0.28221,1.0433
261.295,17.91886,-0.28262,1.04314
261.395,17.92188,-0.28319,1.04318
261.495,17.9249,-0.28384,1.04327
261.595,17.92793,-0.28444,1.04324
261.695,17.93096,-0.28487,1.04292
261.795,17.93398,-0.28513,1.04246
261.895,17.93701,-0.28534,1.04228
261.995,17.94003,-0.28561,1.04279
262.095,17.94305,-0.28599,1.04402
262.195,17.94607,-0.28645,1.04541
262.295,17.94909,-0.28694,1.04632
262.395,17.95211,-0.28741,1.04627
262.495,17.95513,-0.28784,1.04561
262.595,17.95815,-0.28817,1.04489
262.695,17.96115,-0.28839,1.04463
262.795,17.96416,-0.28854,1.04485
262.895,17.96716,-0.28872,1.04527
262.995,17.97016,-0.28905,1.04561
263.095,17.97318,-0.28954,1.04574
263.195,17.9762,-0.29009,1.04574
263.295,17.97923,-0.29058,1.04572
263.395,17.98226,-0.29092,1.04578
263.495,17.98529,-0.2912,1.04595
263.595,17.98832,-0.29154,1.04622
263.695,17.99135,-0.29204,1.04661
263.795,17.99437,-0.29265,1.04696
263.895,17.99739,-0.29325,1.04706
263.995,18.00042,-0.29369,1.0467
264.095,18.00345,-0.29396,1.04593
264.195,18.00648,-0.29417,1.04514
264.295,18.00951,-0.29444,1.04471
264.395,18.01253,-0.29484,1.04487
264.495,18.01555,-0.29531,1.04532
264.595,18.01857,-0.29575,1.04569
264.695,18.02159,-0.2961,1.04565
264.795,18.02461,-0.29638,1.04531
264.895,18.02764,-0.29666,1.04498
264.995,18.03066,-0.297,1.04496
265.095,18.03369,-0.29742,1.04527
265.195,18.03671,-0.29784,1.04568
265.295,18.03973,-0.29819,1.04593
265.395,18.04274,-0.29843,1.04591
265.495,18.04575,-0.29863,1.04581
265.595,18.04877,-0.29886,1.04587
265.695,18.0518,-0.29918,1.0463
265.795,18.05483,-0.29957,1.047
265.895,18.05786,-0.29996,1.04778
265.995,18.06088,-0.30029,1.04847
266.095,18.06389,-0.30058,1.04893
266.195,18.0669,-0.30086,1.04914
266.295,18.0699,-0.30119,1.04904
266.395,18.07291,-0.30158,1.04865
266.495,18.07593,-0.30203,1.04815
266.595,18.07894,-0.30249,1.04772
266.695,18.08196,-0.30294,1.0475
266.795,18.08498,-0.30335,1.0474
266.895,18.088,-0.30372,1.04722
266.995,18.09102,-0.30401,1.04682
267.095,18.09405,-0.30427,1.04625
267.195,18.09707,-0.30456,1.04572
267.295,18.10009,-0.30496,1.04545
267.395,18.10311,-0.30548,1.04552
267.495,18.10613,-0.30601,1.04579
267.595,18.10915,-0.30647,1.0461
267.695,18.11217,-0.30676,1.04631
267.795,18.11519,-0.30696,1.04635
267.895,18.1182,-0.30716,1.0462
267.995,18.12121,-0.30745,1.0458
268.095,18.12421,-0.30785,1.04531
268.195,18.12721,-0.30832,1.04495
268.295,18.13022,-0.30885,1.04494
268.395,18.13324,-0.30939,1.04531
268.495,18.13626,-0.3099,1.04579
268.595,18.13929,-0.31032,1.04609
268.695,18.14231,-0.31065,1.04602
268.795,18.14533,-0.31096,1.04582
268.895,18.14835,-0.31138,1.04581
268.995,18.15138,-0.31199,1.04627
269.095,18.15441,-0.31274,1.047
269.195,18.15745,-0.31347,1.04758
269.295,18.16049,-0.31403,1.04758
269.395,18.16352,-0.31442,1.04699
269.495,18.16655,-0.31479,1.04625
269.595,18.16958,-0.31533,1.04587
269.695,18.1726,-0.31613,1.04612
269.795,18.17561,-0.31709,1.0467
269.895,18.17863,-0.31804,1.04722
269.995,18.18163,-0.31886,1.04734
270.095,18.18464,-0.31952,1.04715
270.195,18.18765,-0.32005,1.04691
270.295,18.19066,-0.32049,1.04689
270.395,18.19368,-0.32088,1.0471
270.495,18.1967,-0.32134,1.04729
270.595,18.19972,-0.32195,1.04722
270.695,18.20273,-0.32273,1.04676
270.795,18.20574,-0.32355,1.04612
270.895,18.20875,-0.32426,1.04552
270.995,18.21178,-0.32473,1.04518
271.095,18.21481,-0.32502,1.04515
271.195,18.21784,-0.32529,1.04544
271.295,18.22087,-0.32567,1.04602
271.395,18.2239,-0.3262,1.04668
271.495,18.22692,-0.32682,1.04704
271.595,18.22994,-0.32747,1.04668
271.695,18.23296,-0.32809,1.04555
271.795,18.23599,-0.32867,1.04426
271.895,18.239,-0.32915,1.04346
271.995,18.24202,-0.32952,1.04367
272.095,18.24503,-0.32987,1.04456
272.195,18.24803,-0.33029,1.04556
272.295,18.25104,-0.33088,1.04614
272.395,18.25405,-0.33159,1.04617
272.495,18.25706,-0.33228,1.04582
272.595,18.26007,-0.33282,1.04527
272.695,18.26308,-0.33315,1.04467
272.795,18.2661,-0.33339,1.04416
272.895,18.26912,-0.33366,1.04384
272.995,18.27214,-0.33407,1.0438
273.095,18.27517,-0.33458,1.04399
273.195,18.2782,-0.33513,1.04431
273.295,18.28122,-0.33567,1.04468
273.395,18.28424,-0.33617,1.04503
273.495,18.28726,-0.33661,1.04531
273.595,18.29029,-0.33698,1.04547
273.695,18.29331,-0.3373,1.04552
273.795,18.29634,-0.33767,1.04548
273.895,18.29937,-0.3382,1.04542
273.995,18.3024,-0.33893,1.04535
274.095,18.30543,-0.33973,1.04513
274.195,18.30846,-0.34044,1.0446
274.295,18.31149,-0.34093,1.04365
274.395,18.31452,-0.34124,1.04254
274.495,18.31755,-0.3415,1.04174
274.595,18.32058,-0.34185,1.0417
274.695,18.3236,-0.34233,1.04238
274.795,18.32662,-0.34291,1.04322
274.895,18.32963,-0.34353,1.04361
274.995,18.33262,-0.34414,1.04326
275.095,18.33561,-0.34472,1.04261
275.195,18.3386,-0.34521,1.0422
275.295,18.3416,-0.34559,1.0425
275.395,18.34462,-0.34594,1.04339
275.495,18.34765,-0.34635,1.04449
275.595,18.35067,-0.34692,1.0454
275.695,18.3537,-0.34763,1.0459
275.795,18.35673,-0.34834,1.04587
275.895,18.35976,-0.34889,1.0452
275.995,18.36279,-0.34921,1.04395
276.095,18.36581,-0.34942,1.0425
276.195,18.36883,-0.34965,1.04127
276.295,18.37186,-0.35001,1.04063
276.395,18.37488,-0.35051,1.0405
276.495,18.3779,-0.35108,1.04068
276.595,18.38091,-0.35167,1.04094
276.695,18.38393,-0.35224,1.04116
276.795,18.38694,-0.35276,1.04124
276.895,18.38995,-0.35318,1.04111
276.995,18.39297,-0.35352,1.04077
277.095,18.39599,-0.35388,1.04045
277.195,18.39899,-0.35437,1.04034
277.295,18.40199,-0.35505,1.04061
277.395,18.40497,-0.35583,1.04101
277.495,18.40795,-0.35656,1.04121
277.595,18.41093,-0.3571,1.04088
277.695,18.41391,-0.35744,1.04015
277.795,18.41691,-0.35774,1.03949
277.895,18.41993,-0.35813,1.03939
277.995,18.42297,-0.35869,1.04
278.095,18.42602,-0.35936,1.04088
278.195,18.42906,-0.36007,1.04153
278.295,18.43207,-0.36078,1.04153
278.395,18.43507,-0.36143,1.04102
278.495,18.43806,-0.362,1.04023
278.595,18.44107,-0.36246,1.03942
278.695,18.44408,-0.36287,1.0387
278.795,18.4471,-0.36337,1.03808
278.895,18.45012,-0.36409,1.03757
278.995,18.45315,-0.36502,1.03717
279.095,18.45617,-0.36599,1.03682
279.195,18.4592,-0.3668,1.0365
279.295,18.46223,-0.36729,1.0362
279.395,18.46526,-0.3676,1.03608
279.495,18.4683,-0.36789,1.03633
279.595,18.47133,-0.36834,1.03709
279.695,18.47436,-0.36896,1.03807
279.795,18.47738,-0.36966,1.03871
279.895,18.4804,-0.37036,1.03847
279.995,18.48341,-0.37102,1.03734
280.095,18.48644,-0.37161,1.03602
280.195,18.48947,-0.3721,1.03523
280.295,18.49252,-0.37251,1.03542
280.395,18.49558,-0.37293,1.03623
280.495,18.49864,-0.37348,1.03713
280.595,18.5017,-0.37423,1.03768
280.695,18.50474,-0.37509,1.03784
280.795,18.50778,-0.37591,1.03774
280.895,18.51082,-0.37652,1.03752
280.995,18.51385,-0.37692,1.03717
281.095,18.51689,-0.37726,1.03655
281.195,18.51993,-0.37765,1.03554
281.295,18.52298,-0.3782,1.0342
281.395,18.52603,-0.37886,1.03299
281.495,18.52908,-0.3796,1.03241
281.595,18.53212,-0.38037,1.0328
281.695,18.53515,-0.3811,1.03374
281.795,18.53818,-0.38175,1.03463
281.895,18.5412,-0.38225,1.03491
281.995,18.54422,-0.38268,1.03451
282.095,18.54724,-0.38316,1.03366
282.195,18.55025,-0.38385,1.03261
282.295,18.55327,-0.38475,1.03162
282.395,18.55629,-0.38568,1.03099
282.495,18.55931,-0.38646,1.03099
282.595,18.56233,-0.38696,1.03177
282.695,18.56536,-0.3873,1.03282
282.795,18.56838,-0.38763,1.03353
282.895,18.57141,-0.38811,1.03335
282.995,18.57444,-0.38875,1.03239
283.095,18.57746,-0.38949,1.03108
283.195,18.58048,-0.39027,1.02984
283.295,18.5835,-0.39103,1.02897
283.395,18.58651,-0.39172,1.02859
283.495,18.58953,-0.3923,1.02878
283.595,18.59254,-0.39277,1.02953
283.695,18.59556,-0.39323,1.0304
283.795,18.59858,-0.39384,1.03091
283.895,18.6016,-0.39471,1.03066
283.995,18.60462,-0.39572,1.02989
284.095,18.60764,-0.39667,1.02912
284.195,18.61067,-0.39737,1.02887
284.295,18.6137,-0.3978,1.02918
284.395,18.61673,-0.39815,1.0296
284.495,18.61975,-0.39859,1.02967
284.595,18.62277,-0.39924,1.02915
284.695,18.62578,-0.40001,1.02828
284.795,18.62879,-0.4008,1.02738
284.895,18.63179,-0.40153,1.0267
284.995,18.6348,-0.40215,1.02623
285.095,18.63781,-0.40268,1.02583
285.195,18.64083,-0.4031,1.02541
285.295,18.64385,-0.40347,1.02493
285.395,18.64687,-0.40389,1.02449
285.495,18.6499,-0.40446,1.02417
285.595,18.65293,-0.40519,1.024
285.695,18.65597,-0.40595,1.02391
285.795,18.65899,-0.40658,1.02382
285.895,18.66201,-0.40697,1.02365
285.995,18.66502,-0.4072,1.02355
286.095,18.66803,-0.40739,1.02366
286.195,18.67105,-0.40768,1.02415
286.295,18.67407,-0.40811,1.02477
286.395,18.6771,-0.40867,1.02506
286.495,18.68013,-0.40936,1.02451
286.595,18.68316,-0.41014,1.02312
286.695,18.68618,-0.41096,1.0216
286.795,18.6892,-0.41177,1.02074
286.895,18.69222,-0.41254,1.02108
286.995,18.69524,-0.41328,1.02212
287.095,18.69825,-0.41405,1.02315
287.195,18.70126,-0.41487,1.0235
287.295,18.70428,-0.41579,1.02314
287.395,18.70729,-0.41684,1.02242
287.495,18.71032,-0.41806,1.02167
287.595,18.71334,-0.41942,1.02114
287.695,18.71637,-0.42079,1.02088
287.795,18.7194,-0.42205,1.02093
287.895,18.72242,-0.4231,1.02126
287.995,18.72543,-0.42401,1.02159
288.095,18.72845,-0.42484,1.02159
288.195,18.73146,-0.42566,1.02098
288.295,18.73447,-0.42653,1.01991
288.395,18.73749,-0.4275,1.01878
288.495,18.7405,-0.42863,1.01796
288.595,18.74352,-0.42989,1.0176
288.695,18.74654,-0.43119,1.01762
288.795,18.74957,-0.43244,1.01789
288.895,18.7526,-0.43356,1.01828
288.995,18.75563,-0.43453,1.01856
289.095,18.75866,-0.43534,1.01849
289.195,18.76169,-0.436,1.01791
289.295,18.76471,-0.43655,1.01706
289.395,18.76773,-0.43707,1.01636
289.495,18.77075,-0.43762,1.01621
289.595,18.77376,-0.43822,1.01653
289.695,18.77678,-0.43888,1.01679
289.795,18.7798,-0.43955,1.01644
289.895,18.78284,-0.44026,1.01526
289.995,18.78588,-0.44101,1.01377
290.095,18.78892,-0.44186,1.01259
290.195,18.79195,-0.44281,1.0122
290.295,18.79498,-0.44381,1.01247
290.395,18.79801,-0.44477,1.01307
290.495,18.80104,-0.44562,1.01369
290.595,18.80406,-0.44635,1.01411
290.695,18.80709,-0.44704,1.01416
290.795,18.81013,-0.44775,1.01371
290.895,18.81317,-0.44852,1.01279
290.995,18.81621,-0.44934,1.01178
291.095,18.81925,-0.45018,1.01106
291.195,18.82229,-0.45105,1.01088
291.295,18.82532,-0.45196,1.01097
291.395,18.82835,-0.45295,1.01093
291.495,18.83137,-0.45402,1.01042
291.595,18.83439,-0.45514,1.00948
291.695,18.83742,-0.45619,1.00839
291.795,18.84043,-0.45709,1.00742
291.895,18.84345,-0.45782,1.00676
291.995,18.84647,-0.45846,1.00646
292.095,18.84949,-0.45911,1.0066
292.195,18.85252,-0.45983,1.00713
292.295,18.85554,-0.46061,1.00772
292.395,18.85857,-0.4614,1.00798
292.495,18.86161,-0.4622,1.00761
292.595,18.86464,-0.463,1.00674
292.695,18.86766,-0.46386,1.00575
292.795,18.87068,-0.46479,1.00497
292.895,18.8737,-0.46579,1.00452
292.995,18.87671,-0.46677,1.00426
293.095,18.87973,-0.46764,1.00404
293.195,18.88276,-0.46838,1.00378
293.295,18.88579,-0.46905,1.00351
293.395,18.88882,-0.46971,1.00328
293.495,18.89184,-0.47044,1.00312
293.595,18.89487,-0.47123,1.00294
293.695,18.89789,-0.47206,1.00263
293.795,18.90092,-0.47292,1.00207
293.895,18.90394,-0.4738,1.00128
293.995,18.90696,-0.47474,1.00041
294.095,18.90998,-0.47578,0.99957
294.195,18.913,-0.4769,0.99884
294.295,18.91602,-0.47803,0.99819
294.395,18.91903,-0.47907,0.99756
294.495,18.92205,-0.47995,0.99693
294.595,18.92506,-0.48072,0.99633
294.695,18.92809,-0.48147,0.99583
294.795,18.93112,-0.48228,0.99548
294.895,18.93416,-0.48316,0.99529
294.995,18.9372,-0.48409,0.99523
295.095,18.94024,-0.48505,0.99529
295.195,18.94326,-0.48603,0.99538
295.295,18.94628,-0.48706,0.9954
295.395,18.94929,-0.48816,0.99523
295.495,18.95232,-0.48934,0.99479
295.595,18.95535,-0.49052,0.99414
295.695,18.95838,-0.49159,0.9934
295.795,18.9614,-0.49247,0.99265
295.895,18.96443,-0.4932,0.99202
295.995,18.96745,-0.49386,0.99163
296.095,18.97046,-0.49456,0.99158
296.195,18.97348,-0.49533,0.99182
296.295,18.97649,-0.49614,0.99203
296.395,18.9795,-0.49697,0.99189
296.495,18.98251,-0.49781,0.99123
296.595,18.98552,-0.49868,0.99026
296.695,18.98854,-0.49963,0.98926
296.795,18.99156,-0.50068,0.98849
296.895,18.99459,-0.50176,0.988
296.995,18.99762,-0.50278,0.98772
297.095,19.00064,-0.50363,0.98759
297.195,19.00367,-0.5043,0.98755
297.295,19.0067,-0.50491,0.98751
297.395,19.00973,-0.50557,0.98738
297.495,19.01276,-0.50633,0.98711
297.595,19.01579,-0.50718,0.98667
297.695,19.01881,-0.50807,0.98605
297.795,19.02182,-0.50897,0.98526
297.895,19.02482,-0.5099,0.9844
297.995,19.02782,-0.51089,0.98361
298.095,19.03083,-0.51197,0.983
298.195,19.03385,-0.51311,0.9826
298.295,19.03688,-0.51422,0.98229
298.395,19.0399,-0.5152,0.98198
298.495,19.04293,-0.51603,0.98162
298.595,19.04595,-0.51679,0.98122
298.695,19.04898,-0.51756,0.98085
298.795,19.05202,-0.51843,0.9805
298.895,19.05505,-0.51939,0.98012
298.995,19.05809,-0.52042,0.97961
299.095,19.06111,-0.52147,0.97889
299.195,19.06414,-0.52258,0.9781
299.295,19.06717,-0.52377,0.97758
299.395,19.0702,-0.5251,0.97763
299.495,19.07324,-0.52653,0.97821
299.595,19.07628,-0.52794,0.97877
299.695,19.07931,-0.52919,0.9787
299.795,19.08234,-0.53019,0.97764
299.895,19.08537,-0.53104,0.97615
299.995,19.0884,-0.53187,0.97499
300.095,19.09144,-0.5328,0.9748
300.195,19.09448,-0.53383,0.97537
300.295,19.09752,-0.53491,0.97605
300.395,19.10055,-0.53598,0.9762
300.495,19.10358,-0.53703,0.97567
300.595,19.1066,-0.53812,0.97483
300.695,19.10963,-0.5393,0.97409
300.795,19.11266,-0.54057,0.97368
300.895,19.1157,-0.54185,0.97341
300.995,19.11874,-0.54302,0.97301
301.095,19.12178,-0.544,0.97226
301.195,19.12482,-0.54485,0.97127
301.295,19.12785,-0.54565,0.97025
301.395,19.13088,-0.54653,0.96941
301.495,19.13391,-0.54749,0.96884
301.595,19.13693,-0.54852,0.96851
301.695,19.13995,-0.54959,0.96838
301.795,19.14298,-0.55069,0.96843
301.895,19.14601,-0.55184,0.96858
301.995,19.14904,-0.55309,0.96878
302.095,19.15206,-0.55446,0.96895
302.195,19.1551,-0.55584,0.96901
302.295,19.15813,-0.55714,0.96887
302.395,19.16116,-0.55824,0.96845
302.495,19.16419,-0.55917,0.96784
302.595,19.16721,-0.56003,0.96722
302.695,19.17024,-0.56094,0.96677
302.795,19.17325,-0.56196,0.96646
302.895,19.17627,-0.56304,0.96598
302.995,19.17928,-0.56416,0.96499
303.095,19.18229,-0.56531,0.96334
303.195,19.18531,-0.5665,0.96159
303.295,19.18833,-0.5678,0.96045
303.395,19.19134,-0.56922,0.96053
303.495,19.19436,-0.5707,0.96155
303.595,19.19738,-0.57213,0.96271
303.695,19.20041,-0.57339,0.96325
303.795,19.20344,-0.57445,0.96285
303.895,19.20648,-0.57542,0.96183
303.995,19.20952,-0.57642,0.96052
304.095,19.21254,-0.57751,0.95926
304.195,19.21556,-0.57868,0.95828
304.295,19.21857,-0.57989,0.95782
304.395,19.2216,-0.58111,0.95803
304.495,19.22462,-0.58236,0.9587
304.595,19.22765,-0.58369,0.95938
304.695,19.23068,-0.58516,0.95969
304.795,19.23371,-0.58672,0.95956
304.895,19.23673,-0.58824,0.95928
304.995,19.23976,-0.5896,0.95918
305.095,19.2428,-0.59071,0.95938
305.195,19.24583,-0.59169,0.95957
305.295,19.24886,-0.59265,0.95939
305.395,19.25188,-0.59368,0.95859
305.495,19.25489,-0.5948,0.9574
305.595,19.25791,-0.59598,0.95623
305.695,19.26094,-0.59719,0.95548
305.795,19.26397,-0.59846,0.95521
305.895,19.267,-0.59982,0.95527
305.995,19.27003,-0.60131,0.95548
306.095,19.27305,-0.60293,0.95567
306.195,19.27607,-0.60453,0.95575
306.295,19.2791,-0.60599,0.95559
306.395,19.28212,-0.60719,0.95515
306.495,19.28515,-0.60822,0.95456
306.595,19.28818,-0.6092,0.95404
306.695,19.29121,-0.61025,0.95377
306.795,19.29423,-0.61139,0.95372
306.895,19.29724,-0.61259,0.95373
306.995,19.30025,-0.61381,0.95364
307.095,19.30326,-0.61505,0.95338
307.195,19.30626,-0.61637,0.95308
307.295,19.30926,-0.61781,0.95284
307.395,19.31227,-0.61939,0.95275
307.495,19.31527,-0.62101,0.95269
307.595,19.31828,-0.62251,0.95251
307.695,19.32129,-0.62377,0.95207
307.795,19.32428,-0.62482,0.95143
307.895,19.32728,-0.62579,0.95073
307.995,19.33027,-0.62681,0.95014
308.095,19.33326,-0.62796,0.94973
308.195,19.33625,-0.6292,0.94952
308.295,19.33923,-0.63051,0.94949
308.395,19.34222,-0.63185,0.94962
308.495,19.34522,-0.63327,0.9498
308.595,19.34822,-0.6348,0.94989
308.695,19.35124,-0.63647,0.94977
308.795,19.35426,-0.63821,0.94949
308.895,19.3573,-0.63987,0.94917
308.995,19.36033,-0.64131,0.94897
309.095,19.36336,-0.64249,0.94893
309.195,19.36639,-0.64354,0.94896
309.295,19.36942,-0.64461,0.949
309.395,19.37244,-0.64579,0.94896
309.495,19.37547,-0.64707,0.94884
309.595,19.3785,-0.64839,0.94862
309.695,19.38152,-0.64974,0.94831
309.795,19.38455,-0.65114,0.94796
309.895,19.38759,-0.65266,0.94764
309.995,19.39064,-0.65435,0.94741
310.095,19.39369,-0.65618,0.94724
310.195,19.39675,-0.65796,0.94692
310.295,19.39981,-0.65952,0.94626
310.395,19.40286,-0.6608,0.94527
310.495,19.40591,-0.6619,0.94429
310.595,19.40896,-0.66298,0.94376
310.695,19.41202,-0.66418,0.94397
310.795,19.41508,-0.66548,0.94466
310.895,19.41815,-0.66686,0.94539
310.995,19.42121,-0.66829,0.94573
311.095,19.42428,-0.66978,0.94568
311.195,19.42735,-0.67137,0.94545
311.295,19.43042,-0.67311,0.94525
311.395,19.4335,-0.67495,0.94516
311.495,19.43657,-0.67673,0.94499
311.595,19.43963,-0.6783,0.94458
311.695,19.44268,-0.67958,0.94388
311.795,19.44572,-0.68068,0.94312
311.895,19.44875,-0.68176,0.94262
311.995,19.45179,-0.68295,0.94263
312.095,19.45483,-0.68425,0.94305
312.195,19.45787,-0.68561,0.9437
312.295,19.46091,-0.68699,0.94436
312.395,19.46395,-0.68839,0.94491
312.495,19.46698,-0.68987,0.94528
312.595,19.47001,-0.6915,0.94539
312.695,19.47304,-0.69327,0.94522
312.795,19.47607,-0.69505,0.94484
312.895,19.47909,-0.69669,0.94434
312.995,19.48212,-0.6981,0.94377
313.095,19.48515,-0.69936,0.94312
313.195,19.48818,-0.70059,0.94233
313.295,19.49122,-0.70192,0.9414
313.395,19.49427,-0.70336,0.94047
313.495,19.49732,-0.70488,0.93986
313.595,19.50036,-0.70645,0.93984
313.695,19.5034,-0.70806,0.94045
313.795,19.50644,-0.70977,0.94137
