Time after Ignition,Luan_Panel_R1,Luan_Panel_R2,Luan_Panel_R3,Mean,Std. Dev.
79.0,218.72624440633348,247.6494830721891,215.26532867041038,227.21368538297762,17.78231860103105
79.25,217.488199744586,245.5775594098258,215.61970910427272,226.2284894195615,16.78280955127431
79.5,218.9760166081793,244.85195459652192,213.87757521513944,225.90184880661354,16.608082617993702
79.75,218.57125770690328,247.05483349550656,212.450094185721,226.02539512937696,18.467406943298673
80.0,216.71656523057814,246.14278614559353,214.22862704473118,225.6959928069676,17.751083839543618
80.25,217.96651468284014,243.07482685833511,210.88549717615965,223.97561290577832,16.915087420307188
80.5,217.35857759854164,245.39011110178825,215.72161675558363,226.15676848530453,16.676660677504707
80.75,216.62179781749853,246.90211244384153,209.00150867131202,224.17513964421735,20.04753528850902
81.0,216.5383811832933,247.48370871061374,211.57867824899336,225.20025604763347,19.45671761208935
81.25,218.8897273668378,241.94045495366368,212.02062306238048,224.283601794294,15.672252426024667
81.5,215.651636015131,240.29076632778364,213.6584310788107,223.2002778072418,14.834312079858057
81.75,212.08121259173956,245.52833765635762,207.0776992856121,221.56241651123642,20.90532990894365
82.0,211.41150480988154,243.19350094133281,214.8890699965278,223.16469191591406,17.432391062024898
82.25,213.6488500362565,241.525711082545,212.8795975361817,222.68471955166106,16.32130995822173
82.5,211.98896991304008,242.288791348611,213.5576228302705,222.6117946973072,17.05881929985923
82.75,207.90834261002584,245.24988460437956,212.51220958641792,221.89014560027445,20.360671711390342
83.0,214.13266248915343,241.4313148306649,211.24993457189333,222.27130396390388,16.655540891007938
83.25,209.19943572625445,240.23375019335433,212.89030579953044,220.77449723971304,16.952950321693212
83.5,208.87981500697552,237.70765112035485,215.89863625693062,220.82870079475364,15.032969966220572
83.75,210.34833904750846,238.81967659609558,211.42099564645994,220.19633709668798,16.137200148336284
84.0,206.83602300964577,240.39913790322962,207.99210355614116,218.40908815633884,19.052712312438466
84.25,203.48811852021166,243.6948786602344,215.37241180892434,220.85180299645677,20.655839031102964
84.5,204.16559939920754,240.14085603846695,212.77344259804144,219.02663267857199,18.78514205968586
84.75,203.63039965092344,240.2823497552073,210.6308881717917,218.18121252597416,19.45756690857695
85.0,202.77813183736134,242.87464849504352,213.51891724842486,219.7238991936099,20.755939215679938
85.25,201.9180142396483,235.40111509410397,217.0459738123479,218.12170104870006,16.76745068645454
85.5,199.55488926449806,239.41754080165623,212.09945823787137,217.02396276800854,20.382487717247148
85.75,200.38273177885563,243.43986558129603,208.16373210219695,217.32877648744955,22.945102347953288
86.0,199.10510280369456,235.1545305554434,206.99779102180628,213.75247479364808,18.95018799247983
86.25,197.55160233214946,237.2373534603693,206.6632722166838,213.81740933640086,20.78763981548977
86.5,195.3235515687288,237.47473551077678,208.62755470773496,213.80861392908017,21.547925838010624
86.75,193.5684220426221,236.21563744569949,200.6312335535197,210.1384310139471,22.857960278047297
87.0,189.9237428019739,236.48346831278076,200.29450221377303,208.90057110950923,24.44381979742606
87.25,188.32470187585372,238.30125120854578,198.26674272132368,208.2975652685744,26.4551870439726
87.5,190.0346943228661,237.9699440297559,192.14069086039342,206.7151097376718,27.08795498599417
87.75,185.60452526726144,236.49302159208793,187.8913228934941,203.32962325094783,28.743096614590545
88.0,182.42092832030434,232.41601902604174,189.28992709422428,201.37562481352344,27.10028303709082
88.25,181.9952330814264,233.81429060178908,182.3484916885537,199.38600512392307,29.816293006005253
88.5,179.58225470814327,233.53408001975345,178.50441787005812,197.2069175326516,31.46486109671561
88.75,176.15384372962268,233.33191411198422,178.74737151204064,196.07770978454917,32.289137517782244
89.0,175.19710057009658,228.42354342582854,173.0759987956785,192.23221426386786,31.360548433763057
89.25,171.8772020867994,228.70814795837012,169.0633434749084,189.88289784002598,33.65307541868818
89.5,167.8646181680412,227.93670440334253,165.2404690495139,187.01393054029919,35.4644414186013
89.75,167.3478617812649,228.3066074628496,162.10096240841762,185.91847721751068,36.80282159738648
90.0,164.51511459527057,230.78906043599645,160.89239039692464,185.39885514273055,39.3507825217992
90.25,162.82308701902613,224.88987473469533,157.22500871435003,181.64599015602383,37.55475715893285
90.5,164.88879396601777,221.42830728730362,150.61607350149012,178.9777249182705,37.449520623997124
90.75,157.87888124534737,219.4180791524119,148.0132342754283,175.10339822439585,38.69335804563453
91.0,154.48199571857597,222.2847652968669,145.6710109235404,174.1459239796611,41.921586274697766
91.25,153.713235476809,218.42935024407265,144.3487938889007,172.16379320326078,40.33980066616343
91.5,154.6232586777956,217.22518463640142,138.91237247894773,170.25360526438158,41.43012114168575
91.75,145.8762316549497,211.19732495214288,136.49218252387647,164.52191304365633,40.6934964354719
92.0,144.4804791000547,208.45734064443317,133.36635882082558,162.10139285510448,40.528216577842635
92.25,141.92694066324898,207.85580428618314,130.07440438066502,159.9523831100324,41.9067294639806
92.5,137.84327919987086,209.96354480451842,127.57672782350987,158.46118394263306,44.89677494043154
92.75,134.04741315031526,204.157423687816,123.11633203255897,153.77372295689676,43.97453931660759
93.0,132.00337053465174,201.42829597537974,120.09930576112177,151.17699075705107,43.92404747564047
93.25,129.2198712281349,201.67826126537102,115.63269616306422,148.84360955219006,46.25773608600049
93.5,125.38421806319776,195.89609949662014,112.47405963307894,144.58479239763227,44.90329302877099
93.75,124.7959603559791,189.10105490166805,109.11460161668377,141.00387229144363,42.38490868526878
94.0,120.26530657610324,189.5539336258372,105.08480667870937,138.3013489602166,45.03035054786549
94.25,118.27990816384388,187.29153623980662,105.31561249690877,136.96235230018644,44.06572713068537
94.5,113.48771012858758,188.3965458465731,101.82893235859166,134.57106277791743,46.977321607911406
94.75,111.04989141818848,180.90568595988788,99.0605064695912,130.33869461588918,44.200699067429255
95.0,105.9411002707545,179.5320184050857,95.39352962254229,126.95554943279416,45.83695701986016
95.25,102.65952579720344,177.90823434479628,94.28449548920226,124.95075187706732,46.05330058915267
95.5,99.98018652178708,175.20045739715556,91.18277384488619,122.1211392546096,46.178015638506274
95.75,98.50326974296418,173.13052295704918,89.18707981945298,120.27362417315544,46.01181001070076
96.0,96.01734199721294,172.4059312612223,86.91287751873772,118.445383592391,46.95240512370071
96.25,90.41139670147466,167.17773715801584,86.59092055770947,114.72668480573333,45.46409219524438
96.5,87.88615343062976,165.76702202901936,82.9075400192175,112.1869051596222,46.46846608915304
96.75,86.49112666972965,162.60078370132894,82.30745493685332,110.46645510263731,45.19808559131
97.0,85.60383887819813,159.896467515928,80.37433964518794,108.6248820131047,44.47941687496594
97.25,82.04490729985298,156.48850008994347,77.89815452568,105.47718730515881,44.2257211774198
97.5,79.4703993740486,156.97016559906078,76.80722783408062,104.41593093572999,45.532777275816954
97.75,77.60044233516403,153.46760201982096,75.46905289682627,102.17903241727042,44.42998687982271
98.0,76.45016616384738,152.17834857006457,74.38906642168075,101.00586038519758,44.32865544215789
98.25,74.31680324793876,146.53158279093216,72.79157466286289,97.87998690057793,42.14041904831907
98.5,74.45605409792185,146.8446033612722,71.56207163960461,97.62090969959955,42.65352033409324
98.75,72.01606887489534,141.61731775007243,69.9535508520303,94.52897915899935,40.79273487521175
99.0,70.93053365680161,138.41208684751814,68.10293437543558,92.48185162658513,39.80186817238197
99.25,69.79947747311945,135.91964434526545,66.8038237291954,90.84098184919344,39.067990025908024
99.5,68.17482541912331,133.2385016209388,66.21349838836986,89.20894180947732,38.14332580968377
99.75,67.66215935736099,127.93625856628114,64.74323630316952,86.78055140893723,35.671756358004856
100.0,66.09112305611248,124.6804777086176,63.435746421252375,84.73578239532748,34.61858993405027
100.25,64.68230833614219,120.88827151586187,62.76233675575091,82.77763886925166,33.0187342770893
100.5,63.040666085151614,118.59883719982678,61.390061131661575,81.00985480554665,32.56347374369398
100.75,62.26732797707717,113.635472193477,60.31839046503029,78.74039687852816,30.23572886972348
101.0,60.93811118123493,110.22891301269686,59.40894355863098,76.85865591752093,28.90960277058663
101.25,60.18869989004939,106.80355620153496,59.056855126474325,75.34970373935289,27.245713317451347
101.5,58.86927920089403,102.53285560860424,56.973638902005824,72.79192457050137,25.773835517741347
101.75,59.08981625057536,99.9482674924523,56.801159603492664,71.94641444884012,24.277300461935614
102.0,57.880893990035844,99.24939780612314,56.59533033555813,71.2418740439057,24.263742682154565
102.25,56.43250646483858,96.30832027285278,55.37860580147223,69.3731441797212,23.33249793802769
102.5,56.10359535322711,91.61431514014744,55.15713988612191,67.62501679316549,20.780730758883013
102.75,55.16908903369042,89.67784869200976,54.55787309680445,66.4682702741682,20.102407666267943
103.0,54.35687461488635,88.1980394880425,53.652148010568226,65.40235403783235,19.74478706533449
103.25,53.48574745190195,84.47962575703615,52.97077346217465,63.645382223704246,18.044821341791124
103.5,53.508698163370795,83.29607879877635,52.68527669194876,63.16335121803197,17.440313804810074
103.75,53.192701451842105,80.91210098268476,52.293532572002796,62.13277833550989,16.269583445301826
104.0,52.716313758637035,78.8098360572031,51.351540517852065,60.95923011123074,15.474131671227264
104.25,51.543891609060424,76.8371470077805,50.26273236543213,59.54792366075768,14.986603191160855
104.5,51.620746917762446,75.66757053255657,50.52504352154469,59.27112032395456,14.210307036285114
104.75,51.54543417056039,74.1768144383642,49.372628065565166,58.36495889149658,13.736497132410879
105.0,50.30579558603109,71.55362724086712,50.06933637270034,57.309586399866184,12.336267784462576
105.25,50.79824697092116,70.58743950201013,49.20634101060257,56.864009161177954,11.911462814716723
105.5,50.14601071115168,69.8717548477895,49.45540571822954,56.49105709239024,11.593167734923547
105.75,49.304208811116844,67.50198436708871,49.55836223530461,55.454851804503384,10.433896718203334
106.0,49.56144027589688,66.39659756502883,49.77002573636308,55.24268785909626,9.66013215591029
106.25,50.00018122750186,65.70730111240375,48.44362885431086,54.717037064738825,9.549614740955201
106.5,48.897881950820675,63.85917439657143,48.96310323844962,53.90671986194724,8.619140148640769
106.75,48.215936847436666,64.20664408909474,48.78999902930094,53.73752665527744,9.071063980011084
107.0,48.829340608639434,62.65714451035448,48.53954545302684,53.342010190673584,8.068444140807244
107.25,48.00146522521545,61.506543649435656,48.18718011439351,52.565062996348196,7.744106127060016
107.5,46.95039496448344,60.25078381708494,47.86204509266707,51.68774129141182,7.429808171239621
107.75,47.248905947423005,60.104060166267125,48.13552295038571,51.82949635469195,7.179681548046388
108.0,47.39348817905299,58.18302144003438,47.582670736501285,51.05306011852955,6.175452116616794
108.25,47.93254908117409,58.13408250463754,46.80156222081502,50.956064602208876,6.2420139839050295
108.5,46.8399438068651,56.546582817761696,47.22217684133605,50.202901155320944,5.497112723871547
108.75,46.66317068540004,57.13856244599108,47.265110617691406,50.35561458302751,5.881910336300892
109.0,46.06485539160557,55.37601212229978,46.95040026820065,49.46375592736867,5.1392730437282585
109.25,46.778015975909184,55.24809889462303,46.137867383021565,49.38799408451792,5.085082973197853
109.5,45.9068563358235,54.37047528689861,45.70847050472441,48.661934042482166,4.944736756279134
109.75,45.87048618774738,54.16860204957083,46.380460281366446,48.80651617289488,4.650698023488125
110.0,45.34378510601484,54.4246236520048,45.92020241369423,48.562870390571284,5.084602019980804
110.25,46.00136666571302,53.88057766651162,45.84514604379564,48.57569679200676,4.594825572336087
110.5,45.9173140941291,52.67216099792192,45.783689014554824,48.124388035535276,3.9390535796729176
110.75,45.682828153894654,52.600323415498856,45.74564633097233,48.00959930012195,3.9758077743359497
111.0,45.70552129656404,52.33741444018845,45.72641053235366,47.92311542303538,3.8229093567166688
111.25,46.100879960884775,52.62181248976971,45.13245340517066,47.95171528527504,4.073305589202057
111.5,45.36508822461576,52.13399025287097,45.444862079241524,47.64798018557608,3.8852034322379785
111.75,45.2987003686311,51.199599129590815,44.957242174654226,47.15184722429205,3.5096110952206425
112.0,45.43828247551448,50.39048163186448,45.071430215146115,46.96673144084169,2.9707228368077003
112.25,45.68577019267355,50.47835552812744,44.769456102637925,46.97786060781297,3.0659429859767435
112.5,45.52045986177558,50.413131986110365,45.241543732392586,47.058378526759505,2.9086468729595545
112.75,44.90171173490585,50.42068450172798,45.27651427228302,46.86630350297228,3.0838835011625765
113.0,45.16346234110359,49.591794250912415,44.75877878821844,46.504678460078146,2.6811667467741804
113.25,45.37199474230188,49.23319671299315,44.67064871475079,46.42528005668194,2.4568818702133126
113.5,45.522161688287426,48.879908841933094,44.05803396437784,46.15336816486612,2.472131781632158
113.75,45.77708467858854,49.1135912750114,44.19688841976672,46.36252145778889,2.5100884264350443
114.0,45.3886402021121,48.39027351125663,44.332286202334394,46.0370666385677,2.1052690760243387
114.25,45.173626717588114,47.48967217445963,44.03082238984576,45.5647070939645,1.7622764691503068
114.5,45.558153170786575,47.72520852292145,43.51317012090355,45.598843938203856,2.106314002928605
114.75,45.33171210820484,47.295761830007656,43.79612273981267,45.474532226008385,1.7541854605321148
115.0,45.018644572041254,46.8917631063776,43.493742631853486,45.13471677009078,1.701981302098032
115.25,44.64340164289341,47.05614011044307,43.3021405036495,45.00056075232866,1.9023144414215558
115.5,44.81526123742835,46.26940120899778,43.31235732488013,44.799006590435425,1.4785889534657837
115.75,44.62842289247259,46.31161979783826,42.79963978447217,44.579894158261006,1.756492864233686
116.0,45.36408344849567,46.00381783000457,42.92563761968911,44.764512966063116,1.624318910912427
116.25,44.51006816126229,46.17257026645952,43.66523533688653,44.782624588202786,1.2756948564073327
116.5,44.181884711446706,46.19165819767485,42.15695622791398,44.17683304567851,2.0173557285945707
116.75,44.75534345062813,46.38884872011492,42.24181714941012,44.462003106717724,2.0890198970162293
117.0,44.50290593559512,45.575349307775845,42.43636635322555,44.17154053219883,1.595511131319775
117.25,44.48033365158357,45.890697452985236,43.57585891657777,44.64896334038219,1.166596048925035
117.5,44.21556968956857,45.553994727610245,42.51414430034781,44.094569572508874,1.5235332048492574
117.75,44.35137183148407,45.5546856896142,41.76426124834788,43.890106256482056,1.9368541011776652
118.0,43.94142745500821,46.05897673060608,42.00101474580003,44.00047297713811,2.029625248117364
118.25,44.09521379601686,45.28986907198918,42.29525279388776,43.893445220631264,1.507469595639443
118.5,43.615523674498114,45.32777220418884,41.68122735402061,43.54150774423585,1.8243988337316879
118.75,43.7952110895693,45.66089970092132,42.41690757512087,43.95767278853716,1.6280867853979648
119.0,44.23830120240025,45.423235274838575,42.253408626581894,43.97164836794024,1.601648539971774
119.25,44.001814850098725,45.82745843737821,42.15604615640044,43.99510648129246,1.835715333565536
119.5,43.2032849459724,44.598969055122005,41.58726616846278,43.129840056519065,1.5071941425105069
119.75,43.71119865588065,45.43726216375158,42.391732782925466,43.84673120085257,1.5272816064592352
120.0,43.74891399465699,45.48822314718348,42.196523117839284,43.81122008655992,1.6467342856734088
120.25,44.30588801976696,44.938138029406254,41.96000400171982,43.734676683631015,1.5690864745493232
120.5,43.51990776412653,45.07878222261239,42.277481116687675,43.62539036780887,1.4036263414005385
120.75,43.642123908831934,44.482539627705044,42.57423260062766,43.56629871238821,0.956410488603104
121.0,43.249475995412915,45.229480096378076,41.51349216674214,43.33081608617771,1.859328838875526
121.25,43.49393465774882,45.18406623610236,41.953846428711465,43.54394910752088,1.6156905907086976
121.5,43.55719743566705,45.53772649201396,41.67553820678084,43.59015404482062,1.9313050487204648
121.75,43.86741638409429,45.17742034319899,42.23129699695276,43.75871124141534,1.4760668341433294
122.0,42.43884351040508,45.085357077904305,41.94779832173482,43.15733297001473,1.687672677026437
122.25,42.39884493005178,45.39100648974158,41.17588005567835,42.98857715849058,2.168561917430347
122.5,42.72098048645036,45.315699570676436,41.54636703895331,43.19434903202671,1.9287367027752542
122.75,43.31043244444735,44.88361657581695,41.14305576386232,43.112368261375536,1.8781296181160123
123.0,42.94600797454431,44.706137439574135,41.396802917931765,43.0163161106834,1.6557871751946258
123.25,42.98394897588318,45.75010225609495,40.93275415397042,43.22226846198285,2.4175003241678796
123.5,42.90406278198517,44.625895874474715,40.8266156465706,42.785524767676826,1.9024118923521545
123.75,42.43657209338256,45.147312584485874,40.64527799559578,42.74305422448807,2.266611420690794
124.0,42.98203987443798,45.35516161910232,40.53029592574296,42.955832473094425,2.412539608100332
124.25,42.15477015607635,45.13456211697662,39.92523680357988,42.404856358877616,2.6136516383831023
124.5,41.948984057942305,44.70748043998701,40.353316916695825,42.336593804875044,2.202808658015449
124.75,41.80829813001587,44.742917115344575,40.456560710485014,42.33592531861515,2.1913479059661047
125.0,42.70805596265308,45.0894358277551,39.79385625092559,42.53044934711125,2.6522535410564765
125.25,41.99750811677357,45.18758136110432,39.89785073880288,42.360980072226916,2.663530816590867
125.5,42.14405175317704,44.86001019604647,39.8885859211783,42.29754929013394,2.489264138370214
125.75,41.76938916705513,44.810742711769805,39.65774604922618,42.079292642683704,2.5904389153580576
126.0,41.62478864136298,44.15278071550556,39.66518589913049,41.81425175199968,2.2497886593429586
126.25,42.06568386549014,44.283651228769884,39.129863532390125,41.82639954221671,2.585212688612324
126.5,41.861869274675705,44.315189609143815,39.931219782045794,42.036092888621766,2.1971716505473085
126.75,41.988082914497156,44.67961646399271,39.77644807155115,42.14804915001367,2.45549525931908
127.0,41.63199232673153,43.840045069431376,39.65188132467747,41.70797290694679,2.0951154322960717
127.25,42.28004132867666,44.013734806976956,39.38313838754884,41.892304841067485,2.3395214228069694
127.5,42.04463541447448,43.77539741388571,38.968953595223596,41.59632880786126,2.4343807540396414
127.75,41.66421466266992,44.08936910742401,39.6848944777193,41.81282608260441,2.2059948337494655
128.0,41.51297852667609,43.79574915878409,39.119826087240455,41.47618459090021,2.338178668970985
128.25,41.59495437651171,43.33811851175426,39.351163771548606,41.42807888660486,1.998708982558697
128.5,41.84346950629626,43.51163308359484,39.253878886927644,41.53632715893958,2.145430030544949
128.75,41.656467192606776,43.06220047963464,39.550175422324884,41.42294769818877,1.7676194490041774
129.0,41.755307088845015,42.956793293218446,39.5354855558488,41.41586197930408,1.7357286352537338
129.25,41.59356442553855,42.580213236509444,38.85126387776915,41.00834717993905,1.9321297183219135
129.5,41.88879256635011,43.18944415728034,39.197928500738534,41.42538840812299,2.035707952900226
129.75,41.97649833967848,42.4302501494363,39.08481618948533,41.1638548928667,1.814738031737059
130.0,41.53099691428583,42.91436877033936,39.57101894802957,41.338794877551585,1.6799414352227637
130.25,41.41283054734111,42.63212653886729,39.16805506729411,41.071004051167506,1.7571516170087693
130.5,41.60463772584656,42.239683903569734,39.26712998815661,41.03715053919097,1.5654234172495247
130.75,41.86644203452035,42.2976356163562,39.362574465632704,41.175550705503085,1.5848167436662879
131.0,41.720885091813166,42.23128568573974,39.45057947594286,41.13425008449859,1.480265932241895
131.25,41.47726495643151,41.975187289872224,39.98574912205902,41.146067122787585,1.035246376301706
131.5,41.631358512203484,41.91803721909201,39.19926501789049,40.91622024972866,1.4938198088618881
131.75,41.12781213986065,42.55990774405302,39.87345808021179,41.18705932137515,1.3442044563518694
132.0,41.84950401623537,42.58602994994999,39.76905285639796,41.401528940861105,1.4609419008012052
132.25,41.63083176317292,41.63705450910965,39.53468681707302,40.9341910297852,1.2120101945491604
132.5,40.72679402151132,41.5363400141847,39.3799316454838,40.547688560393276,1.0893040612255842
132.75,41.67387271986494,41.64800820649566,39.91983861668795,41.08057318101618,1.005308803245376
133.0,41.42968574687658,41.34760936621692,40.352470143282346,41.04325508545862,0.5996432358650028
133.25,41.16984563008586,41.37924840401842,40.23884550250482,40.929313178869705,0.6070597907218016
133.5,41.16037758946489,41.82763071431358,40.23974672013685,41.075918341305105,0.7973041566368805
133.75,41.20316535144929,41.23443217583884,40.167743670839954,40.8684470660427,0.6070282856781379
134.0,41.696613846731324,41.339948728742606,40.86729414148021,41.30128557231805,0.4160095228813662
134.25,40.41440877799249,41.65903900208242,40.53663169171431,40.87002649059641,0.6860321913881036
134.5,40.743281102669364,41.342742775332894,40.75858043260256,40.948201436868274,0.34176844235855514
134.75,40.667388428867994,42.25660712231587,41.28530692303806,41.40310082474064,0.8011308047752138
135.0,40.5149803653812,41.58802038307474,40.65512823924873,40.91937632923489,0.5832872445793236
135.25,40.096813374369745,41.752832540221355,40.706829554129264,40.85215848957345,0.8375202946943866
135.5,40.76807121254517,41.81889155121835,40.686309229687524,41.09109066448368,0.6316184398108006
135.75,41.11802069158524,41.44403683585403,41.13356276296158,41.23187343013362,0.18390315940959315
136.0,41.349633319505294,42.68359935232239,41.30627819647639,41.779836956101356,0.7829813332963932
136.25,40.968835244067996,42.51077520029754,40.778228999277715,41.41927981454775,0.9500549026098816
136.5,40.05626245932337,42.73750563948781,40.75819758651374,41.183988561774974,1.390409908535972
136.75,40.39476072994523,42.15876205554429,41.39769143551567,41.31707140700173,0.884759775830138
137.0,40.189706284844505,42.67727088517079,40.31988539706481,41.06228752236004,1.400130385689587
137.25,40.300504758920695,43.042180176603516,40.89953518468786,41.41407337340402,1.441443091043503
137.5,39.986628465896835,41.918492509553886,41.33044635711064,41.07852244418712,0.9902645677902269
137.75,40.48424401750344,42.13035384953922,40.81497273532538,41.14319020078935,0.8707550879885267
138.0,39.238626908793535,42.32803781621044,40.48514619516495,40.68393697338964,1.5542693681749697
138.25,39.60231350890475,42.78729449403593,41.14074062528639,41.17678287607569,1.592796362311664
138.5,39.29709507597404,42.99236400858497,40.511927179100155,40.93379542121972,1.8834098681279308
138.75,39.940921468973194,42.89090580522228,40.18688683896401,41.00623803771983,1.6367969288233934
139.0,39.4482124422973,43.29794191883341,40.74130735420844,41.16248723844638,1.9591193510842484
139.25,38.864697202676375,42.88798053236218,,40.87633886751928,2.8448909250556236
139.5,39.22516270842812,42.818149429016145,,41.02165606872214,2.540625274841006
139.75,39.50475175663339,42.71303569182295,,41.10889372422817,2.2685993265444018
140.0,39.61354699965873,43.07319364173363,,41.34337032069618,2.446339601120431
140.25,39.01302252438831,42.2277968487052,,40.62040968654675,2.2731887247088705
140.5,39.017804704082444,43.36649854310195,,41.192151623592196,3.0749909028748514
140.75,39.138465652485834,43.58604251469955,,41.36225408359269,3.1449117591197053
141.0,38.92085512710907,43.62905427550279,,41.27495470130593,3.3291995450059257
141.25,38.83579225166536,43.327716473056135,,41.08175436236075,3.1762700775215196
141.5,39.168060125516696,43.36585451346083,,41.26695731948877,2.968288877742131
141.75,39.39771505199189,43.324952753177755,,41.36133390258482,2.7769764098399947
142.0,39.53010891917007,43.50223201745196,,41.51617046831102,2.8087151785028444
142.25,39.079276090648385,43.366293844210716,,41.22278496742955,3.031379324611044
142.5,39.34318812299424,43.654777902653755,,41.498983012824,3.0487543708918543
142.75,38.774369232496646,43.55588659354762,,41.16512791302213,3.3810433503603488
143.0,39.04375619404669,43.51678710693669,,41.28027165049169,3.1629104909615693
143.25,39.04510512031864,43.46281996279238,,41.25396254155551,3.123796122461644
143.5,39.55362718392699,43.84210280116312,,41.69786499254506,3.032410189900833
143.75,39.16055986714767,43.31793382110028,,41.239246844123976,2.9397073147682233
144.0,39.26140125895992,43.46923342350293,,41.365317341231425,2.975386657643228
144.25,39.44010504852838,43.83111828493054,,41.63561166672946,3.1049152357398557
144.5,38.33161204712519,43.71549742074522,,41.02355473393521,3.8069818568177936
144.75,38.974477800844944,43.05919919249356,,41.01683849666925,2.8883341952924866
145.0,38.474933760472865,43.10096368939078,,40.78794872493182,3.2710971327097806
145.25,38.84277339873967,43.20626097043978,,41.024517184589726,3.085451651572366
145.5,38.6124617349756,43.56799496211802,,41.09022834854681,3.5040911493076643
145.75,38.35222836380165,43.074737732509064,,40.713483048155354,3.339318398830014
146.0,38.291067176071955,43.0065012019847,,40.648784189028326,3.3343153759606823
146.25,38.33040564350219,42.92752314796165,,40.62896439573192,3.250652961314664
146.5,38.48370761747213,42.13806735281399,,40.310887485143056,2.5840225497553084
146.75,38.55398731679913,42.762945382579964,,40.65846634968955,2.9761827900434423
147.0,37.88202607843445,,,37.88202607843445,
147.25,38.65818385710641,,,38.65818385710641,
147.5,38.037449626186145,,,38.037449626186145,
147.75,38.32645618553137,,,38.32645618553137,
148.0,37.850879997888185,,,37.850879997888185,
148.25,37.80203023485249,,,37.80203023485249,
148.5,38.11307442360142,,,38.11307442360142,
148.75,38.26741213000053,,,38.26741213000053,
149.0,37.95049561876517,,,37.95049561876517,
149.25,37.035935017337835,,,37.035935017337835,
149.5,37.98049260452196,,,37.98049260452196,
149.75,37.8753972606029,,,37.8753972606029,
150.0,38.246852030678895,,,38.246852030678895,
150.25,37.76771688880117,,,37.76771688880117,
150.5,37.76781613473938,,,37.76781613473938,
150.75,37.91023102269824,,,37.91023102269824,
151.0,38.10817272163075,,,38.10817272163075,
151.25,37.8245469573628,,,37.8245469573628,
151.5,38.13362724090984,,,38.13362724090984,
151.75,37.98056376173402,,,37.98056376173402,
152.0,37.66513224029366,,,37.66513224029366,
152.25,37.79943089966045,,,37.79943089966045,
152.5,38.2719488347172,,,38.2719488347172,
152.75,37.6924887247969,,,37.6924887247969,
153.0,38.29288015025492,,,38.29288015025492,
153.25,38.14414159559414,,,38.14414159559414,
153.5,37.84418274086559,,,37.84418274086559,
153.75,37.985574891323935,,,37.985574891323935,
154.0,37.98471283081534,,,37.98471283081534,
154.25,37.740512642855435,,,37.740512642855435,
154.5,37.807015104786466,,,37.807015104786466,
154.75,37.964174207002294,,,37.964174207002294,
155.0,38.00616469474181,,,38.00616469474181,
155.25,38.0631372371423,,,38.0631372371423,
155.5,37.75709866086597,,,37.75709866086597,
155.75,38.1979392546808,,,38.1979392546808,
156.0,38.1687579334689,,,38.1687579334689,
156.25,38.124489629669554,,,38.124489629669554,
156.5,38.026316997010376,,,38.026316997010376,
156.75,38.01561922830123,,,38.01561922830123,
157.0,38.306947113477804,,,38.306947113477804,
157.25,37.84591846843624,,,37.84591846843624,
157.5,38.09370507496195,,,38.09370507496195,
157.75,37.87337995799133,,,37.87337995799133,
158.0,37.843630546754355,,,37.843630546754355,
158.25,38.02125277809238,,,38.02125277809238,
158.5,37.74260243941063,,,37.74260243941063,
158.75,37.46894224744138,,,37.46894224744138,
159.0,38.01005715555412,,,38.01005715555412,
159.25,38.10995905403356,,,38.10995905403356,
159.5,38.76813823784167,,,38.76813823784167,
159.75,38.326167134243306,,,38.326167134243306,
160.0,38.74270975435652,,,38.74270975435652,
160.25,37.64148088862158,,,37.64148088862158,
160.5,37.36158473098261,,,37.36158473098261,
160.75,38.438247957568315,,,38.438247957568315,
161.0,38.467636437346115,,,38.467636437346115,
