##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/(mW/mg),Integral(DSC (subtr.2), 2, 175.8..427.3°C)/%,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
455.295,23.883020000000002,-2.87955,-0.2916,            ,-0.10582000000000001,0.8474799999999999,,
455.395,23.88617,-2.87955,-0.29141999999999996,            ,-0.10172,0.8474299999999999,,
455.495,23.889329999999998,-2.8797200000000003,-0.29091,            ,-0.09756308,0.8473799999999999,,
455.595,23.89249,-2.88024,-0.28995,            ,-0.0933503,0.8473299999999999,,
455.695,23.89566,-2.8809,-0.28891999999999995,            ,-0.08904824,0.8472799999999999,,
455.795,23.89883,-2.88142,-0.28836,            ,-0.08462031,0.8472200000000001,,
455.895,23.90202,-2.88157,-0.28859,            ,-0.08003914,0.8471700000000001,,
455.995,23.9052,-2.8814900000000003,-0.28906,            ,-0.07532786,0.8471200000000001,,
456.095,23.90837,-2.88143,-0.28886999999999996,            ,-0.07052682,0.8470700000000001,,
456.195,23.91154,-2.88163,-0.28729,            ,-0.06567917,0.8470200000000001,,
456.295,23.9147,-2.88204,-0.28475,            ,-0.06085225,0.8469700000000001,,
456.395,23.91785,-2.8825,-0.28231,            ,-0.05612587,0.8469200000000001,,
456.495,23.92101,-2.8828400000000003,-0.28097,            ,-0.05158248,0.8468700000000001,,
456.595,23.92416,-2.88302,-0.28084000000000003,            ,-0.04734545,0.8468100000000001,,
456.695,23.92732,-2.88309,-0.28131999999999996,            ,-0.04357103,0.8467600000000001,,
456.795,23.93049,-2.8831,-0.28179,            ,-0.040416,0.8467100000000001,,
456.895,23.933670000000003,-2.8831,-0.28194,            ,-0.03802279,0.8466600000000001,,
456.995,23.93684,-2.8831,-0.28185,            ,-0.03651603,0.8466100000000001,,
457.095,23.94001,-2.8831,-0.28160999999999997,            ,-0.03601889,0.8465600000000001,,
457.195,23.943170000000002,-2.88311,-0.28126999999999996,            ,-0.03661783,0.84651,,
457.295,23.94633,-2.88311,-0.28071999999999997,            ,-0.03833122,0.84645,,
457.395,23.9495,-2.8831,-0.27985,            ,-0.04116997,0.8464,,
457.495,23.95267,-2.88306,-0.27865,            ,-0.04511595,0.84635,,
457.595,23.95584,-2.8830400000000003,-0.27737,            ,-0.05006575,0.8463,,
457.695,23.95901,-2.8831,-0.27628,            ,-0.05590041,0.84625,,
457.795,23.96219,-2.88325,-0.27563000000000004,            ,-0.06248818,0.8462,,
457.895,23.96536,-2.8835,-0.27528,            ,-0.06963818,0.84615,,
457.995,23.968529999999998,-2.8838,-0.27502,            ,-0.07714249,0.84609,,
458.095,23.97171,-2.88414,-0.27465,            ,-0.08479617,0.84604,,
458.195,23.97488,-2.88449,-0.2741,            ,-0.09241643,0.8459899999999999,,
458.295,23.97806,-2.88484,-0.27333,            ,-0.09983039,0.8459399999999999,,
458.395,23.98123,-2.88517,-0.27234,            ,-0.10687,0.8458899999999999,,
458.495,23.98441,-2.8855,-0.27118000000000003,            ,-0.1134,0.8458399999999999,,
458.595,23.987579999999998,-2.8858599999999996,-0.26992,            ,-0.11930999999999999,0.84578,,
458.695,23.99075,-2.8862799999999997,-0.26866999999999996,            ,-0.1245,0.84573,,
458.795,23.99391,-2.88678,-0.26750999999999997,            ,-0.12891,0.8456799999999999,,
458.895,23.99708,-2.88732,-0.26652,            ,-0.1325,0.8456299999999999,,
458.995,24.00025,-2.8879,-0.26579,            ,-0.13526,0.8455799999999999,,
459.095,24.003429999999998,-2.88847,-0.26524000000000003,            ,-0.13719,0.8455299999999999,,
459.195,24.00662,-2.889,-0.26461,            ,-0.13832,0.8454799999999999,,
459.295,24.0098,-2.88943,-0.26359,            ,-0.13869,0.8454200000000001,,
459.395,24.01298,-2.88976,-0.26214,            ,-0.13837,0.8453700000000001,,
459.495,24.01615,-2.89011,-0.26078,            ,-0.13741,0.8453200000000001,,
459.595,24.01931,-2.89059,-0.2601,            ,-0.13592,0.8452700000000001,,
459.695,24.022470000000002,-2.89125,-0.26043,            ,-0.13398,0.8452200000000001,,
459.795,24.02563,-2.8919599999999996,-0.26116,            ,-0.13169,0.8451700000000001,,
459.895,24.02879,-2.89249,-0.26150999999999996,            ,-0.12915,0.8451200000000001,,
459.995,24.03195,-2.8927,-0.26084,            ,-0.12645,0.84506,,
460.095,24.03513,-2.8927400000000003,-0.25943,            ,-0.12368,0.84501,,
460.195,24.0383,-2.89288,-0.2579,            ,-0.1209,0.84496,,
460.295,24.04148,-2.8933400000000002,-0.2568,            ,-0.11817000000000001,0.84491,,
460.395,24.04466,-2.8940200000000003,-0.25623,            ,-0.11556,0.84486,,
460.495,24.04784,-2.89465,-0.25604,            ,-0.1131,0.8448100000000001,,
460.595,24.05101,-2.8949700000000003,-0.25606,            ,-0.11085,0.84475,,
460.695,24.05418,-2.8950099999999996,-0.25606999999999996,            ,-0.10882,0.8447,,
460.795,24.05735,-2.89505,-0.2558,            ,-0.10701,0.84465,,
460.895,24.06052,-2.89532,-0.25498000000000004,            ,-0.10543,0.8446,,
460.995,24.063679999999998,-2.89588,-0.25361999999999996,            ,-0.10405999999999999,0.84455,,
461.095,24.06684,-2.89649,-0.25206999999999996,            ,-0.10287,0.8445,,
461.195,24.07001,-2.89688,-0.25068,            ,-0.10182999999999999,0.84444,,
461.295,24.073179999999997,-2.89698,-0.24971,            ,-0.10091,0.84439,,
461.395,24.07636,-2.89699,-0.24916999999999997,            ,-0.10008,0.84434,,
461.495,24.079539999999998,-2.89718,-0.24906999999999999,            ,-0.09930432,0.84429,,
461.595,24.082729999999998,-2.89768,-0.2493,            ,-0.09856291,0.84424,,
461.695,24.085910000000002,-2.8982900000000003,-0.24953000000000003,            ,-0.09781,0.84419,,
461.795,24.08908,-2.8987700000000003,-0.24934,            ,-0.09700304,0.8441299999999999,,
461.895,24.09224,-2.89894,-0.24848,            ,-0.09610453,0.8440799999999999,,
461.995,24.0954,-2.89895,-0.24727,            ,-0.09509896,0.84403,,
462.095,24.09856,-2.89906,-0.24619000000000002,            ,-0.09397679,0.84398,,
462.195,24.10172,-2.89947,-0.24563000000000001,            ,-0.09273436,0.84393,,
462.295,24.10489,-2.90007,-0.2454,            ,-0.0914107,0.84388,,
462.395,24.108060000000002,-2.90062,-0.24500999999999998,            ,-0.09006359,0.8438200000000001,,
462.495,24.11124,-2.9009,-0.24404,            ,-0.08875193,0.84377,,
462.595,24.11441,-2.90095,-0.24269000000000002,            ,-0.08754756,0.84372,,
462.695,24.11758,-2.901,-0.24154,            ,-0.08653092,0.84367,,
462.795,24.120739999999998,-2.90125,-0.24117,            ,-0.08578245,0.84362,,
462.895,24.1239,-2.90172,-0.24151,            ,-0.08537782,0.84357,,
462.995,24.12706,-2.9022,-0.24185,            ,-0.08538799,0.84351,,
463.095,24.13022,-2.90245,-0.24148000000000003,            ,-0.08588308,0.84346,,
463.195,24.13339,-2.90243,-0.24015999999999998,            ,-0.08689776,0.84341,,
463.295,24.13656,-2.90235,-0.2385,            ,-0.0884117,0.84336,,
463.395,24.13973,-2.9024400000000004,-0.23711999999999997,            ,-0.09039972,0.84331,,
463.495,24.142889999999998,-2.9028099999999997,-0.2364,            ,-0.09280532,0.84325,,
463.595,24.14605,-2.9033,-0.23601999999999998,            ,-0.09549732,0.8432,,
463.695,24.14922,-2.90372,-0.23556999999999997,            ,-0.09833365,0.84315,,
463.795,24.15239,-2.90394,-0.23474,            ,-0.10117000000000001,0.8431,,
463.895,24.15557,-2.90405,-0.23373000000000002,            ,-0.10384000000000002,0.84305,,
463.995,24.15875,-2.90423,-0.23281999999999997,            ,-0.10617,0.843,,
464.095,24.16191,-2.90463,-0.23226999999999998,            ,-0.10801,0.8429399999999999,,
464.195,24.16506,-2.90519,-0.23201999999999998,            ,-0.10926,0.8428899999999999,,
464.295,24.16822,-2.90583,-0.23190999999999998,            ,-0.10984000000000001,0.8428399999999999,,
464.395,24.17138,-2.9064400000000004,-0.23176999999999998,            ,-0.10968,0.8427899999999999,,
464.495,24.17454,-2.9069700000000003,-0.23145,            ,-0.10880999999999999,0.8427399999999999,,
464.595,24.17772,-2.9074,-0.2308,            ,-0.10728,0.8426799999999999,,
464.695,24.1809,-2.90772,-0.2297,            ,-0.10517,0.8426299999999999,,
464.795,24.184089999999998,-2.90795,-0.22826999999999997,            ,-0.10255999999999998,0.8425799999999999,,
464.895,24.18727,-2.90817,-0.22685999999999998,            ,-0.09958508,0.8425299999999999,,
464.995,24.19045,-2.90846,-0.22580999999999998,            ,-0.09633712,0.8424799999999999,,
465.095,24.193620000000003,-2.90882,-0.22523,            ,-0.09293656,0.8424299999999999,,
465.195,24.19679,-2.90915,-0.22496999999999998,            ,-0.089505,0.8423700000000001,,
465.295,24.19996,-2.90935,-0.22484,            ,-0.08616423,0.8423200000000001,,
465.395,24.203129999999998,-2.90941,-0.22468000000000002,            ,-0.08301492,0.8422700000000001,,
465.495,24.206310000000002,-2.9094700000000002,-0.22435,            ,-0.0801167,0.8422200000000001,,
465.595,24.20948,-2.90968,-0.22371999999999997,            ,-0.07752444,0.8421700000000001,,
465.695,24.212670000000003,-2.91013,-0.22278,            ,-0.07527692,0.84211,,
465.795,24.21585,-2.91066,-0.22175999999999998,            ,-0.07336502,0.84206,,
465.895,24.21903,-2.91106,-0.22096999999999997,            ,-0.07177079,0.84201,,
465.995,24.2222,-2.91118,-0.22061,            ,-0.07047792,0.84196,,
466.095,24.225360000000002,-2.91113,-0.22052,            ,-0.06947757,0.84191,,
466.195,24.22852,-2.91107,-0.22038000000000002,            ,-0.06876307,0.84185,,
466.295,24.23169,-2.91115,-0.21994,            ,-0.06832262,0.8418,,
466.395,24.23486,-2.9113900000000004,-0.21919,            ,-0.06810619,0.84175,,
466.495,24.23803,-2.91171,-0.21825999999999998,            ,-0.0680465,0.8417,,
466.595,24.2412,-2.91207,-0.21725999999999998,            ,-0.06807674,0.84165,,
466.695,24.24437,-2.9123900000000003,-0.21631,            ,-0.06813757,0.84159,,
466.795,24.247529999999998,-2.91264,-0.21554,            ,-0.06817477,0.84154,,
466.895,24.2507,-2.91276,-0.2151,            ,-0.06813447,0.84149,,
466.995,24.253870000000003,-2.9128,-0.21488000000000002,            ,-0.06796904,0.84144,,
467.095,24.25705,-2.91289,-0.21458000000000002,            ,-0.06763734,0.84139,,
467.195,24.26022,-2.91317,-0.21391,            ,-0.06709874,0.8413299999999999,,
467.295,24.26339,-2.9136599999999997,-0.21284,            ,-0.06632665,0.8412799999999999,,
467.395,24.266560000000002,-2.91417,-0.21181,            ,-0.06531623,0.8412299999999999,,
467.495,24.26972,-2.91451,-0.2113,            ,-0.06406454,0.8411799999999999,,
467.595,24.272879999999997,-2.91458,-0.2115,            ,-0.06257318,0.8411299999999999,,
467.695,24.27604,-2.91451,-0.21189000000000002,            ,-0.06085462,0.8410700000000001,,
467.795,24.2792,-2.91447,-0.21181,            ,-0.05892292,0.8410200000000001,,
467.895,24.28237,-2.9146,-0.21086,            ,-0.05680067,0.8409700000000001,,
467.995,24.28554,-2.91486,-0.2094,            ,-0.05454346,0.8409200000000001,,
468.095,24.288710000000002,-2.91519,-0.208,            ,-0.05221484,0.8408700000000001,,
468.195,24.29188,-2.91553,-0.20713,            ,-0.04988072,0.8408100000000001,,
468.295,24.29505,-2.91584,-0.20661999999999997,            ,-0.04762147,0.8407600000000001,,
468.395,24.29821,-2.91607,-0.20609,            ,-0.04552304,0.8407100000000001,,
468.495,24.301370000000002,-2.9161900000000003,-0.20519,            ,-0.04366619,0.8406600000000001,,
468.595,24.30452,-2.9162,-0.20405,            ,-0.04207822,0.8406100000000001,,
468.695,24.307679999999998,-2.91615,-0.20307,            ,-0.04075466,0.84055,,
468.795,24.31086,-2.91609,-0.20263,            ,-0.03969105,0.8405,,
468.895,24.31404,-2.91605,-0.20276,            ,-0.03889139,0.84045,,
468.995,24.317239999999998,-2.91607,-0.2031,            ,-0.03836747,0.8404,,
469.095,24.320420000000002,-2.91617,-0.20331,            ,-0.03813117,0.84034,,
469.195,24.3236,-2.91635,-0.20317000000000002,            ,-0.03818618,0.84029,,
469.295,24.32678,-2.9165900000000002,-0.20272,            ,-0.03852546,0.84024,,
469.395,24.32995,-2.91684,-0.20198,            ,-0.03914106,0.84019,,
469.495,24.33313,-2.9171,-0.20101,            ,-0.04000728,0.84014,,
469.595,24.33631,-2.91731,-0.19997,            ,-0.04106372,0.8400799999999999,,
469.695,24.339489999999998,-2.91744,-0.199,            ,-0.04224595,0.8400299999999999,,
469.795,24.342670000000002,-2.91748,-0.19823,            ,-0.04350664,0.83998,,
469.895,24.34584,-2.9174599999999997,-0.19762000000000002,            ,-0.04484884,0.83993,,
469.995,24.34901,-2.91743,-0.19714,            ,-0.04628484,0.83988,,
470.095,24.35219,-2.91742,-0.19674,            ,-0.04782655,0.8398200000000001,,
470.195,24.35536,-2.9175,-0.19635999999999998,            ,-0.04948395,0.8397700000000001,,
470.295,24.358539999999998,-2.9177,-0.19591,            ,-0.0512665,0.83972,,
470.395,24.361720000000002,-2.91807,-0.19535,            ,-0.05317992,0.83967,,
470.495,24.3649,-2.91852,-0.19471,            ,-0.05520257,0.8396100000000001,,
470.595,24.36809,-2.91889,-0.19405,            ,-0.05730066,0.8395600000000001,,
470.695,24.37128,-2.91905,-0.19344,            ,-0.05944119,0.8395100000000001,,
470.795,24.37446,-2.91903,-0.19283,            ,-0.06160176,0.83946,,
470.895,24.37765,-2.9189700000000003,-0.19208,            ,-0.06376681,0.8394,,
470.995,24.38084,-2.9190099999999997,-0.19107000000000002,            ,-0.06592051,0.83935,,
471.095,24.38403,-2.9192,-0.18986,            ,-0.06803802,0.8393,,
471.195,24.387220000000003,-2.91951,-0.18868,            ,-0.0700861,0.83925,,
471.295,24.39041,-2.9199,-0.18779,            ,-0.07203133,0.8392,,
471.395,24.3936,-2.9203099999999997,-0.18725,            ,-0.07384673,0.83914,,
471.495,24.39679,-2.92066,-0.18686,            ,-0.07551394,0.83909,,
471.595,24.39998,-2.92086,-0.18644000000000002,            ,-0.07701518,0.83904,,
471.695,24.40316,-2.9209,-0.18588,            ,-0.07833233,0.83899,,
471.795,24.40633,-2.92095,-0.18528,            ,-0.07944655,0.83893,,
471.895,24.40951,-2.9212,-0.18475999999999998,            ,-0.08033896,0.83888,,
471.995,24.412689999999998,-2.9217299999999997,-0.18435,            ,-0.08100523,0.83883,,
472.095,24.41587,-2.92235,-0.18392,            ,-0.08148351,0.83878,,
472.195,24.41905,-2.9228,-0.1833,            ,-0.08181959,0.83873,,
472.295,24.42224,-2.9229,-0.18239,            ,-0.0820562,0.83867,,
472.395,24.425420000000003,-2.92282,-0.18141,            ,-0.08222211,0.83862,,
472.495,24.4286,-2.92279,-0.1807,            ,-0.08234228,0.83857,,
472.595,24.43178,-2.9230400000000003,-0.1805,            ,-0.08243957,0.83852,,
472.695,24.43496,-2.92349,-0.18067,            ,-0.0825228,0.83846,,
472.795,24.43814,-2.92398,-0.18087,            ,-0.08259479,0.83841,,
472.895,24.441329999999997,-2.92435,-0.18077000000000001,            ,-0.08265967,0.83836,,
472.995,24.44452,-2.92457,-0.18027,            ,-0.08273572,0.83831,,
473.095,24.4477,-2.9247099999999997,-0.17941,            ,-0.08285016,0.83825,,
473.195,24.450879999999998,-2.92487,-0.17822000000000002,            ,-0.0830283,0.8382,,
473.295,24.45405,-2.9250700000000003,-0.17687999999999998,            ,-0.08325666,0.83815,,
473.395,24.45722,-2.9253400000000003,-0.17567,            ,-0.08348685,0.8381,,
473.495,24.46039,-2.9257,-0.17488,            ,-0.08366985,0.83804,,
473.595,24.46356,-2.92611,-0.17455,            ,-0.08378466,0.83799,,
473.695,24.46673,-2.92647,-0.17440999999999998,            ,-0.083848,0.83794,,
473.795,24.469910000000002,-2.9266799999999997,-0.17418,            ,-0.0838792,0.8378899999999999,,
473.895,24.47308,-2.92673,-0.17371,            ,-0.08388585,0.83783,,
473.995,24.47626,-2.92677,-0.17307999999999998,            ,-0.0838517,0.83778,,
474.095,24.47944,-2.9270099999999997,-0.17245,            ,-0.08375763,0.83773,,
474.195,24.48262,-2.92754,-0.17192000000000002,            ,-0.08358161,0.83768,,
474.295,24.4858,-2.92815,-0.17155,            ,-0.08329262,0.83762,,
474.395,24.488979999999998,-2.9286,-0.17140999999999998,            ,-0.08285792,0.83757,,
474.495,24.49217,-2.9287099999999997,-0.17151,            ,-0.08225041,0.83752,,
474.595,24.49535,-2.92862,-0.17172,            ,-0.08146979,0.83747,,
474.695,24.49854,-2.9285900000000002,-0.17188,            ,-0.08052373,0.83741,,
474.795,24.501720000000002,-2.92886,-0.17185,            ,-0.0794172,0.83736,,
474.895,24.5049,-2.92935,-0.17157,            ,-0.07813533,0.83731,,
474.995,24.50809,-2.9298900000000003,-0.17104,            ,-0.07665446,0.83726,,
475.095,24.51127,-2.9303,-0.17027,            ,-0.07495219,0.8372,,
475.195,24.51444,-2.93056,-0.16931,            ,-0.07302231,0.83715,,
475.295,24.51763,-2.9306799999999997,-0.16823,            ,-0.07086919,0.8371,,
475.395,24.52081,-2.93073,-0.16712,            ,-0.06849856,0.83705,,
475.495,24.52401,-2.93076,-0.166,            ,-0.06594133,0.83699,,
475.595,24.5272,-2.9308799999999997,-0.16485999999999998,            ,-0.06325251,0.83694,,
475.695,24.530379999999997,-2.9311700000000003,-0.16368,            ,-0.06048849,0.8368899999999999,,
475.795,24.53357,-2.93162,-0.16255999999999998,            ,-0.05772564,0.8368399999999999,,
475.895,24.53675,-2.93209,-0.16166,            ,-0.05506738,0.83678,,
475.995,24.539939999999998,-2.9324,-0.16118,            ,-0.05261891,0.83673,,
476.095,24.543129999999998,-2.93249,-0.16115,            ,-0.05046052,0.83668,,
476.195,24.546329999999998,-2.93244,-0.16122,            ,-0.04862291,0.8366299999999999,,
476.295,24.549529999999997,-2.93234,-0.16101,            ,-0.04713092,0.83657,,
476.395,24.55272,-2.93228,-0.16032000000000002,            ,-0.04600984,0.83652,,
476.495,24.55591,-2.93228,-0.15952,            ,-0.04528623,0.83647,,
476.595,24.5591,-2.93235,-0.15907000000000002,            ,-0.04498688,0.83641,,
476.695,24.5623,-2.93249,-0.15927,            ,-0.04513549,0.83636,,
476.795,24.56549,-2.9327,-0.15975999999999999,            ,-0.04574265,0.83631,,
476.895,24.56868,-2.93297,-0.16000999999999999,            ,-0.04681543,0.83626,,
476.995,24.57187,-2.9332599999999998,-0.15958,            ,-0.04835298,0.8362,,
477.095,24.57506,-2.9335400000000003,-0.1586,            ,-0.05030372,0.83615,,
477.195,24.57824,-2.93375,-0.15743,            ,-0.05259628,0.8361,,
477.295,24.58142,-2.93381,-0.15641,            ,-0.05516369,0.83605,,
477.395,24.58461,-2.93379,-0.15563,            ,-0.05798379,0.83599,,
477.495,24.58779,-2.93376,-0.15507,            ,-0.06106021,0.83594,,
477.595,24.590970000000002,-2.93384,-0.1547,            ,-0.06439389,0.8358899999999999,,
477.695,24.59415,-2.93403,-0.15449000000000002,            ,-0.06793429,0.8358399999999999,,
477.795,24.59733,-2.93433,-0.15444000000000002,            ,-0.07158759,0.83578,,
477.895,24.60052,-2.9347,-0.15452,            ,-0.07525773,0.83573,,
477.995,24.603720000000003,-2.93509,-0.15463,            ,-0.07881706,0.83568,,
478.095,24.60691,-2.93541,-0.15456,            ,-0.08209935,0.83562,,
478.195,24.61011,-2.93555,-0.15408,            ,-0.08493654,0.83557,,
478.295,24.61329,-2.93554,-0.15312,            ,-0.08720273,0.83552,,
478.395,24.61647,-2.9355900000000004,-0.15186,            ,-0.08884452,0.83547,,
478.495,24.61965,-2.93594,-0.1505,            ,-0.08981569,0.83541,,
478.595,24.62283,-2.93668,-0.14922,            ,-0.09008999,0.83536,,
478.695,24.62601,-2.93756,-0.1482,            ,-0.08969203,0.83531,,
478.795,24.6292,-2.9382900000000003,-0.14758,            ,-0.08865444,0.83525,,
478.895,24.632379999999998,-2.93863,-0.14747000000000002,            ,-0.08702199,0.8352,,
478.995,24.63557,-2.9386900000000002,-0.14765,            ,-0.08488656,0.83515,,
479.095,24.63876,-2.9386200000000002,-0.14783,            ,-0.08235146,0.8351,,
479.195,24.64196,-2.93858,-0.1478,            ,-0.07952383,0.83504,,
479.295,24.64515,-2.9386400000000004,-0.14761,            ,-0.07653329,0.83499,,
479.395,24.64834,-2.93886,-0.14744000000000002,            ,-0.07351763,0.83494,,
479.495,24.651529999999998,-2.93925,-0.14743,            ,-0.07060863,0.83488,,
479.595,24.65471,-2.93973,-0.14745999999999998,            ,-0.06788425,0.83483,,
479.695,24.6579,-2.94014,-0.14723,            ,-0.06539405,0.83478,,
479.795,24.661089999999998,-2.94033,-0.14648,            ,-0.06318399,0.83473,,
479.895,24.664279999999998,-2.94033,-0.14536,            ,-0.06125081,0.83467,,
479.995,24.66747,-2.94026,-0.14428,            ,-0.05955358,0.83462,,
480.095,24.67066,-2.94028,-0.14367,            ,-0.05805123,0.83457,,
480.195,24.67385,-2.94043,-0.14353,            ,-0.05672476,0.8345100000000001,,
480.295,24.677039999999998,-2.9407,-0.14346,            ,-0.05557909,0.8344600000000001,,
480.395,24.680229999999998,-2.94102,-0.14302,            ,-0.05462015,0.83441,,
480.495,24.68342,-2.94136,-0.14207,            ,-0.05384114,0.83436,,
480.595,24.68661,-2.94165,-0.14093,            ,-0.05321562,0.8343,,
480.695,24.68981,-2.94181,-0.13994,            ,-0.05271548,0.83425,,
480.795,24.693,-2.94183,-0.13932,            ,-0.05231167,0.8342,,
480.895,24.696189999999998,-2.94179,-0.13905,            ,-0.05197304,0.83414,,
480.995,24.69939,-2.94179,-0.13901,            ,-0.05166819,0.83409,,
481.095,24.702579999999998,-2.94191,-0.13910999999999998,            ,-0.05137956,0.83404,,
481.195,24.70576,-2.94213,-0.13919,            ,-0.05113467,0.83399,,
481.295,24.70896,-2.94243,-0.13905,            ,-0.05097023,0.83393,,
481.395,24.71216,-2.94276,-0.13859000000000002,            ,-0.05091496,0.83388,,
481.495,24.71536,-2.94308,-0.13799,            ,-0.05095865,0.83383,,
481.595,24.71856,-2.94329,-0.13752999999999999,            ,-0.05107926,0.8337700000000001,,
481.695,24.72175,-2.9433599999999998,-0.13745,            ,-0.05125793,0.8337200000000001,,
481.795,24.72494,-2.94334,-0.13765,            ,-0.05149869,0.83367,,
481.895,24.72813,-2.94331,-0.13790999999999998,            ,-0.05181557,0.8336100000000001,,
481.995,24.73131,-2.94338,-0.13799,            ,-0.05222196,0.8335600000000001,,
482.095,24.7345,-2.9435700000000002,-0.13776,            ,-0.05272351,0.8335100000000001,,
482.195,24.73769,-2.9438400000000002,-0.13710999999999998,            ,-0.05332092,0.83345,,
482.295,24.74087,-2.94415,-0.13596,            ,-0.05401328,0.8334,,
482.395,24.74405,-2.94446,-0.13452999999999998,            ,-0.05476906,0.83335,,
482.495,24.74723,-2.94468,-0.13329000000000002,            ,-0.05552884,0.8333,,
482.595,24.750410000000002,-2.94476,-0.13271,            ,-0.05623284,0.83324,,
482.695,24.753610000000002,-2.9447099999999997,-0.13285,            ,-0.05684701,0.83319,,
482.795,24.7568,-2.94467,-0.13321,            ,-0.05737161,0.83314,,
482.895,24.76,-2.94481,-0.13326,            ,-0.05780928,0.8330799999999999,,
482.995,24.76318,-2.94518,-0.13276,            ,-0.05816334,0.8330299999999999,,
483.095,24.766370000000002,-2.9456599999999997,-0.13197,            ,-0.05843842,0.8329799999999999,,
483.195,24.769560000000002,-2.94612,-0.13122999999999999,            ,-0.05863928,0.8329200000000001,,
483.295,24.77276,-2.9464599999999996,-0.13075,            ,-0.05876436,0.8328700000000001,,
483.395,24.77595,-2.94663,-0.13046,            ,-0.05879458,0.8328200000000001,,
483.495,24.77915,-2.9466099999999997,-0.1302,            ,-0.0587078,0.8327600000000001,,
483.595,24.782329999999998,-2.9464099999999998,-0.1299,            ,-0.05848384,0.8327100000000001,,
483.695,24.785510000000002,-2.9462099999999998,-0.12964,            ,-0.05811036,0.8326600000000001,,
483.795,24.78869,-2.94624,-0.12954000000000002,            ,-0.05757706,0.8326,,
483.895,24.79189,-2.94667,-0.12972,            ,-0.05687555,0.83255,,
483.995,24.7951,-2.94734,-0.13003,            ,-0.05600969,0.8325,,
484.095,24.79831,-2.94793,-0.13024000000000002,            ,-0.05498806,0.83245,,
484.195,24.80151,-2.9481900000000003,-0.13016,            ,-0.05381902,0.83239,,
484.295,24.8047,-2.9481599999999997,-0.1298,            ,-0.05250867,0.83234,,
484.395,24.80789,-2.94805,-0.12933,            ,-0.05106189,0.83229,,
484.495,24.81107,-2.94808,-0.12891,            ,-0.04948634,0.8322299999999999,,
484.595,24.81425,-2.94828,-0.12847,            ,-0.04783184,0.8321799999999999,,
484.695,24.817439999999998,-2.94856,-0.12785,            ,-0.04618073,0.8321299999999999,,
484.795,24.820629999999998,-2.94881,-0.12686,            ,-0.04461568,0.8320700000000001,,
484.895,24.823829999999997,-2.9489900000000002,-0.12562,            ,-0.04320464,0.8320200000000001,,
484.995,24.82703,-2.94909,-0.12458,            ,-0.04199913,0.8319700000000001,,
485.095,24.83024,-2.9491400000000003,-0.12420999999999999,            ,-0.04104918,0.83191,,
485.195,24.833460000000002,-2.94913,-0.12458,            ,-0.04036741,0.83186,,
485.295,24.83667,-2.94912,-0.12516,            ,-0.03990877,0.83181,,
485.395,24.83987,-2.9491400000000003,-0.12538,            ,-0.03962343,0.83175,,
485.495,24.84307,-2.94922,-0.12497,            ,-0.0394813,0.8317,,
485.595,24.84627,-2.94936,-0.12435999999999998,            ,-0.03949397,0.83165,,
485.695,24.84947,-2.9496,-0.12405,            ,-0.03967833,0.8315899999999999,,
485.795,24.85267,-2.9499,-0.1243,            ,-0.04003803,0.83154,,
485.895,24.85587,-2.9502099999999998,-0.1246,            ,-0.0405367,0.83149,,
485.995,24.859070000000003,-2.95044,-0.12433,            ,-0.04113042,0.8314299999999999,,
486.095,24.86228,-2.95056,-0.12308,            ,-0.04177253,0.8313799999999999,,
486.195,24.865479999999998,-2.95055,-0.12140999999999999,            ,-0.04240451,0.8313299999999999,,
486.295,24.86869,-2.95047,-0.12014000000000001,            ,-0.0429646,0.8312700000000001,,
486.395,24.8719,-2.95034,-0.11995,            ,-0.04339893,0.8312200000000001,,
486.495,24.87511,-2.95027,-0.12055,            ,-0.04370356,0.8311700000000001,,
486.595,24.878320000000002,-2.95038,-0.12129000000000001,            ,-0.04389394,0.83111,,
486.695,24.881529999999998,-2.95076,-0.12155999999999999,            ,-0.04398582,0.83106,,
486.795,24.88472,-2.95132,-0.12137,            ,-0.04399723,0.83101,,
486.895,24.88792,-2.9518400000000002,-0.12107000000000001,            ,-0.04394744,0.83095,,
486.995,24.89112,-2.95212,-0.12095999999999998,            ,-0.0438546,0.8309,,
487.095,24.89432,-2.95215,-0.12108,            ,-0.043721,0.83085,,
487.195,24.89753,-2.95205,-0.12122000000000001,            ,-0.04353702,0.8307899999999999,,
487.295,24.90074,-2.95195,-0.1212,            ,-0.04329335,0.8307399999999999,,
487.395,24.90395,-2.95191,-0.12095999999999998,            ,-0.04299547,0.8306899999999999,,
487.495,24.90716,-2.95194,-0.1206,            ,-0.0426641,0.83063,,
487.595,24.91036,-2.9520299999999997,-0.12022000000000001,            ,-0.04232085,0.8305799999999999,,
487.695,24.91355,-2.9522,-0.11986,            ,-0.04199658,0.8305299999999999,,
487.795,24.91674,-2.95243,-0.11944,            ,-0.04173503,0.83047,,
487.895,24.919929999999997,-2.9527099999999997,-0.11887,            ,-0.04158074,0.83042,,
487.995,24.92313,-2.95303,-0.11815,            ,-0.04155725,0.83036,,
488.095,24.92633,-2.95333,-0.11739000000000001,            ,-0.04164613,0.83031,,
488.195,24.92954,-2.9535400000000003,-0.11672,            ,-0.04182392,0.83026,,
