Time after Ignition,PETG_R1,PETG_R2,PETG_R3,Mean,Std. Dev.
78.0,1273.066390340034,1523.3377801977015,1415.0438203762635,1403.815996971333,125.51290833667811
78.25,1339.411404641721,1465.7001104557712,1469.6473387737792,1424.9196179570906,74.0785803126563
78.5,1303.1694213297,1448.8080693957886,1450.9021587899847,1400.9598831718242,84.69549647454527
78.75,1272.3135944310861,1553.0552685806658,1418.6083116105654,1414.6590582074393,140.41249713935287
79.0,1390.3243895063101,1446.1442989997618,1486.8218966105928,1441.096861705555,48.44635885971705
79.25,1262.0376463209543,1504.786781728657,1383.803825393859,1383.5427511478235,121.37477829070686
79.5,1293.2229466774554,1528.0848166618125,1491.1560404188142,1437.4879345860272,126.29419496119634
79.75,1454.446847523876,1566.386085636048,1481.8756765455337,1500.9028699018193,58.344869719166326
80.0,1275.1116017003496,1515.2009600039976,1557.0352595835427,1449.1159404292966,152.13697636571254
80.25,1330.0542375017349,1513.9968751538772,1383.9155124894287,1409.3222083816802,94.5666359438034
80.5,1235.9909598000079,1464.0865272830547,1481.6477648436849,1393.908417308916,137.04211690470754
80.75,1383.7136538616026,1589.8019658443927,1474.5791633293504,1482.6982610117818,103.28377362568436
81.0,1262.2677083116382,1553.3871281857328,1452.8980054796639,1422.8509473256781,147.86733390015215
81.25,1361.769960690878,1454.4734713432756,1333.9523141094046,1383.3985820478526,63.10455832664074
81.5,1221.1495280134736,1467.6168696625361,1373.8969492831482,1354.2211156530527,124.4061551799923
81.75,1391.7231436564152,1500.088120391166,1312.1989978195568,1401.3367539557128,94.31276012514091
82.0,1405.7942784774716,1399.550501248253,1404.3778047757503,1403.2408615004917,3.2734795753744512
82.25,1369.8756295713608,1521.466040151687,1423.8729190529664,1438.4048629253382,76.83291084886918
82.5,1364.9155020479693,1481.4485970066175,1353.8422379418892,1400.0687789988253,70.69413256223451
82.75,1280.7238020870818,1486.2423341460546,1340.6423127071093,1369.2028163134153,105.6941035706492
83.0,1320.8071401091536,1453.9943190337958,1357.8028489965793,1377.5347693798428,68.75112849244553
83.25,1433.2666083845502,1411.8329391349546,1330.3179356936,1391.8058277377015,54.317779735511856
83.5,1305.2904269330222,1398.9102506470765,1374.0101762830075,1359.4036179543689,48.48898336445707
83.75,1272.1820152898697,1331.072752028732,1318.860280409377,1307.371682575993,31.08087239033725
84.0,1430.9023256330534,1414.2143829389813,1264.4436331087925,1369.8534472269423,91.66811627909316
84.25,1434.720983024304,1353.8060239331503,1298.1935220993223,1362.240176352259,68.6533909718024
84.5,1379.3152413575378,1301.1944601446207,1346.3141668806804,1342.2746227942796,39.2167381566672
84.75,1336.0034946517032,1327.7249081778298,1290.821911911769,1318.1834382471006,24.054596048377945
85.0,1411.38172992677,1259.7829647881226,1243.079804308164,1304.748166341019,92.72425008999608
85.25,1342.4237969698856,1319.8897915521757,1232.1183004812785,1298.1439630011134,58.27938257590482
85.5,1392.5037384424393,1312.7420145314547,1298.840150291777,1334.695301088557,50.543812967641294
85.75,1307.610009579784,1339.6427900727272,1155.0571786380385,1267.4366594301835,98.63257846097954
86.0,1312.1383641527796,1292.5601504056085,1224.6094254919365,1276.435980016775,45.93822404947228
86.25,1365.124663122777,1276.5395976813656,1180.0241044188406,1273.8961217409944,92.57858921971565
86.5,1363.3341188934226,1218.9291605230594,1178.5106878272873,1253.5913224145897,97.16493332478858
86.75,1312.8816727834194,1230.081241574441,1121.1731889639743,1221.3787011072782,96.15007202298166
87.0,1351.6115040192246,1253.0398748118896,1132.1404538669917,1245.5972775660352,109.92465444136717
87.25,1389.7808930688084,1263.850004800321,1098.8500217073986,1250.8269731921762,145.90199618914525
87.5,1374.7239913191436,1185.8824297437293,1060.2479167369736,1206.9514459332822,158.29317089991395
87.75,1291.1201067882257,1209.7055796311229,1111.7819900553131,1204.2025588248873,89.79561490864874
88.0,1313.8384872118447,1152.4459541227245,1081.7745426525325,1182.6863279957006,118.95074085557395
88.25,1306.651234358937,1154.4448650032507,1049.3113298686903,1170.135809743626,129.38551279372996
88.5,1291.066494352154,1181.082371812205,1046.4400386398022,1172.8629682680537,122.52018060125037
88.75,1267.097894057164,1182.0848205308255,1059.8750399138091,1169.6859181672662,104.16634487537392
89.0,1240.3159690107932,1093.2984150957457,1029.2296541181233,1120.9480127415538,108.22538182525929
89.25,1230.27085378117,1057.668947415451,1006.4837995107152,1098.1412002357786,117.25469649880239
89.5,1209.4153192067447,1093.55686386074,1011.2947515108552,1104.7556448594466,99.53391059296386
89.75,1221.5321985539508,1080.1435859973055,1023.2849615759732,1108.3202487090766,102.0829808711045
90.0,1210.992328754406,1034.321005443132,987.4442896659776,1077.5858746211718,117.8868869883968
90.25,1201.7089130110728,1045.9054114745134,973.3473138217271,1073.6538794357712,116.6822098767698
90.5,1200.9430561389972,1006.6802734264328,985.2442075075662,1064.289179024332,118.83007964472633
90.75,1153.3148601462358,1038.7179403801147,969.9875879551134,1054.006796160488,92.61497727454375
91.0,1127.6295753375925,975.0788860989197,940.2598032453469,1014.3227548939531,99.65901264801072
91.25,1150.9557772391202,981.1549331127951,939.7767784983159,1023.9624962834105,111.90848035670403
91.5,1103.55600070492,947.552864404492,924.4602070992662,991.8563574028927,97.42138081912127
91.75,1089.0152347834533,986.9900877125259,903.4889876675005,993.1647700544933,92.91712500260941
92.0,1097.7267491354908,955.0639931332175,891.9090884150684,981.5666102279256,105.4372747217902
92.25,1092.8369746762392,937.3834703833401,893.5130883134678,974.5778444576823,104.73809725107823
92.5,1034.0437510234851,902.6281575791359,864.0148537016889,933.5622541014367,89.13554412721528
92.75,1030.5858710214009,887.9207273089345,852.6576217286831,923.7214066863395,94.21189923255815
93.0,1048.52065973133,875.4938906036786,821.870086893646,915.2948790762181,118.45129612822308
93.25,1009.2813705791657,866.6268489331638,814.6176842767175,896.8419679296825,100.78790975704786
93.5,964.8510673470852,884.189552612294,784.9970769874802,878.0125656489531,90.08596360159102
93.75,951.0685850651846,861.9469639721397,769.0731393471794,860.6962294615013,91.00416923490877
94.0,925.6116643029396,839.778243707696,749.1898782867291,838.1932620991216,88.2215720235818
94.25,949.5833643761229,830.4398454413958,752.4764813898528,844.1665637357905,99.26780911499479
94.5,910.4767180587468,826.6776458297235,726.7725905862486,821.3089848249064,91.96966077651066
94.75,883.0367631591864,817.9668770661668,725.3817375760952,808.795125933816,79.22668450103548
95.0,882.5715406227822,796.5200299228252,703.565533710709,794.2190347521055,89.52518395252285
95.25,847.8735977887419,771.709658242241,687.3308230533778,768.9713596947868,80.3064090788133
95.5,825.3410601966565,763.3318916346738,658.0633979338705,748.9121165884003,84.56595950685193
95.75,838.1655419029506,765.6332268381693,658.9330530634154,754.2439406015119,90.15740759715153
96.0,816.8647701787822,745.2500823435375,638.1827274428115,733.4325266550437,89.9252971410871
96.25,801.4674076279626,721.9469100029196,615.0291351422551,712.8144842577125,93.55403925997813
96.5,789.5566679338546,705.697449807143,598.4167759510236,697.8902978973405,95.80881114234285
96.75,782.3215743740328,706.3329750037476,574.2499447929316,687.6348313902373,105.28849030201421
97.0,763.814718952328,708.5979250867236,560.6769618959293,677.6965353116603,105.0352750412875
97.25,735.5970024095085,665.9859588090989,549.3738233368573,650.318928185155,94.09495200280341
97.5,736.2145880441362,658.2252625843345,556.908918207359,650.4495896119432,89.90537596013948
97.75,736.068969923742,641.5381699035112,528.9865638922968,635.5312345731833,103.67180511590477
98.0,710.3522192796304,621.0771661547091,517.7808796329567,616.4034216890988,96.37070679841466
98.25,691.2324087331938,620.1612441264301,507.2533389040663,606.2156639212301,92.77895202707612
98.5,682.789866610958,589.504192393103,496.4524967521101,589.5821852520571,93.16870941277874
98.75,680.7795611795506,578.2318468426665,482.8370148765802,580.6161409662658,98.99281061307818
99.0,673.2269132739328,562.0321318728204,475.29939997012457,570.1861483722926,99.21537743446098
99.25,649.086835817596,542.4905752739072,467.2018030784262,552.9264047233097,91.39048739258907
99.5,635.9138859401635,535.5934938367766,459.4602536354622,543.6558778041341,88.50267009988177
99.75,620.9517319292831,533.4506787549724,444.233283260252,532.8785646481691,88.36061345933861
100.0,616.7304167513851,503.637053571503,434.82835484749825,518.3986083901287,91.84507421042699
100.25,599.5312002758134,497.9553872317759,425.61178955738893,507.6994590216594,87.36818961982563
100.5,591.9206375633999,493.18078877583054,414.75310479975707,499.95151037966247,88.77761919350257
100.75,592.8964867218351,472.5119484987244,405.3744593247542,490.26096484843794,95.01262219207872
101.0,570.7498861270651,463.45239922516885,396.2324483049734,476.81157788573574,88.02235379073105
101.25,563.9695546329938,452.5028906499739,392.634941720648,469.70246233453855,86.95260976563729
101.5,561.2202863693601,438.51893810261464,372.3638172104863,457.36768056082036,95.82874206093383
101.75,544.5277392979989,427.1295114565274,379.81745980283546,450.4915701857872,84.80394085121135
102.0,534.7285261042957,407.5683426198172,369.1249927397228,437.1406204879452,86.6719232476131
102.25,522.4365133010581,395.2315382349523,359.489920140362,425.7193238921241,85.644771360414
102.5,524.6461199905576,385.4004500847526,348.2039472853016,419.416839120204,93.00965605514425
102.75,506.5589308950161,372.89758156932254,352.1885757937905,410.5483627527097,83.78984202341651
103.0,494.7553911672072,367.1858019844963,341.79794310167415,401.24637875112586,81.97003962995664
103.25,486.6309578094982,350.30141889268094,332.42850137454906,389.7869593589094,84.34411847945132
103.5,482.0865297597827,339.8517779252131,321.3042762714922,381.08086131882936,87.96369277890479
103.75,477.5441905772881,327.5516327596722,319.3444364620747,374.81341993301163,89.06204548314628
104.0,469.4794509142395,316.18392367346325,308.94226279687,364.86854579485754,90.66802918055042
104.25,460.29011403337597,311.16680909675904,307.6743084955334,359.71041054188953,87.12208075992501
104.5,450.7788937674694,297.95005504471385,302.7921879984642,350.50704560354916,86.8717112387091
104.75,448.74369956545326,297.31875111199105,294.71049670996086,346.9243157958017,88.18781622866115
105.0,439.8689530558963,283.75345960756044,294.7041790466782,339.44219723671165,87.14430289659316
105.25,427.6557709292677,273.37782031254034,291.0945925822821,330.70939460803004,84.4240541331601
105.5,426.14866643541467,271.41332537127374,284.6301517632963,327.39738118999486,85.77606529904429
105.75,416.90686005755947,264.1208029054285,278.48181878992096,319.8364939176363,84.37150989055912
106.0,408.23282578788303,259.3798175472612,269.58041062935604,312.3976846548334,83.1522322719016
106.25,411.7070580246956,255.53420471690126,266.28717239462213,311.1761450454064,87.2281773672166
106.5,395.27282263531595,247.0611673767077,262.1859713413393,301.50665378445433,81.55526187480704
106.75,390.96243980789137,237.45121787808304,254.4203091881037,294.277988958026,84.15996549474681
107.0,383.2773149184122,234.78865326091335,253.04353335648645,290.36983384527065,80.97629400845071
107.25,374.43163831100316,231.5312442716658,243.66897064857284,283.21061774374726,79.23248731043951
107.5,374.35744938530627,225.2464775817996,243.03233860314413,280.8787551900833,81.44190514962582
107.75,358.3713729147512,220.37772060773608,237.21493334566372,271.98800895605035,75.2823824663619
108.0,357.7245493938685,213.28472953750614,231.14013133088324,267.38313675408597,78.74567906631022
108.25,347.61439614383994,211.59470685299846,226.73882338978285,261.98264212887375,74.54484581900807
108.5,346.58341757189146,207.24901153572753,222.37479284701251,258.73574065154384,76.45330647065263
108.75,335.14639129149407,200.33773457895478,220.66149856474215,252.04854147839703,72.6787680709265
109.0,327.98416987264505,195.72098209551,215.73425703414455,246.47980300076654,71.29063162738615
109.25,321.9729303737338,191.20427390389878,212.08553303342774,241.75424577035344,70.25158194184024
109.5,320.93140169330076,186.38483149496616,207.21881025939368,238.17834781588684,72.41936627945441
109.75,316.3232830571573,179.72794845666814,206.4791044828184,234.17677866554791,72.38744521672511
110.0,306.26600238250995,175.88033623878363,204.13950830358937,228.76194897496097,68.59157326084033
110.25,312.6553545869523,170.50686399758715,201.7079659452856,228.2900615099417,74.70946524815372
110.5,296.9553120933126,164.95237705468904,195.46573486469393,219.1244746708985,69.10857900156851
110.75,295.5250200918037,159.15696177857816,191.4301090537293,215.37069697470372,71.26658154093859
111.0,287.18510833317754,158.19977473402466,193.44716995207608,212.94401767309273,66.66632863907816
111.25,285.5478327291802,151.99659011983204,188.67621970590903,208.74021418497375,68.9993225073058
111.5,277.6402664323599,146.7569461624623,183.3802518492516,202.59248814802461,67.5236506634384
111.75,275.03784386642974,142.73427440845163,180.57961293722224,199.4505770707012,68.14061628959483
112.0,271.30113572403496,138.6692294502861,176.22726674738993,195.39921064057035,68.36284235558502
112.25,270.12104235848335,137.30234113357992,175.52416090454184,194.31584813220172,68.37431886618094
112.5,262.8116119072376,129.69183532143427,175.29825417051694,189.2672337997296,67.65033646238994
112.75,259.8017827770189,127.81203811163549,167.97335714036888,185.19572600967444,67.6592984467848
113.0,257.0436683787032,124.61192627217501,165.29726552523456,182.31762005870428,67.83664887563543
113.25,249.40692112823848,120.15018584977848,163.48646265732188,177.68118987844628,65.78710826881715
113.5,245.6824146753109,116.38518280717341,158.03443640683352,173.3673446297726,65.99823556823722
113.75,242.71469020884763,115.23773204900463,152.27682902022144,170.07641709269123,65.57600717551959
114.0,240.8553297944428,111.08955546274544,152.97662274671802,168.30716933463543,66.2273228432909
114.25,233.91931062182744,106.23988490819214,147.77285152884488,162.64401568628816,65.12582114790682
114.5,230.66559912322504,103.19699045452275,143.6560029292026,159.17286416898347,65.13556084071627
114.75,224.97517456947497,99.85109663651095,140.19485887728297,155.00704336108961,63.86359938595973
115.0,220.9643319229187,98.4152585481802,136.5704156279435,151.98333536634746,62.711541341276416
115.25,217.15871146924815,95.60839214292469,134.97470857783048,149.2472707300011,62.01934822999578
115.5,214.6093359341304,92.80282015088582,131.57467490956367,146.32894366485996,62.229198586283324
115.75,210.18455610443914,89.90901325247391,130.95961973281413,143.6843963632424,61.13911601670775
116.0,209.30335713651465,88.77601050256001,127.02838538741054,141.70258434216174,61.589036425958795
116.25,207.39784906969408,85.73550987097892,122.23439058857878,138.4559165097506,62.43224024680071
116.5,202.0070383126132,83.71051452658607,120.6346861280505,135.45074632241656,60.52399205874336
116.75,200.18155470223783,81.0030408121493,116.47914263308377,132.5545793824903,61.193907321526986
117.0,195.57525244383697,77.89309176176965,112.56271168963343,128.67701863174668,60.47334869071216
117.25,190.79748176165197,75.74876856584568,110.3275523430079,125.62460089016851,59.03008870646701
117.5,190.04090907210582,72.82951363753283,107.59649093698827,123.48897121554232,60.20013290668992
117.75,188.20385178174044,70.38410648478217,104.62901551482601,121.07232459378287,60.60659952150103
118.0,185.13465245709585,68.13854714445179,101.51105489008825,118.26141816387864,60.269836294242445
118.25,180.83206781653405,64.889263586252,99.74880453530288,115.15671197936298,59.48727739650655
118.5,180.37948967252433,62.088993360994266,95.08987856365714,112.51945386572525,61.04099401889581
118.75,177.95533537959497,60.31489908160439,93.06067323062764,110.44363589727567,60.71609017713472
119.0,174.43755494564013,57.442938725287824,88.04600831653266,106.64216732915354,60.67370026340812
119.25,171.89577209118895,54.58854891253296,87.15131118404524,104.54521072925571,60.55705539830521
119.5,169.56481343859386,53.33796622578686,83.57391519466351,102.15889828634808,60.30108788940666
119.75,169.2230343249016,50.6725694698684,81.52433689376613,100.47331356284538,61.50488571601525
120.0,164.44815584290194,48.24185681828578,78.6402805167319,97.11009772597322,60.26463800651852
120.25,162.05152079487337,47.13302733041574,74.5211013595634,94.56854982828418,60.024912974652935
120.5,161.54438257904204,43.763165849682515,73.4192907157847,92.90894638150309,61.26164184902565
120.75,158.9588586143485,41.93484053041269,71.1631525702,90.68561723832039,60.90566617455095
121.0,157.74108376708512,39.886210198804015,68.21235026994755,88.61321474527888,61.51901542982063
121.25,154.71902571216611,37.18961636535103,64.88147846512808,85.59670684754842,61.44209493950122
121.5,150.3174207758176,35.7408899763752,63.55370359857491,83.20400478358924,59.76241381508301
121.75,147.1974746838346,32.72023440774283,61.162627169250015,80.36011208694248,59.60425492933608
122.0,147.38352656087616,31.165659231059557,59.76228992293204,79.43715857162259,60.555540736832114
122.25,144.75396761570232,29.490828988754707,57.43578229473446,77.22685963306382,60.12622421367016
122.5,142.1785303834615,27.374693946598736,54.50603887924911,74.68642106976978,60.00346726791792
122.75,140.32167508023593,25.68803935708194,54.04719469410865,73.35230304380885,59.70538515136168
123.0,138.8223827626866,24.15666516888953,51.37796991103561,71.45233928087059,59.91069960384816
123.25,135.0392426129454,22.584160814020017,49.885669118717544,69.16969084856099,58.65527662673287
123.5,134.74991394093917,,47.62757423757715,91.18874408925817,61.60479719708527
123.75,130.76673575530634,,45.62896617413329,88.19785096471982,60.20149420594524
124.0,129.1465809252616,,44.37842127192449,86.76250109859303,59.94014051957856
124.25,125.38555016596791,,43.05369734859189,84.2196237572799,58.21741143481935
124.5,126.58313988782518,,40.28932223755785,83.43623106269152,61.018943634979415
124.75,124.62463960214254,,37.88539025879831,81.25501493047042,61.33391140570949
125.0,125.15724279390791,,37.47169439822283,81.31446859606537,62.00304588265011
125.25,120.37883651383575,,35.82404748663664,78.10144200023619,59.789264702930375
125.5,121.21714944836069,,34.22262194716152,77.7198856977611,61.51442032221753
125.75,119.50680487735877,,33.31734138578894,76.41207313157386,60.945154101719396
126.0,118.9026800943427,,31.310658116924767,75.10666910563373,61.93691271807332
126.25,115.82639003932395,,30.042360591380177,72.93437531535207,60.65846894014753
126.5,114.11225647753561,,28.846865655943784,71.47956106673969,60.291736050468785
126.75,113.96934290700361,,27.0077370761911,70.48853999159735,61.49114118583914
127.0,113.66959241107386,,25.994767748854493,69.83218007996417,61.99546305799688
127.25,109.63460582939537,,24.789340391627835,67.21197311051161,59.99466254261804
127.5,110.04528880049047,,23.596585893810094,66.82093734715028,61.1284640500949
127.75,107.27517341489997,,22.257753667302136,64.76646354110105,60.11639402250952
128.0,108.15907466370328,,20.90377262673678,64.53142364522003,61.69881576481938
128.25,105.11135298372344,,19.927794635831336,62.519573809777384,60.233871753394446
128.5,102.75610145641102,,18.697505437087017,60.72680344674902,59.43840326228453
128.75,101.80330894262597,,17.76584705586338,59.784577999244675,59.423459173835866
129.0,101.83921271166179,,17.054187321563965,59.44670001661288,59.95206639641177
129.25,98.55955928671366,,16.044560811966374,57.30206004934002,58.34691497109144
129.5,96.59481495261615,,,96.59481495261615,
129.75,95.16370001921524,,,95.16370001921524,
130.0,94.08924324236574,,,94.08924324236574,
130.25,93.04804706964791,,,93.04804706964791,
130.5,90.67967019164766,,,90.67967019164766,
130.75,88.54389183428847,,,88.54389183428847,
131.0,87.94760049136829,,,87.94760049136829,
131.25,85.97563332803107,,,85.97563332803107,
131.5,84.09774795694939,,,84.09774795694939,
131.75,83.44177176934215,,,83.44177176934215,
132.0,81.63524390324203,,,81.63524390324203,
132.25,80.94134207142321,,,80.94134207142321,
132.5,80.02276640981414,,,80.02276640981414,
132.75,78.21749716575822,,,78.21749716575822,
133.0,76.60309584120733,,,76.60309584120733,
133.25,75.68001134962095,,,75.68001134962095,
133.5,73.8470512999371,,,73.8470512999371,
133.75,73.61915172488794,,,73.61915172488794,
134.0,70.98888219926083,,,70.98888219926083,
134.25,69.17456058072138,,,69.17456058072138,
134.5,68.75553953009782,,,68.75553953009782,
134.75,67.73405055782543,,,67.73405055782543,
135.0,65.65337779292314,,,65.65337779292314,
135.25,64.02100832155584,,,64.02100832155584,
135.5,62.28671031078687,,,62.28671031078687,
135.75,60.905688770864906,,,60.905688770864906,
136.0,59.27972751993982,,,59.27972751993982,
136.25,57.86125232612474,,,57.86125232612474,
136.5,56.12429668567511,,,56.12429668567511,
136.75,55.4448254061395,,,55.4448254061395,
137.0,55.11092074825263,,,55.11092074825263,
137.25,52.78020007202554,,,52.78020007202554,
137.5,51.647442002193806,,,51.647442002193806,
137.75,49.691955923230175,,,49.691955923230175,
138.0,49.82987775069789,,,49.82987775069789,
138.25,48.659844394667,,,48.659844394667,
138.5,47.399746672790556,,,47.399746672790556,
138.75,46.30940174051747,,,46.30940174051747,
139.0,44.89158276063552,,,44.89158276063552,
139.25,43.54695849899361,,,43.54695849899361,
139.5,42.6987824833608,,,42.6987824833608,
139.75,41.29894545375331,,,41.29894545375331,
140.0,40.177472831929414,,,40.177472831929414,
140.25,39.49129438785773,,,39.49129438785773,
140.5,38.945399060117744,,,38.945399060117744,
140.75,37.40282739096095,,,37.40282739096095,
141.0,36.68208781321051,,,36.68208781321051,
141.25,35.320959427765104,,,35.320959427765104,
141.5,33.57714149508673,,,33.57714149508673,
141.75,33.46011319050519,,,33.46011319050519,
142.0,31.964902950433242,,,31.964902950433242,
142.25,30.17469824146851,,,30.17469824146851,
142.5,29.181268460449196,,,29.181268460449196,
142.75,28.26502909406387,,,28.26502909406387,
