##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,Sensit./(uV/mW)
63.656,12.65675,0.77609,-0.0198437,1.0538399999999999
63.756,12.66366,0.77984,-0.01992904,1.0538299999999998
63.856,12.67053,0.78606,-0.01905669,1.0538299999999998
63.956,12.67738,0.79311,-0.0193671,1.05382
64.056,12.68426,0.79602,-0.01899481,1.05382
64.156,12.691130000000001,0.7955800000000001,-0.01812789,1.05382
64.256,12.69796,0.79596,-0.01809366,1.0538100000000001
64.356,12.70473,0.79805,-0.01795268,1.0538100000000001
64.456,12.71143,0.80273,-0.01792864,1.0538
64.556,12.718119999999999,0.80892,-0.01849447,1.0538
64.656,12.724860000000001,0.8115600000000001,-0.01882364,1.05379
64.756,12.731630000000001,0.81286,-0.01888929,1.05378
64.856,12.738380000000001,0.81602,-0.01916726,1.05378
64.956,12.7451,0.81792,-0.01994421,1.05377
65.056,12.75182,0.81937,-0.02063357,1.05377
65.156,12.758510000000001,0.8219,-0.02080836,1.05376
65.256,12.76515,0.8243,-0.02101476,1.05376
65.356,12.77176,0.82688,-0.02099523,1.05375
65.456,12.77834,0.8306600000000001,-0.02039406,1.05375
65.556,12.784889999999999,0.8361,-0.01952452,1.05374
65.656,12.79146,0.8405799999999999,-0.01906227,1.05374
65.756,12.79807,0.8423299999999999,-0.01908266,1.0537299999999998
65.856,12.80463,0.8444299999999999,-0.01831049,1.0537299999999998
65.956,12.811169999999999,0.8478,-0.01764756,1.05372
66.056,12.8177,0.85131,-0.01811618,1.0537100000000001
66.156,12.82414,0.8531200000000001,-0.01795625,1.0537100000000001
66.256,12.83056,0.85459,-0.0172956,1.0537
66.356,12.837019999999999,0.85841,-0.0173878,1.0537
66.456,12.84348,0.8642200000000001,-0.01807872,1.05369
66.556,12.849910000000001,0.86956,-0.01874489,1.05368
66.656,12.85635,0.87159,-0.01882417,1.05368
66.756,12.8628,0.8718799999999999,-0.01872121,1.05367
66.856,12.86926,0.8741,-0.01874395,1.05367
66.956,12.875689999999999,0.88115,-0.0187833,1.05366
67.056,12.8821,0.88518,-0.01872377,1.05365
67.156,12.88848,0.88389,-0.01857045,1.05365
67.256,12.89487,0.88799,-0.01846858,1.05364
67.356,12.90121,0.89451,-0.01824131,1.0536299999999998
