Time after Ignition,FDNY_LDF_R1,FDNY_LDF_R2,FDNY_LDF_R3,Mean,Std. Dev.
78.0,121.63706892886599,120.70563774000108,122.09060218495254,121.47776961793987,0.7060905262720077
78.25,123.38576097277075,122.39731555313449,123.80700520140068,123.19669390910197,0.7236131508136563
78.5,123.1897561359881,119.54210038152046,121.74629290212181,121.49271647321012,1.837001328184044
78.75,124.00592112981728,120.01068725513983,124.19535371199395,122.7373206989837,2.3632326649344932
79.0,121.91748726468799,123.28879287811446,124.75310848427112,123.31979620902452,1.418064818734733
79.25,121.53584481811824,121.27542488660706,122.42181677219732,121.7443621589742,0.6009685515191555
79.5,119.01473409997195,120.64564027706585,123.40466170226631,121.02167869310136,2.218990706627083
79.75,123.20890371066072,121.18940777582584,120.73702176194051,121.71177774947569,1.3161317882835342
80.0,119.6866661412966,120.96509246482141,124.27867884896267,121.64347915169355,2.3699792297688393
80.25,120.69264346824595,120.88261913029261,123.28415500915617,121.61980586923157,1.444495148042496
80.5,120.45631797336036,120.65056725158185,120.8746893873028,120.66052487074835,0.20936338179263178
80.75,119.94629135955402,119.72482995044902,120.33904882028546,120.00339004342952,0.3110649446514675
81.0,119.15304028014852,118.95674849448072,123.06939620599093,120.39306166020673,2.3198507639498334
81.25,120.69375088631143,121.78403979234419,120.6804715817871,121.05275408681423,0.6333468025627714
81.5,122.75092281828047,119.4962366644846,119.65274044732658,120.63329997669723,1.8355838942710623
81.75,119.7272936335271,118.60302938279915,120.69280074689537,119.67437458774054,1.0458902464428885
82.0,120.33621067657856,120.14166341235322,119.11051700067758,119.8627970298698,0.6587154858096677
82.25,119.33581956430555,121.09230362362067,120.76274631945482,120.39695650246034,0.9336277123777242
82.5,118.22115386886914,118.48642171481825,119.23906987380809,118.64888181916517,0.5280466006007678
82.75,117.484854886791,118.28659448104037,121.17428579848293,118.98191172210477,1.9405088668511767
83.0,117.453337289665,118.05302923775633,117.98773259253986,117.8313663733204,0.32900669299595664
83.25,118.63294546650806,120.5676354248216,117.77313399938983,118.99123829690649,1.4312895823072451
83.5,116.79852827844961,117.93633046769237,116.37282048447925,117.03589307687373,0.8083300084433167
83.75,115.53255484948116,115.6842649931761,117.8994563980529,116.37209208023671,1.3249095483951188
84.0,117.05049708166827,118.97555770237369,117.00528528925652,117.67711335776615,1.1247129916453054
84.25,118.19175041223419,115.68281709784463,116.69809368636966,116.85755373214948,1.2620448580234835
84.5,115.32342970687833,118.44612015024286,117.31259823781583,117.02738269831235,1.5807624202424435
84.75,116.37368789291152,118.11504707985561,117.4699374396078,117.31955747079165,0.8803655807416095
85.0,115.7589308174391,117.55053742852674,115.82129409813074,116.37692078136553,1.016860029977138
85.25,117.22413741709924,115.8110464844156,117.29064533711619,116.77527641287702,0.8357094842478272
85.5,113.37316915830979,116.91613970931029,116.28508089682026,115.52479658814678,1.88989001103914
85.75,113.9287013463556,115.62900588959695,115.70862771883526,115.0887783182626,1.0054446004054687
86.0,115.81714075515451,115.0116748613239,118.29888685439686,116.37590082362509,1.7133593558966562
86.25,113.9185522322153,118.15415905141455,116.04542697013548,116.03937941792178,2.117809885560464
86.5,114.07589501815292,117.91024579140849,116.96362320329514,116.3165880042855,1.997386385920225
86.75,114.15752613583244,117.89961671759913,115.41939156167042,115.82551147170066,1.9038147274692905
87.0,113.77205382857173,115.76847296926373,115.87576678505776,115.13876452763107,1.1848213333323183
87.25,116.07623646526656,117.42470901077117,114.30233973040501,115.93442840214759,1.5660075433463714
87.5,113.67400777300422,113.7425255440293,114.267122014043,113.89455177702551,0.32446896210579607
87.75,113.75700230252185,117.53278927254703,116.0388756118161,115.77622239562832,1.9015472239030289
88.0,114.23779755724354,115.34768353851427,114.3398382789498,114.64177312490254,0.6134616624172241
88.25,115.18819132820947,115.37866794049765,112.57536943627582,114.38074290166098,1.566397250730098
88.5,112.97645095408636,113.12142525097941,114.0732705855807,113.39038226354883,0.595824413703855
88.75,114.7743859644261,115.02448972140314,114.52239174462571,114.77375581015166,0.2510495815407897
89.0,114.80035197965866,114.13715458469923,113.48450615341464,114.14067090592418,0.6579299605559594
89.25,114.07167202794514,114.40786888059775,115.55668803743755,114.67874298199348,0.7786833253752141
89.5,112.66800546836872,112.2935362706666,116.60092144083362,113.85415439328965,2.3861273446972557
89.75,113.14184679987054,113.62700209285724,115.11163414921526,113.96016101398101,1.0262853893790456
90.0,113.34322652847052,112.12267950939489,114.26981358287281,113.24523987357941,1.0769156052240323
90.25,113.77114559855062,113.58903357622579,114.60172716289183,113.9873021125561,0.5398423881364636
90.5,112.34476017676768,113.10141897150478,114.3718975123023,113.27269222019159,1.0243643583053816
90.75,113.22045503413516,114.17463087859029,112.40357078094095,113.2662188978888,0.8864165024358858
91.0,111.67915279246034,112.1611295476455,110.61283804145167,111.48437346051917,0.792310474594133
91.25,111.66646333395803,112.35583281782151,112.31529773108849,112.11253129428934,0.386837488151956
91.5,110.09078329699014,111.5395338132488,112.03780932411723,111.22270881145205,1.0114401360931882
91.75,111.26279810022939,112.04211318482457,113.4761137921733,112.26034169240909,1.1226795398479499
92.0,112.13015627898868,111.21390054612385,111.18194698985963,111.50866793832405,0.5384617680263251
92.25,111.19423220548627,111.30877986905142,111.94288534808483,111.48196580754085,0.40325600919083576
92.5,110.98572330747747,111.06186313633188,113.76223716042674,111.93660786807868,1.5814996216230655
92.75,109.93316601901832,110.39752867977408,110.09890741461666,110.14320070446968,0.2353286889024523
93.0,112.6672285963246,110.99305945414307,110.9260758120582,111.5287879541753,0.9864872142353122
93.25,110.5847699921933,110.17277082717521,110.9631249757549,110.57355526504114,0.3952964047687522
93.5,110.99143845534475,110.05861759215495,111.08286176507147,110.71097260419039,0.5668023038821994
93.75,108.95434785239937,111.36362371253526,110.77275645886282,110.36357600793248,1.2556767193931926
94.0,111.05522811143385,110.47772395149248,110.94464481555148,110.82586562615927,0.3065275445402914
94.25,111.42713560347956,110.7866578766403,110.44911263632467,110.88763537214818,0.4967691335216925
94.5,109.3805648117488,110.89411238713895,110.40485372397859,110.2265103076221,0.7723738384750125
94.75,110.63203421992259,109.51289929805228,110.55668806008691,110.23387385935393,0.625517785105728
95.0,108.32843473503786,110.7607549069004,107.87302876288462,108.98740613494097,1.5525537189178864
95.25,109.68736049998832,110.83057706763815,107.83734379530338,109.45176045430996,1.5104608210065247
95.5,107.92709885109912,109.372165582796,109.59811334010071,108.96579259133195,0.9066016830763656
95.75,106.78314086446419,108.41840064195486,109.67580238383616,108.29244796341841,1.4504381146180347
96.0,108.79993157836563,109.47606408701405,109.39042259585365,109.22213942041111,0.36814156606605897
96.25,107.54424206023518,109.6062135068207,108.20221044854908,108.45088867186831,1.0532389119750567
96.5,107.67068760676044,108.79885798559621,108.1739794155858,108.21450833598082,0.5651761194193395
96.75,108.07683877269365,108.83216844181702,108.18357316524838,108.36419345991969,0.4087768283548696
97.0,107.28164738580719,108.93957200031414,106.88452815604883,107.70191584739005,1.0900782014672663
97.25,107.67063625876916,109.62952279899869,108.61802651798148,108.63939519191645,0.979618080959313
97.5,107.77634647951308,108.48922430345247,108.4423053943601,108.23595872577522,0.398726608960578
97.75,107.38150071746632,107.80549208049449,108.18804607885623,107.79167962560568,0.40345005010216056
98.0,106.79619178275803,108.85787988761383,107.09537181320866,107.58314782786017,1.1140392905001
98.25,108.00009072438085,107.6555056023787,106.70373924406368,107.45311185694108,0.6714567828790847
98.5,106.72333064524975,109.35399079497446,107.25148498267558,107.77626880763326,1.3916327651504665
98.75,106.98116601181609,107.58577439310301,107.37715092331784,107.31469710941231,0.30710451451274395
99.0,106.60893817751598,107.51059496400771,107.31954129213965,107.14635814455444,0.47512160770931633
99.25,108.08960289069363,108.40118096590427,108.39771686865804,108.29616690841864,0.17889807169575472
99.5,107.68153669993109,106.21304689255943,105.80672187433723,106.56710182227592,0.9862802986519809
99.75,106.40861237670939,107.08696464563195,106.25699475850689,106.58419059361609,0.4419652543726666
100.0,106.07803746559976,105.545584550099,107.09120845088071,106.23827682219314,0.7851724646331045
100.25,107.23372561448673,106.97268677157375,106.62459247820313,106.94366828808786,0.3056016176618505
100.5,107.49746436369249,106.96097052800232,109.35237035612396,107.93693508260627,1.2548104116048704
100.75,106.56538104782918,106.42084558836176,106.3796559103239,106.45529418217161,0.09753710005400731
101.0,106.36820197521564,106.83214451150504,106.32852550366042,106.50962399679368,0.28001458427378023
101.25,105.95183124302984,106.64232059809122,106.37294765955512,106.32236650022539,0.3480125394617591
101.5,106.54641827934459,106.43428914080837,106.95487923326758,106.64519555114016,0.27399128299857395
101.75,106.98356329242922,108.05045558193483,106.5641812478904,107.19940004075148,0.7662845264355428
102.0,106.67208014217523,104.48714020771038,104.43318151861648,105.19746728950071,1.2773371457790146
102.25,105.94435721343818,106.42732380323072,107.55593058166265,106.64253719944385,0.8270609316880968
102.5,106.41221669425776,104.464602119652,105.52396062765344,105.46692648052107,0.9750591280832853
102.75,105.61731868338968,107.5511002669356,105.54133584058503,106.23658493030344,1.1390374338804887
103.0,104.23626565629652,105.5904066521657,105.22592096886753,105.01753109244324,0.7007097934383986
103.25,105.15919398486102,105.15448690083407,103.53832283935562,104.6173345750169,0.934454537915621
103.5,104.91248064944136,105.36185050240604,104.5317086318488,104.93534659456539,0.41554304217238525
103.75,103.79920652984315,106.7112765647665,104.44957752001304,104.98668687154088,1.5285296247369953
104.0,103.88884705958753,107.10735934012995,105.17027636788713,105.38882758920154,1.6203483583026508
104.25,104.75955816860112,105.20096403191079,104.28200283283833,104.74750834445007,0.45959908621180334
104.5,104.4638639729155,104.50301384807142,104.60740953808268,104.5247624530232,0.07420298971606387
104.75,102.95864705059832,105.32584661636399,104.79051313362467,104.35833560019564,1.241366791621593
105.0,102.65659834823812,103.97651955080258,102.67457457284003,103.10256415729357,0.756920939428512
105.25,102.20278441572356,102.69384895782983,101.7488425544803,102.2151586426779,0.4726247102220099
105.5,101.52864616987608,104.0285667858234,103.09347690519729,102.88356328696558,1.2631106708633835
105.75,103.95627337528487,103.77761223022914,103.7472988722954,103.82706149260314,0.1129225747444796
106.0,101.99167871010398,104.98652755388464,103.12553922405523,103.36791516268129,1.5120646384967256
106.25,104.7834395830417,104.29221305499992,102.62240792741254,103.89935352181806,1.1328143774541055
106.5,101.50636715261527,104.27896380908595,103.49835427699833,103.09456174623318,1.4297235259987826
106.75,103.81397795485401,103.5487321541481,104.68183150797962,104.01484720566059,0.5926549403768172
107.0,102.75272558861371,103.03832430709593,105.35740785063699,103.71615258211555,1.4285239932660274
107.25,101.36441416868946,104.3872225294841,103.4753151845833,103.07565062758562,1.5505293983387114
107.5,101.96559351391133,104.65608226148592,102.76275677119841,103.12814418219857,1.3819599832464082
107.75,101.97583905231646,104.36543389773229,102.14290259738947,102.82805851581274,1.334023933714198
108.0,101.58968851621985,104.62960776857696,102.90754206722829,103.04227945067504,1.5244319883439887
108.25,101.89267157169377,103.97543004616124,101.95908099039578,102.60906086941692,1.183776202705045
108.5,102.00360136502276,102.24748222877545,101.47749228632813,101.90952529337545,0.3935211027504767
108.75,101.97507632621674,106.7754906518825,101.64945812249385,103.46667503353103,2.870139787681763
109.0,101.80158492981015,102.5179051787619,102.28448440819523,102.20132483892242,0.36532904378902253
109.25,101.12396308356786,103.5101884621539,102.15480664246196,102.2629860627279,1.196785268784187
109.5,100.31901693785589,101.89748992032487,102.3167696434812,101.51109216722064,1.0534378889670222
109.75,100.4840172770237,104.10832554064027,101.88830049042302,102.160214436029,1.8273903504153388
110.0,102.43993496274723,103.65267615865916,101.6253051331642,102.57263875152353,1.0201794157994015
110.25,102.42920979535789,102.14034437809217,103.22764827610436,102.59906748318481,0.5632017109735707
110.5,100.42569410872028,103.12164671214269,102.0726703437603,101.87333705487443,1.3589850735083755
110.75,100.7406143054363,103.72813515525552,101.22245506660802,101.8970681757666,1.6039474250462833
111.0,101.55026617454845,103.5603358555157,100.89377320142744,102.00145841049721,1.3893595367578133
111.25,100.67023484951704,100.83387600822888,101.81403158299128,101.10604748024575,0.6185674777350048
111.5,99.72114580666683,103.49492236258973,100.53664781770769,101.2509053289881,1.98569137023448
111.75,100.1244453369458,104.0105817497886,101.12564451193515,101.75355719955651,2.017726396779949
112.0,100.03969175979827,102.8665805798196,101.50850239522285,101.47159157828025,1.4138058234764477
112.25,99.96526899599951,102.79804227032808,102.02650773160103,101.59660633264288,1.4645007734914965
112.5,99.44885451739022,104.03089508512606,100.27217107443508,101.25064022565046,2.442708609516157
112.75,98.92313040046952,103.34165783569404,101.17821321257573,101.14766714957976,2.2094220896948045
113.0,99.12085540048287,100.21033951307005,101.40233429243668,100.24450973532987,1.1411232127490265
113.25,99.85286991369287,102.12622178586572,102.29855106518251,101.42588092158036,1.3649897685802956
113.5,99.81940992794871,103.53647021445545,101.58349034513058,101.64645682917825,1.8593299537646295
113.75,99.01882388007627,101.95494048005759,100.41261628103216,100.46212688038867,1.4686843250875747
114.0,99.73121257211275,101.5851512691907,101.08154472641266,100.79930285590537,0.95865401904512
114.25,100.27550354445158,101.92697106441834,100.84897965818928,101.01715142235305,0.8384793074803688
114.5,98.85942705826461,103.09360368021468,101.67514653744583,101.20939242530837,2.155170082892957
114.75,99.45943734905298,100.4594058253216,101.22079868665774,100.37988062034411,0.8833694776661962
115.0,98.60376396364548,101.677791579253,102.64105805159339,100.97420453149728,2.1086042631257267
115.25,99.3993975677494,102.57858020034844,100.93455124551674,100.9708430045382,1.5899020006542823
115.5,99.08528175524268,102.3408701281346,101.08696732093365,100.83770640143696,1.6420451175039357
115.75,98.823410380558,102.37242603023287,99.30623022159558,100.16735554412882,1.924845613611716
116.0,98.64690277151203,102.22449697112954,101.66885041370416,100.84675005211524,1.9252744785296672
116.25,99.57396228651555,101.93557781129597,101.16078783458079,100.89010931079743,1.2038509538764022
116.5,100.56337804739785,102.19602885555695,99.883573856947,100.88099358663392,1.188495584014601
116.75,98.6793559159238,101.54408685685263,100.51295495259453,100.24546590845698,1.450976785661634
117.0,99.18287970814477,102.6277018491404,100.55270925106073,100.78776360278196,1.734398399149036
117.25,99.62302512213766,100.89225728843483,101.41960886004082,100.6449637568711,0.9234683805574883
117.5,101.26241897536525,102.6343155505914,102.34049686863416,102.07907713153027,0.7223435903293584
117.75,99.0029200088859,101.38949666652641,99.7537660726081,100.04872758267346,1.220323217436134
118.0,99.46178980043847,102.96270903746048,102.08659352304122,101.50369745364674,1.8217943755606365
118.25,99.56318658075331,101.78529481124403,100.10534335083365,100.48460824761032,1.1585864850967826
118.5,99.19492433023392,100.35693491722034,100.77926131836668,100.1103735219403,0.8204421455673911
118.75,98.96985529948682,101.94571334857854,99.38744579005677,100.10100481270736,1.6111510299132565
119.0,99.94477035751946,102.97546681739485,99.67775122297405,100.86599613262945,1.8317272537053046
119.25,98.56032683777836,101.72091133741928,101.88256713198521,100.72126843572762,1.8731750028467173
119.5,97.05404244366085,102.34610045184274,99.84907562168989,99.74973950573116,2.6474270978519616
119.75,98.43813718868266,102.80146926077508,98.85517788846089,100.0315947793062,2.4078276970408847
120.0,101.08310472973427,101.66704712360429,100.4594561716994,101.06986934167931,0.603904262614004
120.25,98.74016638783958,103.56839834133704,101.327703672919,101.21208946736522,2.4161914105856477
120.5,98.01630277494175,101.98195754058425,99.3746182108645,99.79095950879685,2.0153435159641515
120.75,97.53384613729756,102.50822213477433,99.78027422921748,99.94078083376313,2.4910692320056724
121.0,98.56968307070153,102.26967531434073,99.83198855833871,100.22378231446032,1.880854170649462
121.25,98.64010243034708,102.9749677170889,100.32598379764146,100.64701798169249,2.1851914044419045
121.5,98.90960608130509,102.51305672019888,98.95007136532689,100.12424472227696,2.0688708105786944
121.75,98.01884943665164,101.81615101568158,99.0523978404008,99.62913276424467,1.9632478701915694
122.0,99.25970079103838,100.99291766964888,99.98292606468692,100.07851484179139,0.8705533285252088
122.25,98.25834595234635,101.49083490724851,98.8835655417326,99.54424880044247,1.714532877242593
122.5,98.09527849330293,102.03222288202568,99.08079169215557,99.7360976891614,2.048646441496856
122.75,98.94019251206359,101.07419087517493,99.55032250627382,99.85490196450411,1.0991195286329745
123.0,99.30454917177457,102.67689293049133,99.36571408154411,100.44905206127,1.9296091548488299
123.25,99.12535765031026,102.75975589583857,99.22137162938859,100.3688283918458,2.0711604037486824
123.5,98.31171300725495,104.01254276219605,99.60671937501817,100.64365838148971,2.9885275389499255
123.75,98.6757685217035,103.14004985169355,99.75810499788717,100.52464112376141,2.328762583976119
124.0,98.3835860817894,103.4057548134361,99.8748559370923,100.55473227743927,2.579189518221789
124.25,97.35204968633892,103.56013948854493,99.91839647961982,100.27686188483456,3.119530066070115
124.5,98.46898670169833,102.29651411729661,100.87115900905826,100.54555327601774,1.9344264910641504
124.75,99.02470964399754,101.97130619670557,100.14680257638614,100.38093947236308,1.4871862276295462
125.0,96.87730654882813,102.54461386165244,102.4322981444279,100.61807285163616,3.2400853544701467
125.25,97.50539133373775,102.06053331164148,100.24407222797171,99.93666562445031,2.293077348157188
125.5,98.29105845290401,102.23539841759413,101.2180580522781,100.58150497425873,2.0477681277710222
125.75,97.65129768932844,101.26732443129117,101.28627516956159,100.06829909672706,2.0932060660970406
126.0,97.42724764028654,102.82826320771454,99.27785441371756,99.84445508723955,2.7447257663246774
126.25,97.58421922798762,102.26406341840193,101.25880096793489,100.36902787144147,2.4635355759702873
126.5,96.54673605775754,101.75552219224649,101.66081156993093,99.98768993997832,2.980329720043158
126.75,97.46968354022015,103.11089678305356,102.00186289465272,100.86081440597547,2.9886979527737894
127.0,97.98127427042546,102.03892429862334,99.73539474957774,99.91853110620885,2.035014774313361
127.25,98.05940822489164,103.33159373055314,100.2227906404484,100.53793086529772,2.6501830167962663
127.5,97.78625158814951,103.09859043017988,100.16000914322113,100.34828372051685,2.661169194259932
127.75,97.49776667715359,102.7374319639544,101.99647771580025,100.74389211896943,2.835533651266973
128.0,97.8976964184435,103.12897011966892,101.73755081688967,100.92140578500069,2.7094511748859693
128.25,99.27551464465763,102.57434553880762,103.00777917324508,101.61921311890343,2.0412393496359087
128.5,99.1666336273631,103.9320339626456,102.30537786197674,101.80134848399514,2.4223530500897343
128.75,97.87829393357192,103.76455200651733,100.71509336960641,100.78597976989856,2.9437692142283396
129.0,98.23849242040924,103.1030245080155,101.51202912176466,100.95118201672979,2.4802883328873664
129.25,98.94419702363936,101.16932259745528,102.1842663694588,100.76592866351781,1.6572740693327868
129.5,99.569344901958,104.10814688213223,100.07514673185246,101.25087950531423,2.487356331479762
129.75,97.75092248978268,102.87548179014233,102.65156440677757,101.09265622890086,2.896191125601659
130.0,98.05962356918965,103.5668729889283,103.08826149453083,101.57158601754959,3.0508486392576235
130.25,99.95619443134837,102.92877277960396,100.7529099877608,101.21262573290437,1.538687568637368
130.5,98.29489446173507,103.65175138963541,101.84023908062129,101.2622949773306,2.7247923914300025
130.75,99.49036169111973,103.21214526935678,103.35053145156118,102.01767947067924,2.189814844459333
131.0,99.39255793538732,103.22111941377312,103.7876141640894,102.13376383774994,2.390792007869939
131.25,98.06752400680237,103.3369960120326,104.36403874949062,101.92285292277519,3.378072672973963
131.5,100.43609531713007,103.63677120807905,101.25870042351234,101.77718898290715,1.662138480811092
131.75,99.11831139118142,105.18479573856473,101.42673523063947,101.90994745346187,3.0619729952230803
132.0,98.64858163732701,103.23284632242112,105.02492539890255,102.3021177862169,3.2884847038604996
132.25,98.83594010669147,104.85117131304756,101.09575445418557,101.59428862464154,3.038445960653933
132.5,97.27061268406186,104.18419528698297,103.13637162575161,101.53039319893215,3.726094622042024
132.75,98.45334435768046,106.73542225136552,102.51173997992834,102.56683552965812,4.141313825221012
133.0,99.53967089310564,104.52550475575806,102.41129195813289,102.15882253566554,2.5024868498063397
133.25,99.09819776327275,104.31771865070726,103.36134493740336,102.2590871171278,2.778862861020723
133.5,98.86428999424945,104.36359423972681,104.43543029675878,102.55443817691167,3.1959639097268457
133.75,98.41769260593844,104.64070578856813,104.71812161009244,102.59217333486635,3.6154135751665177
134.0,98.3490132076334,105.17600565708133,102.14397707330352,101.88966531267276,3.4205938563210183
134.25,100.2434949905522,106.19144375670218,106.2609348636197,104.23195787029135,3.4542849275614307
134.5,100.19468656875374,103.56583037021548,105.81614515316485,103.192220697378,2.8292909526576864
134.75,99.39650771848393,104.96845494173682,105.27408813601559,103.21301693207879,3.308724806545877
135.0,101.29799400886587,105.19085680278978,105.57114007174431,104.01999696113332,2.3649796817893005
135.25,100.56393856685604,105.76358707223791,105.30864432470695,103.87872332126697,2.8796860422516706
135.5,100.30555412953402,104.96562739300974,104.12715002341886,103.13277718198754,2.48408005428015
135.75,100.28286658141356,107.08453188276881,105.68828242297303,104.3518936290518,3.5923688527632716
136.0,99.76045379467642,105.6937977474479,105.57862339629918,103.6776249794745,3.392858507372496
136.25,100.90613343425436,105.71565753106798,104.1627371769121,103.59484271407814,2.454538368032941
136.5,100.23401509048776,106.48326856162326,106.53008513752597,104.41578959654566,3.621598605944852
136.75,100.30954089785196,107.135475248381,105.65535862212543,104.3667915894528,3.590772714570103
137.0,101.10725046452191,108.8997774450103,105.64440281922538,105.21714357625252,3.9137938155885488
137.25,101.10328404439689,104.23878990854611,107.03555821547762,104.12587738947354,2.9677484964094227
137.5,101.10878394687917,107.45667014489761,105.76789393340741,104.7777826750614,3.287727942466636
137.75,101.79507389148624,108.81235714674125,106.14175898987615,105.58306334270122,3.5418458027912156
138.0,102.57751989821503,107.79099383664976,105.87801067362082,105.41550813616186,2.637329913862032
138.25,101.79560521307653,108.16181155798016,107.54562111520332,105.83434596208667,3.511195351120274
138.5,102.37233471808032,109.3316393692726,108.85996115221639,106.85464507985644,3.888952265016304
138.75,102.8617255637988,109.69462341676311,109.07594739788935,107.21076545948375,3.77906086412708
139.0,99.16649006397299,111.12889702527687,107.5247968536663,105.9400613143054,6.136638748064616
139.25,103.59529395972147,108.99208672901541,108.9821432197066,107.1898413028145,3.1129732844416074
139.5,101.90746500072798,109.45615778024438,107.33793015203699,106.23385097766977,3.893575963986614
139.75,103.05554597242431,109.11060945393007,107.30771435640747,106.49128992758729,3.1089966351295604
140.0,101.67025085006219,109.7617455166435,106.78798881427079,106.07332839365881,4.0928139613743015
140.25,103.3927966425673,110.97461063327023,108.19578641889157,107.5210645649097,3.8356763461722374
140.5,102.93641105813259,109.58134093175579,108.71183905391985,107.07653034793607,3.611710007633813
140.75,104.46092507087246,111.66959702842709,108.38126220794489,108.17059476908149,3.6089504603494587
141.0,102.5143468006538,109.16038151820014,108.80057268032809,106.82510033306067,3.737554362523907
141.25,102.87949357847468,111.38487189670343,110.53906104054757,108.26780883857522,4.6855421252798575
141.5,104.0600810298513,111.89297474470312,109.4275213806554,108.46019238506994,4.005040577362054
141.75,104.91153497844503,111.5403595789623,111.19956716133531,109.21715390624756,3.7326666917321267
142.0,103.67812825986557,112.42614316104189,110.29220162907161,108.79882434999303,4.561203015768083
142.25,104.8083232594794,111.14665592429552,111.95846093884806,109.30448004087434,3.914885208735485
142.5,104.52624773289111,111.20409871271247,111.41330282416781,109.0478830899238,3.9172479263557665
142.75,105.19764747928633,111.99418768077904,111.61735357643697,109.60306291216745,3.8198514156638526
143.0,104.94169169177593,113.60271142160464,114.33556714736523,110.95999008691525,5.2248642143502195
143.25,104.83789167045434,114.7014885030932,112.05926392789483,110.53288136714747,5.105880767362878
143.5,105.64521530177639,115.6072431035547,110.80945343284378,110.6873039460583,4.982137076967318
143.75,107.35968653731496,112.29986799132014,114.27216299338764,111.31057250734091,3.5608442615349043
144.0,106.98576888457671,112.45970667486952,111.81896079418362,110.4214787845433,2.9926101831762564
144.25,106.53299840314978,114.72662099886301,114.02795248784317,111.76252396328532,4.542354852954125
144.5,107.2721643190864,113.86572204404843,113.26485405481418,111.46758013931634,3.6457366901078188
144.75,107.38681365921647,112.20601049775308,114.02699279021647,111.206605649062,3.431049731734064
145.0,106.61804966565444,115.04764119545133,115.54346619093748,112.40305235068108,5.016089378775195
145.25,107.02132476238577,114.59434616218738,114.90282701820233,112.17283264759182,4.464002153688665
145.5,108.0437252980608,114.63095060826085,114.24922169608621,112.30796586746929,3.6978696523727526
145.75,107.28303294922964,116.3455352980006,115.61477320827126,113.08111381850051,5.034561513468672
146.0,105.89683400022186,113.51578183382543,115.14954094429797,111.5207189261151,4.938456586073204
146.25,107.23601299682377,116.0596427904125,116.84656242582105,113.38073940435244,5.3360151420027835
146.5,107.83951380261487,117.12269206621403,115.76819934142651,113.5768017367518,5.0145804674738725
146.75,107.31113875613525,113.96040854626264,116.51306707825398,112.59487146021729,4.750514694364878
147.0,109.811187040281,116.25595926885676,116.19054928235654,114.08589853049808,3.702153205909916
147.25,107.87440268595546,117.34471077673766,118.15165813891534,114.45692386720282,5.714891060861
147.5,108.07928947599883,115.72929360531447,119.37041844744789,114.39300050958707,5.762955647125925
147.75,108.6251374772325,117.88832979578568,117.59198191314765,114.70181639538862,5.264643912237388
148.0,108.50295407700591,119.03887757518282,119.68221394500334,115.74134853239735,6.27688108379191
148.25,108.9545401789768,117.11866728880051,120.25389829520282,115.44236858766004,5.833211504931448
148.5,110.8814791937208,118.03986833429447,121.2762100518672,116.73251919329415,5.3192554681722966
148.75,109.49951299519209,120.89407240086605,120.27664971240537,116.89007836948785,6.407858074884378
149.0,111.0134580684811,120.54758249390645,120.98110261834759,117.51404772691171,5.633847207286078
149.25,109.69544477577143,118.70951756019863,120.6916507174311,116.36553768446707,5.860871737312104
149.5,111.78547251454646,119.2884676740519,119.51081668470327,116.86158562443387,4.3974484646113385
149.75,111.5778116557108,119.30426064740207,122.67388343565622,117.85198524625635,5.6888074424263095
150.0,110.63951101913683,121.5094251694005,122.12309526150555,118.0906771500143,6.460190034196953
150.25,111.33702311882404,120.67012718061326,122.35181450293156,118.11965493412295,5.933808963805655
150.5,114.55171657675675,121.30067775670277,123.74499502451859,119.86579645265937,4.761644193137552
150.75,113.2257417730748,122.34189155489786,126.83401035376075,120.80054789391113,6.933833618711155
151.0,114.55950077792738,122.70065263216993,124.37700527335458,120.54571956115063,5.2515379685253
151.25,113.93442884456867,123.27732785384312,123.85700734675919,120.35625468172366,5.569011796601833
151.5,112.79111190776271,123.9207843896289,124.65173120453836,120.45454250064331,6.646780961524193
151.75,114.28246258078826,123.53369674356512,127.62532725145124,121.81382885860154,6.835676159766741
152.0,115.36435716621827,125.6934129532336,125.16974634575982,122.07583882173724,5.818208159581559
152.25,115.20945530453194,126.81461056552443,127.39455800277706,123.13954129094448,6.873774986964319
152.5,117.68957911245013,124.97420831783022,127.35523169838476,123.33967304288838,5.035870247709733
152.75,115.04582195071363,127.22188469329598,128.15886186824096,123.47552283741686,7.3153519625549
153.0,118.28018996006621,125.0420495703184,128.68425168593834,124.00216373877431,5.279407827202205
153.25,119.59691638440495,126.16583988378899,128.88464462359687,124.88246696393026,4.775013979020458
153.5,117.86294441515038,128.75434688413523,130.0259462534187,125.54774585090145,6.685534463988776
153.75,117.04404049652766,128.56325825989842,130.18131107266703,125.26286994303103,7.163546037351918
154.0,119.42265060095991,128.3368554177445,132.01529623538173,126.59160075136204,6.475192383738723
154.25,119.23916924984377,128.97893875223647,130.94278331994573,126.38696377400866,6.26756701530119
154.5,120.2395187465651,131.39525693829725,131.28494235855413,127.63990601447216,6.4091607182904
154.75,119.85874399429078,128.47355098982024,133.30783550339095,127.21337682916732,6.812528516741823
155.0,120.27322235700628,127.73072202312515,133.05007514520562,127.01800650844568,6.418174533812397
155.25,119.93558017180446,129.31494837709147,133.62103078687085,127.62385311192226,6.997695480032232
155.5,121.85115668984842,131.06840780513437,131.21532357884237,128.04496269127506,5.364496308939216
155.75,120.140076125311,130.59999956030265,134.29088130888604,128.3436523314999,7.340275808753237
