Time after Ignition,HIPS_R1,HIPS_R2,HIPS_R3,Mean,Std. Dev.
75.75,1531.9376825577547,1516.9266730453858,1453.788740023957,1500.8843652090325,41.47084560658181
76.0,1568.7901800942186,1552.3816172899653,1485.8940724010856,1535.6886232617564,43.89684732286861
76.25,1498.4851643527043,1421.8055861026073,1433.6445090058244,1451.3117531537118,41.279995966436175
76.5,1579.5792744763364,1596.7072045203467,1399.377529778351,1525.221336258345,109.31989397602216
76.75,1592.595394947547,1430.297416692113,1435.9943849544316,1486.2957321980305,92.1022670043532
77.0,1574.1061465616351,1454.8677798110361,1358.3326436735376,1462.4355233487365,108.08563361445987
77.25,1621.2772135621178,1499.8118595414755,1438.2570439353751,1519.7820390129893,93.13002562892258
77.5,1516.1232134382162,1484.8712727465943,1466.532183399204,1489.1755565280048,25.074144237356073
77.75,1524.104400295962,1509.1464144400595,1418.9055394200952,1484.0521180520388,56.91215042328273
78.0,1544.2238060744692,1394.7985763055588,1359.9356073920005,1432.9859965906762,97.8991539515608
78.25,1625.5239686155194,1453.9531286309787,1453.5068120235533,1510.9946364233504,99.18556219993239
78.5,1564.755821979174,1460.773575329149,1401.3349227617991,1475.6214400233741,82.71603163678344
78.75,1477.8001263247004,1384.4807160579467,1386.8534234307338,1416.3780886044603,53.2062728759417
79.0,1467.1966190143448,1387.0217694933701,1404.2803948119788,1419.499594439898,42.19857405071378
79.25,1390.430925802773,1423.9053662517151,1370.8763646693387,1395.0708855746088,26.817264443248344
79.5,1584.2824166726941,1496.2206886886088,1413.6337854079359,1498.0456302564128,85.33895152231646
79.75,1498.9872829129504,1410.917813697764,1429.6211589695743,1446.508751860096,46.399902448045886
80.0,1432.3710470839483,1438.1999447008623,1419.598992751677,1430.0566615121625,9.513996993122365
80.25,1555.9544981814388,1402.6133738543658,1425.6267046139808,1461.3981922165951,82.69265140537402
80.5,1434.876939207811,1342.4842871554192,1342.0498388733101,1373.1370217455135,53.46877820294696
80.75,1451.0857873804553,1402.026047427398,1327.1152554856044,1393.4090300978194,62.43286742827655
81.0,1409.5719592720072,1390.3342120555335,1384.2070171339444,1394.7043961538284,13.235140883517666
81.25,1360.4906213815907,1362.9350224685563,1341.9611408364522,1355.1289282288665,11.468946890510791
81.5,1406.7260906297497,1430.889936374987,1342.8865036704294,1393.5008435583886,45.46791629292357
81.75,1419.4171352527392,1418.5510633796148,1355.3885285256897,1397.7855757193477,36.719473419131624
82.0,1425.7976087627435,1326.1183743757754,1363.6879152794736,1371.8679661393307,50.34056382327695
82.25,1352.5356171220978,1259.9307777810554,1335.6684624412437,1316.0449524481323,49.32266898376826
82.5,1421.4819855152477,1380.2697626458985,1261.7541495296398,1354.5019658969286,82.9230360583444
82.75,1356.0651030725987,1306.3958530007294,1355.3985664499573,1339.2865075077618,28.486091925588173
83.0,1366.606044647054,1282.8067837292826,1360.0020837973873,1336.4716373912413,46.59227901321807
83.25,1338.0021997536703,1316.9886979152761,1358.395620860553,1337.7955061764999,20.704235282307728
83.5,1328.4276072377022,1305.0380369399072,1339.8248433749359,1324.430162517515,17.734574951355665
83.75,1342.2886563788397,1265.6715935217942,1299.0151624621053,1302.3251374542465,38.4156287342348
84.0,1370.7816677685933,1272.3573072397996,1379.5209280912495,1340.8866343665475,59.50878233572252
84.25,1338.884279835018,1277.137562915617,1304.6211086177839,1306.880983789473,30.935328338727455
84.5,1303.2844552952222,1248.2617940734474,1291.407648771023,1280.984632713231,28.95432195350628
84.75,1248.5459267087133,1228.9959030399407,1354.8556165206983,1277.4658154231174,67.73061967681042
85.0,1345.7187010441792,1235.1487539902541,1342.4931645693252,1307.7868732012528,62.927126847418506
85.25,1281.9751027427178,1242.7900800138375,1310.7803591115635,1278.515180622706,34.126936703344434
85.5,1240.7349294797768,1202.230059892726,1290.964070056959,1244.6430198098205,44.495910120789524
85.75,1217.663613818998,1210.6985863765806,1340.077615665577,1256.146605287052,72.76976555677828
86.0,1204.7535000529574,1120.3624288944436,1334.9067823073783,1220.0075704182598,108.08253740718595
86.25,1189.8777165280146,1184.6844682921712,1234.4276136493686,1202.9965994898514,27.343627139273178
86.5,1148.160083553457,1172.1491003895237,1224.4576628215211,1181.5889489215006,39.01491004438726
86.75,1138.9110596956543,1163.3485247317187,1244.486055438963,1182.248546622112,55.2668802461557
87.0,1193.948035693543,1106.4813667923486,1195.1684596098296,1165.1992873652405,50.854871998041496
87.25,1061.0629334576618,1134.8072072061093,1176.1907949740648,1124.0203118792786,58.31701259005833
87.5,1104.4914765529659,1098.5243301447663,1217.8084267801019,1140.2747444926113,67.21239190697919
87.75,1069.8398969434886,1088.1919893914448,1202.3876251596873,1120.1398371648736,71.81729455245758
88.0,1067.5669344362611,1085.273763214387,1155.5882632134503,1102.8096536213661,46.55716023556094
88.25,1072.0821089469057,1058.6689732658892,1167.0101790404603,1099.2537537510852,59.06079857397254
88.5,988.3034951088064,1038.535136815728,1118.02137122482,1048.2866677164513,65.406430205242
88.75,1018.8342174601596,1034.283615566655,1121.7367561225901,1058.2848630498017,55.49124278977439
89.0,1046.9759796072778,996.9718986917076,1092.4205594202201,1045.4561459064018,47.74247720400997
89.25,1016.9829330503565,995.2333355947272,1112.2973271632688,1041.5045319361177,62.26536870063096
89.5,1013.3842808411508,976.7872630101347,1116.2914956850127,1035.4876798454327,72.33103012683073
89.75,965.224556923703,997.0133581097541,1079.370670045451,1013.8695283596361,58.91036956105848
90.0,961.7155341861536,941.9175809780523,1088.7002336175528,997.4444495939197,79.64736860771697
90.25,961.5276550825911,932.6198305066865,1081.9546119027716,992.0340324973498,79.20352600031707
90.5,947.2723209321725,913.9154182565668,1089.2682229416832,983.4853207101409,93.11652668792742
90.75,904.4637964014844,895.5958790848165,1070.825517845452,956.9617311105843,98.70856820249386
91.0,880.1766124372017,866.5208540925737,1068.5167562021406,938.4047409106387,112.8869891812327
91.25,884.1662236238946,876.9023416264259,1037.35188668719,932.8068173125035,90.61150392382194
91.5,851.4394124821522,877.7920022182551,1017.7172341060211,915.6495496021429,89.3698713853683
91.75,865.973673164958,849.3276020078602,995.4101942598026,903.5704898108735,79.96981559433385
92.0,841.8887483241591,841.3630108267091,1015.880835807416,899.7108649860947,100.6064893058546
92.25,796.1781950709219,813.9749102736287,980.9422245034451,863.6984432826653,101.9252615606707
92.5,798.3260343730248,799.3455238983584,954.6084417677304,850.7600000130378,89.9368332824844
92.75,775.8992108175371,772.4330987555505,956.1473076411772,834.8265390714215,105.08115981456292
93.0,751.8821627533949,739.0269635494507,919.636428521773,803.5151849415396,100.76914927004302
93.25,744.0531750658051,724.035811554391,913.2712370392236,793.7867412198066,103.95952224977871
93.5,703.7802440786362,729.1850308760523,916.7286798061042,783.2313182535976,116.30782413133713
93.75,696.2074409462339,712.0473324290409,898.2603822256432,768.8383852003061,112.36220684049671
94.0,689.2559697859523,715.6151672463084,890.5235201448038,765.1315523923549,109.38949220703016
94.25,663.6258773030063,691.6226745265096,858.272008450873,737.8401867601297,105.23223327719862
94.5,627.5378541364244,669.6196307830955,823.6631555447904,706.9402134881034,103.251648331693
94.75,619.8738274911007,658.5294179858162,835.7443708390902,704.7158721053356,115.1082719852918
95.0,598.4435993136772,655.361116286485,798.4899708913542,684.0982288305055,103.07280884585559
95.25,601.1235472646923,637.2947068311378,796.2131190969794,678.2104577309365,103.78130497925464
95.5,587.331269469603,624.4043161751597,757.916453033141,656.5506795593011,89.72105506496483
95.75,559.547712233868,600.6308907785815,741.6425674995232,633.9403901706576,95.50798993208905
96.0,552.902171853116,578.8853415544611,743.4441632996817,625.0772255690863,103.32874836037267
96.25,540.2103815776803,567.4118889470053,712.0830926023488,606.568454375678,92.38498071044745
96.5,517.8297579179355,561.8888915000964,700.7160154260356,593.4782216146891,95.44768268086091
96.75,506.7801979940239,544.1402556091881,686.0814217506937,579.0006251179685,94.59739019590539
97.0,491.6660711461367,516.1185585695885,674.908917215335,560.8978489770201,99.49057139211635
97.25,472.4088000696476,506.25816391695406,655.368636043458,544.6785333433533,97.34304795431792
97.5,450.48247540390605,484.2786163540308,633.7338151463572,522.8316356347647,97.51930501750047
97.75,439.18780019775335,466.4061421099313,620.4579122089758,508.6839515055535,97.75107801251966
98.0,413.7765786285157,442.31759440671766,619.0871522602482,491.7271084318272,111.21637904731426
98.25,401.04514029677915,433.0599584406256,585.9648993378519,473.35666602508553,98.82660473052134
98.5,381.26564223486037,413.11805028305986,579.1460059719856,457.84323282996866,106.25166376850282
98.75,372.3895903269503,393.74310307358616,583.6819131430607,449.9382021811991,116.31650051924134
99.0,347.4787901527165,369.5444843260234,562.174389949983,426.39922147624094,118.10121081255795
99.25,329.4517654866218,350.6169650788589,552.0553596456582,410.70803007037966,122.86696912511361
99.5,311.8546390509731,333.0707593183153,536.7971629702588,393.9075204465157,124.19991302421226
99.75,298.26578724161317,315.3957368320714,523.1790723645574,378.94686547941404,125.20206036827837
100.0,285.67407016465893,,510.44449626466144,398.0592832146602,158.93669250550153
100.25,271.91483075151797,,495.12389812240156,383.5193644369598,157.83264516027674
100.5,261.9973123249007,,481.7335565547143,371.8654344398075,155.3769883673646
