Time after Ignition,Pressure_Treated_Deck_R1,Pressure_Treated_Deck_R2,Pressure_Treated_Deck_R3,Mean,Std. Dev.
182.0,145.23640931507438,148.02466443296677,140.522560571455,144.59454477316538,3.7920157113133834
182.25,148.0743682718785,145.51856862406447,141.70384764258765,145.09892817951024,3.205925271912057
182.5,145.88311410503835,148.47972580557578,141.82034085051643,145.3943935870435,3.35648444111537
182.75,149.6593164916062,148.2641476322534,139.6375032307887,145.85365578488276,5.428355042584693
183.0,147.7745757965054,148.4434734761842,139.7081575976301,145.3087356234399,4.861760143595896
183.25,146.07554809375404,147.4446079969166,139.11454641952994,144.21156750340018,4.4669115954622685
183.5,148.3215574022998,148.98496423167225,139.8714607297654,145.7259941212458,5.081013489382197
183.75,149.05087018496997,148.78427602570315,141.42071210812125,146.41861943959813,4.330366772221667
184.0,148.86131714335986,147.3050498293465,138.36045124009672,144.842272737601,5.667097972710397
184.25,147.91149797229733,148.52739835079979,139.9421908259721,145.46036238302307,4.788788606614899
184.5,146.79945685742197,146.15902327687422,142.89240200791423,145.28362738073682,2.0954731877302
184.75,149.07888293001432,148.40577942832135,138.61332655839183,145.3659963055758,5.85765982427269
185.0,147.76205205901036,148.89174529045496,139.31110234146314,145.3216332303095,5.235829721603347
185.25,148.96911888057625,148.98690104374117,137.69054475910661,145.21552156114134,6.516827138623697
185.5,148.22990022199085,148.128367705677,139.3121888626959,145.22348559678792,5.119584848582197
185.75,148.19378157026503,146.15204699820163,138.43301329936074,144.25961395594246,5.148215848636175
186.0,146.87889832001463,148.81659734414671,138.50168491227956,144.73239352548032,5.482241033007492
186.25,147.0863670692529,146.78913813861092,138.56217605616501,144.14589375467628,4.837924530395611
186.5,148.9985620035937,148.76005349141283,136.6305572584364,144.7963909178143,7.072824831145446
186.75,147.62337495510135,147.64166029843756,137.77115632894677,144.3453971941619,5.69346694061216
187.0,146.7227232542067,147.51888056978908,136.69905196107825,143.64688526169132,6.0301540028112015
187.25,148.2054719961954,146.72656101112855,137.29227897538755,144.07477066090385,5.9201722545472455
187.5,145.1675926938828,144.9711179094972,136.9199983951995,142.3529029995265,4.7060588516308295
187.75,148.46831895464425,146.76685504715172,137.34379800956785,144.1929906704546,5.992272101347175
188.0,146.80092806686514,144.68539778569627,136.3794671606825,142.62193100441465,5.508641685829892
188.25,147.4419892050092,145.02021543932491,137.67324240693213,143.3784823504221,5.0870983038107385
188.5,146.1311975442092,144.47762698613886,137.38215148570055,142.6636586720162,4.64804394524806
188.75,146.69531114996764,145.49888816668698,135.55348195604182,142.58256042423213,6.116683339254467
189.0,144.3248854599548,144.40516329581322,137.19314171500898,141.97439682359234,4.140882930336037
189.25,145.091845982156,145.2969067891174,133.55931941004187,141.31602406043842,6.718285700887586
189.5,146.77331010465687,144.0580147408501,135.80465218200243,142.21199234250312,5.712592509312347
189.75,147.00191789019567,145.0619184219318,137.10977517733315,143.05787049648688,5.24173424817778
190.0,146.83911807088415,143.14925776382213,136.5913485361828,142.19324145696302,5.190343966764019
190.25,148.77863980158088,144.39019054589215,137.71566876027163,143.62816636924822,5.570712943560652
190.5,144.43110966221138,143.51704429047754,135.77196334640897,141.2400390996993,4.757496001968047
190.75,143.9568683616721,145.27109015905674,135.62423948720703,141.61739933597863,5.231660201396508
191.0,148.18780441638867,142.41463691083726,135.5774031375631,142.05994815492969,6.312678368840511
191.25,142.89070876369624,142.54986428239582,133.25831666093802,139.56629656901,5.4655284859369555
191.5,145.43240136582114,143.6098571742481,134.55996909010634,141.20074254339187,5.8228275670807434
191.75,142.19157778216032,144.5386061937156,133.94957288172535,140.2265856192004,5.561277035985546
192.0,145.97706714353603,145.55748758455806,135.51142049386007,142.34865840731808,5.924937000972964
192.25,144.07439397166297,143.0799440627399,134.93455818546784,140.69629873995692,5.014526230689425
192.5,145.21772830743575,143.22732144509695,131.54240012462733,139.99581662571998,7.3882080219171415
192.75,143.9078459741601,142.6515573216836,134.19338953792465,140.25093094458944,5.283457316443398
193.0,142.7933393574116,144.4796293390448,132.82834612635114,140.03377160760252,6.296785747501589
193.25,145.5435376757247,144.62691410623765,132.28977647514648,140.82007608570294,7.401659157001869
193.5,144.0478185908111,144.5088469596118,134.1362884945565,140.89765134832646,5.860047569727133
193.75,144.88037629585452,143.99401571966345,133.11634733681637,140.66357978411145,6.551102729913806
194.0,146.95717392786264,140.76771757183892,134.07665836520027,140.60051662163394,6.4418853923606045
194.25,148.75838160213235,143.6372271281023,133.27966065725298,141.89175646249586,7.885600890593641
194.5,142.3824847837775,142.80474388840182,131.97546693999854,139.05423187072597,6.134024812163033
194.75,145.29624085384083,141.76073587070167,131.96094910012502,139.67264194155584,6.908516753390844
195.0,144.64313406557923,142.52198779582895,134.6571635677924,140.6074284764002,5.261088740591238
195.25,143.44304934124202,144.17132760453384,135.2836062669655,140.9659944042471,4.934546434499828
195.5,144.54549958062398,141.74736977550617,133.1530611738788,139.81531017666964,5.936880825228258
195.75,142.83113255099454,141.79923823806578,130.2834270344717,138.30459927451068,6.965673301737777
196.0,144.01219648145855,143.24087256026155,133.1135695952479,140.12221287898933,6.081903127878897
196.25,142.1121090865074,139.997492943302,133.62408585638144,138.5778959620636,4.418492534863593
196.5,143.41867730156986,141.09416503198872,131.48999500309765,138.66761244555207,6.323723858260088
196.75,144.58596487521902,142.9601812058485,133.54828657268976,140.36481088458575,5.958988664689662
197.0,143.1498216824248,142.759319019723,132.79259087340802,139.5672438585186,5.870269617649188
197.25,142.07924090071216,142.95373122242873,133.2691580925085,139.43404340521647,5.35682196081089
197.5,143.2340932749157,140.6590799395043,131.43614276459442,138.44310532633816,6.203290794058035
197.75,142.02670311835703,143.88984507465634,132.5798190001754,139.49878906439625,6.063986687775538
198.0,142.8282191779112,141.89120258145218,133.3202817416755,139.34656783367964,5.239903918252859
198.25,142.34990756238906,139.97360826527583,130.51764565490475,137.6137204941899,6.25918590400675
198.5,141.665179817874,141.97619069326095,132.4801207865021,138.70716376587902,5.39501901214515
198.75,144.8932011588417,139.8987975067757,132.63060488815603,139.1408678512578,6.166332771306912
199.0,140.53065457751995,141.18877108626575,131.3092102118773,137.67621195855435,5.523795141604379
199.25,142.22897767355389,143.34474044474177,133.68185801042245,139.7518587095727,5.2862948277745225
199.5,143.39884641190696,142.87838187956032,133.7588373287145,140.01202187339393,5.4216656614661325
199.75,143.1529480989531,142.520549675907,132.09205265259402,139.25518347581803,6.211506607445113
200.0,141.77341437139432,139.17576188177568,131.03611470088964,137.32843031801988,5.601952916920253
200.25,141.57385965155058,138.9922327251003,131.4856768237366,137.3505897334625,5.2406203808180285
200.5,143.24867484938883,141.93955184743007,130.52436716122878,138.57086461934924,6.99914578832435
200.75,142.76483490619182,139.88250323509052,131.12844164895924,137.92525993008053,6.060075331668479
201.0,141.14295818439277,138.7356379264545,128.54934192290577,136.14264601125103,6.685244792797826
201.25,143.27205042214712,140.28821508013422,133.97018185406085,139.17681578544742,4.749483762332552
201.5,141.45329809504906,140.05246513048007,132.19330302904265,137.89968875152394,4.991263543328424
201.75,143.72743671787617,139.3557423366201,131.09438007270424,138.0591863757335,6.415553216193722
202.0,142.23075409243873,140.57123080435048,129.24451673593092,137.34883387757338,7.067423267016534
202.25,140.35209166609351,142.12858156766475,130.63704831669733,137.7059071834852,6.18591572457306
202.5,143.04492940867553,140.2373824028641,131.56196551727723,138.2814257762723,5.986145644454421
202.75,139.08858041332203,139.69280560590784,128.29996894930676,135.6937849895122,6.410355586715794
203.0,144.84205824833126,141.20495687245653,130.28992457953103,138.7789799001063,7.573319733210632
203.25,141.11147982547072,140.89916961535144,130.2573461460109,137.42266519561102,6.206256256250792
203.5,143.33294380365066,140.59252541547338,129.23583153029693,137.7204335831403,7.474545285962268
203.75,139.32837781874022,140.98282014827646,130.64670503403866,136.98596766701846,5.551935059315868
204.0,140.59522303532046,141.3791341735134,132.3663220499991,138.11355975294433,4.992663124902581
204.25,141.20125258710686,138.22115133779627,130.13375285523352,136.51871892671224,5.72678746458136
204.5,142.6596218819146,139.74739941672377,131.55879807078773,137.98860645647537,5.7556135058901265
204.75,138.60857658537813,139.90042508482108,131.78405457034484,136.76435208018134,4.3611627579398
205.0,141.06383862986604,139.29627967168574,129.54566832806938,136.63526220987373,6.203049429462011
205.25,142.77121492542554,141.58645315347613,131.2375365434295,138.53173487411038,6.34467588451522
205.5,140.04666594580658,140.83489279726783,130.45627328417973,137.11261067575137,5.778014018256383
205.75,139.68930081456267,139.3363235708458,132.7607592928336,137.26212789274737,3.9022926194562393
206.0,140.7832772238794,140.48371303756247,131.5298854203271,137.59895856058964,5.25810529200616
206.25,138.38397161953625,136.74339535564698,128.83530831731852,134.65422509750059,5.105655392838663
206.5,141.49292674852262,138.27658014715328,129.88443014679618,136.5513123474907,5.993472288539261
206.75,140.15223931575827,138.5455081032045,129.95476109140836,136.21750283679037,5.482868494169959
207.0,139.23622058060673,139.50983017244042,129.5142349710999,136.086761908049,5.693619086738861
207.25,142.07023475442867,141.26406816371508,128.58610294880046,137.30680195564807,7.563095895135825
207.5,141.32791803722685,140.4947773198263,130.48229503365354,137.43499679690223,6.0356091010153055
207.75,138.65262879917788,137.4283746198887,129.75014644274162,135.27704995393606,4.8254218872982335
208.0,138.62838429663734,139.88325862062322,131.77659794814522,136.76274695513527,4.363477836792638
208.25,138.33629896489813,141.90856055163965,129.53579978649063,136.59355310100946,6.36782337989038
208.5,141.57134437216428,140.1075298649863,128.21193545430526,136.63026989715195,7.327138208166288
208.75,138.713962899292,139.10567190256114,131.08180558582984,136.30048012922765,4.523746453797102
209.0,138.46901612918214,140.43366383910998,127.6452678434145,135.5159826039022,6.886659080189062
209.25,138.9296763405125,139.63678479484977,128.0532502120119,135.53990378245805,6.493264730045618
209.5,136.2350379232636,140.66757401322712,131.34076526799882,136.08112573482984,4.665308892648819
209.75,141.3393314364427,137.73205293115657,130.52002603199054,136.53047013319662,5.508828666238126
210.0,139.6556557470472,137.76323504291315,132.6846392099383,136.7011766666329,3.604822309924829
210.25,139.82142166099186,138.94830174394616,128.1907416160542,135.65348834033074,6.4776559109303316
210.5,136.36964290196323,139.41223722031722,130.99642663030255,135.59276891752765,4.261351530033678
210.75,137.17995408789838,137.24232255912827,128.1093419805746,134.17720620920042,5.255017096007243
211.0,139.9930317089228,140.0132154967443,129.71040123833646,136.5722161480012,5.94251459713778
211.25,138.93960317027964,137.13381394546718,128.51610073724092,134.86317261766257,5.5703868602227
211.5,139.5778687254623,136.2821537627089,132.60110813657613,136.15371020824912,3.4901533474434263
211.75,138.6731705453055,137.7610572922502,129.19615837817472,135.2101287385768,5.2281801105591175
212.0,139.10776401486552,137.58413848452983,130.58194334149582,135.75794861363042,4.546826544090544
212.25,139.58548305000969,137.97977820650863,128.7802629000644,135.44850805219423,5.830410969030227
212.5,140.5797174746783,137.1021289360357,130.37013928250292,136.01732856440563,5.190516891433096
212.75,139.56669305971886,139.80507830018485,131.3210473803582,136.89760624675398,4.830912281702173
213.0,138.73917467722958,137.13226570753037,130.65852904317404,135.50998980931132,4.277621159388944
213.25,139.1363416886901,135.70179819044927,126.97763623248856,133.9385920372093,6.2681896546597615
213.5,140.45025202860063,136.07660116689945,130.13358815751062,135.55348045100357,5.17818788958194
213.75,138.12122148431735,139.4839199887677,129.93221469864315,135.84578539057608,5.166427735860992
214.0,139.86802600931802,136.6824397232685,129.84749999383357,135.46598857547338,5.11981937698775
214.25,138.82918475557278,137.44276418665618,129.05326914987666,135.10840603070187,5.289522897447941
214.5,137.39171650870074,137.48686557812562,128.85134814364042,134.57664341015558,4.958479379097877
214.75,139.02277889454865,135.9785402140499,129.0536117893027,134.68497696596708,5.108918926805597
215.0,137.25275810318777,136.11216254578923,129.3550715657967,134.23999740492457,4.26873692053325
215.25,139.42351579711658,136.029107697795,127.2763290052391,134.2429841667169,6.2674727514679995
215.5,138.17041876266143,136.65343110824153,127.55340605231667,134.12575197440654,5.742134714165465
215.75,138.12765563341313,136.14501433672595,128.01914359873882,134.09727118962596,5.356346038687197
216.0,138.9782219995947,134.14950568485898,127.98961854876313,133.70578207773895,5.507723615936401
216.25,138.8729367423717,135.9399871361199,131.98896885585054,135.60063091144738,3.454507989726127
216.5,138.11461167411542,134.722079536914,128.011097248536,133.61592948652182,5.141782462090346
216.75,139.57347394564232,136.83212895734445,128.096950027812,134.83418431026624,5.993453713738361
217.0,137.33440670312572,140.22783178603171,126.37364810328137,134.64529553081294,7.308083917939063
217.25,138.8158490248377,134.53163768383627,128.18531029959985,133.8442656694246,5.348499659889922
217.5,140.11188008108496,135.94083231291347,129.16756569282418,135.07342602894087,5.52347712979599
217.75,139.74340506389797,135.99417389979038,129.03948638696917,134.92568845021916,5.43136397487181
218.0,135.52695752667773,135.5027711909754,127.99315783521297,133.00762885095537,4.342676124292387
218.25,137.8771687539648,136.51436134609438,127.06409595964732,133.81854201990217,5.8890760899657115
218.5,141.059365049967,135.8825033367983,126.2912117392896,134.41102670868497,7.493231656116794
218.75,137.0574960116364,135.7866956587198,129.06887103081397,133.97102090039004,4.292672639752755
219.0,138.44704058449776,133.44448698587766,128.1843337773506,133.358620449242,5.131892199661988
219.25,139.05130859882178,135.03480324407482,126.32497121570759,133.47036101953472,6.5058070523690885
219.5,138.21313873764385,134.5303150307516,126.78788350043156,133.17711242294234,5.831593459955695
219.75,137.792174387027,135.46989655613933,128.23616544450994,133.83274546255876,4.983926615107364
220.0,140.7782834379359,137.66912480683874,125.81324115519813,134.7535497999909,7.897059949528626
220.25,139.0962670574978,135.02191756401427,127.07266517678073,133.73028326609762,6.114980778069694
220.5,139.2306824209916,132.22151895023103,127.48287544392579,132.9783589383828,5.910359318040503
220.75,140.10512865236987,136.69384314184708,128.83385336724686,135.21094172048797,5.780108918295393
221.0,140.0917384300968,133.74943417402898,126.96061689300052,133.6005964990421,6.566825922439246
221.25,138.81410673555848,134.07479896032333,127.99930333358542,133.62940300982243,5.4211416067442855
221.5,138.34249999167335,133.82673256137764,127.34089229570914,133.17004161625337,5.530124340557895
221.75,138.8386481379858,133.2792354487673,128.1808840922353,133.43292255966279,5.3305439131260055
222.0,137.92095688343963,133.54612815817526,127.63948229435253,133.03552244532247,5.159720784791494
222.25,138.8270091912273,137.9067275080036,127.61459602046618,134.78277757323238,6.224857401915504
222.5,138.9168388739075,136.10852260748783,126.88453308345682,133.9699648549507,6.294773038357355
222.75,139.64094084064254,137.80400488950568,127.69380459319774,135.046250107782,6.433305892450807
223.0,138.84402297916296,134.8111956988213,124.25380973505526,132.63634280434653,7.534326078793511
223.25,141.06787369335834,134.166933642065,126.9917302514667,134.07551252896334,7.0385170252062155
223.5,138.85392317804343,134.19768966460725,127.63917862172319,133.5635971547913,5.634197267502456
223.75,135.80046461032492,135.506865041008,126.80323681035361,132.7035221538955,5.1119052737885635
224.0,138.09990251028256,134.17667475742786,125.02936572968638,132.4353143324656,6.7070101409233
224.25,138.97444400993572,135.30733856670503,125.74867137915977,133.3434846519335,6.828089562181219
224.5,140.38360349147283,133.61658486670896,126.20933156100487,133.40317330639556,7.089545441018731
224.75,139.5268637605358,135.21942684611915,126.426427698479,133.72423943504467,6.676978755371797
225.0,141.13330518999635,133.8388502167234,127.97116481977714,134.31444007549894,6.593946016359716
225.25,140.36434957526416,135.89683875082096,125.7336077967615,133.99826537428223,7.497872157944684
225.5,138.8683503332894,133.96646422701906,127.16717990851011,133.33399815627286,5.876168592324112
225.75,137.67738223587423,133.2148687501013,126.75447555802614,132.54890884800056,5.491821147547425
226.0,138.90428671602106,135.96022620678087,126.63642289576654,133.83364527285616,6.404442249679244
226.25,136.22598528573133,135.52880688954298,127.59543904809833,133.11674374112422,4.794279775310382
226.5,137.5069628887067,135.31076538812573,125.782109066491,132.8666124477745,6.232853438430292
226.75,137.44401723833323,133.19536684778706,127.6780792931363,132.77248779308553,4.896683163993584
227.0,139.36480582563894,131.62532232874943,126.40719212348766,132.46577342595867,6.519563386350715
227.25,137.20061407601457,137.09610019922124,125.69094555079857,133.32921994201146,6.615146071267403
227.5,134.88207665852426,134.3961732386043,126.40670686128138,131.89498558613664,4.7591940551575185
227.75,137.63798077724715,136.0348215914272,125.91006766057738,133.19429000975057,6.359044839275426
228.0,138.9713505305277,133.74617964501874,125.58183393973299,132.76645470509314,6.748309740388765
228.25,138.7102511559455,135.34363816184373,125.76499853378341,133.27296261719087,6.716447295357584
228.5,138.4151977948583,135.76980565312198,126.17901399516157,133.45467248104728,6.4382396428154705
228.75,139.27746490673883,132.9210200822795,125.47259765150153,132.55702754683995,6.909627913865734
229.0,138.5276260442015,135.81399834095072,127.55590288177015,133.96584242230745,5.71458113189149
229.25,139.52538879350627,133.31984056957575,126.25878971536335,133.03467302614845,6.63789523651239
229.5,137.97590145270303,132.11959237148918,126.15612876053571,132.0838741949093,5.909967298110009
229.75,137.0030840476715,133.26960846317536,126.22767233444628,132.16678828176438,5.471702994660195
230.0,137.60756592636338,132.6812121324428,125.64128279546377,131.97668695142332,6.0141707483435365
230.25,140.57090215059716,135.17314625227263,125.15907820850974,133.63437553712652,7.820290326504398
230.5,137.5637120732632,133.5724573320803,126.57476810345277,132.57031250293207,5.562593198037186
230.75,141.32070624651638,132.18865476859688,123.63222810580531,132.38052970697285,8.845799948426707
231.0,138.51034089684643,132.95347163185687,125.78993365619247,132.41791539496526,6.3770922413099465
231.25,137.03932145852673,133.30817163623573,128.3120223792655,132.88650515800933,4.378902747134648
231.5,139.09586254049282,134.33694539906995,124.08448700793514,132.5057649824993,7.671392646279535
231.75,138.51794591113062,134.1945846384256,126.91440747228505,133.20897934061375,5.86422112711891
232.0,138.12015117284488,132.92169538481468,127.54088504960438,132.86091053575467,5.289894991868219
232.25,138.16906077475744,133.80201611164236,126.24425559139142,132.73844415926376,6.033128014448485
232.5,138.39198909168462,130.68917857545938,125.44831987872726,131.5098291819571,6.5107406442795615
232.75,135.85785279136624,134.35276624154665,122.58092532056486,130.93051478449257,7.270010628789452
233.0,138.66237485979633,132.59761046874365,122.53994707987265,131.26664413613756,8.143204093820316
233.25,138.21552349859647,131.7226975181795,124.67821895540389,131.53881332405996,6.770525357859672
233.5,137.34734197855659,134.34572566884023,124.60736091129378,132.10014285289685,6.660237310786964
233.75,137.36275643255834,132.17159887334154,125.31496045891588,131.61643858827193,6.043053794417011
234.0,139.98346203008964,132.39809104015922,123.63020435413588,132.00391914146158,8.183751448347346
234.25,136.58892765033107,131.48674539252676,124.88625933204611,130.98731079163466,5.867298154378542
234.5,138.49450417172125,132.93238395657832,123.37782341632709,131.60157051487553,7.645705172028842
234.75,137.6732393646636,132.70391338758355,124.94219908712323,131.77311727979014,6.4163566517768755
235.0,137.67418673683957,133.44022512569603,126.16073338695053,132.42504841649537,5.823473175279117
235.25,135.9041262520002,132.3757255859623,125.22109206791934,131.16698130196062,5.443124277714047
235.5,137.78887054514288,133.16368984107322,123.12184416485111,131.35813485035573,7.498362309759532
235.75,137.58125279053482,131.06811474107897,125.15709199689557,131.26881984283645,6.214511626825896
236.0,135.64248376272639,133.9281153341649,124.18824680583144,131.2529486342409,6.1779667950274
236.25,136.13812741087006,131.50286114249113,124.16662646110582,130.60253833815565,6.036318796382141
236.5,136.6335870621826,131.74935827793163,125.5023693456001,131.2951048952381,5.579494741036726
236.75,138.91799828571445,133.68204358878063,124.05107971538628,132.21704052996046,7.540954343845113
237.0,138.2057556991826,131.49111713331837,125.53783908049726,131.74490397099942,6.337770403203801
237.25,136.13559396340565,133.61495096439805,123.38899714067666,131.0465140228268,6.750302503030671
237.5,137.203804893653,132.44268750932562,126.56121715651837,132.06923651983234,5.3311131733266794
237.75,136.28162395550297,133.36042024664349,126.0637720384151,131.90193874685386,5.262746494351171
238.0,137.2389432795976,132.92274356776812,123.31013415881161,131.15727366872576,7.130259031349509
238.25,138.48265986106463,132.53882548255334,124.48048949712322,131.83399161358042,7.027644471111807
238.5,137.9745945351175,132.71615836760114,125.87392965915251,132.1882275206237,6.067582372287654
238.75,135.9390874410229,132.43498623169899,127.74286942032421,132.03898103101537,4.112433896117099
239.0,137.04431753859282,133.02201299457622,124.260115275253,131.44214860280735,6.536890353966492
239.25,136.99257269418268,133.48917436555476,127.56486161627011,132.68220289200252,4.765378921082162
239.5,137.47918410925274,136.492358822138,126.53882772434518,133.5034568852453,6.051694023037477
239.75,136.35529622572554,130.6772638591896,125.33998637283086,130.79084881924868,5.508533284476307
240.0,137.8139302843044,134.04162996371267,124.90785261207714,132.25447095336474,6.636050272307441
240.25,135.9979433133518,132.71260326049995,127.34323358544533,132.01792671976568,4.368973762883527
240.5,138.48846366929274,134.02708307478613,126.25446710253392,132.9233379488709,6.191232347126282
240.75,133.77273735870793,132.01351864272476,125.64867023458905,130.47830874534057,4.274081039365897
241.0,134.12893983765562,133.7410354558998,126.81477836468888,131.5615845527481,4.115427583203761
241.25,136.37352068795843,133.5044968933507,123.62648275053562,131.16816677728158,6.686970379249694
241.5,133.8191651444207,132.8722221403653,124.32581680060173,130.33906802846258,5.229107764261498
241.75,136.12178662515657,131.78659291984977,129.16302911328734,132.35713621943123,3.5142874483701685
242.0,136.34462839455165,132.58968634470662,125.78901325316144,131.57444266413992,5.350541332564822
242.25,136.62520648315132,133.161166943785,126.29545392111753,132.0272757826846,5.257397537958023
242.5,136.2677262849792,134.42634881185273,126.6364285350247,132.4435012106189,5.112654647476082
242.75,134.98974718608187,133.6541441172078,126.12854710676748,131.5908128033524,4.77736525654702
243.0,135.50389877444326,132.25146853678356,127.49843919698117,131.75126883606933,4.02610178299566
243.25,135.20414340877477,133.14235472063416,127.83553424006863,132.06067745649253,3.80152858046678
243.5,133.29905564216008,134.04925409055252,126.66162477582941,131.33664483618068,4.066024944771939
243.75,135.8995069526309,131.9556650148897,128.21208453940713,132.02241883564258,3.844145925205315
244.0,133.9565446593568,132.58240672898847,127.38621264272936,131.3083880103582,3.465495415340372
244.25,133.1663832147591,134.2419765371146,126.04461682013905,131.1509921906709,4.454831906745161
244.5,135.49006168303276,131.56612838309064,126.48420256556763,131.18013087723034,4.5153206050960835
244.75,134.92102881698602,132.5500592341237,125.9147352941546,131.12860778175477,4.668374870169503
245.0,136.3567014019571,130.53548850059767,128.69043845710772,131.8608761198875,4.00129805699573
245.25,134.4266140887715,132.56337475368937,125.28264240940021,130.75754375062036,4.832062057447103
245.5,136.89155790750482,133.1464936208385,126.2571567918276,132.0984027733903,5.394116479151867
245.75,134.23235091559158,130.19895487533768,126.31044283444687,130.24724954179206,3.9611748500454267
246.0,135.02371335958654,131.83092178643682,126.73445767679924,131.1963642742742,4.180901502168748
246.25,134.2187172901087,130.95544989207497,125.33330508253087,130.16915742157153,4.4945889035062105
246.5,132.1478016569039,132.59740972267014,126.97732621318904,130.57417919758768,3.12306746592731
246.75,132.84147024545615,132.53803230695374,125.86613811229329,130.41521355490107,3.9425352481028595
247.0,134.26246797002852,130.4290391946227,127.8422518261986,130.84458633028328,3.2302172372520643
247.25,134.40251122264291,131.79779536641612,126.35605548933418,130.85212069279774,4.105738412060208
247.5,135.1509616678122,131.10130543725276,125.97350193261437,130.7419230125598,4.5992726156619606
247.75,132.83648586504404,129.66771235164308,125.31398526291825,129.27272782653512,3.7767728828394986
248.0,134.21832592861273,130.18916190647602,125.46470137402898,129.95739640303927,4.381412117923897
248.25,135.06955983979995,131.41457964340097,124.59864934892988,130.36092961071026,5.314379119002996
248.5,136.97516123691616,131.5539426358057,125.10395733319905,131.21102040197363,5.943026777219618
248.75,133.7419508533475,129.9628450500868,126.13987653121654,129.9482241448836,3.80105825106015
249.0,131.36520897066782,130.005763858566,125.1660618236767,128.84567821763684,3.2583286142176595
249.25,132.36539795563812,130.66400431419615,127.38431041017567,130.13790422666997,2.5318756407970655
249.5,130.5439067451539,130.6592432285963,124.11110829536523,128.43808608970514,3.747716404777211
249.75,134.2297899675905,129.57807848045488,125.23234476179702,129.68007106994747,4.4995896395168735
250.0,132.47787821370764,130.63177734440885,124.87241590783447,129.327357155317,3.9669759570480463
250.25,130.5141972014339,127.89627861923482,121.21883595768276,126.54310392611715,4.793145780750697
250.5,130.9231858877075,129.84687311025954,125.92644481187392,128.8988346032803,2.6298171234454966
250.75,133.5886488119683,131.9477167980224,125.65308727661713,130.39648429553597,4.189036396107596
251.0,133.81428366218933,129.51912341684246,125.03548655608874,129.4562978783735,4.389735748736241
251.25,131.40621878325203,129.00365207728822,124.52291891498523,128.31092992517515,3.4935443684232155
251.5,132.7146265904858,131.80150473852703,124.78684592043122,129.76765908314803,4.337605641428327
251.75,133.75833816143293,130.12423788628715,124.58604020342679,129.48953875038228,4.618971173589383
252.0,134.10848690703585,130.98073555241916,124.83742800319898,129.97555015421798,4.7165592928713265
252.25,131.53767183173943,131.50119377173866,124.7216963612352,129.25352065490443,3.9247173444381054
252.5,134.7546212748486,129.03421104363917,123.85507263657266,129.21463498502013,5.4520138232127895
252.75,132.62955950234107,129.7165204401025,127.01681013679467,129.78763002641276,2.8070502827807107
253.0,134.04985021314013,129.50333141432634,124.70002974540706,129.41773712429116,4.675497885955571
253.25,135.44907367950813,130.0622484714673,123.52465826330895,129.67866013809478,5.971455079094777
253.5,135.49283618166015,130.96061086237273,123.95528833501004,130.13624512634763,5.81278218484783
253.75,133.8935927822955,130.5499159637957,124.52503918559371,129.65618264389497,4.747790913561185
254.0,133.1452513380459,130.6494443526666,124.52932478282439,129.44134015784564,4.433191221952968
254.25,136.14985115884468,130.84686365810242,124.48322498332534,130.4933132667575,5.841343166536562
254.5,132.45205771919072,129.31900270767704,125.67140669486432,129.14748904057737,3.3935777259296946
254.75,136.58554193802644,130.15476596324493,124.65878320850416,130.4663637032585,5.969481829417453
255.0,134.77022060297992,128.12435957329524,125.75577949515205,129.55011989047574,4.673289150390675
255.25,134.2835577108339,131.07099988130776,124.22607390672373,129.8602104996218,5.136901139070829
255.5,134.88813111590875,129.19290778005654,123.35292846404661,129.14465578667065,5.7677527032658995
255.75,136.75660691468204,127.46289809924248,121.30672553852176,128.5087435174821,7.777856588642892
256.0,135.14183446322684,130.35232907982444,123.0256630275816,129.50660885687762,6.102199159820362
256.25,135.1518885784753,129.9721197732181,125.08170994891445,130.0685727668693,5.035782143103914
256.5,134.4180137336448,132.16945895195616,121.24721420833255,129.2782289646445,7.045345851243857
256.75,136.19042896977493,130.49375311009322,123.38178097804511,130.02198768597108,6.417342737111592
257.0,135.8844614996438,129.53051018166508,125.20595489715885,130.2069755261559,5.371296848671793
257.25,135.86496343130378,130.9003088039781,121.14481403697067,129.30336209075085,7.488883671919121
257.5,136.67688130161736,129.35228514785825,121.79295079282457,129.27403908076673,7.4422737575894535
257.75,135.9040678371892,127.34150407270782,120.56849247239492,127.93802146076398,7.685170309629528
258.0,139.46559484134076,130.06454934461195,122.95701040716772,130.82905153104016,8.280802358458102
258.25,136.5974826922341,130.03276891962898,122.15936073551512,129.59653744912606,7.228939398775284
258.5,136.4452693553865,129.34921916288693,121.28268676224101,129.0257250935048,7.586465846043445
258.75,135.40138267924422,131.3019032524741,121.1169103958718,129.27339877586337,7.355111142078755
259.0,137.8345804325468,128.5870635802109,120.97007183346679,129.1305719487415,8.445381198152514
259.25,135.7904976637156,130.74175890999044,121.27184153759251,129.26803270376618,7.370667922606268
259.5,135.1915526086884,131.51777663138958,122.00813060797088,129.57248661601628,6.8035849994825455
259.75,136.72187418320013,130.69545261039164,123.37303441060443,130.26345373473205,6.68489701416832
260.0,138.28308992179132,129.82519381307227,122.04782363765148,130.05203579083835,8.120009900941598
260.25,135.35669816592625,131.22583486609702,120.21097024978799,128.93116776060376,7.8292650594546265
260.5,135.21514991654752,130.24893519747937,121.69289131486568,129.0523254762975,6.8400859308425215
