##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.2)/(mW/mg),Sensit./(uV/mW)
615.599,66.63556,-3.02025,0.12085,
615.699,66.64559,-3.0202,0.12122,
615.799,66.65564,-3.02021,0.12108,
615.899,66.66567,-3.02021,0.11956,
615.999,66.6757,-3.02021,0.12116,
616.099,66.68575,-3.02023,0.12139,
616.199,66.69578,-3.02014,0.12129,
616.299,66.70582,-3.0206,0.12002,
616.399,66.71583,-3.02093,0.11993,
616.499,66.72589,-3.02085,0.12133,
616.599,66.73598,-3.02088,0.12225,
616.699,66.74601,-3.02086,0.12111,
616.799,66.75605,-3.02089,0.12065,
616.899,66.7661,-3.02073,0.12213,
616.999,66.77616,-3.02009,0.12255,
617.099,66.78619,-3.01983,0.12263,
617.199,66.79624,-3.01989,0.12285,
617.299,66.80625,-3.01988,0.1223,
617.399,66.81628,-3.01988,0.12083,
617.499,66.82635,-3.01988,0.12217,
617.599,66.8364,-3.01988,0.12358,
617.699,66.84642,-3.01988,0.12332,
617.799,66.85646,-3.01988,0.1202,
617.899,66.8665,-3.01996,0.12232,
617.999,66.87653,-3.02117,0.121,
618.099,66.88662,-3.02197,0.12458,
618.199,66.89661,-3.02196,0.12403,
618.299,66.90664,-3.02199,0.12465,
618.399,66.9167,-3.02191,0.12468,
618.499,66.92676,-3.02238,0.12416,
618.599,66.9368,-3.02309,0.12541,
618.699,66.94686,-3.02372,0.12494,
618.799,66.95693,-3.02445,0.12458,
618.899,66.967,-3.02463,0.12358,
618.999,66.97708,-3.02459,0.12144,
619.099,66.98717,-3.02459,0.12108,
619.199,66.99721,-3.02465,0.12447,
619.299,67.00729,-3.02416,0.12374,
619.399,67.01739,-3.02339,0.12251,
619.499,67.02746,-3.02325,0.12421,
619.599,67.0375,-3.02329,0.12446,
619.699,67.04752,-3.02328,0.12415,
619.799,67.0576,-3.02328,0.12319,
619.899,67.06771,-3.02328,0.12061,
619.999,67.07776,-3.02328,0.12522,
620.099,67.08782,-3.02329,0.12716,
620.199,67.09785,-3.02325,0.12773,
620.299,67.10794,-3.02355,0.12567,
620.399,67.11801,-3.02362,0.12484,
620.499,67.12806,-3.02361,0.12662,
620.599,67.13814,-3.02361,0.12354,
620.699,67.14821,-3.02361,0.12723,
620.799,67.15825,-3.02361,0.12745,
620.899,67.16829,-3.02361,0.1248,
620.999,67.17835,-3.02361,0.1218,
621.099,67.18833,-3.02362,0.1265,
621.199,67.19824,-3.02356,0.12732,
621.299,67.20831,-3.02416,0.12647,
621.399,67.21841,-3.02458,0.12709,
621.499,67.22846,-3.02461,0.12592,
621.599,67.23854,-3.02456,0.12658,
621.699,67.24863,-3.02515,0.12797,
621.799,67.25864,-3.02586,0.1282,
621.899,67.26868,-3.02592,0.12717,
621.999,67.27875,-3.02591,0.12707,
622.099,67.28887,-3.02591,0.12463,
622.199,67.29895,-3.02591,0.1274,
622.299,67.30906,-3.0259,0.12744,
622.399,67.31912,-3.02593,0.12799,
622.499,67.32919,-3.02532,0.12618,
622.599,67.3393,-3.02461,0.12797,
622.699,67.34933,-3.02458,0.12506,
622.799,67.3594,-3.02459,0.12658,
622.899,67.36947,-3.02459,0.12751,
622.999,67.37955,-3.02459,0.12677,
623.099,67.3896,-3.02459,0.12652,
623.199,67.39981,-3.02459,0.12579,
623.299,67.41002,-3.02459,0.12502,
623.399,67.42011,-3.02459,0.12758,
623.499,67.43018,-3.02459,0.12856,
623.599,67.44025,-3.02459,0.12676,
623.699,67.45033,-3.02459,0.12561,
623.799,67.46039,-3.02459,0.1282,
623.899,67.47055,-3.02459,0.1288,
623.999,67.48062,-3.0246,0.12708,
624.099,67.49064,-3.02495,0.12798,
624.199,67.50069,-3.02526,0.12831,
624.299,67.51076,-3.02525,0.1257,
624.399,67.52084,-3.02525,0.1254,
624.499,67.53096,-3.02525,0.12876,
624.599,67.54104,-3.02525,0.12677,
624.699,67.55112,-3.02524,0.12679,
624.799,67.5612,-3.02531,0.12756,
624.899,67.57127,-3.02595,0.12911,
624.999,67.58134,-3.0259,0.13234,
625.099,67.59142,-3.02591,0.13121,
625.199,67.60153,-3.02591,0.1282,
625.299,67.61153,-3.02591,0.13149,
625.399,67.62158,-3.02591,0.13024,
625.499,67.63163,-3.02591,0.1305,
625.599,67.64172,-3.02591,0.12919,
625.699,67.65182,-3.02591,0.12912,
625.799,67.66188,-3.02591,0.12909,
625.899,67.672,-3.02591,0.12837,
625.999,67.68211,-3.02591,0.12866,
626.099,67.6922,-3.02591,0.13134,
626.199,67.7023,-3.02591,0.13066,
626.299,67.71242,-3.02591,0.13175,
626.399,67.72251,-3.02591,0.13313,
626.499,67.73254,-3.02592,0.13295,
626.599,67.74263,-3.02588,0.13039,
626.699,67.75267,-3.02603,0.13056,
626.799,67.76275,-3.0268,0.13099,
626.899,67.77284,-3.02728,0.132,
626.999,67.7829,-3.02722,0.13078,
627.099,67.79299,-3.02723,0.13014,
627.199,67.80304,-3.02723,0.1319,
627.299,67.8131,-3.02722,0.13067,
627.399,67.82321,-3.02726,0.13212,
627.499,67.83326,-3.02713,0.13153,
627.599,67.84334,-3.02769,0.13128,
627.699,67.85344,-3.02926,0.13018,
627.799,67.86351,-3.02955,0.12848,
627.899,67.87358,-3.02952,0.13052,
627.999,67.88363,-3.02953,0.13202,
628.099,67.89368,-3.02953,0.12994,
628.199,67.90373,-3.02953,0.12875,
628.299,67.91383,-3.02953,0.13118,
628.399,67.92391,-3.02954,0.12948,
628.499,67.93393,-3.0295,0.13137,
628.599,67.94388,-3.02965,0.13171,
628.699,67.95382,-3.0299,0.13217,
628.799,67.9638,-3.02983,0.13338,
628.899,67.97382,-3.02994,0.13286,
628.999,67.98388,-3.02952,0.13119,
629.099,67.99391,-3.02864,0.13043,
629.199,68.00395,-3.02852,0.13011,
629.299,68.01402,-3.02861,0.13129,
629.399,68.02405,-3.02916,0.13321,
629.499,68.0341,-3.02959,0.13258,
629.599,68.04414,-3.02952,0.13254,
629.699,68.05416,-3.02952,0.13162,
629.799,68.06419,-3.02957,0.13017,
629.899,68.07422,-3.02932,0.1306,
629.999,68.08427,-3.02854,0.13209,
630.099,68.09433,-3.02817,0.13268,
630.199,68.10439,-3.02823,0.1328,
630.299,68.11444,-3.02822,0.13444,
630.399,68.12447,-3.02822,0.13223,
630.499,68.13452,-3.02823,0.13113,
630.599,68.14461,-3.0282,0.13409,
630.699,68.15475,-3.02831,0.13369,
630.799,68.16489,-3.02777,0.13255,
630.899,68.17504,-3.02696,0.13419,
630.999,68.18513,-3.02689,0.13429,
631.099,68.19522,-3.0269,0.13307,
631.199,68.2053,-3.0269,0.13483,
631.299,68.21538,-3.02691,0.13457,
631.399,68.22547,-3.02686,0.13051,
631.499,68.23558,-3.02717,0.12994,
631.599,68.24565,-3.02819,0.13112,
631.699,68.25572,-3.02862,0.13187,
631.799,68.26582,-3.02852,0.13031,
631.899,68.27589,-3.02865,0.13156,
631.999,68.28596,-3.02951,0.13231,
632.099,68.29605,-3.02994,0.13081,
632.199,68.30609,-3.02984,0.13061,
632.299,68.31618,-3.02986,0.12888,
632.399,68.32633,-3.02986,0.12842,
632.499,68.33642,-3.02986,0.13265,
632.599,68.34649,-3.02987,0.13563,
632.699,68.35659,-3.02981,0.13354,
632.799,68.36669,-3.03025,0.13321,
632.899,68.3768,-3.03103,0.13469,
632.999,68.38686,-3.03121,0.1321,
633.099,68.3969,-3.03117,0.13189,
633.199,68.40695,-3.03118,0.1326,
633.299,68.41704,-3.03118,0.13441,
633.399,68.42704,-3.03118,0.13199,
633.499,68.43708,-3.03118,0.13321,
633.599,68.44712,-3.0312,0.13308,
633.699,68.45719,-3.03112,0.13187,
633.799,68.46727,-3.03165,0.13087,
633.899,68.47733,-3.03213,0.1324,
633.999,68.4874,-3.03218,0.13013,
634.099,68.49747,-3.03217,0.12991,
634.199,68.50757,-3.03217,0.1301,
634.299,68.51762,-3.03217,0.13202,
634.399,68.52767,-3.03217,0.13307,
634.499,68.53769,-3.03217,0.13502,
634.599,68.54772,-3.03217,0.13464,
634.699,68.55778,-3.03217,0.13219,
634.799,68.56787,-3.03217,0.13141,
634.899,68.57796,-3.03217,0.13055,
634.999,68.58796,-3.03217,0.12942,
635.099,68.59807,-3.03217,0.12796,
635.199,68.60814,-3.03217,0.13222,
635.299,68.61821,-3.03217,0.13081,
635.399,68.62828,-3.03217,0.13341,
635.499,68.63838,-3.03217,0.13386,
635.599,68.64845,-3.03219,0.13361,
635.699,68.65851,-3.03211,0.13183,
635.799,68.66862,-3.03303,0.13193,
635.899,68.67871,-3.03348,0.12843,
635.999,68.68879,-3.03349,0.12964,
636.099,68.69884,-3.03349,0.13168,
636.199,68.70895,-3.03349,0.13497,
636.299,68.7189,-3.03349,0.13329,
636.399,68.72898,-3.03349,0.133,
636.499,68.73905,-3.03349,0.13334,
636.599,68.74913,-3.03349,0.13274,
636.699,68.75919,-3.03349,0.13124,
636.799,68.76921,-3.03349,0.13427,
636.899,68.77923,-3.03349,0.13364,
636.999,68.7893,-3.03349,0.1354,
637.099,68.79931,-3.03349,0.13402,
637.199,68.80938,-3.03349,0.13377,
637.299,68.81943,-3.03349,0.1321,
637.399,68.8295,-3.03349,0.13547,
637.499,68.83957,-3.03349,0.13209,
637.599,68.84961,-3.03349,0.13189,
637.699,68.85959,-3.03349,0.13348,
637.799,68.86958,-3.03348,0.13283,
637.899,68.87962,-3.03348,0.13192,
637.999,68.88963,-3.03348,0.13554,
638.099,68.8996,-3.03348,0.1334,
638.199,68.90957,-3.03348,0.13302,
638.299,68.9196,-3.03348,0.13336,
638.399,68.92971,-3.03349,0.13231,
638.499,68.93972,-3.03316,0.13433,
638.599,68.94974,-3.03315,0.13466,
638.699,68.95978,-3.03315,0.13415,
638.799,68.96986,-3.03315,0.13467,
638.899,68.97994,-3.03315,0.13419,
638.999,68.99,-3.03315,0.13317,
639.099,69.00002,-3.03315,0.13497,
639.199,69.01015,-3.03315,0.13293,
639.299,69.02015,-3.03315,0.13346,
639.399,69.03022,-3.03316,0.13193,
639.499,69.04029,-3.03416,0.13306,
639.599,69.05031,-3.03447,0.13504,
639.699,69.06036,-3.03447,0.13348,
639.799,69.07046,-3.03447,0.13325,
639.899,69.08057,-3.03448,0.13257,
639.999,69.09056,-3.03445,0.13381,
640.099,69.1006,-3.03377,0.13255,
640.199,69.11069,-3.03347,0.13361,
640.299,69.12082,-3.03348,0.13184,
640.399,69.13084,-3.03348,0.13007,
640.499,69.14089,-3.03348,0.13262,
640.599,69.15093,-3.03348,0.13479,
640.699,69.16098,-3.03348,0.13452,
640.799,69.17099,-3.03348,0.1322,
640.899,69.18098,-3.03348,0.13205,
640.999,69.191,-3.03348,0.13405,
641.099,69.20104,-3.03348,0.13402,
641.199,69.21111,-3.03348,0.13439,
641.299,69.22118,-3.03348,0.1326,
641.399,69.23125,-3.03348,0.13349,
641.499,69.24132,-3.03348,0.13512,
641.599,69.25132,-3.03348,0.13516,
641.699,69.26139,-3.03348,0.13577,
641.799,69.27149,-3.03348,0.13489,
641.899,69.28159,-3.03348,0.13671,
641.999,69.29166,-3.03348,0.1373,
642.099,69.30175,-3.03349,0.1369,
642.199,69.3118,-3.03399,0.13888,
642.299,69.32187,-3.03484,0.13845,
642.399,69.33191,-3.03492,0.13799,
642.499,69.342,-3.03594,0.13493,
642.599,69.35208,-3.03612,0.13396,
642.699,69.3622,-3.03612,0.13662,
642.799,69.3723,-3.03612,0.13345,
642.899,69.38238,-3.03612,0.1327,
642.999,69.39251,-3.03612,0.13247,
643.099,69.40262,-3.03612,0.13532,
643.199,69.41273,-3.03612,0.13473,
643.299,69.42277,-3.03612,0.13144,
643.399,69.43284,-3.03613,0.13463,
643.499,69.44293,-3.03608,0.13551,
643.599,69.45295,-3.03629,0.13517,
643.699,69.463,-3.03684,0.13562,
643.799,69.47303,-3.03676,0.13595,
643.899,69.48306,-3.03676,0.13827,
643.999,69.49306,-3.03683,0.13766,
644.099,69.5031,-3.03652,0.13372,
644.199,69.51316,-3.03558,0.13305,
644.299,69.52321,-3.03544,0.13489,
644.399,69.53327,-3.03545,0.13846,
644.499,69.54333,-3.03545,0.13477,
644.599,69.55341,-3.03546,0.13431,
644.699,69.56349,-3.0354,0.13647,
644.799,69.57349,-3.03566,0.13515,
644.899,69.58352,-3.03618,0.13417,
644.999,69.5936,-3.03609,0.13307,
645.099,69.60363,-3.03612,0.13607,
645.199,69.61366,-3.03611,0.13659,
645.299,69.62374,-3.03611,0.13518,
645.399,69.63382,-3.03611,0.13536,
645.499,69.64384,-3.03611,0.13524,
645.599,69.65386,-3.03611,0.13404,
645.699,69.66394,-3.03611,0.13296,
645.799,69.67402,-3.03611,0.13264,
645.899,69.68413,-3.03611,0.13262,
645.999,69.6942,-3.03611,0.13431,
646.099,69.7043,-3.03612,0.13662,
646.199,69.71436,-3.03607,0.13467,
646.299,69.72441,-3.03633,0.13643,
646.399,69.73451,-3.03713,0.13718,
646.499,69.74459,-3.03748,0.13696,
646.599,69.75463,-3.03742,0.13631,
646.699,69.76467,-3.03743,0.135,
646.799,69.77476,-3.03743,0.13231,
646.899,69.7849,-3.03743,0.13309,
646.999,69.79501,-3.03743,0.13482,
647.099,69.80506,-3.03743,0.13369,
647.199,69.81512,-3.03744,0.13406,
647.299,69.82521,-3.03738,0.13356,
647.399,69.83519,-3.03771,0.13501,
647.499,69.84514,-3.03849,0.13641,
647.599,69.85513,-3.03879,0.13428,
647.699,69.86509,-3.03871,0.13534,
647.799,69.87508,-3.03879,0.13715,
647.899,69.88505,-3.03847,0.13493,
647.999,69.89508,-3.03768,0.13444,
648.099,69.90518,-3.03738,0.13571,
648.199,69.91528,-3.03744,0.1336,
648.299,69.92543,-3.03743,0.13419,
648.399,69.93555,-3.03743,0.13179,
648.499,69.94563,-3.03743,0.13274,
648.599,69.95576,-3.03743,0.13623,
648.699,69.96589,-3.03743,0.13372,
648.799,69.97596,-3.03743,0.13432,
648.899,69.98601,-3.03742,0.13555,
648.999,69.99607,-3.03746,0.13419,
649.099,70.00615,-3.03733,0.13102,
649.199,70.01628,-3.03803,0.13023,
649.299,70.02644,-3.03871,0.13154,
649.399,70.0365,-3.03875,0.13046,
649.499,70.04664,-3.03874,0.1316,
649.599,70.05673,-3.03874,0.13248,
649.699,70.06695,-3.03874,0.13385,
649.799,70.0771,-3.03874,0.13345,
649.899,70.08728,-3.03874,0.13484,
649.999,70.09747,-3.03873,0.13284,
650.099,70.10758,-3.03891,0.13372,
650.199,70.11768,-3.03988,0.13221,
650.299,70.12776,-3.0401,0.13364,
650.399,70.13781,-3.04005,0.13486,
650.499,70.14788,-3.04006,0.13631,
650.599,70.15799,-3.04006,0.13436,
650.699,70.1681,-3.04006,0.133,
650.799,70.1782,-3.04007,0.13552,
650.899,70.1883,-3.03983,0.13558,
650.999,70.19841,-3.03915,0.13465,
651.099,70.20849,-3.03906,0.13461,
651.199,70.21859,-3.03908,0.1349,
651.299,70.22867,-3.03908,0.13703,
651.399,70.23874,-3.03908,0.13449,
651.499,70.24884,-3.03908,0.13701,
651.599,70.25902,-3.03908,0.13618,
651.699,70.26923,-3.03908,0.13564,
651.799,70.27932,-3.03908,0.13747,
651.899,70.28949,-3.03908,0.13695,
651.999,70.29958,-3.03909,0.13305,
652.099,70.30971,-3.03906,0.13288,
652.199,70.31977,-3.04005,0.13429,
652.299,70.32988,-3.0404,0.13066,
652.399,70.34,-3.0404,0.13298,
652.499,70.35017,-3.0404,0.13507,
652.599,70.3603,-3.0404,0.13348,
652.699,70.37039,-3.0404,0.13278,
652.799,70.38048,-3.0404,0.13419,
652.899,70.39059,-3.0404,0.13649,
652.999,70.40073,-3.0404,0.13612,
653.099,70.41083,-3.0404,0.13472,
653.199,70.42098,-3.0404,0.13311,
653.299,70.43107,-3.0404,0.1345,
653.399,70.44116,-3.04041,0.13406,
653.499,70.45124,-3.04037,0.13335,
653.599,70.46133,-3.04005,0.13421,
653.699,70.47139,-3.04008,0.13567,
653.799,70.48147,-3.04007,0.13227,
653.899,70.49152,-3.04007,0.13069,
653.999,70.50163,-3.04007,0.13536,
654.099,70.51172,-3.04008,0.13419,
654.199,70.5218,-3.04004,0.13097,
654.299,70.53192,-3.04021,0.13504,
654.399,70.54205,-3.04119,0.13381,
654.499,70.55211,-3.04139,0.13473,
654.599,70.56218,-3.04138,0.134,
654.699,70.57226,-3.04138,0.13497,
654.799,70.58231,-3.04138,0.13303,
654.899,70.59238,-3.04138,0.13376,
654.999,70.60244,-3.04137,0.13588,
655.099,70.61247,-3.04143,0.13535,
655.199,70.62254,-3.04118,0.13292,
655.299,70.63259,-3.04022,0.13602,
655.399,70.64269,-3.04005,0.13755,
655.499,70.65281,-3.04006,0.13528,
655.599,70.66296,-3.04006,0.13733,
655.699,70.67305,-3.04006,0.13384,
655.799,70.68316,-3.04006,0.13513,
655.899,70.69328,-3.04006,0.13523,
655.999,70.70337,-3.04006,0.13502,
656.099,70.71346,-3.04007,0.13385,
656.199,70.72359,-3.04002,0.13293,
656.299,70.73369,-3.04023,0.13523,
656.399,70.74377,-3.04104,0.13604,
656.499,70.75386,-3.04138,0.13586,
656.599,70.76397,-3.04161,0.1358,
656.699,70.77406,-3.04213,0.13611,
656.799,70.78418,-3.04196,0.13781,
656.899,70.79432,-3.04232,0.13582,
656.999,70.80446,-3.04277,0.13725,
657.099,70.81456,-3.04268,0.1372,
657.199,70.82468,-3.0427,0.13508,
657.299,70.83482,-3.0427,0.13571,
657.399,70.84495,-3.0427,0.13435,
657.499,70.85503,-3.0427,0.13655,
657.599,70.86511,-3.0427,0.13448,
657.699,70.87521,-3.04271,0.13521,
657.799,70.88534,-3.04262,0.13713,
657.899,70.89543,-3.04179,0.13622,
657.999,70.90553,-3.0413,0.13647,
658.099,70.91569,-3.0414,0.13726,
658.199,70.92577,-3.04137,0.13916,
658.299,70.93588,-3.04138,0.1375,
658.399,70.94604,-3.04138,0.13493,
658.499,70.95617,-3.04138,0.1337,
658.599,70.96629,-3.04138,0.13535,
658.699,70.97639,-3.04138,0.13538,
658.799,70.98646,-3.04138,0.13554,
658.899,70.99656,-3.04138,0.13858,
658.999,71.00668,-3.04138,0.13705,
659.099,71.01676,-3.04138,0.13555,
659.199,71.0269,-3.04139,0.13488,
659.299,71.03706,-3.04133,0.13567,
659.399,71.04714,-3.0418,0.13754,
659.499,71.05724,-3.04258,0.13521,
659.599,71.06736,-3.04273,0.13507,
659.699,71.07742,-3.04269,0.13817,
659.799,71.08751,-3.0427,0.13725,
659.899,71.09758,-3.0427,0.1359,
659.999,71.10765,-3.04269,0.1365,
660.099,71.11773,-3.04272,0.13875,
660.199,71.12781,-3.04262,0.13661,
660.299,71.13792,-3.04348,0.13553,
660.399,71.14799,-3.044,0.13862,
660.499,71.15803,-3.04401,0.13936,
660.599,71.16808,-3.04401,0.14013,
660.699,71.17813,-3.04401,0.13904,
660.799,71.18821,-3.04401,0.13747,
660.899,71.19834,-3.04401,0.13923,
660.999,71.20839,-3.04401,0.1359,
661.099,71.21842,-3.04401,0.13489,
661.199,71.22852,-3.04401,0.13802,
661.299,71.23853,-3.04401,0.1366,
661.399,71.24853,-3.04401,0.13713,
661.499,71.25853,-3.04401,0.13897,
661.599,71.26857,-3.04401,0.14098,
661.699,71.27861,-3.04401,0.14091,
661.799,71.28867,-3.044,0.14048,
661.899,71.29874,-3.04403,0.13635,
661.999,71.30883,-3.04371,0.13863,
662.099,71.31891,-3.04367,0.13755,
662.199,71.32897,-3.04368,0.13995,
662.299,71.33903,-3.04368,0.13975,
662.399,71.34909,-3.04368,0.14005,
662.499,71.35915,-3.04368,0.14112,
662.599,71.36926,-3.04368,0.13821,
662.699,71.37929,-3.04368,0.13943,
662.799,71.38935,-3.04368,0.13792,
662.899,71.39943,-3.04368,0.13968,
662.999,71.40943,-3.04368,0.13813,
663.099,71.41954,-3.04368,0.13577,
663.199,71.4296,-3.04368,0.13947,
663.299,71.43966,-3.04368,0.13752,
663.399,71.44971,-3.04368,0.13791,
663.499,71.45978,-3.04368,0.13985,
663.599,71.46993,-3.04368,0.13724,
663.699,71.48001,-3.04368,0.13777,
663.799,71.4901,-3.04368,0.1399,
663.899,71.50018,-3.04334,0.14014,
663.999,71.51024,-3.04268,0.13857,
664.099,71.52029,-3.04269,0.13837,
664.199,71.53035,-3.0427,0.14003,
664.299,71.54043,-3.04337,0.14061,
664.399,71.55051,-3.04334,0.13564,
664.499,71.56063,-3.04335,0.13734,
664.599,71.57072,-3.04335,0.14003,
664.699,71.58078,-3.04335,0.13826,
664.799,71.59088,-3.04335,0.13753,
664.899,71.60096,-3.04334,0.1403,
664.999,71.61105,-3.0434,0.14064,
665.099,71.62115,-3.04405,0.13888,
665.199,71.63116,-3.044,0.14081,
665.299,71.64121,-3.04401,0.13809,
665.399,71.6512,-3.04401,0.13971,
665.499,71.66132,-3.04402,0.1413,
665.599,71.6714,-3.04398,0.13824,
665.699,71.68145,-3.04411,0.13987,
665.799,71.69148,-3.04511,0.14174,
665.899,71.70157,-3.04532,0.1345,
665.999,71.71165,-3.04532,0.13921,
666.099,71.72173,-3.04532,0.13987,
666.199,71.73179,-3.04533,0.14148,
666.299,71.74188,-3.04528,0.14027,
666.399,71.75197,-3.04547,0.13904,
666.499,71.76202,-3.04645,0.14181,
666.599,71.77203,-3.04665,0.14192,
666.699,71.78205,-3.04664,0.14203,
666.799,71.79211,-3.04664,0.13835,
666.899,71.80221,-3.04664,0.14044,
666.999,71.81229,-3.04664,0.13966,
667.099,71.82235,-3.04664,0.13921,
667.199,71.83239,-3.04664,0.14181,
667.299,71.84248,-3.04664,0.14108,
667.399,71.8526,-3.04663,0.14073,
667.499,71.86278,-3.04668,0.14158,
667.599,71.87287,-3.04647,0.13982,
667.699,71.88295,-3.04591,0.13932,
667.799,71.89302,-3.046,0.13923,
667.899,71.90313,-3.04597,0.14071,
667.999,71.9132,-3.04598,0.14094,
668.099,71.92326,-3.04598,0.13873,
668.199,71.93332,-3.04598,0.13992,
668.299,71.94342,-3.04598,0.13962,
668.399,71.95353,-3.04598,0.14068,
668.499,71.96358,-3.04598,0.14237,
668.599,71.97367,-3.04598,0.14227,
668.699,71.98375,-3.04598,0.14216,
668.799,71.99385,-3.04598,0.13752,
668.899,72.00393,-3.04598,0.13982,
668.999,72.01398,-3.04598,0.14082,
669.099,72.02403,-3.04598,0.13831,
669.199,72.03408,-3.04598,0.13974,
669.299,72.04421,-3.04598,0.14065,
669.399,72.05432,-3.04598,0.13874,
669.499,72.06439,-3.04597,0.13937,
669.599,72.07447,-3.04603,0.13998,
669.699,72.08457,-3.04679,0.14004,
669.799,72.09464,-3.04738,0.1429,
669.899,72.10472,-3.04733,0.14277,
669.999,72.11478,-3.04703,0.14202,
670.099,72.12489,-3.04643,0.1431,
670.199,72.13497,-3.04626,0.14146,
670.299,72.14506,-3.04658,0.14314,
670.399,72.15513,-3.04742,0.1439,
670.499,72.16519,-3.04751,0.14096,
670.599,72.17529,-3.04727,0.14131,
670.699,72.18543,-3.04732,0.14105,
670.799,72.19558,-3.04731,0.14189,
670.899,72.2057,-3.04731,0.14005,
670.999,72.21584,-3.04731,0.14141,
671.099,72.22594,-3.04731,0.14465,
671.199,72.23606,-3.04731,0.14435,
671.299,72.24621,-3.04731,0.14191,
671.399,72.25632,-3.04729,0.13962,
671.499,72.26639,-3.04745,0.14004,
671.599,72.27652,-3.0481,0.14008,
671.699,72.28658,-3.04833,0.14213,
671.799,72.29667,-3.04828,0.14293,
671.899,72.30682,-3.04829,0.14139,
671.999,72.31695,-3.04829,0.13982,
672.099,72.32705,-3.04829,0.13971,
672.199,72.33715,-3.04829,0.14,
672.299,72.34724,-3.04829,0.14088,
672.399,72.35736,-3.04829,0.14155,
672.499,72.36745,-3.04829,0.1391,
672.599,72.37757,-3.04829,0.139,
672.699,72.38769,-3.04829,0.14056,
672.799,72.39779,-3.04829,0.14267,
672.899,72.40786,-3.04829,0.14222,
672.999,72.41792,-3.04829,0.14234,
673.099,72.42795,-3.04829,0.13974,
673.199,72.43803,-3.04829,0.14077,
673.299,72.44802,-3.04829,0.13833,
673.399,72.45802,-3.04829,0.13913,
673.499,72.46807,-3.04829,0.13959,
673.599,72.47812,-3.04829,0.13953,
673.699,72.48817,-3.04829,0.13729,
673.799,72.49818,-3.04829,0.13961,
673.899,72.50822,-3.04829,0.14249,
673.999,72.51823,-3.04829,0.14072,
674.099,72.52823,-3.04829,0.1383,
674.199,72.53831,-3.04829,0.13963,
674.299,72.54837,-3.04829,0.13725,
674.399,72.55846,-3.04829,0.13606,
674.499,72.5685,-3.04829,0.13801,
674.599,72.57856,-3.04829,0.14019,
674.699,72.58857,-3.04829,0.14155,
674.799,72.59855,-3.04829,0.1378,
674.899,72.60855,-3.04829,0.13727,
674.999,72.6186,-3.04829,0.13749,
675.099,72.62864,-3.04829,0.13925,
675.199,72.63872,-3.04829,0.13732,
675.299,72.64879,-3.04829,0.13806,
675.399,72.65896,-3.04829,0.13887,
675.499,72.66911,-3.04829,0.14052,
675.599,72.67917,-3.04829,0.13654,
675.699,72.68923,-3.04828,0.1391,
675.799,72.69932,-3.0486,0.13992,
675.899,72.70946,-3.04862,0.14012,
675.999,72.71952,-3.04862,0.14124,
676.099,72.72964,-3.04862,0.14003,
676.199,72.73977,-3.04862,0.13783,
676.299,72.74978,-3.04861,0.1394,
676.399,72.75984,-3.0496,0.13973,
676.499,72.76989,-3.04994,0.1392,
676.599,72.77995,-3.04994,0.14029,
676.699,72.79,-3.04994,0.1387,
676.799,72.80007,-3.04994,0.13981,
676.899,72.81021,-3.04994,0.14214,
676.999,72.82031,-3.04994,0.13655,
677.099,72.83038,-3.04994,0.13886,
677.199,72.84044,-3.04994,0.13964,
677.299,72.8505,-3.04994,0.14149,
677.399,72.86057,-3.04993,0.14031,
677.499,72.87063,-3.04998,0.13873,
677.599,72.88068,-3.05097,0.13811,
677.699,72.89078,-3.05125,0.14003,
677.799,72.90084,-3.05126,0.14018,
677.899,72.91088,-3.05119,0.13997,
677.999,72.92086,-3.05019,0.14025,
678.099,72.93093,-3.04993,0.13993,
678.199,72.941,-3.04993,0.13984,
678.299,72.95107,-3.04993,0.14111,
678.399,72.96122,-3.04993,0.1398,
678.499,72.9713,-3.04993,0.13837,
678.599,72.98142,-3.04993,0.13812,
678.699,72.99153,-3.04991,0.13815,
678.799,73.00162,-3.04999,0.13958,
678.899,73.01171,-3.05073,0.13961,
678.999,73.02175,-3.05129,0.14056,
679.099,73.0318,-3.05124,0.1364,
679.199,73.04188,-3.05125,0.13735,
679.299,73.05197,-3.05125,0.13934,
679.399,73.06206,-3.05125,0.13712,
679.499,73.07214,-3.05125,0.14108,
679.599,73.08224,-3.05124,0.14199,
679.699,73.09236,-3.0513,0.13829,
679.799,73.10243,-3.05168,0.13696,
679.899,73.11254,-3.05193,0.13764,
679.999,73.12267,-3.0519,0.13455,
680.099,73.13282,-3.05191,0.13443,
680.199,73.14293,-3.05191,0.13784,
680.299,73.15299,-3.05191,0.13598,
680.399,73.16304,-3.05191,0.1352,
680.499,73.17298,-3.05189,0.1381,
680.599,73.18296,-3.05197,0.13889,
680.699,73.19292,-3.05167,0.13914,
680.799,73.20295,-3.05073,0.13826,
680.899,73.21304,-3.05058,0.13688,
680.999,73.22311,-3.05059,0.13775,
681.099,73.23321,-3.05059,0.13813,
681.199,73.24332,-3.05059,0.13724,
681.299,73.25338,-3.05059,0.1369,
681.399,73.2635,-3.05059,0.13813,
681.499,73.2736,-3.05059,0.13752,
681.599,73.28371,-3.05059,0.13815,
681.699,73.29373,-3.0506,0.13905,
681.799,73.30379,-3.05054,0.13952,
681.899,73.3139,-3.05083,0.13828,
