##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.2)/(mW/mg)
247.166,30.53531,-0.28107,0.37503
247.266,30.54486,-0.28186,0.37556
247.366,30.55441,-0.28245,0.37769
247.466,30.56397,-0.28222,0.37762
247.566,30.57349,-0.28266,0.37871
247.666,30.58301,-0.28366,0.3784
247.766,30.59258,-0.28388,0.37712
247.866,30.60216,-0.28448,0.37751
247.966,30.61177,-0.28574,0.37645
248.066,30.62137,-0.28557,0.37667
248.166,30.63095,-0.28569,0.37851
248.266,30.64054,-0.28666,0.37837
248.366,30.65007,-0.28694,0.37728
248.466,30.65956,-0.28692,0.37707
248.566,30.66914,-0.28795,0.37851
248.666,30.67873,-0.28846,0.37706
248.766,30.68829,-0.28867,0.38021
248.866,30.69784,-0.28971,0.37803
248.966,30.70738,-0.28996,0.37912
249.066,30.71694,-0.28999,0.37782
249.166,30.72651,-0.29108,0.37637
249.266,30.73606,-0.29153,0.37652
249.366,30.74561,-0.29147,0.37756
249.466,30.75515,-0.29243,0.37856
249.566,30.7647,-0.29308,0.37764
249.666,30.77427,-0.29299,0.37682
249.766,30.78385,-0.2937,0.37762
249.866,30.79342,-0.29439,0.37764
249.966,30.80296,-0.29424,0.37681
250.066,30.81249,-0.29439,0.37767
250.166,30.822,-0.29515,0.37732
250.266,30.83154,-0.29586,0.37621
250.366,30.8411,-0.29585,0.37777
250.466,30.85066,-0.29667,0.37773
250.566,30.8602,-0.29759,0.37829
250.666,30.86975,-0.29757,0.37735
250.766,30.87928,-0.2986,0.37852
250.866,30.8888,-0.29911,0.37701
250.966,30.89833,-0.29912,0.37698
251.066,30.90785,-0.29928,0.37855
251.166,30.91741,-0.30031,0.37886
251.266,30.92693,-0.30061,0.37885
251.366,30.93645,-0.3006,0.37849
251.466,30.94601,-0.30173,0.37808
251.566,30.95555,-0.30227,0.37822
251.666,30.96507,-0.30236,0.37763
251.766,30.97458,-0.30352,0.37714
251.866,30.98407,-0.30456,0.37651
251.966,30.99358,-0.30471,0.37654
252.066,31.00309,-0.3047,0.37808
252.166,31.01266,-0.30468,0.37843
252.266,31.02223,-0.30478,0.37896
252.366,31.0318,-0.30555,0.37848
252.466,31.04136,-0.30626,0.37883
252.566,31.05094,-0.3063,0.37754
252.666,31.06047,-0.30738,0.37644
252.766,31.07006,-0.30788,0.37738
252.866,31.07965,-0.30818,0.37474
252.966,31.08925,-0.30946,0.3772
253.066,31.09884,-0.30957,0.37803
253.166,31.1084,-0.30945,0.37553
253.266,31.11798,-0.31041,0.37488
253.366,31.12754,-0.31104,0.37696
253.466,31.13709,-0.31102,0.3771
253.566,31.14666,-0.31143,0.37736
253.666,31.1561,-0.31229,0.37734
253.766,31.16555,-0.31244,0.37738
253.866,31.17512,-0.31299,0.37681
253.966,31.1847,-0.31396,0.3757
254.066,31.19431,-0.3142,0.376
254.166,31.20394,-0.31489,0.37732
254.266,31.2135,-0.31569,0.37716
254.366,31.22306,-0.31547,0.37505
254.466,31.23265,-0.31577,0.37477
254.566,31.24216,-0.3167,0.37629
254.666,31.25169,-0.31687,0.37755
254.766,31.26123,-0.31693,0.37628
254.866,31.27082,-0.31774,0.37616
254.966,31.2804,-0.31853,0.37682
255.066,31.28997,-0.31852,0.37553
255.166,31.29949,-0.31978,0.37856
255.266,31.309,-0.32038,0.3767
255.366,31.3186,-0.32061,0.37447
255.466,31.32814,-0.32176,0.37568
255.566,31.33773,-0.32193,0.37646
255.666,31.34729,-0.32238,0.3761
255.766,31.35685,-0.32349,0.37625
255.866,31.36657,-0.32363,0.37676
255.966,31.37627,-0.32437,0.37599
256.066,31.38585,-0.32535,0.37687
256.166,31.39541,-0.32536,0.37712
256.266,31.40494,-0.32587,0.37579
256.366,31.41445,-0.32671,0.37748
256.466,31.424,-0.32692,0.37874
256.566,31.43356,-0.32755,0.37751
256.666,31.44312,-0.32852,0.37752
256.766,31.45273,-0.32875,0.37712
256.866,31.46233,-0.32929,0.37778
256.966,31.4719,-0.33025,0.37903
257.066,31.48148,-0.3301,0.37803
257.166,31.491,-0.33022,0.37731
257.266,31.50054,-0.33118,0.37791
257.366,31.51014,-0.33147,0.37772
257.466,31.51974,-0.3321,0.37792
257.566,31.52928,-0.33299,0.37816
257.666,31.53881,-0.33296,0.37794
257.766,31.54834,-0.3341,0.3787
257.866,31.55791,-0.33484,0.37834
257.966,31.56746,-0.33498,0.37818
258.066,31.577,-0.33637,0.37814
258.166,31.58655,-0.33673,0.37695
258.266,31.59607,-0.33741,0.37824
258.366,31.60568,-0.33833,0.37903
258.466,31.61527,-0.33877,0.37798
258.566,31.62482,-0.33964,0.37771
258.666,31.63438,-0.34007,0.37725
258.766,31.64393,-0.34018,0.3779
258.866,31.65348,-0.34105,0.37944
258.966,31.66299,-0.3416,0.37983
259.066,31.67254,-0.34164,0.37948
259.166,31.68207,-0.34262,0.37792
259.266,31.69161,-0.34325,0.37849
259.366,31.70117,-0.34272,0.37648
259.466,31.71074,-0.3439,0.37723
259.566,31.72031,-0.34387,0.37782
259.666,31.72986,-0.34495,0.37896
259.766,31.73939,-0.34538,0.37653
259.866,31.74894,-0.34606,0.3777
259.966,31.75843,-0.34706,0.37703
260.066,31.76797,-0.34733,0.37549
260.166,31.77751,-0.34864,0.37704
260.266,31.78706,-0.3489,0.37662
260.366,31.79664,-0.34959,0.37824
260.466,31.80621,-0.3504,0.37908
260.566,31.81576,-0.35087,0.37689
260.666,31.82531,-0.35174,0.3758
260.766,31.83487,-0.35217,0.37783
260.866,31.84445,-0.35205,0.37841
260.966,31.85401,-0.35218,0.37792
261.066,31.86354,-0.35178,0.37852
261.166,31.87311,-0.35092,0.37786
261.266,31.88264,-0.35071,0.37805
261.366,31.89216,-0.35155,0.3767
261.466,31.90167,-0.3541,0.37608
261.566,31.91124,-0.35544,0.37828
261.666,31.92075,-0.35707,0.37756
261.766,31.93026,-0.35893,0.37826
261.866,31.93977,-0.36017,0.37978
261.966,31.9493,-0.36178,0.378
262.066,31.95884,-0.36211,0.3774
262.166,31.96841,-0.36324,0.37844
262.266,31.97798,-0.36341,0.37802
262.366,31.98757,-0.36381,0.37957
262.466,31.99711,-0.36476,0.37813
262.566,32.00666,-0.36494,0.37908
262.666,32.01622,-0.36523,0.3782
262.766,32.02573,-0.36619,0.37737
262.866,32.03528,-0.36642,0.3792
262.966,32.04487,-0.36694,0.37869
263.066,32.05442,-0.36783,0.37851
263.166,32.06399,-0.36818,0.37909
263.266,32.07358,-0.36903,0.37902
263.366,32.08315,-0.36954,0.37897
263.466,32.09272,-0.36975,0.37682
263.566,32.1023,-0.37082,0.37763
263.666,32.11189,-0.37108,0.37873
263.766,32.12141,-0.37156,0.37808
263.866,32.13102,-0.37265,0.37877
263.966,32.14058,-0.37261,0.37837
264.066,32.15018,-0.37339,0.38099
264.166,32.15978,-0.37446,0.37854
264.266,32.16939,-0.37444,0.37909
264.366,32.17894,-0.37564,0.38173
264.466,32.18848,-0.37631,0.37823
264.566,32.19798,-0.37649,0.38037
264.666,32.20752,-0.37772,0.37966
264.766,32.21707,-0.37801,0.37702
264.866,32.2266,-0.37836,0.37688
264.966,32.23621,-0.37955,0.37906
265.066,32.24578,-0.37988,0.3792
265.166,32.25532,-0.38138,0.3787
265.266,32.26486,-0.38293,0.37875
265.366,32.27436,-0.38355,0.37858
265.466,32.28388,-0.38452,0.37767
265.566,32.29338,-0.3846,0.37714
265.666,32.30279,-0.38493,0.37866
265.766,32.31226,-0.38606,0.37822
265.866,32.32181,-0.38652,0.37861
265.966,32.33134,-0.38732,0.38097
266.066,32.34092,-0.38824,0.37996
266.166,32.35045,-0.38898,0.37817
266.266,32.35998,-0.39004,0.38104
266.366,32.36949,-0.39066,0.37961
266.466,32.37905,-0.39162,0.37911
266.566,32.38861,-0.39191,0.3795
266.666,32.39815,-0.39314,0.37976
266.766,32.40769,-0.39353,0.37958
266.866,32.41724,-0.39466,0.37866
266.966,32.42674,-0.39512,0.37838
267.066,32.43628,-0.39633,0.37771
267.166,32.44583,-0.39685,0.37794
267.266,32.45536,-0.39747,0.37839
267.366,32.46494,-0.39852,0.37793
267.466,32.47451,-0.39893,0.37965
267.566,32.48408,-0.39978,0.38065
267.666,32.49364,-0.40032,0.37932
267.766,32.50323,-0.40101,0.37847
267.866,32.5129,-0.40213,0.37806
267.966,32.52253,-0.40262,0.37865
268.066,32.53209,-0.40371,0.37676
268.166,32.54168,-0.40376,0.37764
268.266,32.55118,-0.40509,0.37699
268.366,32.56073,-0.40562,0.38028
268.466,32.57023,-0.40597,0.3805
268.566,32.57979,-0.40736,0.3798
268.666,32.58933,-0.40731,0.37785
268.766,32.59887,-0.40943,0.37961
268.866,32.6084,-0.41052,0.37971
268.966,32.61798,-0.41175,0.3798
269.066,32.62756,-0.41238,0.37951
269.166,32.63716,-0.41333,0.37882
269.266,32.64668,-0.41397,0.3809
269.366,32.65616,-0.41487,0.3796
269.466,32.66568,-0.41556,0.37728
269.566,32.67518,-0.41648,0.37814
269.666,32.6847,-0.41752,0.37912
269.766,32.69422,-0.41803,0.37926
269.866,32.70372,-0.41905,0.37862
269.966,32.71323,-0.41966,0.37826
270.066,32.72276,-0.41996,0.3781
270.166,32.73232,-0.42107,0.37751
270.266,32.7418,-0.42085,0.37934
270.366,32.75131,-0.42143,0.37786
270.466,32.76084,-0.42219,0.37804
270.566,32.77038,-0.42221,0.37845
270.666,32.7799,-0.42348,0.37903
270.766,32.78942,-0.42402,0.37731
270.866,32.79895,-0.42461,0.37906
270.966,32.80851,-0.42556,0.37916
271.066,32.81805,-0.42628,0.37707
271.166,32.82758,-0.4273,0.37672
271.266,32.83708,-0.42809,0.37684
271.366,32.84657,-0.42903,0.37777
271.466,32.85611,-0.43004,0.37591
271.566,32.86563,-0.43142,0.37739
271.666,32.87516,-0.43248,0.37696
271.766,32.88468,-0.43336,0.37731
271.866,32.89417,-0.43472,0.38009
271.966,32.90371,-0.43611,0.37722
272.066,32.91324,-0.43686,0.37532
272.166,32.92275,-0.43747,0.37634
272.266,32.93227,-0.4386,0.37736
272.366,32.94173,-0.43863,0.37724
272.466,32.95128,-0.43974,0.37858
272.566,32.96083,-0.44021,0.37645
272.666,32.97036,-0.44098,0.37476
272.766,32.97974,-0.44211,0.37643
272.866,32.98913,-0.44283,0.3798
272.966,32.99861,-0.44397,0.37757
273.066,33.0081,-0.4448,0.37639
273.166,33.01762,-0.446,0.3764
273.266,33.02714,-0.44693,0.37654
273.366,33.03665,-0.44724,0.37577
273.466,33.04618,-0.44699,0.3757
273.566,33.05571,-0.44818,0.37753
273.666,33.06524,-0.44885,0.37683
273.766,33.07478,-0.44943,0.3744
273.866,33.08431,-0.45059,0.37536
273.966,33.09386,-0.45136,0.37656
274.066,33.10341,-0.45233,0.37462
274.166,33.11293,-0.453,0.37385
274.266,33.12248,-0.45424,0.37512
274.366,33.13206,-0.45529,0.3746
274.466,33.14158,-0.45678,0.3733
274.566,33.15114,-0.45739,0.37361
274.666,33.16069,-0.45854,0.37388
274.766,33.17021,-0.45904,0.37541
274.866,33.17974,-0.45977,0.37525
274.966,33.18948,-0.46087,0.37315
275.066,33.1992,-0.46125,0.37325
275.166,33.20882,-0.46294,0.37339
275.266,33.21834,-0.46331,0.37265
275.366,33.22789,-0.4647,0.37288
275.466,33.23746,-0.46512,0.37442
275.566,33.24702,-0.46658,0.37361
275.666,33.2566,-0.46719,0.37226
275.766,33.26614,-0.46856,0.37293
275.866,33.2757,-0.46939,0.3739
275.966,33.28527,-0.47057,0.37412
276.066,33.29479,-0.4719,0.37322
276.166,33.3043,-0.47291,0.37241
276.266,33.31384,-0.47398,0.37264
276.366,33.3234,-0.47473,0.37342
276.466,33.33294,-0.47628,0.37368
276.566,33.34247,-0.47669,0.37293
276.666,33.35203,-0.47789,0.37347
276.766,33.36156,-0.47908,0.37221
276.866,33.37105,-0.48083,0.37271
276.966,33.38057,-0.48115,0.37298
277.066,33.3901,-0.48296,0.37448
277.166,33.39962,-0.48334,0.37315
277.266,33.40911,-0.48525,0.37412
277.366,33.41861,-0.48531,0.37261
277.466,33.42818,-0.48676,0.37283
277.566,33.43765,-0.48809,0.37484
277.666,33.44718,-0.4898,0.37404
277.766,33.45667,-0.49038,0.37467
277.866,33.46613,-0.4914,0.37439
277.966,33.47567,-0.49217,0.37387
278.066,33.48526,-0.49273,0.37407
278.166,33.49482,-0.49367,0.37374
278.266,33.50438,-0.49504,0.37217
278.366,33.51395,-0.49601,0.37251
278.466,33.52354,-0.49685,0.37416
278.566,33.5331,-0.49824,0.37171
278.666,33.54264,-0.49887,0.37067
278.766,33.55218,-0.50053,0.37282
278.866,33.56172,-0.50048,0.37349
278.966,33.57129,-0.50146,0.37267
279.066,33.58087,-0.50191,0.37449
279.166,33.59042,-0.50352,0.37291
279.266,33.59995,-0.50423,0.37336
279.366,33.6095,-0.50535,0.37338
279.466,33.61911,-0.50693,0.37389
279.566,33.62871,-0.50851,0.37494
279.666,33.63826,-0.51013,0.37461
279.766,33.64788,-0.5112,0.37523
279.866,33.65745,-0.51273,0.37402
279.966,33.66702,-0.51368,0.37402
280.066,33.67659,-0.51458,0.37529
280.166,33.68615,-0.51611,0.37336
280.266,33.69568,-0.51701,0.37216
280.366,33.70523,-0.51826,0.37014
280.466,33.71483,-0.51944,0.36936
280.566,33.72443,-0.52039,0.3708
280.666,33.734,-0.52135,0.37028
280.766,33.74357,-0.52215,0.37024
280.866,33.75315,-0.52332,0.3707
280.966,33.76274,-0.52415,0.37109
281.066,33.7723,-0.52562,0.37178
281.166,33.78187,-0.52643,0.37145
281.266,33.79147,-0.52796,0.36957
281.366,33.80107,-0.52872,0.36985
281.466,33.81065,-0.53018,0.36842
281.566,33.82021,-0.53079,0.3676
281.666,33.82978,-0.53239,0.36932
281.766,33.83934,-0.53343,0.36995
281.866,33.84894,-0.53521,0.36988
281.966,33.8585,-0.53613,0.36897
282.066,33.86811,-0.53736,0.37067
282.166,33.87773,-0.53893,0.37101
282.266,33.88734,-0.53997,0.37029
282.366,33.89693,-0.54157,0.36942
282.466,33.9065,-0.54215,0.36943
282.566,33.91605,-0.54364,0.36754
282.666,33.9256,-0.54459,0.36738
282.766,33.93515,-0.54584,0.36847
282.866,33.9447,-0.54701,0.36856
282.966,33.95429,-0.54805,0.36888
283.066,33.96385,-0.54941,0.36724
283.166,33.97341,-0.55025,0.36658
283.266,33.98303,-0.55208,0.36913
283.366,33.99259,-0.55276,0.36851
283.466,34.00212,-0.55429,0.36711
283.566,34.01168,-0.55562,0.36861
283.666,34.0213,-0.55678,0.36746
283.766,34.03091,-0.55865,0.36649
283.866,34.04049,-0.55945,0.36535
283.966,34.05002,-0.56083,0.36806
284.066,34.05959,-0.56242,0.36801
284.166,34.06915,-0.56354,0.36462
284.266,34.07868,-0.5654,0.36737
284.366,34.08825,-0.56574,0.36707
284.466,34.09784,-0.56838,0.36477
284.566,34.10739,-0.5695,0.36582
284.666,34.11699,-0.57125,0.36748
284.766,34.12662,-0.57254,0.36732
284.866,34.1362,-0.57367,0.36667
284.966,34.14576,-0.57559,0.36622
285.066,34.15533,-0.57686,0.3662
285.166,34.16484,-0.57859,0.36634
285.266,34.17442,-0.58013,0.36528
285.366,34.18406,-0.5809,0.36583
285.466,34.19365,-0.58197,0.36664
285.566,34.20326,-0.58277,0.36582
285.666,34.21288,-0.58351,0.36601
285.766,34.22249,-0.58338,0.36411
285.866,34.23205,-0.58405,0.3646
285.966,34.2416,-0.58536,0.36452
286.066,34.25117,-0.58594,0.36485
286.166,34.26079,-0.58851,0.36582
286.266,34.27036,-0.58985,0.36574
286.366,34.27999,-0.59252,0.36482
286.466,34.2896,-0.59495,0.36674
286.566,34.29914,-0.59668,0.36663
286.666,34.30877,-0.59806,0.3668
286.766,34.31839,-0.60063,0.36421
286.866,34.32795,-0.60161,0.36452
286.966,34.33752,-0.60266,0.36454
287.066,34.34713,-0.60406,0.36553
287.166,34.35674,-0.60494,0.36615
287.266,34.36635,-0.60664,0.36535
287.366,34.37602,-0.60796,0.36474
287.466,34.38564,-0.60914,0.3661
287.566,34.3952,-0.61096,0.36601
287.666,34.40476,-0.61224,0.36398
287.766,34.41436,-0.6138,0.36477
287.866,34.42399,-0.6153,0.36536
287.966,34.43362,-0.616,0.36525
288.066,34.44325,-0.61737,0.3665
288.166,34.45285,-0.61859,0.3653
288.266,34.46244,-0.62001,0.36671
288.366,34.47203,-0.62198,0.36765
288.466,34.48164,-0.62288,0.36487
288.566,34.49127,-0.62457,0.36709
288.666,34.50086,-0.62607,0.36604
288.766,34.51046,-0.62726,0.3673
288.866,34.52005,-0.62906,0.36726
288.966,34.52964,-0.62978,0.36686
289.066,34.5392,-0.63109,0.36801
289.166,34.54881,-0.63282,0.36478
289.266,34.5584,-0.63404,0.36623
289.366,34.56795,-0.63611,0.36627
289.466,34.57751,-0.63726,0.36577
289.566,34.58708,-0.6386,0.3673
289.666,34.59664,-0.64025,0.36722
289.766,34.6062,-0.64129,0.36754
289.866,34.61578,-0.64337,0.36771
289.966,34.62528,-0.64506,0.36892
290.066,34.63477,-0.64628,0.36791
290.166,34.64436,-0.64822,0.36642
290.266,34.65391,-0.64958,0.36648
290.366,34.66343,-0.65089,0.36734
290.466,34.673,-0.65228,0.3696
290.566,34.68259,-0.65317,0.36792
290.666,34.69216,-0.65496,0.36885
290.766,34.7017,-0.65684,0.36779
290.866,34.71124,-0.65839,0.36709
290.966,34.72082,-0.66092,0.36772
291.066,34.7303,-0.66256,0.3677
291.166,34.73992,-0.66479,0.36849
291.266,34.74956,-0.6663,0.37089
291.366,34.75912,-0.66729,0.36835
291.466,34.76867,-0.66938,0.36847
291.566,34.77824,-0.67055,0.36839
291.666,34.78782,-0.67195,0.36925
291.766,34.7974,-0.67391,0.37039
291.866,34.80696,-0.67524,0.36982
291.966,34.81655,-0.67757,0.37102
292.066,34.82614,-0.67914,0.37159
292.166,34.83577,-0.68047,0.37084
292.266,34.84539,-0.6824,0.36976
292.366,34.85487,-0.68292,0.36873
292.466,34.86443,-0.68396,0.36918
292.566,34.8741,-0.68571,0.37103
292.666,34.88367,-0.68667,0.37096
292.766,34.89327,-0.68853,0.36994
292.866,34.90291,-0.69023,0.37121
292.966,34.9125,-0.69216,0.3705
293.066,34.92216,-0.69467,0.36962
293.166,34.93181,-0.69566,0.36926
293.266,34.94144,-0.69756,0.36846
293.366,34.95099,-0.69932,0.36942
293.466,34.96054,-0.70148,0.36831
293.566,34.9701,-0.70388,0.37274
293.666,34.97967,-0.7047,0.3718
293.766,34.98929,-0.70623,0.37176
293.866,34.99888,-0.70807,0.3713
293.966,35.00845,-0.70929,0.37092
294.066,35.01804,-0.71147,0.37211
294.166,35.0276,-0.71271,0.37173
294.266,35.0372,-0.71407,0.37248
294.366,35.04681,-0.71514,0.37308
294.466,35.05639,-0.71603,0.37225
294.566,35.06606,-0.71828,0.37265
294.666,35.07567,-0.71991,0.37334
294.766,35.08523,-0.7211,0.37194
294.866,35.09486,-0.72305,0.37255
294.966,35.10444,-0.72443,0.37334
295.066,35.11397,-0.72591,0.37386
295.166,35.12355,-0.7281,0.37539
295.266,35.13307,-0.73004,0.37416
295.366,35.14262,-0.73205,0.37401
295.466,35.1522,-0.73363,0.3739
295.566,35.1618,-0.73526,0.37316
295.666,35.17139,-0.73789,0.37184
295.766,35.18097,-0.73887,0.37444
295.866,35.19056,-0.74085,0.37568
295.966,35.20012,-0.74292,0.37317
296.066,35.20968,-0.74447,0.37256
296.166,35.21929,-0.74724,0.37569
296.266,35.22889,-0.74847,0.37465
296.366,35.23844,-0.75032,0.37403
296.466,35.24798,-0.75234,0.37407
296.566,35.25755,-0.75373,0.373
296.666,35.2671,-0.75607,0.37504
296.766,35.27666,-0.75749,0.37456
296.866,35.28623,-0.75889,0.37515
296.966,35.29583,-0.76088,0.37608
297.066,35.30542,-0.76218,0.3755
297.166,35.31501,-0.7641,0.37536
297.266,35.32463,-0.76587,0.37555
297.366,35.33425,-0.76706,0.37559
297.466,35.34384,-0.76932,0.37651
297.566,35.35344,-0.77114,0.37694
297.666,35.36302,-0.77302,0.37623
297.766,35.37261,-0.77547,0.37556
297.866,35.38221,-0.77642,0.37287
297.966,35.39178,-0.77828,0.37508
298.066,35.40139,-0.78006,0.37665
298.166,35.41101,-0.78152,0.37662
298.266,35.42063,-0.78393,0.37699
298.366,35.43017,-0.78493,0.37603
298.466,35.43972,-0.78661,0.37624
298.566,35.44933,-0.78854,0.37692
298.666,35.45895,-0.78986,0.37553
298.766,35.4686,-0.79238,0.37724
298.866,35.47823,-0.79379,0.37736
298.966,35.4878,-0.79566,0.37454
299.066,35.49742,-0.79794,0.37527
299.166,35.50699,-0.7994,0.37763
299.266,35.51652,-0.80227,0.37798
299.366,35.52607,-0.8043,0.3776
299.466,35.53563,-0.80591,0.37648
299.566,35.5452,-0.8085,0.38007
299.666,35.55481,-0.81034,0.38198
299.766,35.5644,-0.81242,0.37906
299.866,35.57397,-0.81443,0.37879
299.966,35.58354,-0.81548,0.37931
300.066,35.59308,-0.81759,0.37823
300.166,35.60269,-0.81955,0.37609
300.266,35.61229,-0.82121,0.37567
300.366,35.62186,-0.82351,0.37612
300.466,35.63146,-0.82442,0.37822
300.566,35.64107,-0.82581,0.37641
300.666,35.65068,-0.8278,0.37764
300.766,35.66025,-0.82951,0.37912
300.866,35.66985,-0.83269,0.37894
300.966,35.67937,-0.83406,0.37832
301.066,35.68891,-0.83619,0.37949
301.166,35.69842,-0.8381,0.37894
301.266,35.70787,-0.83936,0.37899
301.366,35.71744,-0.84162,0.38146
301.466,35.72707,-0.84299,0.38082
301.566,35.73666,-0.84425,0.37987
301.666,35.74622,-0.84621,0.38064
301.766,35.75578,-0.84764,0.38072
301.866,35.76532,-0.85001,0.3797
301.966,35.77487,-0.85188,0.38067
302.066,35.78446,-0.85401,0.38071
302.166,35.79403,-0.85755,0.38121
302.266,35.80366,-0.85981,0.38281
302.366,35.81327,-0.86173,0.38284
302.466,35.82284,-0.86363,0.3832
302.566,35.83244,-0.8656,0.38045
302.666,35.84203,-0.86788,0.38245
302.766,35.8516,-0.86968,0.38177
302.866,35.86127,-0.87237,0.38228
302.966,35.87093,-0.8737,0.38404
303.066,35.88052,-0.87598,0.38332
303.166,35.89013,-0.87817,0.38001
303.266,35.89977,-0.87984,0.38489
303.366,35.90947,-0.88305,0.38308
303.466,35.91916,-0.8846,0.38394
303.566,35.92874,-0.8868,0.38312
303.666,35.93835,-0.88915,0.38362
303.766,35.94797,-0.89065,0.38277
303.866,35.95761,-0.89341,0.38367
303.966,35.96723,-0.89512,0.3835
304.066,35.97688,-0.8969,0.38482
304.166,35.98648,-0.89919,0.38497
304.266,35.99609,-0.90125,0.38352
304.366,36.00571,-0.90327,0.38479
304.466,36.01529,-0.90552,0.3861
304.566,36.0249,-0.90744,0.38465
304.666,36.03449,-0.9092,0.38438
304.766,36.04402,-0.91129,0.38454
304.866,36.05353,-0.91333,0.38505
304.966,36.06303,-0.91529,0.38715
305.066,36.07253,-0.91687,0.38652
305.166,36.08211,-0.91881,0.38562
305.266,36.09172,-0.92171,0.38488
305.366,36.10132,-0.92288,0.38602
305.466,36.11089,-0.92497,0.3851
305.566,36.12049,-0.92717,0.38488
305.666,36.13014,-0.92918,0.38625
305.766,36.13978,-0.93139,0.38606
305.866,36.14941,-0.93395,0.38703
305.966,36.15897,-0.93566,0.38743
306.066,36.16855,-0.9376,0.38831
306.166,36.17816,-0.93978,0.38718
306.266,36.18775,-0.94223,0.38695
306.366,36.19733,-0.94413,0.388
306.466,36.20691,-0.94603,0.38808
306.566,36.21651,-0.94814,0.38805
306.666,36.22608,-0.95065,0.38775
306.766,36.23566,-0.95272,0.38863
306.866,36.24527,-0.95461,0.38789
306.966,36.25492,-0.95682,0.38682
307.066,36.2646,-0.95985,0.38774
307.166,36.27428,-0.96284,0.38961
307.266,36.28388,-0.96486,0.39008
307.366,36.29344,-0.96699,0.38947
307.466,36.30296,-0.96932,0.39054
307.566,36.31255,-0.97171,0.38935
307.666,36.32216,-0.97358,0.38898
307.766,36.33172,-0.97573,0.38952
307.866,36.34127,-0.97823,0.39032
307.966,36.35085,-0.98087,0.38822
308.066,36.36039,-0.98219,0.38942
308.166,36.37003,-0.98444,0.39112
308.266,36.3796,-0.98678,0.38979
308.366,36.38916,-0.98839,0.39084
308.466,36.39873,-0.99154,0.39107
308.566,36.40836,-0.9931,0.38831
308.666,36.41796,-0.99506,0.39061
308.766,36.42755,-0.99763,0.3902
308.866,36.43717,-0.99928,0.39183
308.966,36.44679,-1.00216,0.39205
309.066,36.45638,-1.00447,0.39097
309.166,36.46598,-1.00634,0.3911
309.266,36.47558,-1.00887,0.39258
309.366,36.48522,-1.01199,0.39221
309.466,36.49487,-1.01466,0.39137
309.566,36.50444,-1.01667,0.3914
309.666,36.51397,-1.01897,0.39114
309.766,36.52355,-1.02149,0.39246
309.866,36.53312,-1.02382,0.39328
309.966,36.54271,-1.02521,0.392
310.066,36.5523,-1.02634,0.39162
310.166,36.56184,-1.02849,0.39291
310.266,36.57141,-1.03116,0.39108
310.366,36.58099,-1.03299,0.38998
310.466,36.59058,-1.03514,0.39072
310.566,36.60016,-1.03768,0.39121
310.666,36.60976,-1.04053,0.38831
310.766,36.61936,-1.04255,0.39057
310.866,36.62899,-1.04478,0.39041
310.966,36.63859,-1.04826,0.39068
311.066,36.64813,-1.05178,0.39296
311.166,36.65768,-1.05404,0.39386
311.266,36.66722,-1.05623,0.39299
311.366,36.67681,-1.0587,0.39179
311.466,36.68638,-1.06138,0.39276
311.566,36.6959,-1.06351,0.39225
311.666,36.70545,-1.06546,0.39262
311.766,36.71515,-1.06759,0.39222
311.866,36.72487,-1.07024,0.3916
311.966,36.73447,-1.07277,0.39363
312.066,36.74404,-1.07495,0.39279
312.166,36.75364,-1.07753,0.39144
312.266,36.76325,-1.08037,0.3922
312.366,36.77286,-1.08316,0.39276
312.466,36.78244,-1.08495,0.39343
312.566,36.79198,-1.08713,0.39146
312.666,36.80161,-1.08963,0.39306
312.766,36.81125,-1.09207,0.39256
312.866,36.82088,-1.09388,0.39172
312.966,36.83046,-1.09654,0.39241
313.066,36.84004,-1.09906,0.39338
313.166,36.84964,-1.10213,0.39319
313.266,36.85925,-1.10425,0.39397
313.366,36.86875,-1.10671,0.3939
313.466,36.87838,-1.10941,0.39315
313.566,36.888,-1.11254,0.39131
313.666,36.89761,-1.11454,0.39285
313.766,36.90727,-1.1165,0.39052
313.866,36.91688,-1.11883,0.39048
313.966,36.92646,-1.12155,0.39286
314.066,36.93603,-1.12387,0.39478
314.166,36.94562,-1.12603,0.39488
314.266,36.95522,-1.12848,0.3942
314.366,36.9648,-1.13146,0.39427
314.466,36.9744,-1.13404,0.39299
314.566,36.98401,-1.13603,0.39225
314.666,36.99363,-1.13823,0.39298
314.766,37.00326,-1.14043,0.39226
314.866,37.01284,-1.14239,0.39208
314.966,37.02238,-1.14379,0.39383
315.066,37.03192,-1.1455,0.39466
315.166,37.04145,-1.14681,0.39149
315.266,37.05102,-1.14981,0.39086
315.366,37.06064,-1.15402,0.39166
315.466,37.07026,-1.15704,0.39431
315.566,37.08001,-1.16058,0.39332
315.666,37.08966,-1.1645,0.39493
315.766,37.09927,-1.16836,0.39323
315.866,37.10891,-1.17056,0.39431
315.966,37.11852,-1.17281,0.39336
316.066,37.12811,-1.17539,0.39379
316.166,37.13769,-1.1782,0.39431
316.266,37.14732,-1.18025,0.3925
316.366,37.15697,-1.18241,0.39231
316.466,37.16665,-1.18493,0.39343
316.566,37.17626,-1.18803,0.3931
316.666,37.18587,-1.19068,0.39245
316.766,37.19549,-1.19302,0.39156
316.866,37.20513,-1.19572,0.39137
