Time after Ignition,Nylon_Carpet_High_Pile_R1,Nylon_Carpet_High_Pile_R2,Nylon_Carpet_High_Pile_R3,Mean,Std. Dev.
173.75,281.0774976991049,77.75492278263444,209.01936364233936,189.28392804135956,103.08798635843196
174.0,285.21241231208734,77.66769433704059,208.21520839663611,190.36510501525467,104.91745390010152
174.25,278.05218726874443,76.60797796434534,209.18151868737954,187.94722797348973,102.38707775964761
174.5,282.8526354161077,76.56758214713054,209.31380615139076,189.57800790487633,104.54906551407588
174.75,274.86698974411973,77.3068701080262,209.64215471018932,187.27200485411174,100.66189905368576
175.0,277.9162176901432,75.3713979056203,208.19408797964664,187.16056785847005,102.89755940692747
175.25,280.4350004943513,74.40196304043855,212.86656913913868,189.2345108913095,105.02979940661102
175.5,277.45609973351037,74.05558545177719,209.75107301910094,187.08758606812953,103.57686775096563
175.75,275.69679072749955,73.18525910459515,208.74932632295892,185.87712538501788,103.17501292402544
176.0,281.03316719599655,71.98086866648289,207.26315544821728,186.75906377023225,106.02372004307638
176.25,276.8849288599704,71.48855414502604,213.56883547198194,187.3141061589928,105.18507876587917
176.5,274.22332182787335,70.32599361067852,208.89767293109716,184.48232945654968,104.11825901955292
176.75,274.5994951059336,68.69520460482323,202.44460944093743,181.91310305056473,104.47631921964349
177.0,271.27280842824837,68.15821077852493,203.66710228816189,181.0327071649784,103.43172543541249
177.25,275.6341472989278,67.56996825775047,206.27778800811467,183.16063452159764,105.94091626472354
177.5,274.07220986734177,65.46968751069511,207.97590675080434,182.50593470961374,106.60812675506071
177.75,278.56414763774893,64.17729413457268,205.12506106602032,182.62216761278066,108.95052041671936
178.0,274.5437377123215,62.95299880045042,204.3778279813961,180.62485483138934,107.77668114400538
178.25,272.09565168969635,61.389171340960594,203.4460930263877,178.97697201901488,107.46328967323275
178.5,274.4568390240494,61.64990244622865,203.7683859985924,179.9583758229568,108.38304988480466
178.75,271.72303105314194,59.063880669997836,203.19899419678077,177.99530197330685,108.54675553277433
