Time after Ignition,EPDM_Membrane_R1,EPDM_Membrane_R2,EPDM_Membrane_R3,EPDM_Membrane_R4,Mean,Std. Dev.
247.75,449.2,432.7,430.9,354.9,416.9,42.2
248.0,447.7,432.4,433.2,352.9,416.6,43.0
248.25,439.5,424.5,442.2,349.4,413.9,43.7
248.5,442.7,439.4,426.5,358.7,416.8,39.4
248.75,448.5,434.4,431.0,355.3,417.3,42.0
249.0,456.3,431.1,440.7,351.3,419.8,46.8
249.25,446.7,424.7,429.5,353.0,413.5,41.4
249.5,447.5,430.5,429.0,352.9,415.0,42.2
249.75,449.2,425.3,416.9,351.2,410.6,41.9
250.0,449.4,423.1,418.8,357.9,412.3,38.7
250.25,450.8,432.8,426.7,350.7,415.2,44.2
250.5,443.2,419.8,426.9,354.1,411.0,39.2
250.75,446.2,431.0,416.1,351.2,411.1,41.8
251.0,455.3,424.6,423.5,350.6,413.5,44.4
251.25,455.2,421.6,419.3,351.4,411.9,43.5
251.5,453.2,426.8,404.1,356.5,410.2,41.0
251.75,439.6,421.3,415.1,353.9,407.5,37.2
252.0,459.6,415.5,415.4,360.0,412.6,40.8
252.25,455.8,419.2,407.5,352.9,408.9,42.6
252.5,460.2,416.9,414.8,350.7,410.7,45.1
252.75,446.1,421.5,429.4,349.0,411.5,42.9
253.0,441.2,414.4,421.4,350.8,407.0,39.1
253.25,450.0,415.2,423.1,348.9,409.3,42.9
253.5,454.1,411.8,429.5,353.3,412.2,42.9
253.75,458.1,417.9,425.6,350.9,413.1,45.0
254.0,459.6,420.1,416.4,344.5,410.1,47.9
254.25,457.6,419.8,414.0,353.6,411.3,43.0
254.5,454.3,428.4,416.7,348.9,412.1,45.0
254.75,450.7,414.8,418.6,351.9,409.0,41.3
255.0,447.4,424.0,427.8,341.3,410.1,47.0
255.25,458.4,419.7,415.1,349.2,410.6,45.3
255.5,447.9,412.7,427.4,344.4,408.1,44.8
255.75,458.0,413.9,422.3,344.6,409.7,47.4
256.0,449.8,418.6,419.6,346.0,408.5,44.1
256.25,449.7,417.5,414.7,343.2,406.3,44.9
256.5,448.3,413.6,418.9,344.8,406.4,43.8
256.75,449.6,416.9,421.7,340.1,407.1,47.0
257.0,456.3,418.0,414.2,345.8,408.6,46.0
257.25,454.2,410.0,413.0,340.4,404.4,47.2
257.5,454.8,407.9,414.8,339.4,404.2,47.9
257.75,457.1,410.8,424.0,341.6,408.4,48.6
258.0,456.2,411.0,418.0,340.2,406.3,48.4
258.25,462.0,412.8,405.8,340.4,405.3,50.0
258.5,455.8,400.4,409.8,335.2,400.3,49.7
258.75,461.1,411.5,417.1,336.7,406.6,51.6
259.0,459.0,413.9,409.9,339.4,405.5,49.4
259.25,457.9,403.6,421.6,337.8,405.2,50.3
259.5,459.0,407.8,410.0,347.1,406.0,45.8
259.75,465.4,411.2,421.1,336.7,408.6,53.4
260.0,463.0,409.7,410.8,338.7,405.6,51.0
260.25,461.9,409.6,413.8,332.0,404.3,53.8
260.5,463.0,409.8,407.7,335.7,404.0,52.3
260.75,464.3,410.9,409.0,337.2,405.4,52.2
261.0,462.3,411.0,408.7,338.4,405.1,50.9
261.25,463.0,403.7,404.8,334.7,401.6,52.5
261.5,459.1,403.9,413.7,335.7,403.1,51.0
261.75,456.9,403.4,413.4,336.7,402.6,49.7
262.0,468.0,407.8,407.1,334.5,404.3,54.7
262.25,463.4,404.6,410.2,334.3,403.1,53.0
262.5,465.8,405.9,408.8,339.8,405.1,51.5
262.75,465.3,407.6,405.7,329.4,402.0,55.7
263.0,459.0,400.2,405.2,335.3,399.9,50.6
263.25,466.5,408.5,401.4,329.8,401.5,56.0
263.5,466.2,404.4,396.1,329.9,399.2,55.8
263.75,466.2,407.3,407.3,331.3,403.0,55.3
264.0,460.1,411.3,403.0,334.2,402.2,51.8
264.25,473.1,399.0,404.2,326.8,400.8,59.8
264.5,466.8,398.3,392.7,327.1,396.2,57.1
264.75,474.6,409.2,404.8,331.7,405.1,58.4
265.0,472.0,402.8,398.2,324.9,399.5,60.1
265.25,463.9,398.0,403.3,330.5,398.9,54.5
265.5,476.0,397.5,400.1,332.3,401.5,58.8
265.75,466.7,399.6,389.3,331.0,396.7,55.6
266.0,462.7,396.5,407.2,328.4,398.7,55.1
266.25,465.3,397.8,401.0,320.5,396.2,59.3
266.5,465.4,396.0,400.9,324.2,396.6,57.7
266.75,471.2,399.0,385.7,326.4,395.6,59.5
267.0,457.6,394.0,397.6,324.0,393.3,54.6
267.25,463.1,390.5,397.7,328.5,394.9,55.0
267.5,466.8,384.4,381.1,325.4,389.4,58.2
267.75,471.0,389.4,386.8,324.3,392.8,60.1
268.0,468.3,391.0,394.4,322.7,394.1,59.5
268.25,463.7,386.7,387.8,321.0,389.8,58.3
268.5,468.3,387.2,397.6,318.6,392.9,61.3
268.75,465.2,388.2,399.3,316.4,392.3,61.0
269.0,468.9,384.7,383.9,316.8,388.6,62.3
269.25,456.9,384.9,386.5,316.7,386.2,57.2
269.5,469.4,385.7,392.2,318.8,391.5,61.6
269.75,456.6,383.1,389.7,316.9,386.6,57.1
270.0,465.0,380.9,390.6,317.7,388.5,60.3
270.25,459.2,380.4,388.1,318.0,386.4,57.8
270.5,462.3,378.8,391.2,319.7,388.0,58.5
270.75,463.6,383.4,384.2,316.1,386.8,60.3
271.0,465.6,376.9,380.6,313.5,384.2,62.4
271.25,466.7,378.5,380.5,308.9,383.6,64.6
271.5,448.6,377.9,387.7,312.8,381.7,55.6
271.75,459.9,375.7,384.9,312.7,383.3,60.3
272.0,465.7,375.6,391.6,315.7,387.2,61.7
272.25,476.0,375.3,378.9,313.2,385.9,67.2
272.5,468.6,375.5,384.2,310.4,384.7,64.9
272.75,465.1,380.7,385.7,312.1,385.9,62.6
273.0,479.3,376.1,383.8,310.8,387.5,69.4
273.25,465.6,370.2,377.5,309.2,380.6,64.4
273.5,462.7,369.8,380.4,307.2,380.0,63.9
273.75,468.2,377.2,376.1,312.0,383.4,64.2
274.0,463.7,376.0,376.8,310.6,381.8,62.8
274.25,459.2,371.4,372.2,309.0,378.0,61.7
274.5,462.9,376.2,371.7,309.7,380.1,63.0
274.75,461.1,368.5,380.9,307.4,379.5,63.2
275.0,459.1,367.2,369.7,309.3,376.3,61.8
275.25,465.8,361.5,372.9,304.1,376.1,67.0
275.5,469.1,374.3,372.0,314.1,382.4,64.2
275.75,461.0,369.1,365.5,310.2,376.4,62.5
276.0,470.9,363.4,371.0,309.4,378.7,67.3
276.25,464.2,371.8,368.3,310.3,378.7,63.6
276.5,465.1,372.9,364.0,304.0,376.5,66.5
276.75,460.2,366.4,369.3,304.5,375.1,64.1
277.0,459.0,365.4,372.8,303.2,375.1,64.1
277.25,458.5,359.0,364.9,309.5,373.0,62.2
277.5,465.3,361.1,358.8,304.1,372.3,67.4
277.75,459.4,361.7,362.7,298.5,370.6,66.4
278.0,467.2,365.5,373.5,304.1,377.6,67.3
278.25,466.1,362.1,366.2,301.2,373.9,68.3
278.5,458.8,367.9,360.1,302.1,372.2,64.8
278.75,455.9,367.8,370.9,296.4,372.8,65.2
279.0,466.9,357.9,375.1,302.6,375.6,68.3
279.25,458.3,362.7,361.4,298.3,370.2,66.0
279.5,460.2,359.4,362.8,297.0,369.8,67.4
279.75,456.5,362.7,363.0,299.7,370.5,64.6
280.0,452.3,361.6,358.8,294.8,366.9,64.8
280.25,454.1,361.0,363.2,294.8,368.3,65.4
280.5,458.4,361.5,366.8,292.9,369.9,68.0
280.75,445.8,354.3,357.3,299.5,364.2,60.5
281.0,458.3,355.8,349.2,289.1,363.1,70.2
281.25,450.3,361.0,356.2,291.5,364.8,65.2
281.5,457.0,358.4,353.5,294.0,365.7,67.5
281.75,448.1,357.0,358.4,291.0,363.6,64.5
282.0,455.9,352.2,349.3,287.7,361.3,69.7
282.25,453.8,350.2,348.8,289.8,360.6,68.2
282.5,451.0,349.5,349.7,290.0,360.1,66.8
282.75,445.5,353.4,346.0,288.7,358.4,64.9
283.0,461.8,355.7,344.9,285.4,362.0,73.4
283.25,451.8,352.9,350.4,286.2,360.3,68.4
283.5,452.1,356.7,343.7,280.6,358.3,70.8
283.75,448.6,347.3,346.5,283.6,356.5,68.3
284.0,451.4,343.3,349.4,278.7,355.7,71.4
284.25,455.2,350.1,347.6,282.8,359.0,71.3
284.5,454.3,348.8,344.2,280.8,357.0,71.9
284.75,453.3,343.3,339.6,279.4,353.9,72.4
285.0,444.8,347.7,342.8,283.9,354.8,66.6
285.25,449.4,345.8,338.4,277.7,352.9,71.2
285.5,455.1,346.1,337.2,278.6,354.3,73.6
285.75,439.2,345.9,342.6,276.9,351.2,66.8
286.0,448.6,344.8,338.2,278.7,352.6,70.6
286.25,447.9,345.6,341.6,279.7,353.7,69.6
286.5,448.0,342.9,337.4,274.1,350.6,72.0
286.75,446.2,344.5,331.4,276.7,349.7,70.7
287.0,444.6,343.5,336.1,273.6,349.4,70.8
287.25,453.7,337.6,334.4,272.0,349.4,75.8
287.5,455.0,338.1,338.6,274.8,351.6,75.2
287.75,446.7,337.5,336.7,273.6,348.6,71.9
288.0,448.1,339.8,332.7,268.6,347.3,74.4
288.25,452.1,334.0,331.8,271.8,347.4,75.5
288.5,450.1,330.3,327.3,269.4,344.3,75.9
288.75,447.0,335.3,329.4,264.7,344.1,75.7
289.0,452.4,332.3,332.8,265.3,345.7,77.9
289.25,442.2,334.7,326.1,261.3,341.1,75.0
289.5,441.6,331.7,327.9,264.5,341.4,73.5
289.75,436.8,326.8,329.7,260.7,338.5,72.9
290.0,444.7,326.2,319.4,263.0,338.3,76.3
290.25,436.6,328.1,322.8,265.1,338.1,71.6
290.5,445.1,331.0,321.6,258.0,338.9,77.9
290.75,443.8,333.9,318.9,262.1,339.7,76.0
291.0,437.2,327.6,313.5,262.0,335.1,73.7
291.25,439.6,329.3,317.7,257.1,335.9,76.0
291.5,434.7,328.7,319.7,256.3,334.8,73.9
291.75,438.1,324.2,319.0,260.0,335.3,74.4
292.0,428.7,321.1,313.7,255.4,329.7,72.2
292.25,434.9,322.2,315.1,255.5,332.0,74.9
292.5,434.3,323.3,316.7,256.7,332.7,74.0
292.75,419.6,320.3,311.8,252.2,326.0,69.4
293.0,424.7,321.9,310.6,254.7,328.0,70.8
293.25,426.1,323.1,313.1,254.2,329.1,71.5
293.5,428.7,320.9,312.9,255.8,329.6,72.2
293.75,426.9,317.4,311.2,254.6,327.5,72.0
294.0,423.2,320.8,311.2,254.9,327.5,70.1
294.25,424.5,315.1,306.0,253.9,324.9,71.7
294.5,425.5,315.1,306.4,254.8,325.4,71.8
294.75,424.2,315.1,304.9,249.4,323.4,73.1
295.0,416.9,315.4,306.6,250.1,322.3,69.4
295.25,419.1,312.4,300.9,251.4,321.0,70.6
295.5,418.8,311.7,300.6,249.9,320.2,71.0
295.75,416.2,310.2,308.0,249.8,321.0,69.3
296.0,413.9,312.7,305.9,247.5,320.0,69.1
296.25,415.9,310.9,303.7,245.1,318.9,71.1
296.5,417.0,310.3,301.8,246.3,318.9,71.3
296.75,410.3,308.3,302.3,244.5,316.3,68.9
297.0,417.7,309.9,300.5,245.8,318.5,71.9
297.25,414.2,305.9,304.1,241.7,316.5,71.7
297.5,411.9,310.7,302.3,242.0,316.7,70.4
297.75,406.1,308.4,293.9,244.1,313.1,67.8
298.0,405.8,308.9,299.5,244.2,314.6,67.2
298.25,407.4,311.6,295.5,242.5,314.2,68.8
298.5,410.4,306.5,296.3,242.4,313.9,70.2
298.75,400.0,306.8,289.4,243.9,310.0,65.6
299.0,406.2,308.3,285.9,244.5,311.2,68.6
299.25,410.9,307.6,292.6,239.1,312.5,71.8
299.5,403.1,303.7,295.6,240.9,310.8,67.5
299.75,400.6,307.7,297.9,239.8,311.5,66.5
300.0,399.3,302.6,293.5,241.0,309.1,66.0
300.25,393.9,302.7,290.9,237.0,306.1,65.2
300.5,403.6,305.0,292.3,240.4,310.3,68.1
300.75,403.8,301.7,294.2,238.1,309.5,69.0
301.0,395.8,300.5,291.2,237.2,306.2,66.0
301.25,394.6,300.5,288.1,238.0,305.3,65.4
301.5,390.7,300.3,284.9,234.1,302.5,65.2
301.75,399.2,298.3,287.5,236.4,305.3,68.1
302.0,393.1,297.8,287.4,236.8,303.8,65.2
302.25,391.3,296.6,288.9,234.2,302.7,65.3
302.5,397.4,299.1,289.4,234.6,305.1,67.8
302.75,392.4,298.7,286.6,235.2,303.2,65.5
303.0,386.8,296.5,285.1,231.3,299.9,64.5
303.25,386.3,295.2,283.7,229.8,298.7,64.9
303.5,391.7,295.7,277.5,225.3,297.6,69.5
303.75,391.8,296.0,284.2,227.4,299.9,68.2
304.0,388.6,290.7,284.2,223.8,296.8,68.2
304.25,382.9,292.7,282.7,228.0,296.6,64.2
304.5,384.1,293.9,286.8,228.3,298.3,64.4
304.75,376.8,289.3,283.8,228.0,294.5,61.5
305.0,380.4,289.7,292.6,226.9,297.4,63.1
305.25,379.4,292.5,283.2,225.6,295.2,63.5
305.5,374.9,292.1,282.6,221.2,292.7,63.2
305.75,382.3,293.5,280.4,222.6,294.7,66.0
306.0,386.7,290.4,277.9,222.9,294.5,68.1
306.25,376.2,289.7,282.5,223.0,292.9,63.1
306.5,373.5,288.8,280.5,223.9,291.7,61.7
306.75,367.9,290.5,278.6,219.3,289.1,61.1
307.0,372.8,289.0,277.9,219.8,289.9,63.1
307.25,369.8,284.0,280.0,222.5,289.1,60.7
307.5,373.7,284.6,273.1,223.1,288.6,62.7
307.75,369.3,284.4,283.4,218.8,289.0,61.7
308.0,364.0,282.1,277.1,218.7,285.5,59.7
308.25,371.4,284.5,281.2,221.4,289.6,61.7
308.5,366.2,286.6,279.2,218.3,287.6,60.7
308.75,360.6,282.6,276.5,215.6,283.8,59.4
309.0,370.2,283.4,275.4,217.4,286.6,63.0
309.25,364.3,286.4,275.5,215.5,285.4,61.1
309.5,358.8,280.9,270.8,217.2,281.9,58.4
309.75,356.3,282.0,273.7,214.9,281.7,58.0
310.0,359.9,279.8,269.8,217.5,281.8,58.8
310.25,359.3,282.8,268.5,215.5,281.5,59.4
310.5,355.1,282.5,269.5,215.2,280.6,57.6
310.75,351.9,278.3,265.5,212.5,277.0,57.5
311.0,356.1,279.2,265.2,215.0,278.9,58.4
311.25,353.5,276.0,262.8,209.9,275.5,59.3
311.5,357.1,277.2,263.9,208.9,276.8,61.2
311.75,352.4,273.9,263.0,209.0,274.6,59.1
312.0,350.6,277.7,263.4,210.5,275.5,57.8
312.25,350.5,274.7,260.9,208.5,273.7,58.7
312.5,350.5,276.9,264.5,209.4,275.3,58.1
312.75,345.2,274.5,267.0,210.2,274.2,55.3
313.0,348.4,273.7,264.4,208.8,273.8,57.4
313.25,347.3,275.3,261.9,207.5,273.0,57.6
313.5,344.8,273.2,263.1,206.6,271.9,56.8
313.75,342.8,270.9,262.8,208.9,271.4,55.0
314.0,338.7,272.5,259.1,211.6,270.5,52.5
314.25,337.9,271.9,261.1,205.5,269.1,54.3
314.5,341.9,273.3,259.3,208.6,270.8,55.0
314.75,342.1,269.5,261.8,206.7,270.0,55.6
315.0,336.5,274.8,258.5,206.8,269.1,53.5
315.25,338.5,272.0,254.2,203.6,267.1,55.7
315.5,335.9,270.1,251.3,207.9,266.3,53.2
315.75,326.8,269.9,252.7,207.6,264.2,49.3
316.0,333.5,262.7,255.7,204.4,264.1,53.1
316.25,330.5,269.3,258.8,201.6,265.0,52.8
316.5,327.2,271.2,252.8,203.1,263.6,51.3
316.75,329.9,266.9,257.3,201.9,264.0,52.5
317.0,326.3,271.0,258.9,203.0,264.8,50.6
317.25,332.1,268.2,252.8,200.4,263.4,54.2
317.5,328.1,270.6,252.7,203.2,263.6,51.6
317.75,327.9,266.2,248.7,198.1,260.2,53.5
318.0,330.6,268.8,246.9,201.5,262.0,53.7
318.25,328.2,269.3,250.4,199.6,261.9,53.1
318.5,320.6,266.6,252.9,197.2,259.3,50.7
318.75,324.4,265.1,248.3,197.6,258.8,52.3
319.0,319.9,266.8,245.2,198.9,257.7,50.2
319.25,320.0,264.2,244.7,199.1,257.0,50.1
319.5,319.5,264.7,251.2,195.1,257.6,51.1
319.75,321.7,264.4,248.7,194.1,257.2,52.5
320.0,316.3,265.4,246.1,195.2,255.8,50.1
320.25,315.2,265.6,248.5,193.5,255.7,50.2
320.5,317.5,268.3,243.7,194.2,255.9,51.3
320.75,319.9,266.3,244.7,193.9,256.2,52.2
321.0,309.6,264.3,237.6,196.7,252.1,47.4
321.25,311.5,264.7,243.4,196.0,253.9,48.0
321.5,311.1,259.8,244.7,194.1,252.4,48.2
321.75,309.8,262.1,245.4,196.3,253.4,46.8
322.0,313.3,264.0,247.9,194.8,255.0,48.9
322.25,310.4,260.6,245.0,193.2,252.3,48.3
322.5,307.0,258.8,241.4,192.1,249.8,47.5
322.75,307.6,262.8,242.3,192.6,251.3,47.7
323.0,305.0,262.6,243.5,192.3,250.8,46.8
323.25,306.7,258.6,237.9,191.5,248.7,47.8
323.5,304.8,258.2,240.2,190.3,248.4,47.3
323.75,302.3,256.7,238.3,191.1,247.1,46.0
324.0,304.3,253.4,237.4,190.2,246.3,47.1
324.25,304.5,256.6,237.2,190.7,247.3,47.1
324.5,301.4,256.9,239.4,190.1,247.0,46.0
324.75,298.8,258.0,237.2,190.1,246.0,45.2
325.0,300.3,252.6,235.8,186.4,243.8,47.0
325.25,300.8,257.3,235.1,187.6,245.2,47.1
325.5,301.7,256.1,232.6,189.2,244.9,46.9
325.75,298.1,253.9,236.2,187.7,244.0,45.7
326.0,293.8,254.9,233.7,188.0,242.6,44.1
326.25,295.6,256.2,233.2,186.4,242.8,45.6
326.5,296.8,255.3,233.8,185.9,242.9,46.2
326.75,294.2,254.5,236.7,183.2,242.1,46.1
327.0,290.1,252.6,234.4,184.1,240.3,44.1
327.25,286.7,251.0,233.2,183.1,238.5,43.1
327.5,288.1,250.5,230.3,186.3,238.8,42.4
327.75,287.6,251.1,227.2,185.4,237.8,42.9
328.0,283.4,252.3,233.0,185.0,238.4,41.2
328.25,288.4,252.4,231.0,183.3,238.8,44.0
328.5,283.4,253.1,230.1,182.6,237.3,42.5
328.75,286.2,250.3,227.3,181.5,236.3,43.8
329.0,283.7,249.3,227.7,180.9,235.4,43.0
329.25,282.7,249.8,227.1,182.9,235.6,41.9
329.5,280.5,247.9,226.8,179.2,233.6,42.5
329.75,281.7,250.5,227.1,183.2,235.6,41.5
330.0,283.2,249.6,229.8,181.5,236.0,42.5
330.25,276.9,245.8,223.8,182.0,232.1,39.9
330.5,280.3,244.6,224.6,181.3,232.7,41.3
330.75,274.5,248.6,227.8,179.0,232.5,40.5
331.0,275.3,248.1,223.0,179.7,231.5,40.6
331.25,276.8,246.8,224.2,180.4,232.0,40.6
331.5,273.1,245.3,222.9,179.7,230.3,39.4
331.75,271.2,242.9,220.5,178.3,228.2,39.2
332.0,271.4,245.2,219.7,178.8,228.8,39.5
332.25,271.5,245.1,222.8,175.5,228.7,40.7
332.5,268.6,243.9,219.3,179.2,227.8,38.1
332.75,267.0,240.8,219.3,177.5,226.1,37.8
333.0,268.0,245.6,219.6,177.8,227.8,38.7
333.25,265.6,241.6,219.4,175.1,225.4,38.5
333.5,265.3,245.5,215.3,176.7,225.7,38.6
333.75,260.4,244.6,218.5,174.3,224.4,37.6
334.0,263.8,242.3,216.4,175.1,224.4,38.2
334.25,263.3,240.7,213.4,176.3,223.4,37.4
334.5,262.9,241.3,217.0,173.5,223.7,38.3
334.75,260.3,239.3,215.1,175.0,222.4,36.6
335.0,261.2,239.6,218.2,175.0,223.5,36.8
335.25,262.5,240.2,216.3,173.6,223.1,38.1
335.5,260.8,242.1,214.9,173.5,222.8,37.9
335.75,260.5,234.3,215.2,172.8,220.7,36.9
336.0,256.6,237.3,215.4,172.8,220.5,36.0
336.25,256.6,233.9,211.4,172.3,218.5,35.9
336.5,254.7,236.4,214.1,172.4,219.4,35.4
336.75,256.3,235.7,213.5,174.8,220.1,34.9
337.0,254.8,236.9,207.6,174.6,218.5,35.1
337.25,254.2,237.6,209.5,171.7,218.3,36.1
337.5,253.7,236.0,210.1,170.9,217.7,36.0
337.75,252.8,235.1,209.7,172.9,217.6,34.7
338.0,253.2,232.9,209.0,174.6,217.4,33.8
338.25,253.8,236.5,209.1,168.2,216.9,37.3
338.5,248.9,234.7,210.1,174.1,216.9,32.8
338.75,249.2,232.5,204.5,169.8,214.0,34.8
339.0,251.8,232.8,208.1,171.4,216.0,34.7
339.25,250.3,231.0,205.8,172.3,214.9,33.7
339.5,247.3,230.5,206.3,170.6,213.7,33.3
339.75,248.9,232.2,203.1,167.1,212.8,35.9
340.0,244.6,227.5,203.0,169.9,211.3,32.4
340.25,243.9,227.1,204.7,168.7,211.1,32.5
340.5,246.5,226.5,205.7,169.3,212.0,33.0
340.75,247.9,227.9,203.5,169.6,212.2,33.7
341.0,242.8,228.9,202.9,167.0,210.4,33.3
341.25,240.1,229.5,203.1,170.7,210.9,30.9
341.5,242.5,227.6,199.8,168.0,209.5,32.8
341.75,237.8,225.6,200.8,166.3,207.6,31.5
342.0,240.4,228.4,199.3,166.9,208.8,32.8
342.25,241.3,228.6,200.9,168.1,209.7,32.5
342.5,236.3,227.7,199.8,167.9,207.9,30.9
342.75,235.0,224.7,197.9,168.7,206.6,29.7
343.0,233.4,227.5,197.6,169.2,206.9,29.7
343.25,234.3,226.2,197.0,168.5,206.5,30.0
343.5,234.1,226.6,197.3,166.6,206.2,30.8
343.75,234.6,224.8,199.0,169.5,207.0,29.1
344.0,231.3,226.1,196.3,166.8,205.1,29.8
344.25,232.4,224.6,196.6,166.5,205.0,29.9
344.5,231.0,224.3,196.1,167.5,204.7,29.0
344.75,231.5,221.6,198.2,167.0,204.6,28.7
345.0,230.6,225.5,194.4,167.5,204.5,29.4
345.25,226.4,222.6,194.2,166.2,202.4,28.0
345.5,229.6,220.0,193.0,165.3,202.0,29.0
345.75,228.2,221.6,191.6,165.4,201.7,29.0
346.0,228.5,221.8,193.1,164.5,202.0,29.3
346.25,228.0,220.5,194.8,164.2,201.9,28.8
346.5,223.6,220.0,192.8,165.7,200.5,27.0
346.75,225.8,218.1,190.3,164.8,199.7,27.8
347.0,225.3,219.9,189.0,163.5,199.4,28.8
347.25,222.0,218.9,188.9,164.5,198.6,27.2
347.5,226.2,217.8,189.4,161.4,198.7,29.4
347.75,223.9,217.9,190.4,162.3,198.6,28.3
348.0,219.4,214.2,187.1,162.9,195.9,26.2
348.25,217.6,217.9,188.8,161.6,196.5,27.0
348.5,222.1,216.3,189.4,162.7,197.6,27.3
348.75,219.5,215.3,188.6,163.1,196.6,26.2
349.0,219.5,211.4,185.8,163.6,195.1,25.4
349.25,218.3,215.3,189.5,162.8,196.5,25.9
349.5,218.9,216.0,186.7,162.1,195.9,26.8
349.75,217.4,213.0,186.0,161.9,194.6,25.8
350.0,216.2,213.0,183.5,161.6,193.6,25.9
350.25,218.2,214.3,185.5,161.6,194.9,26.5
350.5,217.1,214.6,181.6,162.4,193.9,26.5
350.75,216.3,211.5,182.5,162.4,193.2,25.3
351.0,215.4,212.8,181.8,162.6,193.2,25.5
351.25,216.2,212.4,180.2,161.5,192.6,26.2
351.5,211.2,210.2,176.6,162.6,190.1,24.4
351.75,209.8,211.2,180.6,158.8,190.1,25.2
352.0,215.5,210.2,178.3,161.1,191.3,26.0
352.25,212.7,212.5,179.1,160.7,191.3,25.8
352.5,211.6,210.3,181.1,159.1,190.5,25.2
352.75,211.1,209.0,177.0,162.9,190.0,23.9
353.0,206.5,208.4,178.8,158.0,187.9,24.1
353.25,209.2,208.3,177.7,159.7,188.7,24.2
353.5,209.5,209.6,177.9,159.4,189.1,24.8
353.75,203.8,209.4,176.3,158.7,187.1,23.8
354.0,204.9,208.9,177.0,162.7,188.4,22.2
354.25,205.8,206.4,178.5,159.1,187.4,22.9
354.5,205.6,208.8,175.0,157.2,186.7,24.9
354.75,200.8,207.7,177.7,159.2,186.4,22.2
355.0,201.2,201.4,176.6,157.1,184.1,21.5
355.25,200.0,201.3,173.6,157.8,183.2,21.2
355.5,203.7,203.1,177.6,155.9,185.1,22.9
355.75,200.9,203.2,174.8,157.3,184.0,22.0
356.0,199.4,204.2,171.6,157.5,183.2,22.4
356.25,199.4,203.3,174.5,157.0,183.6,21.8
356.5,200.7,200.2,171.8,156.7,182.4,21.8
356.75,199.8,198.2,173.4,156.3,181.9,20.9
357.0,200.1,199.6,170.5,156.7,181.7,21.7
357.25,197.9,202.9,169.4,156.9,181.8,22.2
357.5,198.4,200.8,171.8,156.2,181.8,21.5
357.75,196.1,201.1,169.4,156.0,180.7,21.6
358.0,198.7,201.1,170.1,156.8,181.7,21.7
358.25,196.5,201.9,171.1,157.5,181.8,21.0
358.5,196.7,198.7,172.8,155.2,180.8,20.8
358.75,195.9,201.5,169.9,155.8,180.8,21.6
359.0,197.6,197.8,169.8,154.4,179.9,21.5
359.25,194.9,197.8,169.7,156.2,179.6,20.1
359.5,195.3,197.5,168.9,155.4,179.3,20.5
359.75,194.3,193.8,167.9,156.3,178.1,19.1
360.0,192.6,194.4,169.7,153.7,177.6,19.5
360.25,192.2,195.8,168.2,154.6,177.7,19.7
360.5,196.2,195.3,165.4,153.6,177.6,21.5
360.75,192.7,194.3,168.5,154.3,177.5,19.5
361.0,191.8,192.5,165.5,153.0,175.7,19.7
361.25,190.5,193.7,166.7,155.7,176.6,18.4
361.5,191.3,194.7,165.9,152.9,176.2,20.2
361.75,191.3,192.3,166.9,155.0,176.4,18.5
362.0,188.3,193.5,165.4,153.3,175.1,19.0
362.25,189.4,193.2,164.7,151.3,174.6,20.0
362.5,189.5,192.2,165.3,153.3,175.1,18.9
362.75,188.3,191.9,163.0,155.2,174.6,18.2
363.0,186.4,190.4,160.1,153.6,172.6,18.5
363.25,188.7,192.4,161.6,153.2,174.0,19.5
363.5,187.0,191.1,158.6,153.4,172.5,19.3
363.75,188.5,188.4,161.4,152.7,172.7,18.5
364.0,185.2,188.8,161.7,151.8,171.8,18.0
364.25,186.1,190.2,158.7,152.5,171.8,19.0
364.5,184.6,191.0,158.3,151.8,171.4,19.3
364.75,186.4,190.3,156.3,151.4,171.1,20.1
365.0,185.3,189.0,157.2,153.6,171.3,18.5
365.25,181.9,189.1,156.0,152.8,169.9,18.2
365.5,183.6,189.4,158.7,152.4,171.0,18.2
365.75,186.0,186.6,156.3,152.9,170.5,18.3
366.0,182.7,190.4,155.2,152.9,170.3,19.0
366.25,181.5,188.5,156.8,151.8,169.6,18.1
366.5,182.9,186.1,156.5,150.4,169.0,18.1
366.75,181.6,187.2,154.7,152.6,169.0,17.9
367.0,180.9,186.5,153.9,151.1,168.1,18.2
367.25,180.6,185.7,149.2,152.5,167.0,18.8
367.5,179.5,187.9,153.0,153.3,168.4,18.0
367.75,176.3,185.3,153.9,154.5,167.5,15.8
368.0,177.9,185.0,155.5,149.8,167.1,17.0
368.25,176.4,186.7,153.0,150.2,166.6,17.9
368.5,175.9,184.5,154.1,153.8,167.1,15.6
368.75,175.9,186.1,152.4,155.2,167.4,16.3
369.0,177.1,183.4,153.5,150.8,166.2,16.5
369.25,177.6,184.2,152.4,152.3,166.6,16.7
369.5,177.5,185.9,151.8,154.1,167.3,17.0
369.75,176.3,182.7,150.6,149.8,164.8,17.1
370.0,174.2,182.8,150.5,151.7,164.8,16.2
370.25,175.4,183.8,149.9,148.3,164.4,17.9
370.5,176.5,181.9,151.3,152.1,165.4,16.1
370.75,178.5,178.7,148.8,152.0,164.5,16.3
371.0,174.2,183.7,147.6,152.5,164.5,17.3
371.25,173.7,181.3,153.1,149.3,164.3,15.6
371.5,175.1,179.6,147.6,150.2,163.1,16.5
371.75,173.4,179.4,146.8,149.2,162.2,16.6
