Time after Ignition,Eucalyptus_Flooring_R1,Eucalyptus_Flooring_R2,Eucalyptus_Flooring_R3,Mean,Std. Dev.
1082.75,52.95031311942917,58.177457176297615,61.226703740404865,57.451491345377214,4.185681571559353
1083.0,52.80693473272482,58.3152303113673,59.90059038600808,57.00758514336673,3.7232297197306834
1083.25,52.53172032804872,59.441831958154864,60.08165887302295,57.35173705307551,4.186498004585802
1083.5,52.9559677208234,58.76089158533844,60.958165781502146,57.558341695888,4.134415088987271
1083.75,52.369848090652816,58.664291788143224,60.34434098648721,57.12616028842775,4.203869719584687
1084.0,52.52444341895599,59.041143736908815,61.003055468858285,57.52288087490769,4.438530968888915
1084.25,52.59525166323996,58.082165421063635,61.02984592954854,57.23575433795071,4.280526124266001
1084.5,51.99949223884725,58.884121852156866,60.293055644103326,57.05888991170249,4.437837560861352
1084.75,52.197655146786914,58.04487484967709,61.69621583039459,57.31291527561954,4.791397226131985
1085.0,52.565924625341374,58.811010628798684,60.452748943304705,57.27656139914825,4.161297908632058
1085.25,51.432897497162486,57.849667398342916,60.22700745120266,56.503190782236025,4.549048464154797
1085.5,51.70652947445223,59.02122744443373,60.90793520040143,57.2118973730958,4.860218442999088
1085.75,51.8503013826462,57.7290840657473,61.05755676357286,56.87898073732212,4.662123407220192
1086.0,51.83833364532794,58.63894706669697,61.54975068687416,57.34234379963302,4.983852953572091
1086.25,52.60261063476627,59.24783057545924,60.88943349097256,57.57995823373269,4.387961585264624
1086.5,51.70402759948886,58.62056563473082,60.832515516096656,57.05236958343878,4.762011345259438
1086.75,51.53505146329466,58.46542518938263,60.722734427437494,56.90773702670493,4.787815145920924
1087.0,51.50131874407019,58.999949013209736,61.08450054923694,57.19525610217229,5.04004273345786
1087.25,51.366996507183785,58.844012207729136,60.27131157669242,56.82744009720178,4.7824291967563095
1087.5,51.33180561342664,58.520151373369536,60.08294376609135,56.644966917629176,4.667209262401214
1087.75,51.716570237809215,59.71610897392839,60.39293440030285,57.275204537346816,4.825798858369843
1088.0,51.40558924983911,58.990056907553594,60.36317011560406,56.919605424332254,4.824379830606176
1088.25,51.58505081778704,57.34598670017213,60.60056676668645,56.51053476154854,4.56545363710194
1088.5,52.158368348018094,58.85042607672663,60.44718901656638,57.15199448043703,4.397685690712152
1088.75,51.45899722151471,58.2939353806794,60.128674695938685,56.62720243271093,4.5688429517238145
1089.0,51.63894623008614,58.117826744793156,60.13028895772122,56.629020644200175,4.437131171535551
1089.25,51.33378382541231,58.58636139380212,59.971989303210016,56.630711507474814,4.639296641472991
1089.5,50.909256077361064,58.63207485831942,60.25188554937271,56.59773882835106,4.992501745111934
1089.75,51.21711864099702,59.030391011028186,60.75950308108745,57.00233757770422,5.0841937165034174
1090.0,50.733151360742234,59.0490023781161,60.40500755234315,56.72905376373384,5.236680411079419
1090.25,50.80812259545589,58.274706751233545,61.04352304894152,56.70878413187699,5.294331010445309
1090.5,50.64732265655399,57.79038400271844,59.32179134662051,55.91983266863098,4.629883744094269
1090.75,51.67311452822198,58.23660064517734,60.26615985045276,56.72529167461736,4.491452780654536
1091.0,51.24970892554989,58.627712472270346,61.141141231877995,57.00618754323275,5.1412173256229545
1091.25,51.22488950717936,58.46451595436139,60.80638790877812,56.83193112343963,4.99502530800163
1091.5,50.924057468931366,58.82197427084128,60.42419637115376,56.72340937030881,5.085876598157884
1091.75,51.06115266029399,57.74934159809569,60.46406770767227,56.42485398868732,4.839359814857792
1092.0,50.103941144639485,58.597176978284644,59.939257070166335,56.21345839769682,5.333380311051354
1092.25,50.71524972761928,57.675243000738135,60.01985122484498,56.136781317734126,4.83932335333126
1092.5,49.541542028299354,58.58346350870511,59.869755385291505,55.99825364076532,5.628541581338607
1092.75,50.6461146439746,57.2422226499413,59.36288508994945,55.750407461288454,4.5458394351073
1093.0,50.80513476452702,57.64135408876376,60.40396832727753,56.28348572685611,4.941382024044363
1093.25,50.390642288342086,58.26070789250178,60.56658772477509,56.40597930187298,5.3354924786740465
1093.5,51.20146618291059,57.62254183552855,58.823935720340884,55.88264791292668,4.098284227416809
1093.75,50.38557454012707,58.30023401679844,60.58767731189937,56.424495289608295,5.353458888509532
1094.0,50.40813064980721,57.82858210214486,59.56594959684314,55.93422078293173,4.863935194106796
1094.25,50.67917666966464,57.33263476791564,59.93783586168059,55.983215766420294,4.774556653729525
1094.5,50.5996400395723,57.478176807178265,59.28466485084756,55.787493899199376,4.5827088620831775
1094.75,50.76229506813668,58.00250304345623,60.4012997882109,56.38869929993461,5.018054891126299
1095.0,50.85320880953414,57.34942561531409,59.39012164671513,55.864252023854455,4.458029345460082
1095.25,50.5012145241056,56.9365401451389,59.47388813807165,55.637214269105385,4.62530039508661
1095.5,51.286974199925666,57.48743233750753,59.55120484750933,56.108537128314175,4.301208091637461
1095.75,50.67067831764409,57.48219870678304,59.77807446998163,55.97698383146959,4.736604272530252
1096.0,51.31196233345064,57.99206101208427,59.99055418402266,56.43152584318586,4.544880816614491
1096.25,50.679994302659054,58.16478349839577,59.77612895891191,56.2069689199889,4.853833007401253
1096.5,50.77642328712648,57.57938032079398,59.17989783797293,55.845233815297796,4.462067257289436
1096.75,51.371760937024376,57.12563677420034,59.06670592731722,55.85470121284732,4.001812402117576
1097.0,50.07297955317571,57.3150323334808,59.549173732218755,55.64572853962509,4.9537354992841625
1097.25,51.00520944490634,57.77868738553267,59.00528909853528,55.92972864299143,4.308631446273479
1097.5,50.88079535262845,58.78571760889143,59.183577690951836,56.28336355082391,4.682988416955452
1097.75,51.250056821061925,58.58900099145641,58.69018423557063,56.17641401602966,4.266650433481761
1098.0,51.480567512296005,57.937459242684454,59.25695072768114,56.22499249422054,4.161422923901973
1098.25,50.83475203547146,58.09352115023397,58.9798839340988,55.96938570660141,4.468753399851151
1098.5,50.80044466607995,57.8428320672535,59.57876701416413,56.07401458249919,4.648792561783969
1098.75,50.20482280294104,58.42510198026922,59.80066913137108,56.14353130486044,5.1888573163920215
1099.0,51.174283685851385,58.581324151788344,58.950503872955075,56.23537057019826,4.386915061271555
1099.25,50.83409040591737,58.57187318838425,59.67282279431348,56.3595954628717,4.816785972982382
1099.5,50.51927865533252,57.89984315029286,59.821888635558444,56.08033681372794,4.910966360366324
1099.75,51.307327318203114,57.618698499756164,60.493947044385884,56.473324287448385,4.699192171324486
1100.0,51.22359857775883,57.88453030584221,58.98406880165203,56.03073256175102,4.1992438701487
1100.25,51.00965139145812,58.342691829632976,58.976956436528546,56.10976655253989,4.428199847580517
1100.5,50.7319143551162,57.56952979746927,58.879717965821726,55.72705403946907,4.375238691633899
1100.75,51.14385809021633,57.89396040083765,59.39133522790565,56.143051239653204,4.393686601501832
1101.0,51.57805542419935,57.19689712752427,58.918598037043395,55.89785019625567,3.838819305460156
1101.25,50.39557278771292,56.519937774796595,58.93182486765349,55.28244514338767,4.400618240959553
1101.5,50.95384510630315,57.33126683780134,58.878240525115686,55.72111748974006,4.2004102633815315
1101.75,51.81656848394332,57.187300759759545,59.0827557515784,56.028874998427085,3.7690624876054435
1102.0,50.3274947613516,57.62537583319661,58.00268224657505,55.31851761370776,4.32646759689127
1102.25,51.44550059841925,56.827542220709496,59.511880549575466,55.928307789568066,4.10768649007156
1102.5,50.66331737624848,57.880677818751415,59.923089927934036,56.155695040977974,4.86492765773023
1102.75,50.8808959162221,56.69399916141823,58.46509458927016,55.3466632223035,3.9675562979860306
1103.0,51.0635212302102,57.21215158870464,58.794116841759546,55.68992988689146,4.083919233950369
1103.25,51.315943293460464,56.713170813819346,59.44522809780602,55.82478073502861,4.136815871731694
1103.5,50.51025642413017,56.46562329229566,59.04196058888416,55.339280101769994,4.37595483590185
1103.75,50.61221631680575,56.74023254924768,59.41254266652718,55.5883305108602,4.511828309558249
1104.0,50.98699846316253,56.54943198662189,59.693341542102466,55.74325733062896,4.408802630423064
1104.25,50.88492698046623,56.40224414552763,59.384342970454206,55.557171365482695,4.312264955379653
1104.5,50.246036602297885,56.05742644701797,58.89402266942588,55.065828572913915,4.4084425268178045
1104.75,51.34863808396531,55.47510467924108,59.31986858171655,55.38120378164098,3.9864447752348746
1105.0,49.97367965404088,56.20315823033775,59.07754320831835,55.08479369756566,4.653830392789075
1105.25,49.75893944177772,55.854234070095664,59.416962046948036,55.01004518627381,4.884039446418456
1105.5,50.3627420634469,56.45285287530015,59.51595900631735,55.44385131502147,4.659281941704782
1105.75,50.183858943473034,56.555705409413804,58.95951364839663,55.23302600042783,4.534880316968525
1106.0,51.430041498255505,54.936701022319966,59.2851313222495,55.21729128094165,3.9350549177461978
1106.25,50.302578115473075,56.091316533921805,59.9253837021815,55.43975945052546,4.844377340235758
1106.5,50.79168825629677,56.32758246910713,58.651408852189455,55.25689319253112,4.037769632681643
1106.75,50.955931922312175,55.54576305637026,58.79175622906684,55.097817069249764,3.9370709095868257
1107.0,50.99339927375439,55.99729676723482,59.35072596375059,55.4471406682466,4.205737884220932
1107.25,51.320412497868176,55.75199643639252,60.08574033994634,55.71938309140234,4.382754928978034
1107.5,50.78234074371033,56.61083158579518,58.7255028149995,55.372891714835,4.113736411800883
1107.75,50.74663868845867,56.63976635153349,59.310174374197764,55.565526471396645,4.381669698903498
1108.0,50.21833768289845,56.447548280061156,58.70354765623241,55.123144539730674,4.3949096718183585
1108.25,50.72361161623859,56.59831252161919,59.00997441741936,55.443966185092386,4.26208150047459
1108.5,50.0209268107393,55.33861261996735,58.88182873676823,54.74712272249163,4.45996535410172
1108.75,50.68591139860658,56.57254058871991,58.16646701744644,55.141639668257646,3.940213975759945
1109.0,50.393618379579856,56.04257937453041,58.55174569595413,54.995981150021464,4.17855073083982
1109.25,49.925472569842725,55.62105773637524,57.875214030557295,54.473914778925085,4.09713925155976
1109.5,50.52205213867591,56.14256533170456,57.91970227546425,54.86143991528158,3.86164066635347
1109.75,50.85684921041574,56.473097757482606,57.88886264229926,55.07293653673253,3.7192259691522924
1110.0,50.72100132257199,55.80580236615286,57.94853984267989,54.82511451046825,3.712228409948172
1110.25,51.04508915348936,56.85960849697227,58.33246363910253,55.41238709652138,3.8532186623436937
1110.5,50.105308763684924,56.11029948535655,57.66103536951473,54.625547872852074,3.9906912494750943
1110.75,50.46729904075097,57.33699404160965,57.41935686766198,55.074549983340866,3.990208872324285
1111.0,50.55150585904858,55.590122952596175,56.67493035903709,54.27218639022728,3.2675372206887605
1111.25,49.94108978093957,56.12820663691038,56.59980540357323,54.22303394047439,3.7157617911015577
1111.5,50.36820630678347,56.47702101061776,57.52886491559995,54.791364077667055,3.866501959097907
1111.75,50.488559322264976,56.55087682387299,57.62580395199063,54.88841336604287,3.848103921102223
1112.0,50.54513623764652,55.77683341800338,57.29946558384408,54.54047841316466,3.5428338237516472
1112.25,50.5101830038152,56.090956179987124,57.14377117324372,54.581636785682015,3.5650605571174614
1112.5,49.95908813631617,55.85323499046469,57.334285175204165,54.382202767328344,3.901452894978315
1112.75,50.98045159126778,55.761762114837644,57.49558993340986,54.74593454650509,3.374268237818502
1113.0,49.81069394103939,56.234751354852456,57.05974062187427,54.368395305922036,3.968580743951818
1113.25,50.94607379983526,56.53591725570432,57.36396246463472,54.94865117339143,3.490971775950933
1113.5,51.05008999427314,56.79024974929908,57.30501238605114,55.04845070987445,3.472234360191846
1113.75,51.572052464341155,56.21340293162141,56.95181501018995,54.9124234687175,2.9163113576233024
1114.0,50.692339512867555,56.8572423457881,57.155133878892975,54.90157191251621,3.6483438553764196
1114.25,50.69755153095719,56.00617490038498,57.29251215417205,54.66541286183807,3.495941724120265
1114.5,51.613748343358196,55.57465645228646,56.896265186263705,54.69488999396945,2.748952130317993
1114.75,50.641855146087444,56.37011366881536,56.58917544096332,54.53371475195538,3.372228552284676
1115.0,51.00858385176155,56.25327725704676,56.83394775126577,54.698602953358034,3.2088121296399215
1115.25,51.60183376417718,55.16697587423149,57.48957867759454,54.752796105334404,2.9656438933376212
1115.5,50.175208361498626,56.33499400268005,56.63782704586791,54.382676470015525,3.646918956619642
1115.75,50.16906575803843,56.54398217970882,57.21458363882275,54.64254385885667,3.888628462339479
1116.0,50.671562168894916,56.52395010076691,56.42421263851341,54.53990830272508,3.3504571701013086
1116.25,50.407887348011045,55.92146423522397,56.73639680629595,54.35524946317699,3.442713976651853
1116.5,49.82201854235198,55.55866735967406,56.74697270821064,54.0425528700789,3.703066284713404
1116.75,49.47712597690999,56.21714227080416,57.33226923611285,54.34217916127566,4.249992223783428
1117.0,49.59614350801127,56.20841232544761,57.4052674404868,54.403274424648565,4.205888286541435
1117.25,49.44790890790681,55.1041482576478,56.588430163862036,53.71349577647221,3.7679167578699198
1117.5,49.77622978374205,55.13226928236936,57.13378933736314,54.01409613449152,3.804097006879098
1117.75,49.44230215107486,54.27823982445949,57.175780303702716,53.632107426412354,3.9070175826514633
1118.0,49.14586249269297,55.93637289116631,57.18177665538559,54.08800401308162,4.325081472023965
1118.25,49.43456452451227,55.601976890041165,56.804539832821554,53.94702708245833,3.953894050235285
1118.5,49.68322513093356,55.04482370361436,56.217961582793876,53.64867013911393,3.4839099738036343
1118.75,49.924145775320476,55.06469334298791,56.61926391034977,53.86936767621938,3.5039626564400272
1119.0,49.06471729086889,54.50092071725754,56.51552905219039,53.36038902010561,3.85412225932415
1119.25,48.7291904888097,54.16069238966107,56.640802502409166,53.17689512695998,4.046516273784954
1119.5,49.45692496611955,55.049000281607,56.73399396071241,53.746639736146314,3.8093359697978415
1119.75,49.66238476487289,55.16957656882232,56.99038958580025,53.940783639831814,3.815411211211244
1120.0,49.77245065536412,54.13357473651628,57.24930837519855,53.71844458902632,3.7556757208494753
1120.25,49.48665441278765,54.138776620818085,57.00141347657698,53.542281503394236,3.792724056075505
1120.5,49.32841438761582,54.296000909993104,56.86306576127859,53.49582701962917,3.830528882775154
1120.75,49.51401699508624,53.788852769907635,57.12188970604315,53.47491982367901,3.813639628698097
1121.0,48.986291790686835,54.63415036819248,56.89992612187992,53.506789426919745,4.075488817416872
1121.25,50.69766460887801,54.37797221176481,56.86156402357451,53.97906694807244,3.1012510468640038
1121.5,48.84657013590788,54.28239771329126,57.91892632315298,53.682631390784046,4.5658188124663335
1121.75,49.666047300265056,54.58098690016181,57.33921452437229,53.86208290826639,3.8867712853280616
1122.0,49.63586065764416,54.57224928585446,57.639149245108555,53.94908639620238,4.037871474408156
1122.25,49.51025462067826,55.61206725362163,57.425018732120115,54.18244686880667,4.146532716433195
1122.5,49.44280957455041,55.06688430469097,57.539877572155625,54.01652381713234,4.149466279514625
1122.75,49.00215049935527,55.26471071096977,58.083826374972915,54.11689586176598,4.648367280398939
1123.0,49.30303768725028,54.94410741425111,57.70022777416371,53.982457625221706,4.280394616912616
1123.25,49.64510851843265,55.51803289331741,57.95007322150128,54.37107154441711,4.269631123610954
1123.5,49.615871390856846,55.15550884016194,57.34285221660428,54.03807748254102,3.982844184701809
1123.75,49.395188168840576,55.89238124453474,57.41986297644312,54.23581079660614,4.261105569996534
1124.0,49.604743871946106,54.777309036931236,56.38681359729975,53.5896221687257,3.5435952805830584
1124.25,48.52100621568439,55.2036697884839,57.5608883670964,53.76185479042156,4.6892419637221225
1124.5,48.35577084923391,55.958083936282655,56.811653274505304,53.70850268667396,4.655206627685464
1124.75,49.25339312535939,55.85249799041565,56.26670628070407,53.79086579882637,3.935020434988948
1125.0,49.184365484693195,56.61441004813406,56.809312850245334,54.202696127690864,4.347094271741153
1125.25,49.1038905141326,55.73044739343302,57.13697906242783,53.99043898999781,4.289912567781168
1125.5,48.74502014680699,55.75105838791649,56.380039465339706,53.625372666687724,4.238193581901233
1125.75,49.395779479592875,56.161997074895496,56.79594761997566,54.117908058154676,4.1017492680263175
1126.0,48.77222222752407,55.78249847853522,56.497367147567175,53.684029284542156,4.268740531763482
1126.25,48.46745559729863,56.21193563713829,55.846716512384575,53.50870258227383,4.369665276072371
1126.5,49.40351802807759,55.830744600286025,55.44028298098639,53.55818186978333,3.6033371750669363
1126.75,49.13213425738601,56.446780839021415,56.17208743182507,53.917000842744166,4.146091568784637
1127.0,48.64310414180422,56.0894856217834,56.97055950741016,53.901049756999264,4.574775061928719
1127.25,49.171350929204436,56.59489514075071,56.11015621344784,53.95880076113432,4.1531313339268285
1127.5,48.96492301082601,56.19379440989595,56.11665511056676,53.75845751042957,4.15150182067194
1127.75,49.22423685925981,56.28867321088655,56.29654386138331,53.93648464384322,4.080928187835248
1128.0,49.208183734696476,56.371783194223724,55.716579147885845,53.765515358935346,3.960337957239277
1128.25,48.81807214776075,56.812018499246015,55.87455470584336,53.834881784283375,4.369896313165213
1128.5,49.286428734471784,55.537926413832636,56.67570879927851,53.83335464919431,3.97863527414102
1128.75,48.81270767461209,55.55211259207912,56.362651198339016,53.57582382167674,4.144840139363692
1129.0,48.84127125310389,55.9846368711374,56.87162816061258,53.899178761617954,4.402670741767255
1129.25,49.02214478813584,56.24759020914734,55.6730595611245,53.647598186135895,4.01604727551632
1129.5,49.117002151631,55.78950877991851,56.42233982269874,53.77628358474942,4.047443191315733
1129.75,48.72029943814482,55.61416518773888,55.70701630262838,53.34716030950403,4.0072479926466
1130.0,48.60298841532439,55.57361088421161,56.05551044881779,53.41070324945127,4.170569294749172
1130.25,48.980327753527234,55.755518636394214,56.12315175090491,53.61966604694212,4.021987490940333
1130.5,49.3020294776187,55.42741746966143,56.96681996584668,53.89875563770894,4.054609544020088
1130.75,49.27333105664472,55.313726728261315,55.78311179053375,53.45672319181326,3.6305175804027767
1131.0,48.783603243400854,55.29973898146353,56.50442163678876,53.52925462055105,4.1537597812218285
1131.25,49.076930522149524,56.08927534537787,55.80286469626666,53.656356854598016,3.9684842088287406
1131.5,48.647701225598425,55.87700910395669,56.31919893774821,53.614636422434444,4.30717040520264
1131.75,48.70341308499344,55.19565361783369,56.78423519667062,53.561100633165914,4.281208251756442
1132.0,49.020806228214546,55.425318320014746,56.944232920319266,53.79678582284952,4.205265890170536
1132.25,49.26429261286598,55.080904734114235,57.46859323255266,53.93793019317763,4.2198851009796154
1132.5,49.087424020939935,56.35036056268453,56.520332181684644,53.986038921769705,4.243176115575449
1132.75,48.38221901491322,55.03290656828543,57.5131042711476,53.642743284782085,4.721512666162212
1133.0,48.78630350167659,55.62040338578071,56.61726685639308,53.674657914616795,4.262680007301076
1133.25,49.365958556290316,55.127924608248,57.35946968267743,53.95111761573858,4.124646779438566
1133.5,48.865423097307364,55.390429374032244,56.56512008343179,53.60699085159047,4.14811079191846
1133.75,48.72836823610994,55.799631955387525,57.173440242912875,53.900480144803446,4.531544273176115
1134.0,48.42193840258649,55.415883561475866,56.893718284001096,53.57718008268782,4.525305122526631
1134.25,48.457091264526255,56.02961160787039,57.34271817845095,53.94314035028253,4.796208204917811
1134.5,48.8681274218269,55.02086224502139,56.97659935631863,53.62186300772231,4.231397928295398
1134.75,49.10362847496068,54.0361329099131,56.38815392079532,53.175971768556366,3.7176586226519204
1135.0,48.71742510461112,55.78079008352201,56.730970795687064,53.74306199460673,4.378182323636854
1135.25,47.98601926655268,56.08051882416232,57.128949717642456,53.73182926945248,5.003553864671437
1135.5,48.6022797110252,54.72569763723521,57.154831052171325,53.49426946681058,4.407249155076398
1135.75,48.835363769524434,55.054081238882354,56.94904821813348,53.61283107551342,4.244510614659632
1136.0,48.63724384262959,55.47980846838922,56.87417968681638,53.6637439992784,4.408553690530194
1136.25,47.840499233837846,55.621459505946845,57.286091254179894,53.582683331321526,5.042049025084169
1136.5,48.82209784788221,55.12842805930325,56.596668250103306,53.515731385762926,4.130566444860692
1136.75,47.93104807150335,55.30796453878884,56.27461756701639,53.17121005910286,4.563778890509215
1137.0,48.8194694294486,54.8512230583851,57.633783964159505,53.76815881733106,4.505863545636
1137.25,48.10360510470303,56.1956875340131,56.57649429961348,53.625262312776535,4.785684610459025
1137.5,48.09724301613388,55.80656536310534,56.09994238716049,53.33458358879991,4.538041397467757
1137.75,48.136498980818075,54.58237658800916,57.05463501411293,53.257836860980056,4.60424713644335
1138.0,49.290837442027566,53.8026723815122,56.45374396343362,53.18241792899113,3.6215113071761205
1138.25,47.90153773501344,54.652980835523586,57.29050575344079,53.28167477465927,4.842369290666015
1138.5,48.80331754985369,56.07436456732427,57.39241380055551,54.090031972577826,4.625616227691711
1138.75,47.49077006203831,54.93734471265918,56.73664442417141,53.0549197329563,4.901957877546949
1139.0,48.27772202637086,54.584025774606914,56.97918094279942,53.28030958125907,4.494841905247788
1139.25,48.782011550846725,55.084271692711305,56.215415328101194,53.36056619055307,4.005276947047878
1139.5,47.52940373700834,54.88622027549492,56.45732319306864,52.95764906852397,4.766180507360487
1139.75,47.402260570882405,53.79091540219112,57.0071125549927,52.7334295093554,4.888967449198939
1140.0,48.566179763053576,55.17727726301248,57.40340657069668,53.71562119892091,4.596354343357703
1140.25,47.48553991723841,54.933270929041,56.846582726188196,53.088464524155874,4.94568131013074
1140.5,47.845345875398834,55.04644785276885,57.06391020230294,53.318567976823545,4.846097266005897
1140.75,47.186518936829,55.36521055945931,57.758796353506675,53.43684194993167,5.543664542922566
1141.0,47.35945479854217,54.83411187960356,56.752777912554684,52.98211486356681,4.962967810858463
1141.25,47.393237031017975,54.203833624559664,56.35763039714113,52.65156701757292,4.679448238844277
1141.5,47.345923993044025,54.31962389605762,56.37699101581836,52.68084630164,4.7333114090913595
1141.75,46.96112596367211,54.37859033582433,56.546259868324434,52.62865872260696,5.026469285764316
1142.0,47.4004668592256,54.47504818825514,56.886809153023975,52.92077473350158,4.930466205937389
1142.25,47.727120871364576,54.09547558944678,56.90379790882935,52.908798123213565,4.702021152561157
1142.5,47.45278206304607,54.81698379680896,56.63092845952502,52.966898106460015,4.860730975380692
1142.75,47.17469798727594,55.56628579917124,56.491272750821246,53.07741884575614,5.132785341803573
1143.0,47.709223116972055,54.76992426608251,56.921077091230664,53.13340815809508,4.819045770642026
1143.25,48.0577297842634,54.89447421097588,56.94749294866937,53.29989898130288,4.654457530381207
1143.5,48.11456463205041,54.8939612397869,56.489885688510206,53.1661371867825,4.4469689304401605
1143.75,47.46992077335756,54.22811251175396,56.454607777274035,52.71754702079519,4.67894285244467
1144.0,47.10121302339802,55.014687857991866,55.67533412951213,52.597078336967336,4.771007758607107
1144.25,47.9079434832329,53.89201651457484,56.94214383999416,52.91403461260063,4.5958166273218675
1144.5,47.613751010194214,54.01274425289865,56.15835145694672,52.59494890667986,4.445239805846307
1144.75,47.75436294087011,54.35949162437624,56.91901966454354,53.01095807659664,4.728809603146278
1145.0,47.753432380046476,53.74886645593908,56.07068618491822,52.52432834030126,4.291712701375845
1145.25,47.51350767416364,54.17523199332434,56.53748799248651,52.742075886658164,4.679584117838416
1145.5,47.066441563831,54.917814028446536,56.14544200403042,52.709899198769314,4.9257718349124495
1145.75,46.99197019414569,53.61082172579886,55.2443230564476,51.94903832546405,4.369951371949904
1146.0,47.7239803475035,53.56417643645083,55.504843785613005,52.2643335231891,4.050018846869093
1146.25,47.729909896119494,53.57741885650828,55.591921687658036,52.29975014676194,4.083764850168461
1146.5,47.70347457899514,52.61981457931572,55.86430257327855,52.06253057719647,4.108856590626336
1146.75,47.004114045102945,53.27659049759978,56.08554514234449,52.12208322834908,4.649490613986762
1147.0,47.11058069497406,53.66356030296765,56.882803375598115,52.552314791179946,4.979983330346301
1147.25,47.57166752887159,54.27130119128718,55.718047437341475,52.52033871916675,4.3462948113722115
1147.5,47.28523319285558,53.95120894286336,56.05561402330033,52.43068538633975,4.578633954818356
1147.75,47.65477381133167,54.98829285271858,55.67861675558367,52.77389447321131,4.4467048514466265
1148.0,47.60461692545107,54.256386357476835,56.77667072898936,52.87922467063908,4.738572936815539
1148.25,47.64080473503081,54.09784211122014,56.28513417887381,52.67459367504159,4.494478275254679
1148.5,47.42883263619624,53.67738289283149,55.915674128737926,52.340629885921885,4.3984998671130136
1148.75,47.11161775985514,54.39530984059316,56.108960459425646,52.53862935329132,4.777393718056342
1149.0,47.73494948113539,54.14798458133793,55.55650356248822,52.47981254165384,4.169085694414256
1149.25,47.27010204848677,54.35785317755066,56.496658627091115,52.70820461770952,4.829424588166405
1149.5,47.236827871533606,54.51457202521329,55.966853424779465,52.572751107175456,4.677749234234174
1149.75,48.07927113120169,54.67955996997845,56.53598207707622,53.098271059418785,4.444586141533621
1150.0,47.10887679081201,54.1712123168218,56.52757710153163,52.60255540305514,4.901376568946564
1150.25,46.906780540196316,53.99739283247893,56.39927628316562,52.43448321861362,4.93547198385393
1150.5,47.633746646498174,53.92632143148436,56.49507400488029,52.68504736095428,4.559205152954907
1150.75,47.278044910248944,53.69167787942625,56.445513852686126,52.47174554745377,4.703913038479924
1151.0,47.40128221596851,53.48424988616261,55.5725696345499,52.15270057889367,4.245262322581836
1151.25,47.537923881044534,53.67491034569971,56.06656982023462,52.42646801565962,4.399250683649753
1151.5,47.14206643583774,54.059675654002255,55.59859894648408,52.26678034544136,4.504341318827802
1151.75,47.53454994859727,53.61775963102959,55.51048630408313,52.22093196123666,4.167401569445239
1152.0,47.73509840313933,53.97824256382285,55.808995072860434,52.50744534660754,4.233129480533238
1152.25,47.51753997762542,53.404494065846166,55.810407394211914,52.244147145894495,4.266464136524704
1152.5,47.21893465964105,53.67348093129917,55.79899358380138,52.23046972491387,4.468340160711919
1152.75,46.957838232160626,53.24414021103209,56.05720628943366,52.08639491087546,4.6588523689269525
1153.0,47.713668158909975,53.94496863454498,56.581835676334464,52.74682415659647,4.553873232952865
1153.25,47.72644331691654,53.658670219901936,56.08576152236539,52.49029168639462,4.300393181228627
1153.5,47.34198935868024,53.745415557091256,56.47925315907541,52.52221935828229,4.689835193808896
1153.75,47.82564555050976,53.887732156045814,55.70390641939405,52.472428041983214,4.1254166918034185
1154.0,47.767849247110135,53.647809792363724,55.702638219461036,52.372765752978296,4.118194019921183
1154.25,46.98421240882905,53.25637329222578,56.06306701295414,52.10121757133633,4.648353341274582
1154.5,47.959757568608794,53.63808465703605,56.02256379948315,52.54013534170934,4.142020111422252
1154.75,47.56962705155478,52.64447123168999,55.71517546998477,51.97642458440985,4.11366071783436
1155.0,48.36912476314693,53.57530555481231,55.016085387116526,52.32017190169193,3.4967187118135588
1155.25,47.20557379708175,53.82275852657975,55.04241047962637,52.02358093442928,4.216845065127659
1155.5,47.68079307322851,53.5022204334442,55.650580722765135,52.27786474314595,4.123549919299016
1155.75,47.4224934409646,53.42231063262736,55.526776372280324,52.12386014862409,4.205274153044017
1156.0,48.16437601465372,53.94630775338124,55.69624680002925,52.60231018935474,3.9417022301259945
1156.25,47.24246141489529,54.06316611334862,55.98357064097551,52.42973272307314,4.593781242714582
1156.5,46.84911897062399,54.001373850018204,55.14398774305185,51.99816018789801,4.495649087732322
1156.75,47.16256860937595,52.974679771605544,54.82813729899681,51.65512855999277,3.9995183939913885
1157.0,47.33559516311788,53.46058235221475,54.592881982884684,51.796353166072436,3.904394586116543
1157.25,47.28493133006906,53.625756434321836,54.94485660850838,51.951848124299765,4.0951301066741665
1157.5,47.261023499113485,53.180112627577564,55.53275773102229,51.99129795257111,4.262083651157732
1157.75,46.63771578192095,52.87559232432811,54.75225108998523,51.42185306541143,4.248110072860891
1158.0,47.430468302987464,53.64074502921211,53.34154315024851,51.4709188274827,3.502329335137429
1158.25,47.848043045685024,53.118104259941646,54.063358972288945,51.676502092638536,3.349059662570055
1158.5,47.001195270173156,53.29263681602984,54.57535456584745,51.623062217350146,4.053712096890906
1158.75,47.5022851883579,53.789586001180524,54.26090650126631,51.85092589693491,3.773399364322594
1159.0,47.737877987887146,53.746160709986974,54.30997726484517,51.93133865423977,3.6425686743104726
1159.25,47.17278658383318,53.69856921727721,54.824425923863274,51.89859390832455,4.13120194157868
1159.5,47.13677395144724,53.48437462198273,54.65313942238424,51.75809599860474,4.0446218472587
