Time after Ignition,PC_R1,PC_R2,PC_R3,Mean,Std. Dev.
121.25,348.20790543172666,377.29306260515995,260.99210326335196,328.8310237667462,60.52335039677009
121.5,348.4875520106788,365.7884242011283,257.72974506932366,324.00190709371026,58.0416198876072
121.75,350.6444922617586,372.2577613413723,261.15524311143145,328.0191655715208,58.905614716583486
122.0,357.3064869002542,367.45472814881634,262.1484448146234,328.9698866212313,58.09109668395983
122.25,350.78137078775063,366.69703077320503,254.45452633996888,323.97764263364155,60.732403481014934
122.5,356.00344236348735,367.1068376192591,255.0662305905655,326.0588368577707,61.73154748594341
122.75,351.81335806409,378.24895063310055,259.4519888077108,329.8380991683004,62.372778817273414
123.0,346.37070866496265,365.3426727597341,255.72078016972833,322.4780538648084,58.58655177430391
123.25,350.29379703361536,360.16816208530366,251.50917505533374,320.6570447247509,60.08699261202485
123.5,349.43340144366425,367.1428399929105,256.0408110533329,324.2056841633025,59.692909947548046
123.75,357.3491542888332,368.8012223893003,253.50089048312907,326.5504223870875,63.5213590021893
124.0,345.5280258304139,364.1986299140131,253.19273299967224,320.97312958136644,59.43723146976509
124.25,352.3396208346182,371.32586534220246,256.3265385221631,326.6640082329946,61.64932363065345
124.5,351.96183884084115,365.63134554229964,254.53497012561655,324.04271816958584,60.582250964892644
124.75,354.22277953097125,361.8329656392573,254.7467375405125,323.600827570247,59.750673791328715
125.0,351.9733352261366,369.60064919912065,251.85631056993643,324.4767649983979,63.50573478452735
125.25,351.8295023178228,360.92008653998175,255.92319493375948,322.8909279305214,58.17359905850103
125.5,350.12954655304804,357.58124853283107,255.47737865897136,321.0627245816168,56.92064797104541
125.75,349.58071536611317,356.9122916879657,254.13302787245206,320.2086783088436,57.340489083063716
126.0,348.4943968804545,351.6530701452479,251.17509525750117,317.10752076106786,57.120993109241
126.25,354.13568980116753,354.1672071883397,252.57061793905365,320.2911716428536,58.64772198302647
126.5,349.96608281539733,347.3419303993018,253.18822104772033,316.8320780874731,55.132811901336005
126.75,356.7432987296754,346.04533864291426,254.1634574960453,318.9840316228783,56.39052854960374
127.0,355.2194852157229,351.28920535995024,248.38503225744861,318.2979076110406,60.57820878906324
127.25,347.73804339672483,353.37175532106556,251.06020439681635,317.39000103820223,57.51231276324506
127.5,354.6557202591713,350.3195033569236,254.74824049499915,319.9078213703647,56.47148775396138
127.75,340.9531283285406,345.4542494226892,254.52794549666004,313.6451077492966,51.24640648259608
128.0,357.8401720271615,346.45964936643816,250.18998161565614,318.1632676697519,59.140973840069286
128.25,352.9440602953835,350.7917719607663,252.25816769676572,318.66466665097187,57.51978280370213
128.5,354.96967395836896,347.8700585716592,251.15712316863156,317.9989518995532,57.99546263053861
128.75,337.2295239395572,352.42429760320243,252.5171561698929,314.05699257088423,53.83385444929548
129.0,349.8041779487908,343.570802232762,248.7465632016667,314.0405144610732,56.63204743344183
129.25,343.04783438784,342.2567336635872,246.49842783701018,310.60099862947914,55.515863919618496
129.5,347.2270350853608,343.6939957669427,250.24894577847172,313.7233255435917,54.99880231997221
129.75,349.66947407013384,337.3222355907936,253.69458036647592,313.5620966758011,52.213055898902475
130.0,350.11588174282446,345.75323887533483,248.68183568117072,314.8503187664433,57.345089402248036
130.25,340.85689915094184,337.0511491550292,250.69230214723265,309.53345015106794,50.99344523627306
130.5,343.3974659172014,344.2484641400686,245.23887660541016,310.9616022208934,56.919140420775
130.75,336.724355451759,330.71445927790177,252.5825515504853,306.6737887600487,46.9406664860127
131.0,343.6577157828391,341.3499709284494,250.54659400447025,311.85142690525294,53.10408010993981
131.25,338.75259724618354,339.043498550602,252.20500998724572,310.00036859467707,50.05246011250018
131.5,340.2562026858266,332.62161806621265,252.00817077522657,308.2953305090886,48.89534726083338
131.75,337.97947017778785,340.15623948534113,249.1545339343086,309.0967478658125,51.92288839627678
132.0,329.8676347983103,333.964548069093,252.16859092238454,305.3335912632626,46.087787108096784
132.25,337.5464884362781,333.09191416231096,253.98265850507377,308.2070203678876,47.0124650764306
132.5,335.3880200002039,331.39232123041535,247.86005896857472,304.8801333997313,49.42123094648393
132.75,332.55843809502676,332.7087224842971,244.9140468603249,303.39373581321627,50.64495198309113
133.0,326.4115082181612,330.31201419773913,250.4717302581374,302.39841755801257,45.01209978637349
133.25,332.1774505983582,328.46566334644274,246.86071649395078,302.50127681291724,48.22186543060398
133.5,329.98931032350237,326.70376338403594,246.8835198839861,301.1921978638415,47.0613756982579
133.75,326.2413817903471,327.4744770213723,248.60959779884206,300.77515220352046,45.18090227875925
134.0,329.8530700166328,326.3286445879057,244.80843374041822,300.3300494483189,48.115410751260534
134.25,327.4465679851603,323.5963781270049,245.94519721882358,298.99604777699625,45.983698733302646
134.5,325.7826899444658,329.81151113883703,251.56518165999103,302.38646091443127,44.058593586806694
134.75,323.3139964163351,328.98501471831145,250.83341771861674,301.04414295108774,43.57611511394016
135.0,319.5217245978752,324.70774153947985,243.25913410890294,295.82953341541935,45.60108392751851
135.25,325.7924165842467,321.75900205695086,244.70445835709435,297.41862566609734,45.69633119297892
135.5,325.77577906495145,323.32723288077386,243.23409564383394,297.44570252985307,46.96458863310975
135.75,321.1447607916125,321.2693659527857,249.5096736422805,297.30793346222623,41.39455414632252
136.0,322.30771748639427,321.5418430066403,244.55883200394874,296.13613083232775,44.66889249526584
136.25,322.52665982620096,318.4852669033015,245.28049767867878,295.4308081360604,43.47842503378126
136.5,319.78466106892307,317.97055390949873,242.50540315212066,293.42020604351416,44.10284130641196
136.75,320.8492606982292,317.8538646658202,245.30395941479003,294.6690282596131,42.77762985356175
137.0,325.0316528327177,313.0091015230145,242.3293075808811,293.45668731220445,44.68380191570332
137.25,321.5270424746446,313.0669837124632,240.67238142232335,291.7554692031437,44.441023182214636
137.5,315.72997985918164,315.06060937120776,247.3681182926742,292.71956917435455,39.27693454201384
137.75,316.6306750981371,313.9152012485151,242.44387439149617,290.9965835793828,42.069794706768086
138.0,316.39483168798824,316.13132723797753,243.05624045972746,291.86079979523106,42.26619355464026
138.25,309.81793652011487,310.4753412071599,239.66734657082742,286.6535414327007,40.69256597867827
138.5,315.0852973649976,311.4267189658665,243.00125997917908,289.8377587700144,40.60282641902636
138.75,310.4863783327974,311.7901993209612,245.27323821318498,289.18327195564785,38.032792229081295
139.0,311.22975122274045,310.5720139186165,242.04926356712642,287.9503429028278,39.75286112630226
139.25,310.8856263838102,313.22189463512535,242.318457615043,288.8086595446595,40.27863818363171
139.5,309.0256723527483,310.91212880387855,242.81604770812237,287.5846162882497,38.78218958517787
139.75,302.54955015407035,304.29740222167936,239.80007232092044,282.21567489889003,36.74338380241752
140.0,311.2888084047689,306.7970413969514,241.09458472010854,286.3934781739429,39.29422736000174
140.25,306.8213682497345,309.55949769800065,243.738573359743,286.7064797691594,37.23647504967597
140.5,308.055939680726,314.1225803903494,243.3503088768345,288.5096096493033,39.226558185349894
140.75,311.65240511538093,307.7248860576562,243.92801821711444,287.7684364633838,38.017667675609346
141.0,307.02800323397355,309.2137661802488,239.79819118834638,285.34665353418956,39.46126209927083
141.25,306.2373067101666,306.5147675214093,241.392365537339,284.714813256305,37.518596767434516
141.5,307.33807480903334,309.1199429185679,237.61483107169943,284.6909495997669,40.7788482579074
141.75,315.54226731094855,307.6280694303671,240.72681460895424,287.9657171167566,41.10102267133378
142.0,299.9711344543934,306.9082438061186,238.53519351562542,281.8048572587125,37.63281442928917
142.25,307.4029854242931,309.34632529016153,240.91116788078554,285.8868261984134,38.962180679301994
142.5,301.71712979394925,302.95432173520123,242.32817739200004,282.33320964038353,34.65089630688542
142.75,301.9098985970859,304.8092825448499,240.80100300882066,282.50672805025215,36.147299107163626
143.0,301.9718691973594,304.55145488099663,242.12826316107754,282.8838624131445,35.318942769725126
143.25,305.41802852962604,301.55832635149784,246.38454410916555,284.45363299676313,33.02523235005042
143.5,305.95440394296656,303.46337878191423,241.1467493303184,283.5215106850664,36.71874999904179
143.75,309.0265223586022,302.56108851363854,238.70206865806088,283.42989317676717,38.87009355961265
144.0,303.34396387814735,305.8846200168258,243.27375359713864,284.1674458307039,35.4377522110802
144.25,303.97102085000415,298.1502253282498,238.28140958007194,280.1342185861086,36.36225558733064
144.5,298.51467432964125,300.56217026105173,246.66661644018842,281.91448701029384,30.54271344678566
144.75,297.4363549440088,301.6509996185602,242.83748303903212,280.6416125338671,32.80708707855465
145.0,298.6482237441428,300.710204223483,241.84988383125972,280.4027705996285,33.40369365063232
145.25,303.2393433426936,296.3690561583581,244.41033389759144,281.3395777995477,32.165618335055235
145.5,302.83234979630964,296.5757256022783,242.31569243645492,280.5745892783476,33.280530753659484
145.75,294.89033993831714,294.41303729560946,247.2739335373216,278.85910359041605,27.35460070838826
146.0,296.87314118128074,298.30548479017875,245.29800646452375,280.15887747866105,30.19889315772563
146.25,301.0514142722471,295.15901062103273,240.49127445797865,278.9005664504195,33.393642938703856
146.5,298.14140213314033,293.1763947302508,241.06320731487125,277.46033472608747,31.618443786323784
146.75,301.79861780701776,298.8502890611405,238.67283571271497,279.7739141936244,35.6250915762872
147.0,298.7592943951973,297.1889240510499,241.05636374974455,279.00152739866394,32.87085485672526
147.25,297.0995122089674,295.58623831239834,238.34794909499138,277.01123320545236,33.491934150272336
147.5,295.76711441273625,293.18484360917427,238.24414640373283,275.7320348085478,32.491127456809295
147.75,295.9342410380273,294.3152322398624,235.8288348449017,275.35943604093046,34.24407424010374
148.0,297.2962613387458,291.50966537023874,238.85651595076718,275.8874808865839,32.20000692987428
148.25,295.01497796820416,290.4186923839022,237.41319945810713,274.28228993673787,32.012166981230884
148.5,292.774387764256,294.4502193642633,232.3191771001405,273.1812614095533,35.39752185492741
148.75,293.9693794514011,291.73809694234825,235.01750104550607,273.5749924797518,33.410399050074986
149.0,292.984843404875,289.95544007574665,233.78002031838605,272.2401012663359,33.34183094889623
149.25,293.1595646440035,286.6636161756175,235.7199254858522,271.8477021018244,31.455707256969646
149.5,289.60332888178,291.23894973242534,235.58918136407257,272.1438199927593,31.66780727879929
149.75,290.1896323074683,292.1202250261008,236.3935824807223,272.9011466047638,31.631210469480305
150.0,290.62966137896944,286.4311390256888,234.80358261865632,270.62146100777153,31.09014645688942
150.25,293.03219840887414,289.91927513571005,230.451755760974,271.1344097685194,35.266575190247615
150.5,287.9117718373697,284.53216209821875,235.0613150629384,269.1684163328423,29.58591232789434
150.75,286.3287110812448,281.79119968825194,232.27547118766293,266.79846065238655,29.98374315519077
151.0,287.51904324133744,289.22455638608614,234.4931627752029,270.4122541342088,31.118532047868005
151.25,288.352926855719,282.44997897812124,230.40202587189722,267.06831056857914,31.890806253605557
151.5,284.1773584716812,281.54682899534174,230.62535461386105,265.44984736029465,30.187561885920474
151.75,285.82762289404553,276.97590803139786,231.70838212679993,264.8373043507478,29.02985239012926
152.0,286.24131997745326,279.0069987929768,229.08017599878832,264.7761649230728,31.124533244886113
152.25,282.87282335151343,275.57541062880614,230.4420246421514,262.9634195408237,28.39971659590852
152.5,283.7135842662296,279.239382297992,231.88432933088515,264.94576529836894,28.71930591060945
152.75,283.06061426003345,274.55280943040526,234.62624693226752,264.0798902075687,25.85988229664404
153.0,286.79131644314856,283.3474656405937,231.02444726194625,267.05440978189614,31.250338821832187
153.25,282.66431453340874,274.3921734291381,230.4725631777523,262.50968371343305,28.051557867176353
153.5,280.97390447797,268.2203022456882,229.40390408105392,259.53270360157074,26.860231065376837
153.75,283.74876796546425,267.6934168487619,233.96299198221018,261.8017255988121,25.41042880201435
154.0,282.20072425138903,267.58025758332917,232.73049045241942,260.8371574290459,25.41511475085644
154.25,281.09860442203023,273.9712818606898,235.1989843480183,263.4229568769128,24.70109614383926
154.5,279.6364316604606,267.85042204551445,233.31981544027582,260.26888971541695,24.071081381529282
154.75,274.53744964447964,266.19423195481465,233.56549232297635,258.09905797409016,21.652348672197668
155.0,283.17364476580667,262.94921588713026,233.65465912675293,259.92583992656324,24.897551813971656
155.25,275.3635939778436,266.581039475444,231.17691119960597,257.70718155096455,23.391766705061766
155.5,275.2892294081084,264.3804567353936,228.4083711665828,256.0260191033616,24.53163648181952
155.75,277.72806260115664,265.40288975921874,233.29782983856953,258.809594066315,22.937198104933497
156.0,272.80949859137775,266.2535794738065,233.10760916741822,257.3902290775342,21.283308980123444
156.25,276.09349683502165,264.6844075457275,231.88697802427114,257.5549608016734,22.949419044902573
156.5,282.1903232670345,264.82917734215073,225.42040556117007,257.47996872345175,29.089758327863848
156.75,275.0163564855752,264.81485838381275,229.00375062091516,256.27832183010105,24.16493982743966
157.0,274.490830855248,263.69378621141846,229.53058384075163,255.9050669691394,23.470280430310567
157.25,272.14818688493364,265.0848460528317,228.2066117385222,255.1465482254292,23.596457983488666
157.5,270.08853152830113,260.11140955425867,227.84642483502137,252.68212197252706,22.07928055781396
157.75,274.80528733710156,269.3929367572485,227.2347444620622,257.1443228521374,26.043435723879632
158.0,269.61800025487884,257.8404212021133,227.25555752588957,251.57132632762725,21.865962164988407
158.25,270.8273936396791,258.76415968570365,225.7532581625514,251.78160382931136,23.334234227168118
158.5,266.145828800984,255.6352996353421,227.82736121889135,249.86949655173916,19.79923239317968
158.75,272.65345600373564,256.45282734469026,227.69613707843337,252.26747347561977,22.769014504252116
159.0,264.6091977085848,250.62846857570972,226.0084480938689,247.08203812605447,19.543217350405204
159.25,273.8903388190516,252.98028569828247,225.71036908070636,250.86033119934677,24.159843259117668
159.5,261.9564890441382,254.28459042782893,227.68217232693624,247.97441726630112,17.987381983049033
159.75,263.68702447416814,251.43912539618427,225.6564829394641,246.92754426993883,19.412529344465465
160.0,262.1797821043648,254.2112093432504,223.3333147785784,246.57476874206452,20.518246141298906
160.25,266.19373009429023,253.35398919350908,224.62692162039502,248.05821363606478,21.283416566484103
160.5,260.01189592756043,252.71726170333108,229.0700029676095,247.26638686616698,16.175110891554553
160.75,263.26438307299503,252.4574100818299,222.41846008718295,246.0467510806693,21.16411509519342
161.0,263.51249372446205,254.60257036834457,222.47457056904278,246.8632115539498,21.58589910962679
161.25,261.6830012599462,247.32075583596307,219.37700599927868,242.79358769839598,21.51326909742584
161.5,258.9284903154407,255.50929430776156,218.8935468139637,244.44377714572195,22.193094147485564
161.75,261.86001134002385,251.9405419622908,222.1194495251084,245.30666760914104,20.684155289528093
162.0,264.8877288085703,253.30723141440737,224.74461989371846,247.64652670556538,20.661558065352747
162.25,256.38147096173634,251.70201155166995,223.36633179430748,243.8166047692379,17.864338321205533
162.5,260.96963991407654,250.5319840045984,221.45722548444772,244.31961646770753,20.47566497881684
162.75,258.8354565559817,250.92537920357537,220.63134011333864,243.46405862429856,20.165368999371474
163.0,256.6049666618707,252.0219958243507,219.22548310899737,242.61748186507293,20.387253610468733
163.25,260.3625729328731,253.2880951571004,223.30635755448827,245.65234188148725,19.67280662759736
163.5,257.95546426096115,250.41173919027503,220.12125083580526,242.8294847623471,20.02435674453578
163.75,259.8257655003051,248.9008207113358,221.34770293866117,243.35809638343403,19.828809075579453
164.0,254.26225516320702,250.74446166297275,218.297334641482,241.1013504892206,19.827028820917853
164.25,253.32909969544087,244.58064835929454,215.55257315295896,237.82077373589811,19.774691352755404
164.5,256.3392110591808,247.6136619067375,220.55247508585893,241.50178268392574,18.659820969980952
164.75,257.49308967228836,250.8348814759479,218.49550304459868,242.27449139761165,20.860564455833853
165.0,256.2400246545481,249.74002254090192,217.8119975054208,241.26401490029028,20.568430829460386
165.25,253.56884826705385,250.69505930922918,218.71108032773924,240.9916626346741,19.348977406974313
165.5,257.4565135537256,250.58416573927877,218.13502376373128,242.05856768557854,21.001410820611536
165.75,252.0099303381516,248.18761035708775,215.84542419326618,238.68098829616852,19.86831078458184
166.0,254.41668575691725,246.97905096214353,216.94982814305672,239.44852162070583,19.83615408757492
166.25,255.11018312722024,249.01732811326096,221.8351781093249,241.98756311660205,17.71636776166121
166.5,257.4833494285144,248.10766781070922,217.69293139258647,241.0946495439367,20.801590342472327
166.75,253.86088260685258,250.8389947958416,215.62505383386647,240.10831041218685,21.256889259613843
167.0,255.89781361116536,247.3346255432472,217.07239296350477,240.10161070597243,20.398301396050726
167.25,253.30633451773036,244.4641646617616,218.8846646475512,238.88505460901436,17.87617662976059
167.5,251.86995148372208,248.98236465147818,215.4119515362933,238.75475589049782,20.266954032795372
167.75,257.46546862634926,246.53249078786897,215.82205325877206,239.9400042243301,21.590256371497112
168.0,254.8380506384434,247.27980309686282,214.5858594789811,238.90123773809577,21.39415787984707
168.25,249.26911228834197,250.2247586343913,212.1192451044341,237.2043720090558,21.72961133684656
168.5,250.2579194978722,250.85382281836925,213.76008654850983,238.29060962158374,21.246145459136912
168.75,249.0430382886147,246.65808649131338,212.20759657926916,235.96957378639908,20.612997583150875
169.0,249.84161535567574,248.48059262818833,212.74915386484753,237.02378728290387,21.03346063780156
169.25,251.49220801950983,250.06378675154374,210.09726670509798,237.21775382538385,23.497887416976198
169.5,253.81781399228103,245.51881397093194,206.5516757091478,235.29610122412024,25.236874786271343
169.75,254.33384776883017,247.19007551902087,208.13571129604364,236.5532115279649,24.868134430686986
170.0,248.09855277590725,246.43177387664483,210.7843446511929,235.10489043458165,21.07869180893796
170.25,250.8988000114682,245.7038778560195,208.93889603520995,235.18052463423257,22.873873911016332
170.5,252.46554795362982,247.6529797835678,214.38260116721133,238.16704296813631,20.738007544941826
170.75,251.93101030809962,246.81144390552143,210.01954863606827,236.25400094989644,22.863450225031546
171.0,251.06215985196292,249.64496163977185,209.49093745546122,236.73268631573197,23.602685724673528
171.25,247.81634149946242,248.32800869777145,209.58015457048765,235.24150158924053,22.224850931853258
171.5,249.02911972140691,247.59879229717845,205.26236617549228,233.96342606469253,24.86613335860082
171.75,251.3855913254401,250.58368715593963,211.48678521115644,237.81868789751206,22.80762124569421
172.0,249.98228585340973,249.7537738041211,206.3758386250961,235.37063276087565,25.11048824040155
172.25,248.19222139314388,255.61307693811634,207.2151210896765,237.00680647364558,26.065794880798943
172.5,248.2400882989834,257.454190178148,205.5800898926101,237.09145612324718,27.675793929911155
172.75,249.43983163570192,259.89130407152055,207.49926872130723,238.94346814284324,27.728353304247317
173.0,250.2182141059396,252.38452619815834,207.0802544544438,236.56099825284727,25.554039175843624
173.25,249.398851650691,259.01550636937606,206.87722534526637,238.4305277884445,27.745777756220928
173.5,247.39382825903272,257.2981617729533,202.96293789958887,235.88497597719163,28.938199649876058
173.75,255.4195846633085,257.92374991045494,208.0300564788998,240.45779701755444,28.111145089234302
174.0,246.44744665303378,253.81834941202067,203.78106430627327,234.6822867904426,27.01382451880348
174.25,251.28365361882356,258.44639246644954,207.78403506620373,239.1713603838256,27.417136062971515
174.5,244.46492010611806,256.3627571089908,204.68682238213046,235.17149986574645,27.0624518899673
174.75,250.1090213886487,261.65040837968405,201.5126052158904,237.75734499474106,31.91491461130139
175.0,248.02671416921527,256.97676442813383,204.83936417218314,236.6142809231774,27.879380387819857
175.25,246.35399364455344,261.37210233222277,209.53388236947347,239.08665944874988,26.672286590424086
175.5,244.3193044406531,261.52595423937316,205.2405879891247,237.02861555638367,28.84226450517643
175.75,245.2954313661135,260.8473904535029,203.8511712322967,236.6646643506377,29.462006989248323
176.0,247.85629174042583,264.8674393131567,203.56903953469947,238.76425686276062,31.64446677560551
176.25,248.61731100402173,259.410399417071,201.5857960357619,236.5378354856182,30.746649990709702
176.5,249.41965946738196,263.02867540781796,202.95140819242073,238.46658102254023,31.500745302003622
176.75,248.33609187474866,259.11880913344345,208.0242286561858,238.49304322145932,26.93191867710144
177.0,251.54749311260977,259.88099403168655,206.1698187132717,239.199435285856,28.90637451481966
177.25,248.29574444971044,262.43161334738676,202.1372065195053,237.6215214388675,31.53265214575879
177.5,243.61818994647018,259.73805918633826,204.52563945967074,235.9606295308264,28.39157439554651
177.75,246.9460871411739,262.03401640634297,202.9344352814851,237.30484627633396,30.706762550679432
178.0,246.8677586940932,259.5150037704114,203.90167610818236,236.76147952422897,29.1515559174984
178.25,246.50089923767072,256.9867536884711,202.81522682368492,235.43429324994224,28.731357552007232
178.5,243.34233977210454,262.3602847079172,206.2453882092796,237.31600422976712,28.538709541863156
178.75,253.45731241965757,264.32318050627475,205.3092335262935,241.0299088174086,31.408466291095824
179.0,247.11203047798318,258.3356593463297,203.3256173676228,236.25776906397857,29.06694725555877
179.25,249.70224548454627,256.7144505248207,205.19481944373652,237.20383848436782,27.941469715090783
179.5,247.39452137469854,262.4871378127939,205.70156719501398,238.52774212750214,29.412838833757647
179.75,250.65496032548307,257.9513485705558,206.862668028391,238.48965897480994,27.631670915805273
180.0,246.9491879779024,256.3236203477865,209.4732386950002,237.582015673563,24.790068636196253
180.25,246.4931680254108,255.54309511070878,214.57662461557928,238.87096258389963,21.52060496481293
180.5,247.96776877571995,254.48597965681824,207.38291535463554,236.61222126239124,25.522265008409594
180.75,248.01321177273968,250.4574142759227,209.47591441634165,235.98218015500137,22.987608053589984
181.0,245.77851855724833,256.6626321800608,207.56899970395875,236.6700501470893,25.78312112620958
181.25,244.16808682997004,252.7221701304719,210.46759993230876,235.78595229758358,22.339590644126485
181.5,245.01280319815123,254.630412024944,211.1343342074197,236.92584981017163,22.84789503874588
181.75,244.67144249796533,252.70299013492553,209.38220545767638,235.58554603018908,23.045340792240587
182.0,245.06429219334777,250.16453811104506,210.6476032638815,235.29214452275812,21.49460833559431
182.25,241.50741186909255,252.97297603873335,211.66047075916322,235.3802862223297,21.326908464122074
182.5,245.50875136488858,248.14511259360776,208.03944655999845,233.89777017283163,22.432727769524075
182.75,242.60452682519576,245.99226852125042,216.22611607280467,234.94097047308364,16.295813261924888
183.0,243.59336273535308,245.04018589413172,212.6240392424659,233.75252929065024,18.312103732241223
183.25,241.0104582358369,243.99275052087833,214.370662633503,233.12462379673943,16.309715242838823
183.5,241.55910965117727,246.64248081579692,217.30680528069303,235.1694652492224,15.676929911905521
183.75,242.05068674408807,242.81186950002567,213.90798188712915,232.92351271041431,16.472330107348647
184.0,245.58922990098588,243.44584737199662,212.0182231044303,233.6844334591376,18.794068891999245
184.25,238.86081658826683,241.35435690258842,217.28110612043875,232.49875987043131,13.237717894931297
184.5,238.310196359849,240.170980167564,212.71113300844456,230.39743651195252,15.345019641838585
184.75,238.5963875414589,237.83635041376513,209.56879825901171,228.6671787380786,16.54404777559803
185.0,240.58263859512792,238.48108784875765,214.94182226060948,231.33518290149834,14.235899469705998
185.25,236.09769540324527,239.16446674662814,214.84666712410686,230.0362764246601,13.243656770157497
185.5,241.8479925483391,237.3504241113936,214.43379717582314,231.2107379451853,14.702256175338064
185.75,232.42928223548748,234.99137436013876,213.5959061201926,227.00552090527296,11.683509983176458
186.0,233.8688622455737,234.14462807283888,218.54251710736327,228.8520024752586,8.92934085534918
186.25,235.74210485998955,235.183769788649,217.2016542759787,229.37584297487243,10.54685201233883
186.5,235.89836119180987,243.012774038154,215.92786033962227,231.6129985231954,14.041772944161783
186.75,236.13227354747224,235.22041174244117,215.00690863084174,228.7865313069184,11.942209754025965
187.0,231.60286130738106,234.02178900861452,216.305400046416,227.31001678747054,9.606716141276989
187.25,234.91802807105486,237.3957614827471,215.06813741292814,229.12730898891004,12.23846476348349
187.5,234.8209291193911,229.31370501460563,219.02824277536075,227.7209589697858,8.015913264419568
187.75,234.5939108545932,238.4243783766727,217.70233601012504,230.24020841379698,11.025733702003476
188.0,233.8388908251097,231.1940330873946,217.7960378289636,227.60965391382263,8.60111118454708
188.25,230.87653265739405,230.2352702970349,216.86294679875934,225.9915832510628,7.9121303681401445
188.5,237.59629185058762,231.7784322588184,216.86175545313492,228.74549318751363,10.694825359116807
188.75,232.9400700989947,230.15320075589128,219.70647417576785,227.59991501021796,6.9764938428343495
189.0,229.7482757336123,229.13520015144618,220.81853490795285,226.56733693100378,4.988036581916567
189.25,233.2066761719578,233.4934605724198,215.3687423449253,227.3562930297676,10.38251365948223
189.5,231.1716995997354,227.9791395882076,219.4457400693493,226.19885975243076,6.062308054472181
189.75,232.13771247884796,227.90292358445973,218.46462563878507,226.16842056736425,6.999621523426124
190.0,231.6806852314645,229.85307741393325,215.87868171875084,225.80414812138284,8.644142529251134
190.25,228.95349505151856,226.39591515283652,218.96022207346536,224.76987742594017,5.191278765433409
190.5,226.197557296713,222.88028373924433,219.7668038378046,222.94821495792064,3.2159148776310555
190.75,229.0466349090628,228.17653989461485,218.8334352222983,225.35220334199198,5.662156804813228
191.0,232.27129159461256,229.86762694258988,220.65408578872743,227.59766810864332,6.132242861705001
191.25,230.03115196467274,223.3701382416497,221.3940448400059,224.9317783487761,4.525366807108793
191.5,229.03641053695637,223.73365822462574,221.80583301993232,224.85863392717147,3.7442610159966283
191.75,228.63939159313693,225.2016160700351,224.84024423568633,226.22708396628613,2.0969188028121413
192.0,230.22322384033512,225.69856321010892,215.9765597434383,223.96611559796077,7.279621591750541
192.25,222.96669247287784,228.26705258689051,218.08156885434158,223.10510463803666,5.094152349714591
192.5,224.38649294730308,226.1186163609746,221.11469265202172,223.8732673200998,2.5411342997899338
192.75,226.2472938438532,226.0528507441886,219.4047140407877,223.90161954294317,3.895647744758105
193.0,219.76870831887445,223.3157917971123,220.71784254663214,221.2674475542063,1.836300506088239
193.25,224.2833676721063,223.8674183027022,220.5888345056536,222.9132068268207,2.0236806776348586
193.5,225.67175679591338,224.5692569447177,220.47855743129998,223.57319039064365,2.736136207366864
193.75,227.27895972421703,225.22810482479602,218.25238780918872,223.58648411940058,4.731906491001457
194.0,223.38787054433038,221.67000236921314,220.3076875948758,221.78852016947312,1.54350788862951
194.25,224.24709672827314,221.31873125736647,219.18703034801734,221.58428611121897,2.540464028175209
194.5,222.68505264160794,221.52840773549005,220.7304859300127,221.6479821023702,0.9827544349582769
194.75,219.60659775771546,224.20024301519393,219.71656004813636,221.17446694034857,2.6209756900167056
195.0,219.87170115209523,221.0321612913841,221.50378978474964,220.80255074274297,0.8399220673642268
195.25,223.16920068924466,222.9943302027744,215.05133617146595,220.4049556878283,4.637194881201539
195.5,219.34473278419011,223.96011513588903,222.25842270397996,221.85442354135304,2.334062993075784
195.75,218.83614662741837,224.74998291969067,217.89615841707405,220.49409598806105,3.715551727537719
196.0,217.50426881011654,222.77756479159052,217.57238855923242,219.28474072031315,3.0250661265046443
196.25,222.36132050276063,224.84572171211445,221.31403465259208,222.84035895582238,1.8139216496952921
196.5,218.2277096135477,222.73723696250806,217.54612638076225,219.503690985606,2.820993373682081
196.75,220.1321753778451,223.52814828723007,222.648925331177,222.1030829987507,1.7625594711159578
197.0,217.27726347173305,222.37251839845626,216.61400033722953,218.75459406913964,3.150716083034754
197.25,218.78151810025648,218.02140080709108,216.1353736014032,217.64609750291694,1.3624094849919084
197.5,217.16348990205807,220.9486892553289,221.69746490022928,219.93654801920545,2.4305461798547605
197.75,214.63516216211218,217.11969869624633,219.2194629934084,216.9914412839223,2.2948400817525045
198.0,215.2279510942496,217.38838482518707,222.06094847585743,218.22576146509803,3.492615500175523
198.25,219.51214451828272,221.63628836940384,220.7724732171636,220.64030203495005,1.068222210553454
198.5,213.69959740608,221.1544988747552,221.05777561373026,218.63729063152178,4.276441235272201
198.75,214.7355884681956,218.99455082660734,218.66500095942098,217.46504675140795,2.369516336425665
199.0,215.0501617522514,217.1156684343613,219.82396034893927,217.32993017851732,2.3941009443403485
199.25,215.07745144927526,216.03922311364474,222.1052803775357,217.74065164681858,3.8103463295804407
199.5,215.00122389073854,220.1003182822404,222.29849428652406,219.13334548650099,3.743503185263369
199.75,215.2173607718991,216.76667252977492,222.39110393022762,218.1250457439672,3.77485510545671
200.0,212.40217207245684,214.57723209144265,220.90379794611468,215.9610673700047,4.416521332741057
200.25,212.95683195213437,216.8683475075973,218.5882719758212,216.13781714518427,2.885920155323241
