Temp/C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.)/(mW/mg),Sensit./(uV/mW)
140.177,22.69563,-0.05741,0.3174,1.03347
140.277,22.70523,-0.05741,0.31562,1.03347
140.377,22.7148,-0.05741,0.31711,1.03346
140.477,22.7244,-0.05741,0.3181,1.03346
140.577,22.73397,-0.05741,0.31775,1.03346
140.677,22.74358,-0.05741,0.31736,1.03346
140.777,22.75319,-0.05741,0.3175,1.03346
140.877,22.7628,-0.05741,0.31814,1.03346
140.977,22.77238,-0.05741,0.31732,1.03346
141.077,22.78198,-0.05741,0.317,1.03346
141.177,22.79158,-0.05741,0.31645,1.03346
141.277,22.80115,-0.05741,0.3174,1.03346
141.377,22.81076,-0.05741,0.31805,1.03346
141.477,22.82033,-0.05741,0.31897,1.03346
141.577,22.82986,-0.05741002,0.31958,1.03345
141.677,22.8394,-0.0574101,0.31935,1.03345
141.777,22.84898,-0.0574091,0.31918,1.03345
141.877,22.85858,-0.05737564,0.31917,1.03345
141.977,22.86813,-0.05852774,0.3196,1.03345
142.077,22.87773,-0.0601242,0.31956,1.03345
142.177,22.88731,-0.0600569,0.31908,1.03345
142.277,22.8969,-0.06005058,0.31902,1.03345
142.377,22.9065,-0.06005005,0.32016,1.03344
142.477,22.91606,-0.06005,0.32044,1.03344
142.577,22.92562,-0.06005,0.32085,1.03344
142.677,22.93516,-0.06005,0.31981,1.03344
142.777,22.94471,-0.06005,0.32012,1.03344
142.877,22.95429,-0.06005,0.32064,1.03344
142.977,22.96383,-0.06005,0.32065,1.03344
143.077,22.97338,-0.06005,0.32109,1.03343
143.177,22.98292,-0.06005,0.3217,1.03343
143.277,22.99246,-0.06004999,0.32112,1.03343
143.377,23.00204,-0.0600499,0.32044,1.03343
143.477,23.0116,-0.06004872,0.32141,1.03343
143.577,23.02116,-0.06003467,0.32001,1.03342
143.677,23.03077,-0.06058372,0.32045,1.03342
143.777,23.04033,-0.06138654,0.32034,1.03342
143.877,23.04989,-0.06137051,0.32007,1.03342
143.977,23.05943,-0.06136828,0.31991,1.03342
144.077,23.06899,-0.06168052,0.32009,1.03341
144.177,23.07856,-0.06267369,0.3199,1.03341
144.277,23.08814,-0.06268797,0.32065,1.03341
144.377,23.09771,-0.06268978,0.32172,1.03341
144.477,23.10724,-0.06268998,0.32223,1.0334
144.577,23.11679,-0.06269,0.32265,1.0334
144.677,23.12634,-0.06269,0.32297,1.0334
144.777,23.13595,-0.06269,0.32211,1.0334
144.877,23.14553,-0.06269,0.32208,1.03339
144.977,23.15513,-0.06269,0.32096,1.03339
145.077,23.16473,-0.06269,0.32103,1.03339
145.177,23.17429,-0.06269,0.32174,1.03339
145.277,23.18387,-0.06269,0.32156,1.03338
145.377,23.19345,-0.06269,0.32186,1.03338
145.477,23.20301,-0.06269,0.32178,1.03338
145.577,23.21257,-0.06269,0.32212,1.03338
145.677,23.22215,-0.06269,0.3224,1.03337
145.777,23.2317,-0.06269,0.32232,1.03337
145.877,23.24122,-0.06269,0.32256,1.03337
145.977,23.25077,-0.06269,0.32426,1.03336
146.077,23.26031,-0.06269,0.32291,1.03336
146.177,23.26988,-0.06269,0.32285,1.03336
146.277,23.27941,-0.06269,0.32301,1.03335
146.377,23.28895,-0.06268999,0.32285,1.03335
146.477,23.29855,-0.06268991,0.32155,1.03335
146.577,23.30808,-0.06268811,0.32357,1.03334
146.677,23.3175,-0.06265892,0.32365,1.03334
146.777,23.32697,-0.06316896,0.3237,1.03334
146.877,23.33638,-0.06407312,0.32315,1.03333
146.977,23.3458,-0.06401454,0.32333,1.03333
147.077,23.35524,-0.06401028,0.32242,1.03333
147.177,23.36466,-0.06401001,0.32381,1.03332
147.277,23.37421,-0.06401,0.32374,1.03332
147.377,23.38378,-0.06401,0.32391,1.03332
147.477,23.39334,-0.06401,0.32362,1.03331
147.577,23.40293,-0.06401,0.32299,1.03331
147.677,23.41247,-0.06401,0.32343,1.03331
147.777,23.422,-0.06401,0.32393,1.0333
147.877,23.43152,-0.06401,0.32402,1.0333
147.977,23.44104,-0.06401,0.32439,1.03329
148.077,23.45054,-0.06401,0.32459,1.03329
148.177,23.46008,-0.06401,0.32463,1.03329
148.277,23.46967,-0.06401,0.32483,1.03328
148.377,23.47924,-0.06401,0.32466,1.03328
148.477,23.48882,-0.06401,0.32499,1.03327
148.577,23.49837,-0.06401,0.32524,1.03327
148.677,23.50792,-0.06401,0.32434,1.03327
148.777,23.51759,-0.06401,0.32519,1.03326
148.877,23.52727,-0.06401,0.32535,1.03326
148.977,23.53695,-0.06401,0.32525,1.03325
149.077,23.54664,-0.06400999,0.32507,1.03325
149.177,23.55635,-0.06400987,0.3256,1.03324
149.277,23.566,-0.06400839,0.32452,1.03324
149.377,23.57565,-0.06399131,0.32496,1.03323
149.477,23.58517,-0.06439546,0.32612,1.03323
149.577,23.59471,-0.06536338,0.3269,1.03323
149.677,23.60422,-0.06533027,0.3274,1.03322
149.777,23.61372,-0.0653298,0.32827,1.03322
149.877,23.62331,-0.06532997,0.32854,1.03321
149.977,23.63282,-0.06533,0.32758,1.03321
150.077,23.64242,-0.06532999,0.3274,1.0332
150.177,23.65201,-0.06532995,0.32676,1.0332
150.277,23.66155,-0.06532938,0.32765,1.03319
150.377,23.67105,-0.06532285,0.32735,1.03319
150.477,23.68054,-0.06589348,0.32748,1.03318
150.577,23.69003,-0.0674236,0.32757,1.03318
150.677,23.69957,-0.06794359,0.32724,1.03317
150.777,23.70908,-0.06795013,0.32705,1.03317
150.877,23.71856,-0.06795007,0.32792,1.03316
150.977,23.72808,-0.06795001,0.32847,1.03316
151.077,23.73758,-0.06795,0.3282,1.03315
151.177,23.74709,-0.06795,0.32894,1.03315
151.277,23.7566,-0.06795,0.32925,1.03314
151.377,23.76611,-0.06795,0.32936,1.03314
151.477,23.77564,-0.06795,0.32984,1.03313
151.577,23.78521,-0.06795,0.32998,1.03312
151.677,23.79475,-0.06795,0.33036,1.03312
151.777,23.80428,-0.06795,0.33014,1.03311
151.877,23.81384,-0.06795,0.32979,1.03311
151.977,23.82339,-0.06795,0.32997,1.0331
152.077,23.83289,-0.06795,0.32953,1.0331
152.177,23.84242,-0.06795,0.32959,1.03309
152.277,23.85195,-0.06795001,0.33045,1.03308
152.377,23.86147,-0.06795004,0.33064,1.03308
152.477,23.87106,-0.06795046,0.33014,1.03307
152.577,23.8806,-0.06795485,0.32997,1.03307
152.677,23.89013,-0.06799624,0.33107,1.03306
152.777,23.89968,-0.0686727,0.33123,1.03306
152.877,23.90919,-0.06926958,0.33107,1.03305
152.977,23.91871,-0.06926973,0.33143,1.03304
153.077,23.92821,-0.06924567,0.33118,1.03304
153.177,23.93771,-0.06979711,0.33177,1.03303
153.277,23.94725,-0.0706396,0.3316,1.03302
153.377,23.95676,-0.07059422,0.33095,1.03302
153.477,23.9663,-0.07059033,0.3307,1.03301
153.577,23.97581,-0.07059002,0.33061,1.03301
153.677,23.98532,-0.07059,0.33182,1.033
153.777,23.99484,-0.07059,0.33148,1.03299
153.877,24.00435,-0.07059,0.332,1.03299
153.977,24.01388,-0.07059,0.33148,1.03298
154.077,24.02341,-0.07059,0.33168,1.03297
154.177,24.03294,-0.07059,0.33098,1.03297
154.277,24.04252,-0.07059,0.33147,1.03296
154.377,24.05206,-0.07059,0.33175,1.03295
154.477,24.06159,-0.07059,0.33204,1.03295
154.577,24.07116,-0.07059,0.33223,1.03294
154.677,24.08066,-0.07059,0.33138,1.03293
154.777,24.09024,-0.07059,0.33227,1.03293
154.877,24.09974,-0.07059,0.33262,1.03292
154.977,24.10929,-0.07059,0.33329,1.03291
155.077,24.11888,-0.07059,0.33383,1.03291
155.177,24.12846,-0.07059,0.33416,1.0329
155.277,24.13805,-0.07059,0.3341,1.03289
155.377,24.14765,-0.07059,0.33358,1.03288
155.477,24.15725,-0.07059,0.33357,1.03288
155.577,24.16681,-0.07059,0.33367,1.03287
155.677,24.17637,-0.07058999,0.33354,1.03286
155.777,24.1859,-0.07058988,0.33402,1.03286
155.877,24.19543,-0.07058886,0.33395,1.03285
155.977,24.20499,-0.07058012,0.335,1.03284
156.077,24.21459,-0.07094443,0.33512,1.03283
156.177,24.22412,-0.07190606,0.33549,1.03283
156.277,24.23367,-0.0719069,0.3353,1.03282
156.377,24.2432,-0.07190954,0.33487,1.03281
156.477,24.25275,-0.07190995,0.33544,1.0328
156.577,24.26229,-0.07191,0.33548,1.0328
156.677,24.27185,-0.07191,0.33586,1.03279
156.777,24.28142,-0.07191,0.33599,1.03278
156.877,24.29095,-0.07191,0.33602,1.03277
156.977,24.30047,-0.07191,0.33615,1.03276
157.077,24.31006,-0.07191,0.33569,1.03276
157.177,24.31954,-0.07191,0.33598,1.03275
157.277,24.32908,-0.07191,0.33478,1.03274
157.377,24.33861,-0.07191,0.33548,1.03273
157.477,24.34815,-0.07191,0.33617,1.03272
157.577,24.35766,-0.07190998,0.33674,1.03272
157.677,24.36721,-0.07190967,0.33688,1.03271
157.777,24.37674,-0.0719056,0.33691,1.0327
157.877,24.38631,-0.07185623,0.33676,1.03269
157.977,24.39588,-0.07271724,0.33736,1.03268
158.077,24.40545,-0.07322264,0.33819,1.03268
158.177,24.41494,-0.07393999,0.33706,1.03267
158.277,24.42449,-0.07389175,0.33643,1.03266
158.377,24.43401,-0.07389017,0.33591,1.03265
158.477,24.44355,-0.07390099,0.33616,1.03264
158.577,24.45309,-0.07443078,0.33885,1.03263
158.677,24.46267,-0.07453868,0.33988,1.03262
158.777,24.47223,-0.07454885,0.33977,1.03262
158.877,24.48172,-0.07454861,0.33988,1.03261
158.977,24.49128,-0.0745343,0.33898,1.0326
159.077,24.50085,-0.0750955,0.33871,1.03259
159.177,24.5104,-0.07588719,0.3378,1.03258
159.277,24.51996,-0.07587095,0.33865,1.03257
159.377,24.52952,-0.07587004,0.33809,1.03256
159.477,24.53907,-0.07587,0.33811,1.03255
159.577,24.54863,-0.07587,0.33924,1.03255
159.677,24.55814,-0.07587,0.34006,1.03254
159.777,24.56766,-0.07587002,0.33932,1.03253
159.877,24.57708,-0.07587034,0.33966,1.03252
159.977,24.58652,-0.07587427,0.33989,1.03251
160.077,24.59595,-0.07593198,0.33978,1.0325
160.177,24.60537,-0.07697303,0.34042,1.03249
160.277,24.61486,-0.07717688,0.34025,1.03248
160.377,24.62445,-0.07717989,0.33957,1.03247
160.477,24.63399,-0.07718,0.34048,1.03246
160.577,24.64356,-0.07718,0.34015,1.03245
160.677,24.65313,-0.07718,0.34056,1.03244
160.777,24.66268,-0.07718,0.34093,1.03244
160.877,24.67221,-0.07718,0.34088,1.03243
160.977,24.68167,-0.07718,0.34047,1.03242
161.077,24.69112,-0.07718,0.34005,1.03241
161.177,24.70053,-0.07718,0.34083,1.0324
161.277,24.70997,-0.07718,0.34172,1.03239
161.377,24.71943,-0.07718,0.3422,1.03238
161.477,24.72891,-0.07717999,0.34308,1.03237
161.577,24.73845,-0.07717979,0.34258,1.03236
161.677,24.74799,-0.07717596,0.3421,1.03235
161.777,24.75754,-0.07711711,0.34266,1.03234
161.877,24.76707,-0.0780596,0.34193,1.03233
161.977,24.77672,-0.07852848,0.34183,1.03232
162.077,24.78641,-0.07850224,0.34299,1.03231
162.177,24.79604,-0.0785006,0.34241,1.0323
162.277,24.80573,-0.0785051,0.34314,1.03229
162.377,24.81533,-0.07855711,0.34419,1.03228
162.477,24.82483,-0.07924172,0.3438,1.03227
162.577,24.83439,-0.07980597,0.34365,1.03226
162.677,24.84391,-0.0798104,0.34435,1.03225
162.777,24.85343,-0.07981009,0.34435,1.03224
162.877,24.86292,-0.07981001,0.34536,1.03223
162.977,24.87247,-0.07981,0.34557,1.03222
163.077,24.88204,-0.07981,0.34508,1.03221
163.177,24.89168,-0.07981,0.3451,1.0322
163.277,24.90134,-0.07981,0.34432,1.03219
163.377,24.911,-0.07981,0.34455,1.03217
163.477,24.92059,-0.07981,0.3451,1.03216
163.577,24.93016,-0.07981,0.34469,1.03215
163.677,24.93975,-0.07981,0.34512,1.03214
163.777,24.94925,-0.07981,0.34405,1.03213
163.877,24.95877,-0.07981,0.34476,1.03212
163.977,24.9683,-0.07981,0.34479,1.03211
164.077,24.97782,-0.07981,0.34511,1.0321
164.177,24.98729,-0.07981,0.345,1.03209
164.277,24.99681,-0.07981,0.34493,1.03208
164.377,25.00631,-0.07981002,0.34525,1.03207
164.477,25.01587,-0.07981025,0.347,1.03206
164.577,25.02546,-0.0798126,0.34626,1.03204
164.677,25.03496,-0.0798328,0.34592,1.03203
164.777,25.04447,-0.08083411,0.34664,1.03202
164.877,25.054,-0.08113064,0.34753,1.03201
164.977,25.0635,-0.08111134,0.34766,1.032
165.077,25.07297,-0.08167666,0.34789,1.03199
165.177,25.08247,-0.08249406,0.34808,1.03198
165.277,25.09195,-0.08245397,0.34826,1.03197
165.377,25.10146,-0.08245032,0.34877,1.03195
165.477,25.11097,-0.08245003,0.34901,1.03194
165.577,25.1205,-0.08245,0.35038,1.03193
165.677,25.13003,-0.08245,0.35027,1.03192
165.777,25.13954,-0.08245001,0.35029,1.03191
165.877,25.14904,-0.08244998,0.35028,1.0319
165.977,25.15853,-0.08244867,0.35053,1.03189
166.077,25.16799,-0.08242251,0.3515,1.03187
166.177,25.1775,-0.08296332,0.35175,1.03186
166.277,25.18704,-0.08381265,0.35112,1.03185
166.377,25.19656,-0.08376433,0.35114,1.03184
166.477,25.20609,-0.08376033,0.35032,1.03183
166.577,25.2156,-0.08376002,0.3515,1.03181
166.677,25.22507,-0.08376,0.35225,1.0318
166.777,25.23461,-0.08376,0.35098,1.03179
166.877,25.24414,-0.08376,0.35069,1.03178
166.977,25.25368,-0.08376,0.35101,1.03177
167.077,25.26319,-0.08376,0.35209,1.03175
167.177,25.27272,-0.08376,0.35159,1.03174
167.277,25.28226,-0.08376,0.35096,1.03173
167.377,25.29181,-0.08376,0.35159,1.03172
167.477,25.30137,-0.08376,0.35181,1.03171
167.577,25.31085,-0.08376,0.35162,1.03169
167.677,25.32038,-0.08376,0.35148,1.03168
167.777,25.32988,-0.08376,0.35264,1.03167
167.877,25.33943,-0.08376,0.35307,1.03166
167.977,25.34895,-0.08376,0.35274,1.03164
168.077,25.3585,-0.08375999,0.35218,1.03163
168.177,25.36805,-0.08375973,0.35309,1.03162
168.277,25.37754,-0.08375562,0.3546,1.03161
168.377,25.38706,-0.08369865,0.35483,1.03159
168.477,25.39656,-0.08464447,0.35487,1.03158
168.577,25.40603,-0.08474557,0.35489,1.03157
168.677,25.41556,-0.08474965,0.35568,1.03155
168.777,25.42504,-0.08474958,0.35566,1.03154
168.877,25.43452,-0.08474792,0.35563,1.03153
168.977,25.44402,-0.08506253,0.35494,1.03152
169.077,25.45351,-0.08575517,0.35551,1.0315
169.177,25.463,-0.08574206,0.3553,1.03149
169.277,25.47249,-0.08574026,0.35701,1.03148
169.377,25.48193,-0.0857407,0.35642,1.03146
169.477,25.49134,-0.08574811,0.35717,1.03145
169.577,25.50083,-0.08584094,0.35726,1.03144
169.677,25.51035,-0.08606052,0.35605,1.03142
169.777,25.51985,-0.0860604,0.35531,1.03141
169.877,25.52937,-0.08640788,0.355,1.0314
169.977,25.53883,-0.08639887,0.3557,1.03138
170.077,25.54833,-0.0863998,0.35633,1.03137
170.177,25.55783,-0.08640032,0.35748,1.03136
170.277,25.56732,-0.08640513,0.35739,1.03134
170.377,25.57687,-0.08652063,0.35733,1.03133
170.477,25.58637,-0.08759237,0.35633,1.03132
170.577,25.59587,-0.08771489,0.35894,1.0313
170.677,25.60538,-0.08771967,0.3591,1.03129
170.777,25.61493,-0.08771998,0.35808,1.03128
170.877,25.62444,-0.08772,0.35869,1.03126
170.977,25.63398,-0.08771997,0.35813,1.03125
171.077,25.6435,-0.08771856,0.35918,1.03124
171.177,25.65299,-0.08769143,0.3587,1.03122
171.277,25.66254,-0.08821705,0.3582,1.03121
171.377,25.67207,-0.08980954,0.35727,1.03119
171.477,25.68163,-0.09038209,0.35849,1.03118
171.577,25.69123,-0.09036168,0.35832,1.03117
171.677,25.70071,-0.09036012,0.35846,1.03115
171.777,25.71015,-0.09036001,0.35925,1.03114
171.877,25.71969,-0.09036,0.35889,1.03112
171.977,25.72921,-0.09036,0.35944,1.03111
172.077,25.73875,-0.09036,0.35946,1.03109
172.177,25.74828,-0.09036,0.3602,1.03108
172.277,25.75778,-0.09036,0.36087,1.03107
172.377,25.76731,-0.09036003,0.36101,1.03105
172.477,25.77682,-0.09036036,0.36128,1.03104
172.577,25.78634,-0.09036438,0.35995,1.03102
172.677,25.79584,-0.09042074,0.3589,1.03101
172.777,25.80539,-0.09146318,0.35764,1.03099
172.877,25.81489,-0.09166659,0.35776,1.03098
172.977,25.82439,-0.09166991,0.35751,1.03096
173.077,25.83391,-0.09167001,0.35838,1.03095
173.177,25.84342,-0.09167,0.35751,1.03094
173.277,25.85297,-0.09167,0.35997,1.03092
173.377,25.86248,-0.09167,0.36019,1.03091
173.477,25.87197,-0.09167,0.3601,1.03089
173.577,25.88149,-0.09167,0.36098,1.03088
173.677,25.891,-0.09167,0.36125,1.03086
173.777,25.90052,-0.09167005,0.3608,1.03085
173.877,25.9101,-0.09167044,0.36081,1.03083
173.977,25.91963,-0.09167285,0.36081,1.03082
174.077,25.92913,-0.09166705,0.36082,1.0308
174.177,25.93865,-0.09263009,0.36148,1.03079
174.277,25.94813,-0.09300269,0.36129,1.03077
174.377,25.95762,-0.09299138,0.36122,1.03076
174.477,25.9671,-0.09299014,0.36036,1.03074
174.577,25.97651,-0.09299002,0.36089,1.03073
174.677,25.98596,-0.09299004,0.36093,1.03071
174.777,25.99545,-0.09299031,0.36116,1.0307
174.877,26.00493,-0.09299244,0.36291,1.03068
174.977,26.01432,-0.09299586,0.36323,1.03066
175.077,26.02375,-0.09359624,0.36321,1.03065
175.177,26.03317,-0.09433887,0.36377,1.03063
175.277,26.04263,-0.09475407,0.36384,1.03062
175.377,26.0521,-0.09550211,0.36304,1.0306
175.477,26.06157,-0.09561208,0.36182,1.03059
175.577,26.07109,-0.09561947,0.3619,1.03057
175.677,26.08056,-0.09562064,0.36231,1.03056
175.777,26.09003,-0.09562561,0.36194,1.03054
175.877,26.09949,-0.09564681,0.3624,1.03052
175.977,26.10892,-0.09659544,0.36328,1.03051
176.077,26.11845,-0.09694842,0.36376,1.03049
176.177,26.12793,-0.09694113,0.36477,1.03048
176.277,26.13741,-0.09694012,0.36454,1.03046
176.377,26.14684,-0.09694001,0.3647,1.03044
176.477,26.15626,-0.09694,0.36479,1.03043
176.577,26.16574,-0.09694,0.36525,1.03041
176.677,26.17533,-0.09694,0.36505,1.0304
176.777,26.18485,-0.09694001,0.36544,1.03038
176.877,26.19436,-0.09694003,0.36623,1.03036
176.977,26.20382,-0.09693948,0.36541,1.03035
177.077,26.21331,-0.09692536,0.36391,1.03033
177.177,26.22292,-0.09776609,0.36371,1.03031
177.277,26.2325,-0.09826302,0.36487,1.0303
177.377,26.24206,-0.09825117,0.36544,1.03028
177.477,26.2516,-0.09825008,0.36494,1.03027
177.577,26.26106,-0.09824975,0.3643,1.03025
177.677,26.27054,-0.09824741,0.36581,1.03023
177.777,26.28004,-0.09822817,0.36665,1.03022
177.877,26.28954,-0.09894765,0.36591,1.0302
177.977,26.29906,-0.09988314,0.36539,1.03018
178.077,26.30859,-0.10087,0.3651,1.03017
178.177,26.31809,-0.10089,0.36407,1.03015
178.277,26.32762,-0.10089,0.36499,1.03013
178.377,26.33713,-0.10089,0.36565,1.03012
178.477,26.34659,-0.10089,0.36567,1.0301
178.577,26.35621,-0.10089,0.36591,1.03008
178.677,26.36575,-0.10089,0.36616,1.03006
178.777,26.37525,-0.10089,0.36748,1.03005
178.877,26.38472,-0.10089,0.36836,1.03003
178.977,26.39425,-0.10089,0.36708,1.03001
179.077,26.40375,-0.10089,0.36694,1.03
179.177,26.4133,-0.10089,0.36673,1.02998
179.277,26.42283,-0.1009,0.36658,1.02996
179.377,26.43236,-0.10109,0.36678,1.02995
179.477,26.44185,-0.10193,0.36652,1.02993
179.577,26.45136,-0.10219,0.36701,1.02991
179.677,26.46082,-0.10221,0.36651,1.02989
179.777,26.47032,-0.10221,0.3666,1.02988
179.877,26.4798,-0.10221,0.36805,1.02986
179.977,26.48932,-0.10221,0.36787,1.02984
180.077,26.49888,-0.10219,0.36771,1.02982
180.177,26.50834,-0.10315,0.36761,1.02981
180.277,26.51786,-0.10355,0.36853,1.02979
180.377,26.52735,-0.10353,0.3693,1.02977
180.477,26.53685,-0.10353,0.36992,1.02975
180.577,26.54641,-0.10353,0.37012,1.02974
180.677,26.55591,-0.10353,0.36969,1.02972
180.777,26.5654,-0.10353,0.36931,1.0297
180.877,26.57494,-0.10352,0.36929,1.02968
180.977,26.58444,-0.10388,0.37049,1.02966
181.077,26.59398,-0.10483,0.37101,1.02965
181.177,26.60349,-0.10484,0.3714,1.02963
181.277,26.61301,-0.10484,0.37216,1.02961
181.377,26.62253,-0.10484,0.37149,1.02959
181.477,26.63201,-0.10484,0.37002,1.02957
181.577,26.6415,-0.10484,0.37059,1.02956
181.677,26.65099,-0.10485,0.37166,1.02954
181.777,26.66048,-0.10494,0.37225,1.02952
181.877,26.66998,-0.10663,0.37176,1.0295
181.977,26.67949,-0.10749,0.37201,1.02948
182.077,26.68899,-0.10748,0.37182,1.02946
182.177,26.69847,-0.10748,0.37271,1.02945
182.277,26.70794,-0.10748,0.37332,1.02943
182.377,26.71747,-0.10748,0.37433,1.02941
182.477,26.72694,-0.10745,0.37368,1.02939
182.577,26.73642,-0.10793,0.37348,1.02937
182.677,26.74587,-0.10886,0.37276,1.02935
182.777,26.75535,-0.1088,0.37314,1.02934
182.877,26.76484,-0.1088,0.37237,1.02932
182.977,26.77429,-0.1088,0.37244,1.0293
183.077,26.78375,-0.1088,0.37348,1.02928
183.177,26.79321,-0.10881,0.37425,1.02926
183.277,26.80268,-0.10903,0.37439,1.02924
183.377,26.81214,-0.10988,0.37428,1.02922
183.477,26.8216,-0.1101,0.37335,1.0292
183.577,26.83105,-0.11012,0.373,1.02918
183.677,26.84051,-0.11012,0.37333,1.02917
183.777,26.84995,-0.11012,0.37415,1.02915
183.877,26.8594,-0.11012,0.3747,1.02913
183.977,26.86886,-0.11012,0.37506,1.02911
184.077,26.87831,-0.11012,0.37489,1.02909
184.177,26.88776,-0.11012,0.37448,1.02907
184.277,26.89715,-0.11026,0.37502,1.02905
184.377,26.9066,-0.11132,0.37579,1.02903
184.477,26.91607,-0.11142,0.37656,1.02901
184.577,26.9255,-0.11143,0.37676,1.02899
184.677,26.93497,-0.11143,0.37612,1.02897
184.777,26.94444,-0.11143,0.37716,1.02895
184.877,26.9539,-0.11174,0.37805,1.02893
184.977,26.96335,-0.11267,0.37694,1.02892
185.077,26.97282,-0.11274,0.37761,1.0289
185.177,26.98228,-0.11275,0.37798,1.02888
185.277,26.99176,-0.11276,0.37693,1.02886
185.377,27.0012,-0.11287,0.37615,1.02884
185.477,27.01068,-0.11361,0.37543,1.02882
185.577,27.02011,-0.11406,0.37617,1.0288
185.677,27.0296,-0.11407,0.37722,1.02878
185.777,27.03905,-0.11407,0.37844,1.02876
185.877,27.04857,-0.11407,0.37825,1.02874
185.977,27.05811,-0.11431,0.37849,1.02872
186.077,27.06758,-0.11578,0.37806,1.0287
186.177,27.07709,-0.11659,0.37789,1.02868
186.277,27.08661,-0.1167,0.37734,1.02866
186.377,27.09616,-0.11671,0.37636,1.02864
186.477,27.10568,-0.11671,0.37656,1.02862
186.577,27.11516,-0.11671,0.3779,1.0286
186.677,27.12467,-0.11671,0.37836,1.02858
186.777,27.13417,-0.11671,0.3787,1.02856
186.877,27.14364,-0.11671,0.37857,1.02854
186.977,27.15312,-0.1167,0.37853,1.02852
187.077,27.1626,-0.11749,0.37902,1.0285
187.177,27.17212,-0.11804,0.38076,1.02848
187.277,27.1816,-0.11802,0.38067,1.02846
187.377,27.19105,-0.11802,0.37987,1.02844
187.477,27.20051,-0.11802,0.3798,1.02841
187.577,27.21002,-0.11801,0.38021,1.02839
187.677,27.21951,-0.11839,0.38078,1.02837
187.777,27.229,-0.11934,0.38113,1.02835
187.877,27.23847,-0.11934,0.38116,1.02833
187.977,27.24796,-0.11934,0.38039,1.02831
188.077,27.25744,-0.11931,0.37981,1.02829
188.177,27.2669,-0.11982,0.38009,1.02827
188.277,27.27641,-0.12072,0.38036,1.02825
188.377,27.2859,-0.12066,0.3812,1.02823
188.477,27.29534,-0.12066,0.381,1.02821
188.577,27.30485,-0.12068,0.38173,1.02819
188.677,27.31434,-0.12167,0.38175,1.02817
188.777,27.32384,-0.12197,0.38229,1.02814
188.877,27.33325,-0.12197,0.38213,1.02812
188.977,27.34273,-0.12197,0.38207,1.0281
189.077,27.35223,-0.12194,0.38157,1.02808
189.177,27.36173,-0.12246,0.38131,1.02806
189.277,27.37122,-0.12296,0.38161,1.02804
189.377,27.38069,-0.12348,0.38213,1.02802
189.477,27.39017,-0.12429,0.38241,1.028
189.577,27.39968,-0.12427,0.38293,1.02797
189.677,27.40917,-0.12427,0.3831,1.02795
189.777,27.41863,-0.12427,0.38277,1.02793
189.877,27.42811,-0.12427,0.38298,1.02791
189.977,27.43759,-0.12427,0.38418,1.02789
190.077,27.4471,-0.12427,0.38486,1.02787
190.177,27.45657,-0.12427,0.38537,1.02785
190.277,27.46604,-0.12427,0.38504,1.02782
190.377,27.47548,-0.12424,0.38441,1.0278
190.477,27.48495,-0.12501,0.38419,1.02778
190.577,27.49438,-0.1256,0.38335,1.02776
190.677,27.50387,-0.12559,0.38404,1.02774
190.777,27.51332,-0.12559,0.38482,1.02772
190.877,27.5228,-0.12557,0.38522,1.02769
190.977,27.5323,-0.12634,0.3857,1.02767
191.077,27.54186,-0.12693,0.385,1.02765
191.177,27.55133,-0.12691,0.38402,1.02763
191.277,27.56085,-0.12692,0.3844,1.02761
191.377,27.57032,-0.12697,0.38507,1.02758
191.477,27.57984,-0.12765,0.38512,1.02756
191.577,27.58935,-0.12822,0.38507,1.02754
191.677,27.59884,-0.12822,0.38525,1.02752
191.777,27.60835,-0.1282,0.38574,1.0275
191.877,27.61783,-0.12873,0.38559,1.02747
191.977,27.62733,-0.12982,0.38676,1.02745
192.077,27.63681,-0.12977,0.3869,1.02743
192.177,27.64631,-0.12976,0.38748,1.02741
192.277,27.65578,-0.12979,0.38783,1.02738
192.377,27.66526,-0.13122,0.38744,1.02736
192.477,27.67479,-0.13141,0.38696,1.02734
192.577,27.68431,-0.13141,0.38717,1.02732
192.677,27.69384,-0.13141,0.38807,1.02729
192.777,27.70332,-0.13141,0.38842,1.02727
192.877,27.71286,-0.13143,0.38837,1.02725
192.977,27.72237,-0.13198,0.38886,1.02723
193.077,27.73187,-0.13382,0.3894,1.0272
193.177,27.74134,-0.13404,0.39053,1.02718
193.277,27.75084,-0.13405,0.3902,1.02716
193.377,27.76023,-0.13405,0.38941,1.02713
193.477,27.76961,-0.13405,0.3894,1.02711
193.577,27.77898,-0.13405,0.38908,1.02709
193.677,27.78835,-0.13405,0.38968,1.02707
193.777,27.79782,-0.13405,0.38962,1.02704
193.877,27.80734,-0.13421,0.39069,1.02702
193.977,27.81686,-0.13526,0.39049,1.027
194.077,27.82638,-0.13535,0.39036,1.02697
194.177,27.8359,-0.13536,0.39118,1.02695
194.277,27.84541,-0.13533,0.39157,1.02693
194.377,27.8549,-0.13609,0.39166,1.0269
194.477,27.86436,-0.13669,0.39077,1.02688
194.577,27.87383,-0.13668,0.39077,1.02686
194.677,27.88331,-0.13667,0.39196,1.02683
194.777,27.89279,-0.13749,0.39294,1.02681
194.877,27.9022,-0.13813,0.39243,1.02679
194.977,27.91163,-0.13812,0.39229,1.02676
