Temp/C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.)/(mW/mg),Sensit./(uV/mW)
348.296,42.49505,-1.50022,0.41319,0.9518
348.396,42.5046,-1.5038,0.41126,0.95173
348.496,42.51413,-1.50777,0.41,0.95166
348.596,42.52366,-1.512,0.40795,0.95159
348.696,42.53322,-1.515,0.40648,0.95152
348.796,42.54288,-1.51913,0.40548,0.95145
348.896,42.55253,-1.52293,0.40303,0.95138
348.996,42.56216,-1.5268,0.40057,0.95131
349.096,42.57178,-1.53014,0.39989,0.95124
349.196,42.58143,-1.53459,0.40098,0.95118
349.296,42.59108,-1.53797,0.39666,0.95111
349.396,42.60062,-1.5414,0.39308,0.95104
349.496,42.61018,-1.54524,0.39299,0.95097
349.596,42.61971,-1.54961,0.39265,0.9509
349.696,42.6292,-1.55264,0.39121,0.95083
349.796,42.63872,-1.55613,0.38934,0.95076
349.896,42.64826,-1.56064,0.38809,0.95069
349.996,42.65775,-1.56457,0.38557,0.95062
350.096,42.66729,-1.56754,0.3844,0.95055
350.196,42.67684,-1.57121,0.38197,0.95048
350.296,42.68637,-1.57583,0.37939,0.95041
350.396,42.69588,-1.57938,0.37816,0.95034
350.496,42.70539,-1.58286,0.37662,0.95027
350.596,42.71494,-1.58722,0.37416,0.9502
350.696,42.72448,-1.59201,0.37281,0.95013
350.796,42.73403,-1.59508,0.37229,0.95006
350.896,42.74353,-1.59898,0.37082,0.94999
350.996,42.75304,-1.60275,0.36887,0.94992
351.096,42.76258,-1.60682,0.36515,0.94985
351.196,42.77211,-1.61006,0.36223,0.94978
351.296,42.78163,-1.61465,0.36063,0.94971
351.396,42.79115,-1.61828,0.35973,0.94964
351.496,42.80065,-1.62191,0.35732,0.94957
351.596,42.81021,-1.62583,0.35586,0.9495
351.696,42.81974,-1.6303,0.35511,0.94943
351.796,42.82927,-1.63326,0.35157,0.94936
351.896,42.83882,-1.63674,0.35037,0.94929
351.996,42.84833,-1.64121,0.34929,0.94922
352.096,42.85789,-1.64539,0.34703,0.94915
352.196,42.86743,-1.64836,0.34387,0.94908
352.296,42.87695,-1.65215,0.34123,0.94901
352.396,42.88648,-1.65663,0.34015,0.94894
352.496,42.89604,-1.65962,0.33849,0.94887
352.596,42.90559,-1.66271,0.33765,0.9488
352.696,42.91513,-1.66654,0.33532,0.94873
352.796,42.92466,-1.67117,0.33321,0.94866
352.896,42.93422,-1.67426,0.33113,0.94859
352.996,42.94373,-1.67797,0.32837,0.94852
353.096,42.95328,-1.68181,0.32582,0.94845
353.196,42.96282,-1.68578,0.32387,0.94838
353.296,42.97235,-1.68889,0.32373,0.94831
353.396,42.98189,-1.69321,0.32144,0.94824
353.496,42.9914,-1.69673,0.319,0.94817
353.596,43.00099,-1.70055,0.31663,0.9481
353.696,43.01055,-1.70444,0.31431,0.94803
353.796,43.02007,-1.70923,0.31292,0.94796
353.896,43.02965,-1.71235,0.31138,0.94789
353.996,43.03921,-1.71581,0.3087,0.94782
354.096,43.04873,-1.71992,0.3071,0.94775
354.196,43.05828,-1.72412,0.30477,0.94768
354.296,43.0678,-1.72714,0.30296,0.94761
354.396,43.07736,-1.7309,0.29994,0.94754
354.496,43.08693,-1.73562,0.29787,0.94747
354.596,43.09647,-1.73925,0.29514,0.94739
354.696,43.106,-1.74241,0.29283,0.94732
354.796,43.11557,-1.74636,0.29181,0.94725
354.896,43.12511,-1.75075,0.29007,0.94718
354.996,43.13463,-1.75368,0.28719,0.94711
355.096,43.14419,-1.75728,0.28454,0.94704
355.196,43.15375,-1.7612,0.28306,0.94697
355.296,43.1633,-1.76532,0.28151,0.9469
355.396,43.17284,-1.76829,0.27936,0.94683
355.496,43.18238,-1.77222,0.27782,0.94676
355.596,43.19192,-1.77536,0.2754,0.94669
355.696,43.20144,-1.77873,0.27328,0.94662
355.796,43.21096,-1.782,0.27152,0.94655
355.896,43.22046,-1.78632,0.26955,0.94648
355.996,43.22997,-1.78934,0.26722,0.94641
356.096,43.23947,-1.79211,0.26709,0.94633
356.196,43.24899,-1.79612,0.26511,0.94626
356.296,43.25854,-1.80031,0.2621,0.94619
356.396,43.26805,-1.80324,0.26051,0.94612
356.496,43.27755,-1.80675,0.25788,0.94605
356.596,43.28704,-1.81101,0.25479,0.94598
356.696,43.29654,-1.81454,0.25321,0.94591
356.796,43.30606,-1.81763,0.25119,0.94584
356.896,43.31555,-1.82143,0.24884,0.94577
356.996,43.32505,-1.8256,0.24672,0.9457
357.096,43.33456,-1.82787,0.245,0.94563
357.196,43.34408,-1.83135,0.24305,0.94555
357.296,43.35359,-1.83502,0.2412,0.94548
357.396,43.36311,-1.8389,0.2391,0.94541
357.496,43.37263,-1.84171,0.23681,0.94534
357.596,43.38216,-1.84561,0.23403,0.94527
357.696,43.39166,-1.84883,0.23235,0.9452
357.796,43.40116,-1.85277,0.2303,0.94513
357.896,43.41068,-1.85607,0.22743,0.94506
357.996,43.42018,-1.8601,0.22388,0.94499
358.096,43.42965,-1.86298,0.22172,0.94492
358.196,43.43916,-1.8663,0.22131,0.94484
358.296,43.44866,-1.87043,0.21642,0.94477
358.396,43.45807,-1.87449,0.21414,0.9447
358.496,43.46748,-1.87724,0.21309,0.94463
358.596,43.4769,-1.88067,0.21202,0.94456
358.696,43.48638,-1.88486,0.2106,0.94449
358.796,43.49582,-1.88788,0.20783,0.94442
358.896,43.50534,-1.89087,0.20478,0.94434
358.996,43.51485,-1.89459,0.20325,0.94427
359.096,43.52436,-1.89882,0.20094,0.9442
359.196,43.53381,-1.90145,0.19935,0.94413
359.296,43.54332,-1.90503,0.19762,0.94406
359.396,43.55282,-1.90835,0.19397,0.94399
359.496,43.56233,-1.91174,0.19171,0.94392
359.596,43.57185,-1.91451,0.19126,0.94385
359.696,43.58139,-1.9182,0.18954,0.94377
359.796,43.59092,-1.92107,0.18786,0.9437
359.896,43.60046,-1.92408,0.18524,0.94363
359.996,43.61,-1.92757,0.18326,0.94356
360.096,43.61949,-1.93192,0.18232,0.94349
360.196,43.62906,-1.93449,0.18044,0.94342
360.296,43.6386,-1.93745,0.17734,0.94334
360.396,43.64809,-1.94116,0.17521,0.94327
360.496,43.65759,-1.94446,0.17252,0.9432
360.596,43.66713,-1.94692,0.17022,0.94313
360.696,43.6767,-1.95011,0.17041,0.94306
360.796,43.68631,-1.95399,0.17017,0.94299
360.896,43.69595,-1.95709,0.16655,0.94291
360.996,43.70549,-1.95997,0.16419,0.94284
361.096,43.71504,-1.96348,0.16184,0.94277
361.196,43.72458,-1.96725,0.15974,0.9427
361.296,43.73419,-1.96997,0.15684,0.94263
361.396,43.74377,-1.97325,0.15702,0.94256
361.496,43.75325,-1.97636,0.15494,0.94248
361.596,43.76282,-1.97949,0.15304,0.94241
361.696,43.77238,-1.98117,0.1519,0.94234
361.796,43.78187,-1.98353,0.15005,0.94227
361.896,43.79138,-1.98582,0.1478,0.9422
361.996,43.80093,-1.9884,0.1451,0.94212
362.096,43.81039,-1.99122,0.14319,0.94205
362.196,43.8199,-1.99494,0.14226,0.94198
362.296,43.82945,-1.99762,0.13997,0.94191
362.396,43.83898,-2.00064,0.13758,0.94184
362.496,43.84854,-2.00453,0.13565,0.94177
362.596,43.85819,-2.00798,0.13588,0.94169
362.696,43.86781,-2.01043,0.13462,0.94162
362.796,43.87743,-2.01357,0.13289,0.94155
362.896,43.88696,-2.01745,0.1311,0.94148
362.996,43.89648,-2.02066,0.12847,0.9414
363.096,43.90593,-2.02328,0.12701,0.94133
363.196,43.91545,-2.02658,0.12515,0.94126
363.296,43.92501,-2.03,0.12282,0.94119
363.396,43.93455,-2.03212,0.12109,0.94112
363.496,43.94405,-2.03473,0.12069,0.94104
363.596,43.95362,-2.0376,0.11913,0.94097
363.696,43.96317,-2.04073,0.11735,0.9409
363.796,43.97271,-2.04306,0.11489,0.94083
363.896,43.98229,-2.04627,0.11361,0.94076
363.996,43.99186,-2.04887,0.11161,0.94068
364.096,44.00143,-2.05156,0.10907,0.94061
364.196,44.01099,-2.05495,0.10731,0.94054
364.296,44.02064,-2.05815,0.10775,0.94047
364.396,44.03022,-2.06038,0.10616,0.94039
364.496,44.03977,-2.06285,0.10338,0.94032
364.596,44.04932,-2.06572,0.10252,0.94025
364.696,44.05884,-2.06879,0.10159,0.94018
364.796,44.0684,-2.07112,0.10055,0.9401
364.896,44.07797,-2.07397,0.10059,0.94003
364.996,44.08752,-2.0775,0.09951511,0.93996
365.096,44.09708,-2.08064,0.0976231,0.93989
365.196,44.10672,-2.08315,0.09708039,0.93981
365.296,44.11635,-2.0862,0.09551942,0.93974
365.396,44.1259,-2.08947,0.09426619,0.93967
365.496,44.13545,-2.09165,0.09291253,0.9396
365.596,44.14505,-2.09401,0.09149864,0.93952
365.696,44.15462,-2.09686,0.09011008,0.93945
365.796,44.1642,-2.10017,0.0893933,0.93938
365.896,44.17377,-2.10216,0.08902311,0.93931
365.996,44.18336,-2.10409,0.0866931,0.93923
366.096,44.19289,-2.10613,0.08495042,0.93916
366.196,44.20247,-2.10889,0.08356887,0.93909
366.296,44.21204,-2.11103,0.081803,0.93902
366.396,44.22163,-2.11391,0.08042357,0.93894
366.496,44.23116,-2.11614,0.07902668,0.93887
366.596,44.24078,-2.11848,0.07702209,0.9388
366.696,44.25034,-2.12094,0.07735951,0.93873
366.796,44.25995,-2.12374,0.07797859,0.93865
366.896,44.26954,-2.1255,0.07521391,0.93858
366.996,44.2791,-2.12758,0.07506643,0.93851
367.096,44.28875,-2.13023,0.07537254,0.93843
367.196,44.29832,-2.13323,0.07430233,0.93836
367.296,44.30792,-2.13527,0.07286474,0.93829
367.396,44.31749,-2.13803,0.07143766,0.93822
367.496,44.32703,-2.14146,0.07112722,0.93814
367.596,44.33663,-2.14394,0.07028214,0.93807
367.696,44.34622,-2.14589,0.0699993,0.938
367.796,44.35577,-2.14811,0.06905206,0.93792
367.896,44.36534,-2.15095,0.06677684,0.93785
367.996,44.37493,-2.15303,0.06525883,0.93778
368.096,44.38445,-2.15537,0.06508974,0.93771
368.196,44.39404,-2.15799,0.06395643,0.93763
368.296,44.4036,-2.16084,0.06425542,0.93756
368.396,44.41316,-2.16281,0.06350953,0.93749
368.496,44.42271,-2.16549,0.06291744,0.93741
368.596,44.43231,-2.16749,0.06207035,0.93734
368.696,44.44191,-2.16962,0.06157846,0.93727
368.796,44.45154,-2.1715,0.06048551,0.93719
368.896,44.46111,-2.17374,0.05979484,0.93712
368.996,44.47067,-2.17532,0.05928549,0.93705
369.096,44.48026,-2.1778,0.05847038,0.93698
369.196,44.48985,-2.18059,0.05745616,0.9369
369.296,44.49943,-2.18254,0.05712536,0.93683
369.396,44.50904,-2.18485,0.05673088,0.93676
369.496,44.51857,-2.18777,0.05631514,0.93668
369.596,44.52817,-2.19035,0.0556593,0.93661
369.696,44.53775,-2.19212,0.05498946,0.93654
369.796,44.54729,-2.19425,0.0537973,0.93646
369.896,44.5569,-2.19687,0.05428728,0.93639
369.996,44.56649,-2.19879,0.05464658,0.93632
370.096,44.57603,-2.20065,0.0545557,0.93624
370.196,44.58564,-2.20288,0.05338386,0.93617
370.296,44.59522,-2.20548,0.05275792,0.9361
370.396,44.60484,-2.20713,0.05256399,0.93602
370.496,44.61444,-2.20868,0.05196856,0.93595
370.596,44.62401,-2.21138,0.05212366,0.93588
370.696,44.6336,-2.21257,0.05167611,0.9358
370.796,44.64321,-2.21475,0.05008057,0.93573
370.896,44.65271,-2.21659,0.04815571,0.93566
370.996,44.66229,-2.21919,0.04712581,0.93558
371.096,44.67186,-2.22116,0.04717818,0.93551
371.196,44.68144,-2.22271,0.04794225,0.93544
371.296,44.691,-2.22346,0.04772723,0.93536
371.396,44.70058,-2.22598,0.04764283,0.93529
371.496,44.71015,-2.22763,0.04719147,0.93521
371.596,44.71975,-2.23021,0.04699708,0.93514
371.696,44.72931,-2.23114,0.04720802,0.93507
371.796,44.73889,-2.23318,0.04627432,0.93499
371.896,44.74851,-2.23523,0.04608634,0.93492
371.996,44.75808,-2.23688,0.04620486,0.93485
372.096,44.76766,-2.23949,0.04654486,0.93477
372.196,44.77728,-2.24062,0.04589432,0.9347
372.296,44.78688,-2.24342,0.04492288,0.93463
372.396,44.79647,-2.24496,0.04579727,0.93455
372.496,44.80606,-2.24681,0.04529843,0.93448
372.596,44.81565,-2.24922,0.04498994,0.9344
372.696,44.82524,-2.25057,0.04538591,0.93433
372.796,44.83482,-2.25315,0.04517951,0.93426
372.896,44.8444,-2.25414,0.04559062,0.93418
372.996,44.85398,-2.25579,0.04488615,0.93411
373.096,44.86357,-2.25736,0.04445449,0.93404
373.196,44.87319,-2.25898,0.04308719,0.93396
373.296,44.88279,-2.2611,0.0421407,0.93389
373.396,44.8924,-2.26236,0.04294131,0.93381
373.496,44.90201,-2.26464,0.04302954,0.93374
373.596,44.91165,-2.26612,0.04318376,0.93367
373.696,44.92128,-2.26842,0.04255345,0.93359
373.796,44.93092,-2.27033,0.04214864,0.93352
373.896,44.94053,-2.27189,0.04366881,0.93344
373.996,44.95014,-2.27373,0.04397882,0.93337
374.096,44.95978,-2.2752,0.04459875,0.9333
374.196,44.9694,-2.278,0.04382745,0.93322
374.296,44.97905,-2.27929,0.04451664,0.93315
374.396,44.98866,-2.28139,0.04410467,0.93307
374.496,44.99827,-2.28331,0.04476408,0.933
374.596,45.00787,-2.2848,0.04463328,0.93293
374.696,45.0175,-2.28687,0.04396388,0.93285
374.796,45.02714,-2.28778,0.04382773,0.93278
374.896,45.03679,-2.2903,0.04355364,0.9327
374.996,45.04641,-2.29142,0.04416111,0.93263
375.096,45.05605,-2.2929,0.04441789,0.93256
375.196,45.06568,-2.29498,0.04355425,0.93248
375.296,45.07531,-2.29624,0.04318964,0.93241
375.396,45.08486,-2.29882,0.04422037,0.93233
375.496,45.0944,-2.2999,0.04430743,0.93226
375.596,45.1039,-2.30176,0.04318293,0.93218
375.696,45.11339,-2.3033,0.04396849,0.93211
375.796,45.12291,-2.30491,0.0437761,0.93204
375.896,45.13248,-2.30621,0.04381316,0.93196
375.996,45.14209,-2.30713,0.04264733,0.93189
376.096,45.15168,-2.30883,0.04320516,0.93181
376.196,45.16124,-2.31011,0.04464098,0.93174
376.296,45.17087,-2.31235,0.04464968,0.93166
376.396,45.18046,-2.31362,0.04512559,0.93159
376.496,45.19006,-2.31543,0.04510999,0.93152
376.596,45.19971,-2.31747,0.04510443,0.93144
376.696,45.20936,-2.31884,0.04609763,0.93137
376.796,45.21901,-2.32114,0.04656781,0.93129
376.896,45.22864,-2.32186,0.04643311,0.93122
376.996,45.23825,-2.32358,0.04532296,0.93114
377.096,45.24783,-2.32464,0.04570279,0.93107
377.196,45.25746,-2.32552,0.04544015,0.93099
377.296,45.26701,-2.32655,0.0450746,0.93092
377.396,45.27654,-2.3274,0.0454978,0.93085
377.496,45.28622,-2.32846,0.04603804,0.93077
377.596,45.29594,-2.32965,0.04556675,0.9307
377.696,45.30567,-2.33116,0.04483437,0.93062
377.796,45.31537,-2.33225,0.04560966,0.93055
377.896,45.32507,-2.33454,0.0462017,0.93047
377.996,45.3347,-2.33535,0.04700047,0.9304
378.096,45.34435,-2.33677,0.04748597,0.93032
378.196,45.35397,-2.33802,0.04726191,0.93025
378.296,45.36361,-2.33937,0.0478929,0.93017
378.396,45.37322,-2.34131,0.04721211,0.9301
378.496,45.38282,-2.34232,0.04683696,0.93003
378.596,45.39243,-2.34433,0.04749189,0.92995
378.696,45.40204,-2.34583,0.04875553,0.92988
378.796,45.41163,-2.34797,0.04808531,0.9298
378.896,45.42125,-2.34904,0.04783265,0.92973
378.996,45.43089,-2.34959,0.04800412,0.92965
379.096,45.44051,-2.34955,0.04898621,0.92958
379.196,45.45012,-2.35056,0.04917515,0.9295
379.296,45.45968,-2.35127,0.04962089,0.92943
379.396,45.46928,-2.35253,0.04870295,0.92935
379.496,45.47904,-2.35331,0.04946002,0.92928
379.596,45.4887,-2.35518,0.04968021,0.9292
379.696,45.49832,-2.3565,0.05029156,0.92913
379.796,45.50799,-2.35761,0.04969465,0.92905
379.896,45.51762,-2.35968,0.04913187,0.92898
379.996,45.52728,-2.36044,0.04940602,0.9289
380.096,45.53693,-2.36262,0.04967804,0.92883
380.196,45.54652,-2.36363,0.05021849,0.92875
380.296,45.5562,-2.36485,0.0503248,0.92868
380.396,45.56589,-2.36597,0.0515947,0.9286
380.496,45.57557,-2.36726,0.05170192,0.92853
380.596,45.58523,-2.36827,0.05152059,0.92845
380.696,45.59491,-2.36955,0.05213359,0.92838
380.796,45.60457,-2.37035,0.05298476,0.9283
380.896,45.61423,-2.37177,0.05244607,0.92823
380.996,45.62391,-2.37294,0.05153151,0.92815
381.096,45.63354,-2.3741,0.05192341,0.92808
381.196,45.64319,-2.37559,0.05221749,0.928
381.296,45.65284,-2.37641,0.05276176,0.92793
381.396,45.66257,-2.3777,0.05234724,0.92785
381.496,45.67232,-2.37873,0.05253794,0.92778
381.596,45.68195,-2.38001,0.05242171,0.9277
381.696,45.69159,-2.38076,0.05320343,0.92763
381.796,45.70119,-2.38243,0.05228821,0.92755
381.896,45.71083,-2.38287,0.05128045,0.92748
381.996,45.72051,-2.3845,0.05163742,0.9274
382.096,45.73015,-2.38449,0.05263464,0.92733
382.196,45.7398,-2.38578,0.05387654,0.92725
382.296,45.74956,-2.38634,0.0536272,0.92717
382.396,45.75923,-2.38709,0.0546879,0.9271
382.496,45.76886,-2.38846,0.05470154,0.92702
382.596,45.77854,-2.38904,0.05483626,0.92695
382.696,45.78818,-2.39077,0.05484849,0.92687
382.796,45.7978,-2.39182,0.05404186,0.9268
382.896,45.80746,-2.39295,0.05378246,0.92672
382.996,45.81713,-2.39478,0.05520488,0.92665
383.096,45.82681,-2.39555,0.05483761,0.92657
383.196,45.83651,-2.39752,0.05479907,0.9265
383.296,45.84621,-2.39836,0.05510962,0.92642
383.396,45.85591,-2.39943,0.05651966,0.92635
383.496,45.8656,-2.40026,0.05621054,0.92627
383.596,45.87526,-2.4014,0.0562532,0.92619
383.696,45.88494,-2.40215,0.0566645,0.92612
383.796,45.89465,-2.40334,0.05708094,0.92604
383.896,45.90439,-2.40422,0.05663692,0.92597
383.996,45.91408,-2.40579,0.05728832,0.92589
384.096,45.92375,-2.40695,0.05732245,0.92582
384.196,45.93344,-2.40812,0.05709131,0.92574
384.296,45.94315,-2.40962,0.05906154,0.92567
384.396,45.95284,-2.40956,0.05983751,0.92559
384.496,45.96255,-2.41038,0.05961396,0.92551
384.596,45.9722,-2.4109,0.05846287,0.92544
384.696,45.98187,-2.41154,0.05804821,0.92536
384.796,45.99162,-2.41252,0.05950273,0.92529
384.896,46.00139,-2.41262,0.05925363,0.92521
384.996,46.01108,-2.41369,0.05897027,0.92514
385.096,46.02079,-2.41405,0.05915868,0.92506
385.196,46.03047,-2.41489,0.06072448,0.92498
385.296,46.04016,-2.41599,0.06069892,0.92491
385.396,46.04987,-2.4163,0.05967166,0.92483
385.496,46.05954,-2.41794,0.06048017,0.92476
385.596,46.06921,-2.4182,0.0597837,0.92468
385.696,46.0789,-2.42009,0.05872461,0.92461
385.796,46.08862,-2.42144,0.06098694,0.92453
385.896,46.09832,-2.42351,0.06125802,0.92445
385.996,46.108,-2.42378,0.06330027,0.92438
386.096,46.11771,-2.42544,0.06259073,0.9243
386.196,46.12742,-2.42571,0.06304424,0.92423
386.296,46.13712,-2.42746,0.06251939,0.92415
386.396,46.14683,-2.42777,0.06246866,0.92407
386.496,46.15652,-2.42917,0.06182231,0.924
386.596,46.1662,-2.42947,0.06110501,0.92392
386.696,46.17596,-2.42989,0.06113902,0.92385
386.796,46.18569,-2.43003,0.06230853,0.92377
386.896,46.19538,-2.43087,0.06288375,0.92369
386.996,46.20506,-2.43191,0.06290349,0.92362
387.096,46.21479,-2.43223,0.06353155,0.92354
387.196,46.22452,-2.43371,0.06315155,0.92347
387.296,46.2342,-2.43376,0.06348264,0.92339
387.396,46.24388,-2.43507,0.06317388,0.92331
387.496,46.25352,-2.43599,0.0639272,0.92324
387.596,46.26325,-2.43687,0.06326417,0.92316
387.696,46.27303,-2.43778,0.06304114,0.92309
387.796,46.28277,-2.43814,0.06292693,0.92301
387.896,46.29252,-2.43924,0.0625712,0.92293
387.996,46.30221,-2.43946,0.06448266,0.92286
388.096,46.31193,-2.44009,0.06443289,0.92278
388.196,46.32166,-2.44117,0.06541242,0.92271
388.296,46.33139,-2.44169,0.0659766,0.92263
388.396,46.34117,-2.44291,0.06548172,0.92255
388.496,46.35091,-2.44352,0.06482676,0.92248
388.596,46.36065,-2.44534,0.06425041,0.9224
388.696,46.37038,-2.4457,0.06577566,0.92232
388.796,46.3801,-2.44728,0.06614286,0.92225
388.896,46.38984,-2.44759,0.06594453,0.92217
388.996,46.39953,-2.44902,0.0659393,0.9221
389.096,46.40926,-2.44927,0.06656484,0.92202
389.196,46.41898,-2.45095,0.06527135,0.92194
389.296,46.4287,-2.4512,0.06515189,0.92187
389.396,46.43843,-2.45266,0.06639879,0.92179
389.496,46.44819,-2.4527,0.06654304,0.92171
389.596,46.45795,-2.45371,0.06624743,0.92164
389.696,46.46766,-2.45435,0.06671175,0.92156
389.796,46.47732,-2.45439,0.06646607,0.92148
389.896,46.48704,-2.45582,0.0654324,0.92141
389.996,46.49673,-2.45601,0.06588873,0.92133
390.096,46.50648,-2.45701,0.06627181,0.92126
390.196,46.5162,-2.45806,0.06666048,0.92118
390.296,46.5259,-2.4588,0.06862322,0.9211
390.396,46.53563,-2.45971,0.06812312,0.92103
390.496,46.54537,-2.46004,0.06875582,0.92095
390.596,46.55509,-2.46146,0.06876388,0.92087
390.696,46.56476,-2.46145,0.06812861,0.9208
390.796,46.57449,-2.46174,0.06860367,0.92072
390.896,46.58414,-2.46287,0.06835463,0.92064
390.996,46.59377,-2.46298,0.06837589,0.92057
391.096,46.60346,-2.46321,0.06796624,0.92049
391.196,46.61319,-2.46424,0.06882637,0.92041
391.296,46.6229,-2.46448,0.06897161,0.92034
391.396,46.63262,-2.46523,0.06915156,0.92026
391.496,46.64235,-2.46623,0.06932322,0.92018
391.596,46.65206,-2.46645,0.07052348,0.92011
391.696,46.66182,-2.46759,0.06904593,0.92003
391.796,46.6716,-2.468,0.06971613,0.91995
391.896,46.68138,-2.46882,0.07069332,0.91988
391.996,46.69114,-2.46943,0.0721176,0.9198
392.096,46.70088,-2.4699,0.07240889,0.91972
392.196,46.71061,-2.47113,0.07151335,0.91965
392.296,46.72037,-2.4715,0.07116481,0.91957
392.396,46.7301,-2.47263,0.07118744,0.91949
392.496,46.73982,-2.47261,0.07202939,0.91942
392.596,46.7495,-2.47427,0.07143596,0.91934
392.696,46.75921,-2.47389,0.0703812,0.91926
392.796,46.76897,-2.47508,0.07003437,0.91919
392.896,46.7787,-2.47575,0.06973543,0.91911
392.996,46.78847,-2.47569,0.06989278,0.91903
393.096,46.79829,-2.4762,0.06994475,0.91895
393.196,46.80811,-2.47732,0.06978188,0.91888
393.296,46.81785,-2.47736,0.07020235,0.9188
393.396,46.82761,-2.47901,0.06978765,0.91872
393.496,46.83738,-2.4793,0.06888999,0.91865
393.596,46.84709,-2.48091,0.06919448,0.91857
393.696,46.85683,-2.48124,0.06855462,0.91849
393.796,46.86658,-2.48265,0.06806679,0.91842
393.896,46.87631,-2.48292,0.06866158,0.91834
393.996,46.88604,-2.48373,0.06889681,0.91826
394.096,46.89579,-2.48453,0.06844124,0.91819
394.196,46.90553,-2.48449,0.06983221,0.91811
394.296,46.91531,-2.4852,0.06891313,0.91803
394.396,46.92505,-2.48603,0.06771305,0.91795
394.496,46.93481,-2.48603,0.06833521,0.91788
394.596,46.94459,-2.48664,0.06915303,0.9178
394.696,46.95435,-2.48753,0.06982864,0.91772
394.796,46.96408,-2.48756,0.0703037,0.91765
394.896,46.97384,-2.48857,0.0692684,0.91757
394.996,46.98357,-2.48936,0.06910317,0.91749
395.096,46.99336,-2.48955,0.06783079,0.91741
395.196,47.00314,-2.49084,0.06874309,0.91734
395.296,47.01288,-2.49115,0.06982956,0.91726
395.396,47.0226,-2.4919,0.06975158,0.91718
395.496,47.03234,-2.4929,0.06956223,0.91711
395.596,47.04205,-2.49312,0.06941504,0.91703
395.696,47.05184,-2.49427,0.06940674,0.91695
395.796,47.0616,-2.4946,0.06997558,0.91687
395.896,47.0713,-2.49473,0.06918498,0.9168
395.996,47.08103,-2.4958,0.06892292,0.91672
396.096,47.0907,-2.49613,0.06859475,0.91664
396.196,47.10031,-2.49616,0.06867133,0.91656
396.296,47.10996,-2.49734,0.06845749,0.91649
396.396,47.11964,-2.49779,0.06907885,0.91641
396.496,47.12934,-2.49803,0.068472,0.91633
396.596,47.13903,-2.49948,0.06833753,0.91625
396.696,47.14876,-2.49947,0.06809167,0.91618
396.796,47.15852,-2.5007,0.06879657,0.9161
396.896,47.16827,-2.5014,0.06900106,0.91602
396.996,47.17798,-2.50192,0.06991522,0.91595
397.096,47.18768,-2.50324,0.06967589,0.91587
397.196,47.19739,-2.50311,0.06910209,0.91579
397.296,47.20712,-2.50403,0.06930196,0.91571
397.396,47.21683,-2.50474,0.06931481,0.91564
397.496,47.22656,-2.50475,0.06858317,0.91556
397.596,47.23625,-2.50596,0.06785921,0.91548
397.696,47.24599,-2.5062,0.0678368,0.9154
397.796,47.25567,-2.50698,0.06768006,0.91533
397.896,47.26538,-2.50744,0.06751944,0.91525
397.996,47.27514,-2.50778,0.06770367,0.91517
398.096,47.28487,-2.50897,0.06750813,0.91509
398.196,47.2946,-2.50897,0.06771466,0.91502
398.296,47.30445,-2.51,0.0681363,0.91494
398.396,47.31428,-2.51053,0.06866888,0.91486
398.496,47.32407,-2.51051,0.06898585,0.91478
398.596,47.33382,-2.51152,0.06910462,0.9147
398.696,47.34352,-2.51217,0.06854914,0.91463
398.796,47.35316,-2.51215,0.06805123,0.91455
398.896,47.3629,-2.513,0.06721025,0.91447
398.996,47.37261,-2.51384,0.06635026,0.91439
399.096,47.38236,-2.51395,0.06676431,0.91432
399.196,47.39215,-2.51482,0.06788854,0.91424
399.296,47.40191,-2.51523,0.06806734,0.91416
399.396,47.41166,-2.51542,0.06619681,0.91408
399.496,47.42141,-2.51647,0.06631808,0.91401
399.596,47.43119,-2.51682,0.06731073,0.91393
399.696,47.44093,-2.5175,0.06801532,0.91385
399.796,47.45065,-2.51775,0.06779671,0.91377
399.896,47.4604,-2.51815,0.06786972,0.91369
399.996,47.47015,-2.51953,0.06824088,0.91362
400.096,47.47988,-2.51952,0.06825623,0.91354
400.196,47.48963,-2.52024,0.0678549,0.91346
400.296,47.49944,-2.52118,0.06700199,0.91338
400.396,47.50916,-2.52116,0.0679337,0.9133
400.496,47.51889,-2.52113,0.06928303,0.91323
400.596,47.52856,-2.5217,0.06990196,0.91315
400.696,47.53829,-2.52206,0.06975914,0.91307
400.796,47.54806,-2.52191,0.06926017,0.91299
400.896,47.55785,-2.52245,0.06944162,0.91292
400.996,47.56755,-2.52365,0.06840172,0.91284
401.096,47.5773,-2.52353,0.06790213,0.91276
401.196,47.58703,-2.52445,0.06840597,0.91268
401.296,47.59677,-2.52515,0.06871484,0.9126
401.396,47.60647,-2.52516,0.06880484,0.91253
401.496,47.61616,-2.52636,0.06860482,0.91245
401.596,47.62587,-2.52665,0.06775212,0.91237
401.696,47.63555,-2.52666,0.06756007,0.91229
401.796,47.64529,-2.52779,0.06858247,0.91221
401.896,47.65504,-2.52819,0.06856581,0.91213
401.996,47.66478,-2.52851,0.06771047,0.91206
402.096,47.67453,-2.52988,0.06849967,0.91198
402.196,47.6843,-2.52992,0.06915387,0.9119
402.296,47.69401,-2.53061,0.06838902,0.91182
402.396,47.70374,-2.53117,0.06834359,0.91174
402.496,47.71348,-2.53114,0.06883035,0.91167
