##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.)/mW,Sensit./(uV/mW)
367.084,115.32441000000001,-2.96195,-0.01814839,0.93421
367.184,115.35703000000001,-2.96196,-0.007851508,0.93414
367.284,115.38991000000001,-2.9639900000000003,-0.01177196,0.9340700000000001
367.384,115.42275,-2.96426,-0.01272242,0.934
367.484,115.45557,-2.96427,-0.01316267,0.93394
367.584,115.48825,-2.96555,-0.01777869,0.9338700000000001
367.684,115.52095,-2.96558,-0.01640034,0.9338
367.784,115.55363,-2.96558,-0.01840328,0.93373
367.884,115.58628,-2.966,-0.0182368,0.93366
367.984,115.61891999999999,-2.9669,-0.01301582,0.9336
368.084,115.65161,-2.96628,-0.02125885,0.93353
368.184,115.68435,-2.9668900000000002,-0.02158769,0.9334600000000001
368.284,115.71711,-2.9668900000000002,-0.02485665,0.9333899999999999
368.384,115.7498,-2.96692,-0.02205773,0.93332
368.484,115.78263000000001,-2.96755,-0.02668555,0.9332600000000001
368.584,115.81531000000001,-2.96814,-0.02617017,0.93319
368.684,115.84808999999998,-2.96887,-0.02886517,0.9331200000000001
368.784,115.88088,-2.96887,-0.03206413,0.93305
368.884,115.91378,-2.96882,-0.02912624,0.9329799999999999
368.984,115.94665,-2.97022,-0.02684659,0.9329200000000001
369.084,115.97952,-2.97019,-0.02033113,0.93285
369.184,116.01239,-2.97019,-0.0246409,0.9327799999999999
369.284,116.0453,-2.9700900000000003,-0.02922182,0.93271
369.384,116.07822,-2.97151,-0.0352634,0.9326399999999999
369.484,116.11112,-2.97152,-0.03334781,0.93258
369.584,116.14413,-2.97275,-0.03505578,0.9325100000000001
369.684,116.17708999999999,-2.97282,-0.03765998,0.9324399999999999
369.784,116.21003999999999,-2.97282,-0.03514887,0.93237
369.884,116.24306000000001,-2.97282,-0.03448261,0.9323
369.984,116.27601999999999,-2.97282,-0.03453946,0.9322299999999999
370.084,116.30893,-2.97282,-0.0344342,0.93217
370.184,116.3419,-2.97282,-0.03403188,0.9321
370.284,116.3748,-2.97335,-0.0342154,0.9320299999999999
370.384,116.40749,-2.9741400000000002,-0.03248689,0.93196
370.484,116.44033,-2.9741400000000002,-0.03713332,0.93189
370.584,116.47312,-2.9741400000000002,-0.03119442,0.9318200000000001
370.684,116.50601999999999,-2.9741400000000002,-0.03237439,0.93176
370.784,116.53888,-2.9754400000000003,-0.03519842,0.93169
370.884,116.57171000000001,-2.97546,-0.0317019,0.9316200000000001
370.984,116.60448999999998,-2.9757599999999997,-0.03255827,0.93155
371.084,116.63727,-2.97713,-0.03784854,0.93148
371.184,116.67013,-2.97744,-0.03149716,0.9314100000000001
371.284,116.70303,-2.97743,-0.0338474,0.93134
371.384,116.73585,-2.9788099999999997,-0.03706591,0.9312799999999999
371.484,116.7686,-2.97875,-0.03261299,0.93121
371.584,116.80135,-2.97875,-0.03970647,0.93114
371.684,116.83408,-2.97874,-0.03894945,0.9310700000000001
371.784,116.86684,-2.98012,-0.03865762,0.931
371.884,116.89966000000001,-2.98007,-0.03698838,0.9309299999999999
371.984,116.93242,-2.981,-0.03698421,0.9308700000000001
372.084,116.96533000000001,-2.98139,-0.0354018,0.9308
372.184,116.99813999999999,-2.98139,-0.03714761,0.93073
372.284,117.03081,-2.98139,-0.03628427,0.93066
372.384,117.0636,-2.98139,-0.03715784,0.9305899999999999
372.484,117.09661000000001,-2.98139,-0.03346402,0.9305200000000001
372.584,117.12946000000001,-2.98139,-0.03196975,0.93045
372.684,117.16241000000001,-2.98276,-0.03563426,0.9303799999999999
372.784,117.1952,-2.9826099999999998,-0.04426214,0.93032
372.884,117.22803,-2.98402,-0.04573878,0.93025
372.984,117.26093,-2.98334,-0.04431299,0.9301799999999999
373.084,117.29383,-2.98336,-0.04348573,0.93011
373.184,117.3267,-2.98336,-0.04375665,0.93004
373.284,117.35948,-2.98336,-0.05164685,0.9299700000000001
373.384,117.39222,-2.98454,-0.04578068,0.9299
373.484,117.42511,-2.98608,-0.0438509,0.9298299999999999
373.584,117.45788,-2.98576,-0.03821342,0.92976
373.684,117.49086000000001,-2.98598,-0.04777246,0.9297
373.784,117.52375,-2.986,-0.04980868,0.92963
373.884,117.55663,-2.986,-0.04888178,0.92956
373.984,117.58958999999999,-2.98603,-0.04931025,0.9294899999999999
374.084,117.62248999999998,-2.98731,-0.05109638,0.92942
374.184,117.65528,-2.98731,-0.04655111,0.92935
374.284,117.68824,-2.98731,-0.05396661,0.9292799999999999
374.384,117.72113,-2.98731,-0.05797418,0.9292100000000001
374.484,117.75403,-2.98731,-0.05707376,0.92914
374.584,117.78688999999999,-2.98731,-0.05279072,0.9290700000000001
374.684,117.81978000000001,-2.98997,-0.05418341,0.92901
374.784,117.85266000000001,-2.98995,-0.05294705,0.92894
374.884,117.88559,-2.98995,-0.05042402,0.9288700000000001
374.984,117.91845,-2.98869,-0.05334716,0.9288
375.084,117.95103999999999,-2.98996,-0.05514674,0.9287299999999999
375.184,117.98378000000001,-2.98995,-0.05209364,0.92866
375.284,118.01657,-2.98995,-0.04650538,0.9285899999999999
375.384,118.04948,-2.98995,-0.05776195,0.9285200000000001
375.484,118.08228000000001,-2.98995,-0.05422726,0.92845
375.584,118.11496000000001,-2.9909,-0.05289699,0.9283799999999999
375.684,118.14787,-2.9915,-0.05727779,0.9283100000000001
375.784,118.18063000000001,-2.9925900000000003,-0.05392515,0.92824
375.884,118.21337,-2.99296,-0.05797564,0.92817
375.984,118.24618999999998,-2.9939,-0.05713466,0.92811
376.084,118.27898,-2.99326,-0.05580574,0.92804
376.184,118.31173999999999,-2.99258,-0.06260227,0.9279700000000001
376.284,118.34442,-2.99258,-0.05626293,0.9279
376.384,118.37715,-2.9925900000000003,-0.06157394,0.9278299999999999
376.484,118.41001999999999,-2.99498,-0.06307876,0.92776
376.584,118.44273000000001,-2.99525,-0.06476932,0.92769
376.684,118.47558000000001,-2.9965,-0.06482722,0.9276200000000001
376.784,118.50838999999999,-2.99522,-0.07162471,0.92755
376.884,118.54113999999998,-2.9952,-0.06391838,0.92748
376.984,118.57401999999999,-2.9965900000000003,-0.06580301,0.9274100000000001
377.084,118.60686000000001,-2.99654,-0.0704996,0.9273399999999999
377.184,118.63994,-2.99654,-0.07890627,0.92727
377.284,118.67286000000001,-2.99654,-0.07460974,0.9272
377.384,118.70572,-2.99654,-0.07519241,0.9271299999999999
377.484,118.73853000000001,-2.99654,-0.06908958,0.92706
377.584,118.7713,-2.99663,-0.07680476,0.92699
377.684,118.80426999999999,-2.99784,-0.07342673,0.9269200000000001
377.784,118.83703999999999,-2.99785,-0.07211745,0.92685
377.884,118.86984,-2.99785,-0.07590232,0.9267799999999999
377.984,118.90281,-2.99789,-0.07318409,0.92671
378.084,118.93576999999999,-2.99915,-0.07679348,0.92665
378.184,118.96856000000001,-2.99917,-0.07897406,0.92658
378.284,119.00147,-2.99917,-0.06863956,0.9265100000000001
378.384,119.03459,-2.99917,-0.06406797,0.9264399999999999
378.484,119.06743,-3.0003599999999997,-0.06977081,0.92637
378.584,119.10031000000001,-3.00049,-0.06782735,0.9263
378.684,119.13332,-3.0007099999999998,-0.07128129,0.9262299999999999
378.784,119.16603,-3.00298,-0.07243691,0.92616
378.884,119.19864,-3.00313,-0.08139449,0.92609
378.984,119.23148,-3.00313,-0.07804953,0.9260200000000001
379.084,119.2642,-3.00343,-0.0760552,0.92595
379.184,119.29697,-3.00276,-0.0735627,0.9258799999999999
379.284,119.32975,-3.00279,-0.07755774,0.92581
379.384,119.36255,-3.00279,-0.079826,0.92574
379.484,119.39549,-3.0028,-0.07962324,0.9256700000000001
379.584,119.42833,-3.00407,-0.07474616,0.9256
379.684,119.46123,-3.00444,-0.08151368,0.92553
379.784,119.49407,-3.00435,-0.07778098,0.9254600000000001
379.884,119.52694,-3.00576,-0.07738935,0.9253899999999999
379.984,119.55972,-3.00576,-0.07926421,0.92532
380.084,119.59245,-3.00578,-0.08925632,0.92525
380.184,119.62515,-3.00704,-0.08569367,0.9251799999999999
380.284,119.65796999999999,-3.00707,-0.08340788,0.92511
380.384,119.69066000000001,-3.00576,-0.07637942,0.92504
380.484,119.7232,-3.00576,-0.07980209,0.9249700000000001
380.584,119.75593,-3.0064900000000003,-0.07899786,0.9249
380.684,119.78858000000001,-3.0084,-0.07487973,0.9248299999999999
380.784,119.82118999999999,-3.0084,-0.08388085,0.92476
380.884,119.85396999999999,-3.0084,-0.08080438,0.92469
380.984,119.88703000000001,-3.0084,-0.08400609,0.9246200000000001
381.084,119.91986000000001,-3.0084,-0.08645671,0.92455
381.184,119.9527,-3.00738,-0.08422798,0.92448
381.284,119.98551,-3.0087,-0.08529479,0.9244100000000001
381.384,120.01825,-3.0087200000000003,-0.09244791,0.9243299999999999
381.484,120.05096,-3.00885,-0.08700329,0.9242600000000001
381.584,120.08372,-3.01004,-0.0933831,0.92419
381.684,120.11648000000001,-3.00998,-0.08962635,0.92412
381.784,120.14921000000001,-3.01103,-0.09081794,0.92405
381.884,120.18198000000001,-3.01125,-0.09037526,0.9239799999999999
381.984,120.21475,-3.01254,-0.09243351,0.92391
382.084,120.24756000000001,-3.01268,-0.09716167,0.92384
382.184,120.28034,-3.01268,-0.09509015,0.9237700000000001
382.284,120.31308,-3.01268,-0.10121000000000001,0.9237
382.384,120.34573999999999,-3.01268,-0.09776691,0.92363
382.484,120.3787,-3.01301,-0.09176514,0.92356
382.584,120.41156000000001,-3.01268,-0.10037,0.9234899999999999
382.684,120.44443999999999,-3.01356,-0.10119,0.92342
382.784,120.47735,-3.01399,-0.10325,0.92335
382.884,120.51021000000001,-3.0153,-0.10311,0.9232799999999999
382.984,120.54308,-3.01531,-0.09788811,0.9232100000000001
383.084,120.57593999999999,-3.0152200000000002,-0.10249000000000001,0.92314
383.184,120.60857,-3.01663,-0.10520999999999998,0.9230700000000001
383.284,120.64135,-3.01663,-0.10122,0.923
383.384,120.67412,-3.01657,-0.10432999999999999,0.9229200000000001
383.484,120.70706000000001,-3.01532,-0.10754000000000001,0.92285
383.584,120.73998999999999,-3.01531,-0.10649000000000002,0.9227799999999999
383.684,120.77283999999999,-3.01531,-0.10830999999999999,0.92271
383.784,120.80573999999999,-3.01737,-0.10608,0.92264
383.884,120.83868000000001,-3.01795,-0.1041,0.9225700000000001
383.984,120.87147,-3.01795,-0.09536628,0.9225
384.084,120.90425,-3.01795,-0.10394,0.92243
384.184,120.93706,-3.01797,-0.09605557,0.9223600000000001
384.284,120.96978999999999,-3.01927,-0.10744000000000001,0.9222899999999999
384.384,121.00261,-3.01927,-0.10334000000000002,0.92222
384.484,121.03531000000001,-3.0192799999999997,-0.10415999999999999,0.92215
384.584,121.06801000000002,-3.02054,-0.10895999999999999,0.9220799999999999
384.684,121.10082,-3.02057,-0.10960999999999999,0.922
384.784,121.1336,-3.01934,-0.11123,0.9219299999999999
384.884,121.16637,-3.01926,-0.11066,0.92186
384.984,121.19915,-3.02058,-0.11587,0.92179
385.084,121.23201999999999,-3.02058,-0.11800999999999999,0.9217200000000001
385.184,121.26472,-3.02058,-0.11520999999999999,0.92165
385.284,121.29763,-3.02179,-0.10845999999999999,0.92158
385.384,121.3304,-3.0219,-0.10747999999999999,0.92151
385.484,121.36323999999999,-3.02265,-0.11277999999999999,0.9214399999999999
385.584,121.396,-3.0232200000000002,-0.1084,0.92137
385.684,121.42876000000001,-3.0232200000000002,-0.10684,0.9213
385.784,121.46152,-3.0232200000000002,-0.11202000000000001,0.92122
385.884,121.49423999999999,-3.0232200000000002,-0.12067,0.92115
385.984,121.52698000000001,-3.02346,-0.11602,0.9210799999999999
386.084,121.55995,-3.02387,-0.11267,0.92101
386.184,121.59295,-3.02405,-0.11942,0.92094
386.284,121.62586999999999,-3.0251799999999998,-0.12380999999999999,0.9208700000000001
386.384,121.65885,-3.0251900000000003,-0.12340999999999999,0.9208
386.484,121.69183999999998,-3.0251900000000003,-0.12279000000000001,0.9207299999999999
386.584,121.72502,-3.0251900000000003,-0.12070999999999998,0.92065
386.684,121.75795,-3.02643,-0.12105,0.92058
386.784,121.7909,-3.02651,-0.12376,0.92051
386.884,121.8239,-3.0265299999999997,-0.12630999999999998,0.9204399999999999
386.984,121.8568,-3.02802,-0.12722,0.92037
387.084,121.88986000000001,-3.02881,-0.13013,0.9203
387.184,121.92286999999999,-3.02882,-0.12704000000000001,0.9202299999999999
387.284,121.95591,-3.02997,-0.13078,0.9201600000000001
387.384,121.98897,-3.03012,-0.12853,0.9200799999999999
387.484,122.02208,-3.03012,-0.12164000000000001,0.92001
387.584,122.05518000000001,-3.03012,-0.12632000000000002,0.91994
387.684,122.0882,-3.03012,-0.12535,0.9198700000000001
387.784,122.12123000000001,-3.0305400000000002,-0.1306,0.9198
387.884,122.15428,-3.03078,-0.12934,0.9197299999999999
387.984,122.18736000000001,-3.03078,-0.12229000000000001,0.91966
388.084,122.22048000000001,-3.03076,-0.13017,0.91958
388.184,122.25336000000001,-3.0314200000000002,-0.12939,0.91951
388.284,122.28625,-3.0314400000000004,-0.1284,0.9194399999999999
388.384,122.31933000000001,-3.03277,-0.12533,0.91937
388.484,122.35237,-3.0327599999999997,-0.12552,0.9193
388.584,122.3852,-3.0327599999999997,-0.12333,0.9192299999999999
388.684,122.41816000000001,-3.03273,-0.13226,0.91915
388.784,122.45108,-3.0340700000000003,-0.12968,0.9190799999999999
388.884,122.4839,-3.03408,-0.13327999999999998,0.91901
388.984,122.51687,-3.03408,-0.13265,0.91894
389.084,122.54987,-3.03408,-0.13527999999999998,0.9188700000000001
389.184,122.58267,-3.03408,-0.13488,0.9188
389.284,122.61542,-3.03409,-0.13376,0.9187299999999999
389.384,122.64836000000001,-3.03536,-0.12880999999999998,0.91865
389.484,122.68128,-3.03539,-0.13329000000000002,0.91858
389.584,122.71401999999999,-3.03539,-0.1293,0.91851
389.684,122.74678999999999,-3.03539,-0.134,0.9184399999999999
389.784,122.77967,-3.03576,-0.13452999999999998,0.91837
389.884,122.81251999999999,-3.03672,-0.13408,0.9182899999999999
389.984,122.84526000000001,-3.03671,-0.12669,0.91822
390.084,122.87799,-3.03666,-0.13061,0.91815
390.184,122.91077,-3.03803,-0.12692,0.9180799999999999
390.284,122.94353999999998,-3.03803,-0.12552,0.91801
390.384,122.9764,-3.0385299999999997,-0.13036,0.91794
390.484,123.0091,-3.0386900000000003,-0.14048,0.91786
390.584,123.04186000000001,-3.03859,-0.13566,0.91779
390.684,123.07473999999999,-3.0386900000000003,-0.12711,0.9177200000000001
390.784,123.10751,-3.0387,-0.13404000000000002,0.91765
390.884,123.14043999999998,-3.0387,-0.13147,0.91758
390.984,123.17336999999999,-3.0386900000000003,-0.13395,0.9175
391.084,123.20624,-3.03953,-0.13210999999999998,0.91743
391.184,123.23915,-3.0413200000000002,-0.13224,0.9173600000000001
391.284,123.27195,-3.04133,-0.13039,0.9172899999999999
391.384,123.30478000000001,-3.04259,-0.13547,0.91722
391.484,123.33764,-3.04264,-0.12974000000000002,0.91714
391.584,123.37035,-3.04264,-0.13066,0.91707
391.684,123.4032,-3.04264,-0.13943,0.917
391.784,123.43601000000001,-3.04257,-0.13604000000000002,0.9169299999999999
391.884,123.46871999999999,-3.04299,-0.13810999999999998,0.91685
391.984,123.50164,-3.04299,-0.13512000000000002,0.9167799999999999
392.084,123.53452,-3.04406,-0.13874,0.91671
392.184,123.56746000000001,-3.0443,-0.14032999999999998,0.91664
392.284,123.60027,-3.0443,-0.13838,0.9165700000000001
392.384,123.6333,-3.0443,-0.14247,0.9164899999999999
392.484,123.6662,-3.0443,-0.14632,0.9164200000000001
392.584,123.69911,-3.04658,-0.13569,0.91635
392.684,123.73199,-3.04692,-0.13584000000000002,0.9162799999999999
392.784,123.7649,-3.04692,-0.13747,0.9162
392.884,123.79777,-3.0469,-0.1414,0.9161299999999999
392.984,123.83046999999999,-3.04597,-0.14397000000000001,0.91606
393.084,123.86346999999999,-3.04659,-0.14642,0.91599
393.184,123.89631999999999,-3.04657,-0.14465999999999998,0.9159200000000001
393.284,123.92911000000001,-3.04693,-0.13745,0.91584
393.384,123.96211000000001,-3.04563,-0.13696,0.9157700000000001
393.484,123.9951,-3.0473,-0.13884000000000002,0.9157
393.584,124.02798999999999,-3.04825,-0.13241,0.9156299999999999
393.684,124.06091,-3.04825,-0.14135999999999999,0.91555
393.784,124.09387,-3.0482,-0.14088,0.91548
393.884,124.12676,-3.0495900000000002,-0.14202,0.9154100000000001
393.984,124.1598,-3.04957,-0.1417,0.9153399999999999
394.084,124.19263000000001,-3.04957,-0.14203,0.9152600000000001
394.184,124.22558000000001,-3.04957,-0.14379,0.91519
394.284,124.25841000000001,-3.05083,-0.14267,0.91512
394.384,124.2912,-3.05088,-0.14523,0.91505
394.484,124.32403000000001,-3.05097,-0.14342,0.9149700000000001
394.584,124.35687,-3.05188,-0.14185999999999999,0.9149
394.684,124.3898,-3.05153,-0.14425,0.9148299999999999
394.784,124.42273999999999,-3.05105,-0.1452,0.91475
394.884,124.4556,-3.05125,-0.14085999999999999,0.9146799999999999
394.984,124.48855,-3.0522,-0.13859000000000002,0.91461
395.084,124.52163999999999,-3.05301,-0.14452,0.9145399999999999
395.184,124.55448,-3.05448,-0.1441,0.91446
395.284,124.58738000000001,-3.0545,-0.14299,0.9143899999999999
395.384,124.62038000000001,-3.0545,-0.14015,0.91432
395.484,124.65332,-3.0545,-0.14444,0.91425
395.584,124.68611999999999,-3.05449,-0.14709,0.91417
395.684,124.71903999999999,-3.0558099999999997,-0.15263,0.9141
395.784,124.75182,-3.0558099999999997,-0.14978,0.9140299999999999
395.884,124.78478,-3.0558099999999997,-0.14758,0.91395
395.984,124.81777,-3.0560400000000003,-0.14559,0.9138799999999999
396.084,124.85068999999999,-3.05713,-0.14709,0.91381
396.184,124.88351000000002,-3.05713,-0.13909000000000002,0.91374
396.284,124.91651999999999,-3.05713,-0.14490999999999998,0.91366
396.384,124.94958000000001,-3.05713,-0.14958,0.91359
396.484,124.9827,-3.05713,-0.1495,0.9135200000000001
396.584,125.01566000000001,-3.05852,-0.15379,0.9134399999999999
396.684,125.04873,-3.05845,-0.15542,0.9133700000000001
396.784,125.08165,-3.05845,-0.15018,0.9133
396.884,125.11469,-3.0579099999999997,-0.15503,0.91322
396.984,125.14771,-3.05773,-0.1579,0.91315
397.084,125.18065,-3.05911,-0.1511,0.9130799999999999
397.184,125.21356000000002,-3.05911,-0.14732,0.91301
397.284,125.24658000000001,-3.05911,-0.15005,0.9129299999999999
397.384,125.2796,-3.05911,-0.14934,0.91286
397.484,125.31248000000001,-3.05939,-0.15364,0.91279
397.584,125.34545,-3.06041,-0.15358,0.91271
397.684,125.37856000000001,-3.06175,-0.15020999999999998,0.91264
397.784,125.41161000000001,-3.0617400000000004,-0.15215,0.9125700000000001
397.884,125.4449,-3.0617400000000004,-0.14625,0.9124899999999999
397.984,125.47783000000001,-3.0617400000000004,-0.14892,0.9124200000000001
398.084,125.51065,-3.0617400000000004,-0.14993,0.91235
398.184,125.54363000000001,-3.06315,-0.14999,0.91227
398.284,125.57678999999999,-3.0630599999999997,-0.14749,0.9122
398.384,125.60972,-3.0630599999999997,-0.14377,0.9121299999999999
398.484,125.64253000000001,-3.06435,-0.14449,0.91205
398.584,125.67551999999999,-3.06438,-0.14817,0.9119799999999999
398.684,125.70852,-3.06438,-0.15379,0.91191
398.784,125.74151,-3.06577,-0.15408,0.9118299999999999
398.884,125.7746,-3.06569,-0.15434,0.91176
398.984,125.80757,-3.06569,-0.15488,0.91169
399.084,125.84063,-3.06575,-0.1463,0.91161
399.184,125.87364,-3.067,-0.14957,0.91154
399.284,125.90671999999999,-3.06701,-0.14831,0.9114700000000001
399.384,125.93976,-3.06701,-0.14636,0.9113899999999999
399.484,125.97265,-3.0677,-0.1495,0.91132
399.584,126.00566,-3.06767,-0.15652,0.91125
399.684,126.03846000000001,-3.06763,-0.15639,0.91117
399.784,126.0715,-3.06834,-0.1492,0.9111
399.884,126.1044,-3.06833,-0.14920999999999998,0.9110299999999999
399.984,126.13722,-3.06833,-0.15622,0.91095
400.084,126.1704,-3.06833,-0.14172,0.9108799999999999
400.184,126.20362,-3.06833,-0.13949,0.91081
400.284,126.23674,-3.06834,-0.14845999999999998,0.9107299999999999
400.384,126.26969,-3.06966,-0.14731,0.91066
400.484,126.30268000000001,-3.06965,-0.15004,0.91058
400.584,126.33578999999999,-3.06965,-0.15533,0.91051
400.684,126.36886000000001,-3.0709400000000002,-0.15091,0.9104399999999999
400.784,126.40194,-3.07096,-0.14282999999999998,0.9103600000000001
400.884,126.4349,-3.07096,-0.14168,0.9102899999999999
400.984,126.46786000000002,-3.07096,-0.14365,0.91022
401.084,126.50083000000001,-3.07108,-0.14454,0.91014
401.184,126.53387,-3.07228,-0.13163,0.91007
401.284,126.56696000000001,-3.0722,-0.14155,0.90999
401.384,126.59988,-3.07362,-0.14756,0.9099200000000001
401.484,126.63275,-3.07393,-0.14213,0.90985
401.584,126.6658,-3.07393,-0.15248,0.9097700000000001
401.684,126.69876000000001,-3.07425,-0.14335,0.9097
401.784,126.73196000000002,-3.0746,-0.14828,0.9096200000000001
401.884,126.76483,-3.07491,-0.14575,0.90955
401.984,126.79791000000002,-3.0755,-0.1394,0.90948
402.084,126.83097,-3.07623,-0.14313,0.9094
402.184,126.86375,-3.0762400000000003,-0.14854,0.90933
402.284,126.89666000000001,-3.07629,-0.14275,0.9092600000000001
402.384,126.92953999999999,-3.07492,-0.14934,0.9091799999999999
402.484,126.96252,-3.07492,-0.14836,0.9091100000000001
402.584,126.99546000000001,-3.07527,-0.15145999999999998,0.9090299999999999
402.684,127.02843,-3.07623,-0.1486,0.90896
402.784,127.06123000000001,-3.07763,-0.15631,0.90889
402.884,127.09398,-3.07755,-0.15546,0.90881
402.984,127.12686000000001,-3.07755,-0.1572,0.90874
403.084,127.15968000000001,-3.07825,-0.15029,0.90866
403.184,127.19246000000001,-3.08007,-0.15108,0.90859
403.284,127.22482,-3.08019,-0.14702,0.90851
403.384,127.25755,-3.08019,-0.14793,0.9084399999999999
403.484,127.29036,-3.07925,-0.14355,0.9083700000000001
403.584,127.3232,-3.08052,-0.1468,0.9082899999999999
403.684,127.356,-3.08052,-0.14828,0.90822
403.784,127.38893,-3.08052,-0.15047,0.90814
403.884,127.42178999999999,-3.08052,-0.14511,0.90807
403.984,127.45461,-3.08051,-0.14535,0.908
404.084,127.48716999999999,-3.08187,-0.1466,0.9079200000000001
404.184,127.51978999999999,-3.08183,-0.15446,0.90785
404.284,127.55263000000001,-3.08183,-0.14725,0.9077700000000001
404.384,127.58545,-3.08219,-0.14917,0.9077
404.484,127.61828,-3.08315,-0.14878,0.9076200000000001
404.584,127.65105,-3.08315,-0.14432,0.90755
404.684,127.68383,-3.08315,-0.14106,0.9074700000000001
404.784,127.71658000000001,-3.08315,-0.14457,0.9074
404.884,127.74942,-3.08315,-0.15057,0.90733
404.984,127.78213999999998,-3.08311,-0.14293,0.90725
405.084,127.81473000000001,-3.08412,-0.1402,0.9071799999999999
405.184,127.84754,-3.08447,-0.14420999999999998,0.9071
405.284,127.88037,-3.08447,-0.13423,0.9070299999999999
405.384,127.91351,-3.08447,-0.13792000000000001,0.90695
405.484,127.94631000000001,-3.0855599999999996,-0.13293,0.9068799999999999
405.584,127.9791,-3.0857900000000003,-0.13797,0.9068
405.684,128.01179,-3.0857900000000003,-0.13666,0.9067299999999999
405.784,128.04455,-3.0857900000000003,-0.12749000000000002,0.90666
405.884,128.07721999999998,-3.08668,-0.13656,0.9065799999999999
405.984,128.10985,-3.08677,-0.13126,0.90651
406.084,128.14244,-3.08677,-0.13405,0.90643
406.184,128.17525,-3.08698,-0.13805,0.90636
406.284,128.20803999999998,-3.0870900000000003,-0.14040999999999998,0.90628
406.384,128.24074,-3.0895099999999998,-0.13652,0.9062100000000001
406.484,128.27343,-3.08974,-0.1353,0.9061299999999999
406.584,128.30597,-3.08969,-0.13614,0.9060600000000001
406.684,128.33863,-3.09078,-0.12722999999999998,0.9059799999999999
406.784,128.37142,-3.08973,-0.13555,0.90591
406.884,128.40417,-3.08974,-0.13999,0.9058299999999999
406.984,128.43686,-3.08974,-0.14052,0.90576
407.084,128.46983,-3.08974,-0.14337,0.9056799999999999
407.184,128.50277,-3.0897,-0.14144,0.90561
407.284,128.53569,-3.0910900000000003,-0.13709000000000002,0.90553
407.384,128.56859,-3.09105,-0.14131,0.90546
407.484,128.60153,-3.09105,-0.14025,0.9053899999999999
407.584,128.63442,-3.09133,-0.14032,0.9053100000000001
407.684,128.66747,-3.0923700000000003,-0.13746,0.9052399999999999
407.784,128.70051,-3.0923700000000003,-0.14060999999999998,0.9051600000000001
407.884,128.73355,-3.0923700000000003,-0.13287000000000002,0.90509
407.984,128.76668999999998,-3.0923700000000003,-0.12895,0.90501
408.084,128.79976000000002,-3.0923700000000003,-0.13564,0.90494
408.184,128.83284,-3.0924099999999997,-0.13748,0.90486
408.284,128.86598,-3.09367,-0.14079,0.90479
408.384,128.89903,-3.09369,-0.14339000000000002,0.90471
408.484,128.93211000000002,-3.09368,-0.13694,0.90464
408.584,128.96523,-3.0951400000000002,-0.14267,0.90456
408.684,128.99815,-3.09534,-0.14082,0.90449
408.784,129.03124,-3.09534,-0.14236,0.90441
408.884,129.06437,-3.09544,-0.14156,0.9043399999999999
408.984,129.09751,-3.09633,-0.13793,0.9042600000000001
409.084,129.13064,-3.09643,-0.14317,0.9041899999999999
409.184,129.16378999999998,-3.0964,-0.1421,0.9041100000000001
409.284,129.19693,-3.09632,-0.13887,0.9040299999999999
409.384,129.22974,-3.09632,-0.14025,0.90396
409.484,129.26273,-3.09632,-0.13374,0.9038799999999999
409.584,129.2959,-3.09632,-0.13802999999999999,0.90381
409.684,129.32896000000002,-3.09632,-0.13341,0.9037299999999999
409.784,129.36192,-3.09634,-0.13783,0.90366
409.884,129.39498,-3.09762,-0.13229000000000002,0.9035799999999999
409.984,129.42797,-3.09764,-0.1355,0.90351
410.084,129.46088,-3.0977099999999997,-0.13497,0.90343
410.184,129.49401,-3.0989400000000002,-0.13221,0.90336
410.284,129.52701000000002,-3.09947,-0.13825,0.90328
410.384,129.56014,-3.09995,-0.13919,0.9032100000000001
410.484,129.59342,-3.09994,-0.13962,0.9031299999999999
410.584,129.62661,-3.10132,-0.13965999999999998,0.9030600000000001
410.684,129.6597,-3.10127,-0.14022,0.9029799999999999
410.784,129.69306,-3.10127,-0.14128,0.90291
410.884,129.72615,-3.10127,-0.14069,0.9028299999999999
410.984,129.75911000000002,-3.1015900000000003,-0.14114000000000002,0.90275
411.084,129.79217,-3.1015900000000003,-0.13942000000000002,0.9026799999999999
411.184,129.8251,-3.1015900000000003,-0.14389000000000002,0.9026
411.284,129.85808,-3.1015900000000003,-0.13537000000000002,0.9025299999999999
411.384,129.89103,-3.10166,-0.13425,0.90245
411.484,129.9243,-3.10297,-0.13957999999999998,0.90238
411.584,129.9574,-3.10422,-0.12966,0.9023
411.684,129.99028,-3.10423,-0.13029000000000002,0.90223
411.784,130.02329,-3.1042099999999997,-0.12907000000000002,0.90215
411.884,130.05633,-3.10422,-0.12553,0.90207
411.984,130.08893,-3.10423,-0.13272,0.902
412.084,130.12197,-3.10423,-0.1353,0.90192
412.184,130.15505,-3.10423,-0.13379000000000002,0.90185
412.284,130.18795,-3.10425,-0.13365,0.9017700000000001
412.384,130.22105,-3.10557,-0.13822,0.9017
412.484,130.25388,-3.1068,-0.13138,0.9016200000000001
412.584,130.2865,-3.1068700000000002,-0.13316,0.90154
412.684,130.31944,-3.10652,-0.12787,0.9014700000000001
412.784,130.35245,-3.10724,-0.13407,0.9013899999999999
412.884,130.38541999999998,-3.10719,-0.13212000000000002,0.9013200000000001
