##Temp./°C,Time/min,DSC(subtr.)/(mW/mg),Mass(subtr.2)/%,Sensit./(uV/mW)
366.749,42.07634,0.74402,57.71641999999999,0.9455899999999999
366.849,42.086079999999995,0.74648,57.60075,0.94552
366.949,42.0958,0.74946,57.459480000000006,0.94545
367.049,42.10544,0.75227,57.360459999999996,0.9453799999999999
367.149,42.11522,0.75632,57.27486,0.94531
367.249,42.12514,0.75971,57.15541999999999,0.94524
367.349,42.135090000000005,0.76332,57.016009999999994,0.9451700000000001
367.449,42.145,0.7679699999999999,56.888580000000005,0.9451
367.549,42.154790000000006,0.77067,56.78105,0.9450299999999999
367.649,42.16453,0.7736,56.65589,0.94496
367.749,42.17433,0.77852,56.5112,0.94489
367.849,42.18412,0.7802399999999999,56.378130000000006,0.9448200000000001
367.949,42.19388,0.7844399999999999,56.26968000000001,0.94475
368.049,42.20365,0.79037,56.142630000000004,0.94468
368.149,42.213390000000004,0.7934,55.998380000000004,0.9446100000000001
368.249,42.22316,0.7961699999999999,55.858909999999995,0.9445399999999999
368.349,42.23291,0.79708,55.75285,0.9444799999999999
368.449,42.24268,0.80148,55.62934,0.9444100000000001
368.549,42.25245,0.80228,55.4857,0.94434
368.649,42.26222,0.8056800000000001,55.3365,0.94427
368.749,42.272040000000004,0.80915,55.22379,0.9442
368.849,42.28185,0.81238,55.089819999999996,0.9441299999999999
368.949,42.29163,0.81633,54.94175,0.94406
369.049,42.301429999999996,0.81686,54.78415,0.94399
369.149,42.3113,0.8214100000000001,54.67123,0.9439200000000001
369.249,42.32113,0.82265,54.54105,0.94385
369.349,42.330870000000004,0.8266399999999999,54.39809,0.94378
369.449,42.3406,0.82893,54.23843000000001,0.94371
369.549,42.35028,0.83421,54.127,0.9436399999999999
369.649,42.360009999999996,0.83539,53.99689,0.94357
369.749,42.36977,0.8416899999999999,53.83024,0.9435
369.849,42.379509999999996,0.84585,53.65955,0.9434299999999999
369.949,42.389179999999996,0.8460799999999999,53.53725,0.9433600000000001
370.049,42.39895,0.8491,53.404509999999995,0.94329
370.149,42.408770000000004,0.85172,53.24801,0.9432200000000001
370.249,42.41855,0.85608,53.067640000000004,0.94315
370.349,42.42828,0.85988,52.93739,0.9430799999999999
370.449,42.43807,0.86134,52.803830000000005,0.94301
370.549,42.44787,0.86435,52.65415,0.94294
370.649,42.45765,0.86649,52.47736999999999,0.9428700000000001
370.749,42.46743,0.8699399999999999,52.34213,0.9428
370.849,42.47717,0.8730100000000001,52.21069,0.94273
370.949,42.48689,0.87615,52.05341,0.94266
371.049,42.496629999999996,0.8786200000000001,51.86391,0.9425899999999999
371.149,42.50642,0.8831700000000001,51.71356,0.94252
371.249,42.51619,0.88687,51.576370000000004,0.94245
371.349,42.525929999999995,0.8884200000000001,51.418040000000005,0.9423799999999999
371.449,42.53568,0.89044,51.231190000000005,0.94231
371.549,42.54544,0.8925700000000001,51.07509,0.94224
371.649,42.55522,0.89471,50.94655,0.9421700000000001
371.749,42.56498,0.8975200000000001,50.79668,0.9421
371.849,42.574740000000006,0.90112,50.61629,0.9420299999999999
371.949,42.5845,0.9065,50.45402,0.94196
372.049,42.5943,0.9088,50.32134,0.94189
372.149,42.60415,0.90971,50.163070000000005,0.9418200000000001
372.249,42.613890000000005,0.91304,49.97738,0.94175
372.349,42.6236,0.91522,49.80018,0.94168
372.449,42.633379999999995,0.9187299999999999,49.662459999999996,0.9416100000000001
372.549,42.64312,0.92135,49.50295,0.9415399999999999
372.649,42.652840000000005,0.92415,49.321529999999996,0.94147
372.749,42.66258,0.92615,49.14369,0.9414
372.849,42.672290000000004,0.92895,49.01166,0.9413299999999999
372.949,42.68205,0.93185,48.85307,0.94126
373.049,42.69181,0.9329700000000001,48.67009,0.94119
373.149,42.701570000000004,0.93342,48.47206,0.9411200000000001
373.249,42.7112,0.93773,48.331590000000006,0.94105
373.349,42.720929999999996,0.9406899999999999,48.16485,0.9409799999999999
373.449,42.7307,0.94109,47.976279999999996,0.94091
373.549,42.74049,0.9451200000000001,47.76814,0.94084
373.649,42.75028,0.9454799999999999,47.623540000000006,0.9407700000000001
373.749,42.76003,0.94735,47.45868,0.9407
373.849,42.76977,0.9505600000000001,47.28213,0.94063
373.949,42.779540000000004,0.95339,47.07665,0.9405600000000001
374.049,42.78929,0.95614,46.93441,0.9404899999999999
374.149,42.799040000000005,0.9593700000000001,46.77827,0.94042
374.249,42.80876,0.95891,46.60245,0.94035
374.349,42.81847,0.9619,46.39201,0.9402799999999999
374.449,42.82824,0.9657899999999999,46.23611,0.94021
374.549,42.838,0.96629,46.07589,0.94014
374.649,42.84774,0.9683700000000001,45.88981,0.9400700000000001
374.749,42.85757,0.97205,45.66643,0.94
374.849,42.86732,0.9702799999999999,45.49635,0.9399299999999999
374.949,42.8771,0.97403,45.33328,0.93986
375.049,42.88689,0.9758399999999999,45.14513,0.93979
375.149,42.89666,0.97559,44.92369,0.9397200000000001
375.249,42.90637,0.97854,44.7477,0.93965
375.349,42.91621,0.98208,44.58591,0.93958
375.449,42.92603,0.9831799999999999,44.402159999999995,0.9395
375.549,42.93574,0.9826799999999999,44.18116,0.9394299999999999
375.649,42.94547,0.98616,43.99514,0.9393600000000001
375.749,42.9552,0.98913,43.837579999999996,0.93929
375.849,42.964940000000006,0.99049,43.65318,0.93922
375.949,42.97469,0.99213,43.43591,0.93915
376.049,42.984429999999996,0.9929899999999999,43.22851,0.9390799999999999
376.149,42.99415,0.99419,43.06197,0.93901
376.249,43.00388,0.995,42.88088,0.93894
376.349,43.01363,0.9966700000000001,42.66441,0.9388700000000001
376.449,43.02337,0.99771,42.456379999999996,0.9388
376.549,43.03308,0.99871,42.30039,0.93873
376.649,43.042790000000004,0.9991899999999999,42.11979,0.93866
376.749,43.05252,0.99908,41.9096,0.9385899999999999
376.849,43.06227,1.00167,41.6935,0.93852
376.949,43.07197,1.00104,41.53685,0.93845
377.049,43.08167,1.00152,41.353609999999996,0.9383799999999999
377.149,43.091390000000004,1.00337,41.14607,0.9383
377.249,43.10114,1.00679,40.91835,0.9382299999999999
377.349,43.11088,1.00611,40.76038,0.93816
377.449,43.12065,1.0054100000000001,40.57442,0.93809
377.549,43.13038,1.00724,40.360820000000004,0.9380200000000001
377.649,43.14013,1.0065,40.12043,0.93795
377.749,43.14987,1.00797,39.95163,0.9378799999999999
377.849,43.15961,1.00768,39.76467,0.93781
377.949,43.16937,1.0080200000000001,39.55396,0.93774
378.049,43.179140000000004,1.01033,39.33399,0.9376700000000001
378.149,43.1889,1.01031,39.16714,0.9376
378.249,43.19866,1.01124,38.98575,0.93753
378.349,43.208420000000004,1.01155,38.77681,0.93745
378.449,43.21818,1.01073,38.52987,0.9373799999999999
378.549,43.227909999999994,1.00969,38.35001,0.9373100000000001
378.649,43.23765,1.00829,38.167790000000004,0.93724
378.749,43.24739,1.00824,37.96368,0.9371700000000001
378.849,43.25711,1.00979,37.72143,0.9371
378.949,43.26686,1.01073,37.53693,0.9370299999999999
379.049,43.2766,1.0094100000000001,37.36523,0.93696
379.149,43.28638,1.00918,37.163920000000005,0.93689
379.249,43.29615,1.00871,36.92007,0.9368200000000001
379.349,43.30588,1.0082799999999998,36.71652,0.93675
379.449,43.31561,1.0060799999999999,36.5356,0.9366700000000001
379.549,43.32535,1.00631,36.3236,0.9366
379.649,43.33508,1.00634,36.07513,0.93653
379.749,43.34479,1.00607,35.862809999999996,0.9364600000000001
379.849,43.35451,1.00577,35.69275,0.93639
379.949,43.36423,1.00461,35.493559999999995,0.93632
380.049,43.37396,1.00531,35.26312,0.93625
380.149,43.38365,1.00384,35.04755,0.9361799999999999
380.249,43.393390000000004,1.00091,34.88218,0.93611
380.349,43.40313,0.99845,34.6843,0.9360299999999999
380.449,43.41283,1.00032,34.45097,0.93596
380.549,43.42256,0.9995,34.21772,0.93589
380.649,43.43228,0.99798,34.04525,0.9358200000000001
380.749,43.44202,0.99835,33.844390000000004,0.93575
380.849,43.45173,0.9973799999999999,33.61991,0.93568
380.949,43.46151,0.99585,33.3812,0.93561
381.049,43.4713,0.99379,33.21552,0.9355399999999999
381.149,43.48103,0.99093,33.0279,0.9354600000000001
381.249,43.49078,0.98966,32.82311,0.9353899999999999
381.349,43.50055,0.98918,32.5887,0.93532
381.449,43.51032,0.9855,32.42072,0.93525
381.549,43.52006,0.9850399999999999,32.22685,0.9351799999999999
381.649,43.52981,0.98336,32.00478,0.93511
381.749,43.53954,0.98139,31.74721,0.93504
381.849,43.54933,0.98134,31.55878,0.9349700000000001
381.949,43.55908,0.97864,31.360329999999998,0.93489
382.049,43.56884,0.97834,31.139090000000003,0.9348200000000001
382.149,43.57857,0.97429,30.881990000000002,0.93475
382.249,43.58835,0.9709200000000001,30.70008,0.93468
382.349,43.59813,0.97004,30.517459999999996,0.93461
382.449,43.60785,0.9701200000000001,30.31727,0.9345399999999999
382.549,43.6176,0.96547,30.079959999999996,0.93447
382.649,43.627340000000004,0.9635,29.89664,0.9343899999999999
382.749,43.63709,0.96125,29.71838,0.93432
382.849,43.64683,0.95965,29.516890000000004,0.93425
382.949,43.65659,0.95489,29.271109999999997,0.9341799999999999
383.049,43.66632,0.95242,29.075020000000002,0.93411
383.149,43.67603,0.9505100000000001,28.89647,0.93404
383.249,43.68572,0.94675,28.689659999999996,0.9339700000000001
383.349,43.69542,0.9444100000000001,28.45148,0.93389
383.449,43.705090000000006,0.9430700000000001,28.2497,0.9338200000000001
383.549,43.71476,0.93973,28.08183,0.93375
383.649,43.72448,0.93634,27.88301,0.93368
383.749,43.7342,0.93524,27.64803,0.93361
383.849,43.74391,0.9329299999999999,27.4333,0.9335399999999999
383.949,43.75363,0.9287,27.26505,0.9334600000000001
384.049,43.76336,0.92495,27.058970000000002,0.9333899999999999
384.149,43.773109999999996,0.9219299999999999,26.829729999999998,0.93332
384.249,43.78285,0.9174700000000001,26.61882,0.93325
384.349,43.79258,0.91466,26.46394,0.9331799999999999
384.449,43.8023,0.9133399999999999,26.277340000000002,0.93311
384.549,43.812020000000004,0.9078700000000001,26.061970000000002,0.9330299999999999
384.649,43.82178,0.9043899999999999,25.83792,0.93296
384.749,43.83148,0.9024,25.678720000000002,0.93289
384.849,43.84117,0.89859,25.49322,0.9328200000000001
384.949,43.8509,0.8944200000000001,25.2834,0.93275
385.049,43.860659999999996,0.88939,25.05823,0.9326700000000001
385.149,43.87041,0.88664,24.89605,0.9326
385.249,43.88019,0.8840600000000001,24.709,0.93253
385.349,43.88991,0.8782,24.49802,0.9324600000000001
385.449,43.89962,0.87525,24.264670000000002,0.9323899999999999
385.549,43.90938,0.87282,24.09879,0.93232
385.649,43.91917,0.8685200000000001,23.91741,0.93224
385.749,43.9289,0.86221,23.72203,0.93217
385.849,43.93858,0.8585,23.49867,0.9321
385.949,43.9483,0.85465,23.33351,0.9320299999999999
386.049,43.958009999999994,0.84975,23.16292,0.93196
386.149,43.967659999999995,0.84445,22.97269,0.9318799999999999
386.249,43.977340000000005,0.8413799999999999,22.7469,0.93181
386.349,43.98704,0.83801,22.57508,0.93174
386.449,43.99671,0.83355,22.412679999999998,0.9316700000000001
386.549,44.006370000000004,0.82834,22.22939,0.9316
386.649,44.01608,0.8220799999999999,22.00976,0.9315200000000001
386.749,44.025729999999996,0.81752,21.82998,0.93145
386.849,44.035379999999996,0.8124399999999999,21.67713,0.9313799999999999
386.949,44.0451,0.80814,21.49831,0.9313100000000001
387.049,44.05482,0.80437,21.28727,0.93124
387.149,44.06452,0.79851,21.0992,0.93116
387.249,44.07419,0.79345,20.94864,0.93109
387.349,44.08384,0.78952,20.773039999999998,0.9310200000000001
387.449,44.09352,0.78401,20.56781,0.93095
387.549,44.103190000000005,0.77725,20.37195,0.9308799999999999
387.649,44.11275,0.7724300000000001,20.23036,0.9308
387.749,44.12234,0.76798,20.0612,0.93073
387.849,44.13197,0.7638699999999999,19.873620000000003,0.93066
387.949,44.14163,0.75925,19.67895,0.9305899999999999
388.049,44.1513,0.75492,19.540370000000003,0.9305200000000001
388.149,44.160990000000005,0.74854,19.37719,0.9304399999999999
388.249,44.17068,0.7406,19.198339999999998,0.93037
388.349,44.18035,0.7359399999999999,18.996879999999997,0.9303
388.449,44.19003,0.7328600000000001,18.85349,0.9302299999999999
388.549,44.1997,0.72745,18.69364,0.93015
388.649,44.20941,0.72077,18.51309,0.9300799999999999
388.749,44.21913,0.7156600000000001,18.31036,0.93001
388.849,44.228770000000004,0.7093,18.167920000000002,0.92994
388.949,44.238490000000006,0.70217,18.01595,0.9298700000000001
389.049,44.24819,0.6997399999999999,17.84848,0.92979
389.149,44.25786,0.69353,17.65694,0.9297200000000001
389.249,44.26753,0.68706,17.51083,0.92965
389.349,44.2772,0.68108,17.36767,0.92958
389.449,44.28689,0.67687,17.2105,0.9295
389.549,44.29658,0.67262,17.02385,0.92943
389.649,44.30624,0.6651199999999999,16.87405,0.9293600000000001
389.749,44.315979999999996,0.65927,16.7378,0.92929
389.849,44.32577,0.6553800000000001,16.57881,0.9292100000000001
389.949,44.3355,0.64671,16.39423,0.92914
390.049,44.34518,0.6416,16.24108,0.9290700000000001
390.149,44.354859999999995,0.6382399999999999,16.11563,0.929
390.249,44.36453,0.63243,15.968879999999999,0.9289200000000001
390.349,44.37415,0.62755,15.80236,0.92885
390.449,44.38384,0.62066,15.6492,0.9287799999999999
390.549,44.39356,0.6153,15.52639,0.92871
390.649,44.40323,0.6107199999999999,15.379779999999998,0.92863
390.749,44.41291,0.6046699999999999,15.210070000000002,0.92856
390.849,44.42257,0.59997,15.04594,0.9284899999999999
390.949,44.43222,0.59435,14.92658,0.92842
391.049,44.44194,0.5863,14.78849,0.9283399999999999
391.149,44.451609999999995,0.58295,14.63786,0.92827
391.249,44.46127,0.57935,14.48802,0.9282
391.349,44.47094,0.5745899999999999,14.382629999999999,0.9281299999999999
391.449,44.48066,0.5675,14.25976,0.92805
391.549,44.4903,0.56186,14.128060000000001,0.9279799999999999
391.649,44.499959999999994,0.5542100000000001,13.9755,0.92791
391.749,44.50966,0.54924,13.867579999999998,0.92784
391.849,44.51932,0.54662,13.74794,0.92776
391.949,44.52898,0.54046,13.609020000000001,0.92769
392.049,44.53869,0.53333,13.443679999999999,0.9276200000000001
392.149,44.54837,0.5290100000000001,13.325079999999998,0.9275399999999999
392.249,44.55809,0.52389,13.20742,0.9274700000000001
392.349,44.5678,0.51583,13.0749,0.9274
392.449,44.577490000000004,0.5100899999999999,12.917710000000001,0.9273299999999999
392.549,44.58718,0.5041100000000001,12.801060000000001,0.92725
392.649,44.59687,0.50178,12.69175,0.9271799999999999
392.749,44.60654,0.49493000000000004,12.57199,0.92711
392.849,44.61622,0.48831,12.43255,0.92704
392.949,44.62587,0.48405,12.32269,0.92696
393.049,44.63555,0.47653,12.230310000000001,0.92689
393.149,44.64524,0.47208999999999995,12.11858,0.9268200000000001
393.249,44.65489,0.46863,11.98283,0.92674
393.349,44.66452,0.46192,11.86347,0.9266700000000001
393.449,44.67423,0.45808000000000004,11.76446,0.9266
393.549,44.68391,0.4539,11.65484,0.92653
393.649,44.69352,0.44753000000000004,11.546339999999999,0.92645
393.749,44.70319,0.4419,11.43661,0.92638
393.849,44.71285,0.43591,11.342130000000001,0.9263100000000001
393.949,44.72249,0.43273999999999996,11.234760000000001,0.9262299999999999
394.049,44.73218,0.42721000000000003,11.11341,0.92616
394.149,44.74184,0.42235,10.98753,0.92609
394.249,44.75148,0.41678000000000004,10.8983,0.92601
394.349,44.76115,0.41168000000000005,10.794130000000001,0.92594
394.449,44.770759999999996,0.40753,10.683060000000001,0.9258700000000001
394.549,44.780390000000004,0.40229000000000004,10.56397,0.9258
394.649,44.7901,0.39814,10.48274,0.9257200000000001
394.749,44.79977,0.3904,10.37223,0.92565
394.849,44.80941,0.38813000000000003,10.27019,0.92558
394.949,44.81903,0.38093,10.15944,0.9255
395.049,44.8287,0.37829,10.08098,0.92543
395.149,44.838359999999994,0.37348000000000003,9.99709,0.9253600000000001
395.249,44.84803,0.37003,9.90058,0.9252799999999999
395.349,44.85767,0.36427,9.78448,0.9252100000000001
395.449,44.86732,0.3589,9.69396,0.92514
395.549,44.87703,0.35415,9.60625,0.92506
395.649,44.88671,0.35004,9.50792,0.92499
395.749,44.8964,0.34492,9.39374,0.9249200000000001
395.849,44.90612,0.34246,9.30234,0.92485
395.949,44.91583,0.33675,9.223180000000001,0.9247700000000001
396.049,44.92553,0.33213000000000004,9.13733,0.9247
396.149,44.935190000000006,0.32863000000000003,9.04503,0.92463
396.249,44.94486,0.3224,8.96648,0.92455
396.349,44.95456,0.31882,8.90062,0.92448
396.449,44.96423,0.31589,8.82189,0.9244100000000001
396.549,44.97394,0.31126,8.72585,0.9243299999999999
396.649,44.983670000000004,0.3071,8.63603,0.9242600000000001
396.749,44.99335,0.30262,8.56962,0.92419
396.849,45.00298,0.29868,8.48986,0.92411
396.949,45.01262,0.29707,8.39973,0.92404
397.049,45.022290000000005,0.29351,8.31375,0.9239700000000001
397.149,45.03201,0.29004,8.2519,0.92389
397.249,45.04169,0.28531,8.1788,0.9238200000000001
397.349,45.05141,0.28071999999999997,8.09426,0.92375
397.449,45.06108,0.27753,8.004719999999999,0.9236700000000001
397.549,45.07079,0.27401,7.94557,0.9236
397.649,45.080529999999996,0.2691,7.87598,0.92353
397.749,45.09016,0.26598,7.79985,0.92345
397.849,45.09982,0.26102,7.71572,0.92338
397.949,45.10947,0.25966999999999996,7.65512,0.9233
398.049,45.11915,0.25535,7.5925,0.9232299999999999
398.149,45.128809999999994,0.25046,7.52275,0.9231600000000001
398.249,45.138490000000004,0.24733000000000002,7.445180000000001,0.9230799999999999
398.349,45.14821,0.24491,7.389660000000001,0.92301
398.449,45.15789,0.24275,7.33409,0.92294
398.549,45.167559999999995,0.24015999999999998,7.2674,0.92286
398.649,45.17727,0.23556999999999997,7.18049,0.92279
398.749,45.18696,0.23083,7.11297,0.9227200000000001
398.849,45.19663,0.22749,7.051489999999999,0.92264
398.949,45.2063,0.22411999999999999,6.98108,0.9225700000000001
399.049,45.216029999999996,0.22230999999999998,6.899839999999999,0.9225
399.149,45.22575,0.21813000000000002,6.838760000000001,0.92242
399.249,45.235459999999996,0.21356,6.775510000000001,0.92235
399.349,45.2452,0.21213,6.7042,0.9222799999999999
399.449,45.25492,0.20906999999999998,6.635739999999999,0.9222
399.549,45.2646,0.20484000000000002,6.5782,0.9221299999999999
399.649,45.2743,0.20196,6.53432,0.92205
399.749,45.28399,0.20079,6.4819,0.9219799999999999
399.849,45.29367,0.19868,6.42238,0.92191
399.949,45.3034,0.19459,6.3627199999999995,0.9218299999999999
400.049,45.313140000000004,0.19279000000000002,6.320130000000001,0.92176
400.149,45.32286,0.18997,6.2834,0.92169
400.249,45.33258,0.18635,6.23065,0.92161
400.349,45.3423,0.18188,6.1650599999999995,0.9215399999999999
400.449,45.35199,0.17884,6.12207,0.9214600000000001
400.549,45.36169,0.18032,6.07546,0.9213899999999999
400.649,45.37138,0.17557999999999999,6.03124,0.92132
400.749,45.38113,0.17290999999999998,5.97429,0.92124
400.849,45.3908,0.17148,5.934419999999999,0.92117
400.949,45.400490000000005,0.1663,5.87394,0.9211
401.049,45.41022,0.16504000000000002,5.84301,0.9210200000000001
401.149,45.42001,0.16261,5.79202,0.92095
401.249,45.42975,0.15795,5.73621,0.9208700000000001
401.349,45.43951,0.15838,5.6972,0.9208
401.449,45.449220000000004,0.1544,5.62565,0.9207299999999999
401.549,45.458940000000005,0.15128,5.59196,0.92065
401.649,45.4687,0.14887,5.54481,0.92058
401.749,45.47844,0.15094000000000002,5.48928,0.9205
401.849,45.48818,0.14599,5.45563,0.92043
401.949,45.49791,0.1444,5.3962900000000005,0.9203600000000001
402.049,45.50764,0.14157999999999998,5.36353,0.9202799999999999
402.149,45.51732,0.13984000000000002,5.326280000000001,0.9202100000000001
402.249,45.52701,0.13785,5.2735199999999995,0.9201299999999999
402.349,45.5367,0.1359,5.23519,0.92006
402.449,45.54639,0.13257,5.17546,0.91999
402.549,45.5561,0.13152,5.1384300000000005,0.91991
402.649,45.56581,0.12872,5.11495,0.91984
402.749,45.575559999999996,0.12608,5.07102,0.91976
402.849,45.58526,0.12573,5.04056,0.91969
402.949,45.59495,0.1248,5.00199,0.9196200000000001
403.049,45.604690000000005,0.12205999999999999,4.96563,0.9195399999999999
403.149,45.61445,0.11818,4.94261,0.9194700000000001
403.249,45.624190000000006,0.11628,4.90311,0.9193899999999999
403.349,45.63386,0.11571,4.8731800000000005,0.91932
403.449,45.64353,0.11515999999999998,4.838830000000001,0.91925
403.549,45.653220000000005,0.11262,4.7961800000000006,0.91917
403.649,45.66291,0.10960999999999999,4.769830000000001,0.9191
403.749,45.6726,0.10879000000000001,4.72565,0.9190200000000001
403.849,45.68226,0.1075,4.68548,0.91895
403.949,45.691959999999995,0.10612,4.65428,0.9188700000000001
404.049,45.70165,0.10237,4.61956,0.9188
404.149,45.71137,0.10013999999999999,4.60991,0.9187299999999999
404.249,45.7211,0.09992513,4.57356,0.91865
404.349,45.73084,0.09934405,4.56578,0.91858
404.449,45.74053,0.09719352,4.53084,0.9185
404.549,45.75026,0.09702942,4.5128699999999995,0.91843
404.649,45.75998,0.0950081,4.48349,0.91835
404.749,45.769690000000004,0.0932088,4.4412,0.9182799999999999
404.849,45.77942,0.09162814,4.40996,0.9182100000000001
404.949,45.78914,0.08966422,4.35732,0.9181299999999999
405.049,45.79888,0.08746644,4.32215,0.91806
405.149,45.808609999999994,0.08556892,4.27719,0.9179799999999999
405.249,45.81831,0.08453878,4.2518,0.91791
405.349,45.827940000000005,0.0828901,4.21901,0.9178299999999999
405.449,45.83765,0.07977276,4.19386,0.91776
405.549,45.847359999999995,0.0789752,4.1612599999999995,0.9176799999999999
405.649,45.857079999999996,0.07983045,4.13565,0.91761
405.749,45.86677,0.07781703,4.10341,0.9175399999999999
405.849,45.87647,0.07536925,4.07857,0.91746
405.949,45.88623,0.07426631,4.05219,0.9173899999999999
406.049,45.895990000000005,0.07151201,4.0284699999999996,0.9173100000000001
406.149,45.90572,0.07187219,4.00058,0.9172399999999999
406.249,45.91545,0.072765,3.97493,0.9171600000000001
406.349,45.92519,0.07070768,3.9492800000000003,0.91709
406.449,45.934909999999995,0.06915804,3.92582,0.91701
406.549,45.94463,0.06724071,3.9033,0.91694
406.649,45.95438,0.06456772,3.8834,0.9168700000000001
406.749,45.96413,0.06290797,3.8710699999999996,0.91679
406.849,45.973890000000004,0.06272722,3.85226,0.9167200000000001
406.949,45.98363,0.0631174,3.82922,0.91664
407.049,45.99337,0.0623984,3.80389,0.9165700000000001
407.149,46.00315,0.05872792,3.7865900000000003,0.9164899999999999
407.249,46.012879999999996,0.05671106,3.7699599999999998,0.9164200000000001
407.349,46.02261,0.05800835,3.7563400000000002,0.9163399999999999
407.449,46.03241,0.05513667,3.73296,0.91627
407.549,46.04218,0.05653626,3.72928,0.91619
407.649,46.05191,0.05450592,3.6972300000000002,0.91612
407.749,46.06167,0.05298152,3.68054,0.91604
407.849,46.07143,0.05233074,3.6497699999999997,0.9159700000000001
407.949,46.08122,0.04870524,3.6366,0.9159
408.049,46.09093,0.0494901,3.60963,0.9158200000000001
408.149,46.10065,0.04844154,3.5981,0.91575
408.249,46.11042,0.04862943,3.58888,0.9156700000000001
408.349,46.12012,0.04702386,3.55476,0.9156
408.449,46.12984,0.04727405,3.55514,0.9155200000000001
408.549,46.13955,0.04320734,3.52616,0.91545
408.649,46.14933,0.04393893,3.5126199999999996,0.9153700000000001
408.749,46.15907,0.04169583,3.4842,0.9153
408.849,46.1688,0.04102635,3.46368,0.91522
408.949,46.178509999999996,0.04108,3.4230300000000002,0.91515
409.049,46.18825,0.04093519,3.3938599999999997,0.91507
409.149,46.197990000000004,0.04024149,3.38836,0.915
409.249,46.207679999999996,0.03886954,3.3525699999999996,0.9149200000000001
409.349,46.217420000000004,0.03527734,3.34694,0.91485
409.449,46.22716,0.0351711,3.3232800000000005,0.9147700000000001
409.549,46.23687,0.03518634,3.30245,0.9147
409.649,46.2466,0.03455002,3.28935,0.9146200000000001
409.749,46.25636,0.03226589,3.26273,0.91455
409.849,46.26608,0.03217506,3.2574,0.9144700000000001
409.949,46.27583,0.03292671,3.2418,0.9144
410.049,46.28557,0.03135117,3.22036,0.91432
410.149,46.29528,0.02926163,3.2168799999999997,0.91425
410.249,46.30503,0.02807758,3.19462,0.91417
410.349,46.31475,0.02844442,3.1775599999999997,0.9141
410.449,46.324459999999995,0.02780987,3.1804,0.91402
410.549,46.33419,0.02552143,3.15922,0.91395
410.649,46.34393,0.02421675,3.13882,0.9138700000000001
410.749,46.3537,0.02448574,3.14522,0.9138
410.849,46.36345,0.0239665,3.13351,0.9137200000000001
410.949,46.3732,0.02283373,3.1061400000000003,0.91365
411.049,46.38295,0.02345408,3.1021900000000002,0.9135700000000001
411.149,46.39271,0.02230599,3.0988599999999997,0.9135
411.249,46.40245,0.02167306,3.08045,0.9134200000000001
411.349,46.412209999999995,0.02078932,3.06767,0.91335
411.449,46.42199,0.01984839,3.07036,0.91327
411.549,46.43175,0.01752613,3.06556,0.9132
411.649,46.441559999999996,0.0177459,3.0384700000000002,0.91312
411.749,46.4513,0.01774987,3.03111,0.91305
411.849,46.461059999999996,0.01542171,3.01974,0.9129700000000001
411.949,46.4708,0.01540592,2.98642,0.9129
412.049,46.4806,0.01342291,2.99694,0.9128200000000001
412.149,46.49034,0.01426765,3.0032900000000002,0.91275
412.249,46.50009,0.01261054,2.9820599999999997,0.9126700000000001
412.349,46.509859999999996,0.01281527,2.9821299999999997,0.9126
412.449,46.51955,0.01418812,2.98222,0.9125200000000001
412.549,46.529270000000004,0.01575835,2.98223,0.91245
412.649,46.53902,0.01366647,2.97586,0.9123700000000001
412.749,46.5488,0.0127045,2.95159,0.9122899999999999
412.849,46.55853,0.01170514,2.9486,0.91222
412.949,46.56821,0.01122575,2.9507,0.91214
413.049,46.57795,0.009007441,2.9373,0.91207
413.149,46.58773,0.008917843,2.91919,0.91199
413.249,46.59747,0.007715823,2.91626,0.9119200000000001
413.349,46.60717,0.007977446,2.9136599999999997,0.91184
413.449,46.6169,0.007274313,2.88872,0.9117700000000001
413.549,46.626670000000004,0.008771858,2.87958,0.91169
413.649,46.63641,0.007404442,2.88348,0.9116200000000001
413.749,46.64611,0.0066385540000000005,2.87299,0.91154
413.849,46.65589,0.006612557,2.85411,0.9114700000000001
413.949,46.66567,0.005522603,2.84785,0.9113899999999999
414.049,46.67539,0.005414476999999999,2.8495,0.9113100000000001
414.149,46.685109999999995,0.006630409,2.84827,0.9112399999999999
414.249,46.69482,0.005798661,2.8514,0.9111600000000001
414.349,46.70454,0.005125996,2.83802,0.91109
414.449,46.714290000000005,0.005342689,2.81385,0.91101
414.549,46.72404,0.003105928,2.81288,0.91094
414.649,46.73381,0.002482986,2.80228,0.91086
414.749,46.743590000000005,0.002154486,2.77737,0.91079
414.849,46.75338,0.0008712489999999999,2.77244,0.91071
414.949,46.76315,0.000752979,2.7738400000000003,0.91064
415.049,46.772909999999996,0.0013835170000000001,2.77011,0.91056
415.149,46.782709999999994,0.0014023629999999998,2.74986,0.91048
415.249,46.79249,0.001232029,2.7332099999999997,0.91041
415.349,46.80222,0.0012110760000000002,2.7351900000000002,0.91033
415.449,46.812,-0.0004216857,2.7210900000000002,0.9102600000000001
415.549,46.82178,-0.002701428,2.6946,0.9101799999999999
415.649,46.83155,-0.00044320449999999995,2.68609,0.9101100000000001
415.749,46.84125,-0.0002775339,2.66308,0.9100299999999999
415.849,46.85102,-0.00192742,2.66494,0.90995
415.949,46.8608,7.587055e-05,2.66455,0.9098799999999999
416.049,46.870540000000005,-0.004050009,2.66456,0.9098
416.149,46.8803,-0.002880669,2.6558,0.9097299999999999
