Time after Ignition,Pine_Siding_R1,Pine_Siding_R2,Pine_Siding_R3,Mean,Std. Dev.
289.75,118.5,150.9,125.0,131.4,17.1
290.0,120.9,150.8,124.9,132.2,16.2
290.25,119.3,149.1,125.9,131.4,15.6
290.5,122.6,148.5,123.8,131.6,14.6
290.75,120.3,152.1,126.0,132.8,17.0
291.0,119.5,147.9,124.6,130.7,15.1
291.25,119.8,149.7,127.2,132.2,15.5
291.5,119.2,149.6,124.3,131.0,16.3
291.75,118.9,150.5,124.4,131.2,16.9
292.0,120.0,151.3,123.6,131.6,17.1
292.25,117.8,150.5,124.8,131.0,17.2
292.5,121.6,150.7,123.7,132.0,16.2
292.75,118.3,149.5,125.1,131.0,16.4
293.0,118.7,150.0,125.5,131.4,16.5
293.25,120.1,150.9,124.1,131.7,16.8
293.5,119.4,148.1,126.7,131.4,14.9
293.75,118.5,149.4,126.3,131.4,16.1
294.0,118.6,152.0,127.3,132.6,17.3
294.25,119.2,147.7,124.1,130.4,15.3
294.5,120.6,150.0,125.3,132.0,15.8
294.75,119.1,151.4,125.4,132.0,17.1
295.0,120.1,148.6,126.0,131.6,15.1
295.25,117.9,148.1,124.7,130.2,15.8
295.5,122.6,149.5,126.0,132.7,14.6
295.75,120.1,150.8,125.4,132.1,16.4
296.0,120.4,150.1,126.5,132.3,15.7
296.25,119.6,149.7,125.6,131.6,16.0
296.5,121.7,150.5,125.7,132.7,15.6
296.75,120.7,149.0,125.5,131.7,15.2
297.0,118.7,147.7,125.9,130.7,15.1
297.25,120.3,151.3,124.3,132.0,16.8
297.5,118.9,151.0,124.5,131.5,17.2
297.75,118.5,148.0,124.6,130.3,15.6
298.0,119.5,150.2,123.2,131.0,16.7
298.25,119.6,151.4,123.8,131.6,17.3
298.5,119.9,146.8,126.0,130.9,14.1
298.75,120.1,149.6,126.5,132.1,15.5
299.0,119.9,149.8,126.2,131.9,15.8
299.25,118.2,148.8,127.4,131.5,15.7
299.5,118.7,147.7,125.3,130.6,15.2
299.75,122.1,149.2,126.4,132.6,14.6
300.0,121.3,148.2,126.0,131.9,14.4
300.25,120.4,151.1,126.5,132.7,16.3
300.5,119.3,151.7,126.0,132.4,17.1
300.75,118.8,150.7,127.2,132.2,16.5
301.0,120.3,151.3,127.1,132.9,16.3
301.25,121.0,150.7,126.9,132.8,15.7
301.5,120.0,149.4,126.1,131.8,15.5
301.75,120.2,149.1,124.9,131.4,15.5
302.0,120.4,154.1,125.1,133.2,18.2
302.25,119.3,150.5,125.9,131.9,16.5
302.5,120.4,150.6,127.2,132.7,15.8
302.75,118.6,150.7,126.2,131.9,16.7
303.0,119.0,150.7,127.4,132.4,16.4
303.25,120.0,151.8,124.7,132.1,17.2
303.5,118.8,150.4,125.8,131.7,16.6
303.75,119.0,150.5,124.7,131.4,16.8
304.0,119.7,151.4,125.1,132.0,16.9
304.25,119.6,148.7,125.4,131.2,15.4
304.5,119.7,149.9,126.8,132.2,15.8
304.75,118.0,150.3,126.0,131.4,16.8
305.0,118.8,151.4,126.0,132.1,17.1
305.25,118.6,149.6,126.2,131.4,16.1
305.5,117.9,152.2,127.1,132.4,17.8
305.75,119.9,152.1,127.7,133.2,16.8
306.0,121.4,150.6,125.0,132.3,15.9
306.25,119.3,151.0,124.4,131.6,17.0
306.5,119.5,150.5,126.3,132.1,16.3
306.75,118.6,150.0,125.1,131.2,16.6
307.0,118.5,153.7,126.9,133.0,18.4
307.25,119.4,153.3,126.8,133.2,17.8
307.5,118.4,152.1,125.7,132.1,17.7
307.75,120.2,149.6,125.6,131.8,15.6
308.0,120.9,153.3,127.6,133.9,17.1
308.25,121.4,151.1,126.4,133.0,15.9
308.5,120.3,151.3,125.4,132.3,16.6
308.75,119.8,153.9,127.9,133.9,17.8
309.0,119.3,151.6,125.5,132.1,17.1
309.25,120.5,149.8,125.4,131.9,15.7
309.5,120.2,149.4,124.9,131.5,15.7
309.75,118.6,151.7,126.5,132.3,17.2
310.0,118.5,150.7,127.6,132.3,16.6
310.25,120.4,152.3,127.1,133.3,16.8
310.5,118.7,149.6,125.4,131.3,16.3
310.75,121.4,148.1,126.8,132.1,14.1
311.0,119.4,149.5,126.1,131.7,15.8
311.25,119.5,153.3,124.7,132.5,18.2
311.5,122.5,150.6,125.8,133.0,15.4
311.75,121.4,152.8,127.5,133.9,16.6
312.0,118.6,152.0,126.1,132.2,17.5
312.25,121.5,152.5,126.0,133.3,16.7
312.5,121.3,150.5,126.4,132.7,15.6
312.75,120.7,151.2,125.4,132.4,16.4
313.0,121.9,153.1,126.0,133.7,16.9
313.25,119.9,149.8,125.3,131.7,15.9
313.5,119.5,148.1,126.0,131.2,15.0
313.75,118.9,150.0,128.5,132.5,16.0
314.0,121.3,149.3,127.0,132.5,14.8
314.25,121.3,151.2,124.8,132.4,16.3
314.5,118.8,150.1,126.1,131.7,16.4
314.75,120.5,150.9,126.2,132.5,16.2
315.0,121.4,150.3,127.3,133.0,15.3
315.25,120.3,149.7,127.8,132.6,15.3
315.5,120.6,149.6,125.2,131.8,15.6
315.75,121.2,148.0,124.7,131.3,14.6
316.0,123.0,150.6,126.3,133.3,15.1
316.25,120.4,151.3,124.9,132.2,16.7
316.5,121.9,149.2,125.5,132.2,14.9
316.75,119.2,149.7,127.1,132.0,15.8
317.0,121.9,148.7,126.4,132.3,14.3
317.25,119.6,150.3,125.9,132.0,16.2
317.5,120.3,149.4,125.7,131.8,15.5
317.75,120.2,149.6,124.7,131.5,15.8
318.0,120.8,151.6,125.2,132.5,16.7
318.25,123.9,149.8,126.1,133.2,14.4
318.5,121.5,149.8,126.2,132.5,15.2
318.75,120.4,150.7,126.1,132.4,16.1
319.0,120.5,149.6,125.3,131.8,15.6
319.25,120.7,150.0,125.4,132.0,15.7
319.5,120.3,150.5,124.2,131.6,16.4
319.75,118.9,152.5,125.7,132.4,17.8
320.0,121.9,151.4,123.3,132.2,16.6
320.25,120.0,148.6,124.6,131.1,15.3
320.5,121.0,150.2,125.6,132.3,15.7
320.75,120.7,151.8,125.8,132.8,16.7
321.0,119.6,153.5,126.5,133.2,17.9
321.25,121.7,149.1,125.8,132.2,14.8
321.5,120.2,149.0,125.2,131.5,15.4
321.75,121.5,151.7,125.4,132.9,16.4
322.0,121.8,150.2,124.6,132.2,15.7
322.25,120.9,148.3,125.5,131.5,14.7
322.5,121.2,151.4,125.5,132.7,16.3
322.75,121.7,150.5,125.7,132.7,15.6
323.0,120.8,150.3,125.5,132.2,15.9
323.25,122.7,149.8,128.4,133.6,14.3
323.5,120.5,151.1,126.7,132.8,16.2
323.75,122.7,151.9,123.9,132.8,16.5
324.0,120.6,150.2,125.0,131.9,16.0
324.25,121.5,150.0,126.2,132.6,15.3
324.5,121.4,149.9,125.9,132.4,15.3
324.75,121.4,148.8,127.6,132.6,14.4
325.0,122.4,150.2,126.3,132.9,15.0
325.25,123.0,149.4,126.0,132.8,14.5
325.5,120.4,153.0,125.9,133.1,17.4
325.75,122.6,150.6,127.8,133.7,14.9
326.0,121.7,149.9,127.9,133.2,14.8
326.25,121.3,148.7,127.5,132.5,14.4
326.5,123.0,152.3,127.3,134.2,15.8
326.75,121.5,147.7,127.0,132.1,13.8
327.0,119.8,149.9,128.7,132.8,15.5
327.25,122.0,149.3,128.4,133.2,14.3
327.5,122.1,150.5,125.6,132.7,15.5
327.75,122.4,148.6,129.4,133.5,13.6
328.0,123.3,150.0,128.1,133.8,14.2
328.25,122.0,151.2,126.0,133.1,15.8
328.5,122.5,149.4,128.4,133.4,14.1
328.75,122.1,150.4,128.6,133.7,14.8
329.0,120.5,148.3,127.5,132.1,14.5
329.25,122.3,151.3,127.8,133.8,15.4
329.5,122.4,149.4,128.2,133.3,14.3
329.75,118.8,151.0,128.9,132.9,16.4
330.0,122.6,150.2,128.0,133.6,14.7
330.25,121.6,150.2,128.2,133.3,15.0
330.5,123.1,150.1,128.5,133.9,14.3
330.75,120.6,151.4,130.4,134.1,15.7
331.0,123.3,149.2,128.8,133.7,13.7
331.25,122.2,150.1,128.3,133.5,14.6
331.5,122.3,150.3,130.1,134.3,14.5
331.75,121.9,150.2,126.1,132.8,15.3
332.0,122.5,151.8,128.9,134.4,15.4
332.25,121.3,150.0,126.6,132.6,15.2
332.5,120.5,151.7,129.4,133.9,16.1
332.75,121.3,148.9,129.1,133.1,14.3
333.0,123.5,153.8,127.7,135.0,16.4
333.25,123.7,151.5,129.8,135.0,14.6
333.5,121.5,150.0,128.8,133.4,14.8
333.75,122.7,149.5,128.9,133.7,14.0
334.0,121.3,151.3,128.8,133.8,15.6
334.25,120.8,152.2,128.4,133.8,16.4
334.5,120.8,150.8,128.6,133.4,15.6
334.75,119.8,150.2,126.9,132.3,15.9
335.0,121.9,151.5,129.1,134.1,15.4
335.25,120.3,149.1,130.9,133.4,14.6
335.5,121.7,147.5,129.7,133.0,13.2
335.75,121.0,151.6,127.9,133.5,16.0
336.0,119.4,152.0,129.7,133.7,16.7
336.25,121.2,147.9,130.3,133.1,13.6
336.5,121.2,148.9,127.5,132.5,14.5
336.75,119.3,148.2,129.6,132.3,14.6
337.0,120.1,148.6,128.4,132.4,14.6
337.25,121.4,149.4,130.2,133.7,14.3
337.5,119.1,148.5,128.3,132.0,15.0
337.75,119.4,146.9,129.3,131.9,14.0
338.0,120.3,148.4,129.0,132.6,14.4
338.25,119.5,149.7,129.3,132.8,15.4
338.5,120.1,147.6,129.6,132.4,13.9
338.75,121.4,149.5,129.3,133.4,14.5
339.0,120.9,149.3,129.2,133.1,14.6
339.25,123.6,147.3,127.8,132.9,12.6
339.5,121.3,148.0,131.5,133.6,13.5
339.75,120.9,149.6,129.7,133.4,14.7
340.0,119.4,148.3,129.0,132.2,14.7
340.25,118.1,148.0,132.3,132.8,15.0
340.5,120.7,149.5,131.4,133.9,14.5
340.75,122.0,149.0,130.8,133.9,13.8
341.0,123.8,149.6,129.9,134.4,13.5
341.25,120.7,152.0,131.6,134.8,15.9
341.5,120.9,150.6,130.3,134.0,15.2
341.75,119.7,148.3,130.8,133.0,14.4
342.0,122.0,151.0,129.0,134.0,15.1
342.25,124.4,148.9,129.7,134.3,12.9
342.5,121.4,149.6,133.0,134.7,14.2
342.75,120.6,149.0,131.7,133.8,14.3
343.0,120.2,151.7,129.6,133.8,16.2
343.25,122.6,150.0,130.0,134.2,14.2
343.5,118.7,152.7,130.2,133.9,17.3
343.75,120.9,148.4,129.6,133.0,14.1
344.0,121.0,147.6,129.3,132.6,13.6
344.25,121.8,150.7,131.8,134.8,14.7
344.5,122.3,148.9,129.4,133.5,13.7
344.75,121.8,148.2,128.1,132.7,13.8
345.0,124.1,150.9,130.1,135.0,14.1
345.25,121.3,150.6,127.4,133.1,15.5
345.5,122.6,149.8,129.5,134.0,14.2
345.75,121.6,148.0,130.9,133.5,13.4
346.0,120.7,151.5,128.7,133.6,16.0
346.25,121.0,151.9,130.2,134.4,15.9
346.5,120.2,153.3,130.0,134.5,17.0
346.75,124.5,149.1,130.0,134.5,12.9
347.0,120.9,150.3,129.8,133.7,15.1
347.25,120.7,150.3,129.0,133.3,15.3
347.5,120.4,149.2,127.7,132.4,15.0
347.75,123.8,150.0,127.6,133.8,14.2
348.0,122.1,150.6,127.7,133.5,15.1
348.25,122.0,148.9,129.7,133.5,13.8
348.5,121.7,149.6,130.3,133.9,14.2
348.75,120.8,149.3,129.0,133.0,14.7
349.0,123.5,151.7,128.0,134.4,15.1
349.25,121.8,149.6,130.2,133.9,14.3
349.5,123.5,150.2,129.6,134.4,14.0
349.75,121.1,149.6,130.1,133.6,14.6
350.0,124.4,149.4,129.6,134.5,13.2
350.25,123.9,149.8,131.4,135.0,13.3
350.5,122.1,150.1,131.3,134.5,14.3
350.75,123.0,152.1,128.4,134.5,15.5
351.0,121.2,150.7,128.7,133.6,15.3
351.25,124.0,149.6,128.0,133.9,13.8
351.5,124.9,149.0,129.6,134.5,12.8
351.75,122.6,149.6,129.6,133.9,14.0
352.0,123.3,148.4,129.5,133.7,13.0
352.25,122.8,148.2,127.5,132.8,13.5
352.5,123.5,150.1,129.0,134.2,14.1
352.75,123.4,150.9,129.9,134.7,14.4
353.0,124.5,148.8,129.7,134.3,12.8
353.25,122.9,149.1,128.5,133.5,13.8
353.5,123.4,153.1,129.5,135.3,15.7
353.75,123.9,149.4,128.3,133.8,13.6
354.0,124.2,150.9,128.7,134.6,14.3
354.25,123.5,150.5,131.4,135.2,13.9
354.5,121.8,149.4,128.9,133.4,14.3
354.75,121.9,151.4,127.5,133.6,15.6
355.0,125.1,149.5,127.8,134.2,13.4
355.25,123.9,152.5,128.0,134.8,15.5
355.5,123.7,151.2,129.6,134.8,14.5
355.75,126.1,152.8,129.0,135.9,14.7
356.0,123.0,151.8,128.4,134.4,15.3
356.25,122.5,153.2,129.2,134.9,16.2
356.5,124.8,150.4,129.4,134.9,13.6
356.75,123.3,153.2,130.7,135.8,15.6
357.0,123.6,152.3,130.1,135.4,15.1
357.25,125.0,152.9,128.6,135.5,15.1
357.5,123.3,151.0,130.3,134.9,14.4
357.75,125.4,149.2,131.1,135.2,12.4
358.0,126.3,151.6,129.9,135.9,13.7
358.25,123.0,152.1,128.1,134.4,15.5
358.5,124.3,152.3,129.0,135.2,15.0
358.75,125.3,149.7,128.7,134.5,13.2
359.0,123.1,152.4,129.9,135.1,15.3
359.25,123.7,150.2,129.8,134.6,13.9
359.5,123.9,154.4,128.3,135.6,16.5
359.75,124.0,154.0,130.8,136.3,15.7
360.0,123.7,150.8,128.6,134.3,14.4
360.25,123.2,149.8,130.4,134.4,13.7
360.5,125.7,151.8,130.5,136.0,13.9
360.75,123.2,151.9,129.8,134.9,15.0
361.0,124.8,152.4,129.9,135.7,14.7
361.25,126.0,149.8,130.8,135.5,12.6
361.5,124.5,151.2,132.1,135.9,13.7
361.75,125.4,152.9,129.3,135.9,14.9
362.0,122.7,154.6,128.0,135.1,17.1
362.25,125.3,148.9,129.8,134.6,12.5
362.5,122.8,150.7,129.2,134.3,14.6
362.75,126.1,150.9,129.5,135.5,13.4
363.0,125.3,150.2,128.9,134.8,13.4
363.25,125.0,150.2,130.1,135.1,13.3
363.5,124.5,150.0,131.9,135.5,13.1
363.75,124.9,149.5,129.7,134.7,13.0
364.0,122.9,151.3,127.5,133.9,15.2
364.25,127.1,149.8,131.0,136.0,12.1
364.5,125.0,150.3,129.5,134.9,13.5
364.75,126.2,150.5,128.7,135.2,13.3
365.0,122.2,151.5,129.3,134.4,15.3
365.25,125.5,150.9,132.6,136.3,13.1
365.5,122.9,151.4,131.6,135.3,14.6
365.75,126.4,150.6,131.3,136.1,12.8
366.0,124.8,151.7,128.7,135.1,14.5
366.25,124.0,150.3,131.0,135.1,13.7
366.5,124.6,150.9,134.4,136.6,13.3
366.75,125.5,153.3,130.9,136.6,14.8
367.0,123.5,152.1,130.9,135.5,14.8
367.25,125.7,151.1,131.3,136.0,13.3
367.5,124.9,153.3,130.9,136.4,15.0
367.75,125.1,151.3,131.7,136.0,13.7
368.0,127.7,151.7,130.9,136.8,13.0
368.25,125.0,153.5,130.4,136.3,15.1
368.5,124.4,154.5,132.7,137.2,15.6
368.75,125.7,154.1,131.6,137.2,15.0
369.0,127.3,154.2,133.4,138.3,14.1
369.25,123.9,152.6,131.0,135.8,14.9
369.5,123.9,154.2,131.7,136.6,15.7
369.75,126.7,154.4,130.6,137.3,15.0
370.0,126.6,151.7,131.0,136.4,13.4
370.25,126.0,153.3,130.9,136.7,14.5
370.5,128.0,155.5,129.5,137.7,15.4
370.75,125.1,153.4,131.2,136.6,14.9
371.0,124.1,155.7,129.9,136.6,16.8
371.25,124.8,153.9,130.4,136.4,15.4
371.5,125.6,155.9,129.5,137.0,16.5
371.75,128.3,154.4,129.9,137.5,14.6
372.0,126.2,155.7,130.7,137.5,15.9
372.25,124.8,153.6,129.4,135.9,15.5
372.5,124.8,154.0,133.6,137.5,15.0
372.75,124.7,152.9,131.7,136.4,14.6
373.0,124.3,152.8,129.1,135.4,15.2
373.25,127.2,153.6,128.8,136.5,14.8
373.5,126.1,156.1,131.3,137.8,16.0
373.75,124.4,155.4,130.4,136.7,16.4
374.0,125.4,154.2,129.8,136.5,15.6
374.25,125.2,156.6,131.1,137.6,16.7
374.5,125.2,155.7,131.1,137.3,16.2
374.75,124.3,155.4,128.8,136.2,16.8
375.0,124.0,154.9,131.2,136.7,16.1
375.25,125.3,154.0,132.4,137.2,15.0
375.5,124.6,153.5,129.1,135.8,15.6
375.75,123.5,153.0,130.4,135.6,15.5
376.0,123.6,153.6,130.2,135.8,15.8
376.25,127.7,153.0,132.2,137.7,13.5
376.5,124.5,154.7,130.9,136.7,16.0
376.75,126.4,154.6,130.0,137.0,15.4
377.0,124.1,154.7,131.4,136.7,16.0
377.25,124.3,155.1,131.6,137.0,16.1
377.5,125.7,153.3,132.7,137.2,14.4
377.75,124.7,154.2,131.5,136.8,15.4
378.0,124.7,157.6,130.7,137.7,17.5
378.25,125.7,154.1,132.6,137.5,14.8
378.5,124.3,154.3,131.6,136.7,15.6
378.75,125.5,152.9,132.0,136.8,14.3
379.0,127.3,151.9,133.4,137.6,12.8
379.25,124.0,153.7,132.8,136.8,15.2
379.5,124.8,153.1,132.8,136.9,14.6
379.75,125.7,154.9,134.2,138.3,15.0
380.0,124.4,155.4,134.1,138.0,15.9
380.25,126.1,152.8,135.2,138.0,13.6
380.5,126.0,156.2,132.1,138.1,16.0
380.75,127.6,155.0,136.0,139.5,14.0
381.0,125.5,154.4,132.9,137.6,15.0
381.25,125.3,153.1,131.4,136.6,14.6
381.5,128.8,156.1,133.4,139.4,14.6
381.75,127.4,153.6,133.8,138.3,13.7
382.0,126.6,155.7,133.4,138.6,15.2
382.25,125.5,157.3,133.7,138.8,16.5
382.5,125.1,154.8,135.0,138.3,15.1
382.75,125.1,154.6,135.8,138.5,15.0
383.0,126.1,155.4,133.5,138.3,15.2
383.25,125.8,155.9,133.7,138.5,15.6
383.5,125.1,155.3,133.4,138.0,15.6
383.75,125.3,154.5,135.4,138.4,14.8
384.0,127.6,156.2,134.2,139.3,15.0
384.25,126.6,155.3,134.1,138.7,14.9
384.5,126.2,157.2,132.5,138.6,16.4
384.75,124.3,157.6,135.0,138.9,17.0
385.0,125.2,156.4,133.1,138.2,16.3
385.25,125.7,157.1,134.4,139.0,16.2
385.5,126.8,154.4,133.9,138.4,14.3
385.75,124.3,156.5,133.2,138.0,16.6
386.0,126.1,156.2,134.7,139.0,15.5
386.25,126.5,155.9,138.4,140.3,14.8
386.5,123.4,156.2,132.2,137.3,17.0
386.75,125.3,155.4,132.8,137.8,15.7
387.0,125.9,155.0,134.0,138.3,15.0
387.25,126.3,154.5,133.3,138.0,14.6
387.5,125.3,157.3,135.5,139.4,16.3
387.75,126.5,157.1,134.9,139.5,15.8
388.0,125.4,157.6,133.5,138.8,16.7
388.25,126.8,154.9,133.3,138.3,14.7
388.5,125.9,155.7,133.6,138.4,15.5
388.75,128.0,158.4,134.0,140.1,16.1
389.0,126.3,155.2,132.9,138.1,15.1
389.25,126.9,156.4,134.0,139.1,15.4
389.5,125.6,157.4,135.5,139.5,16.3
389.75,126.6,157.6,134.9,139.7,16.0
390.0,126.6,152.3,134.3,137.7,13.2
390.25,128.0,154.5,133.5,138.7,14.0
390.5,126.4,154.8,134.8,138.7,14.5
390.75,124.5,156.4,133.9,138.3,16.4
391.0,126.2,158.5,132.6,139.1,17.1
391.25,126.2,157.9,135.8,140.0,16.3
391.5,125.9,157.4,134.5,139.3,16.3
391.75,127.0,156.0,133.6,138.9,15.2
392.0,127.7,157.0,134.7,139.8,15.3
392.25,127.0,155.8,134.4,139.1,14.9
392.5,125.7,153.9,137.9,139.2,14.2
392.75,127.3,156.9,134.8,139.7,15.4
393.0,129.1,155.7,132.5,139.1,14.5
393.25,125.9,156.3,135.2,139.1,15.6
393.5,128.4,156.2,133.8,139.4,14.7
393.75,127.7,157.8,135.8,140.4,15.6
394.0,126.5,154.1,135.7,138.8,14.0
394.25,129.0,153.0,133.1,138.4,12.8
394.5,129.0,155.1,133.0,139.0,14.1
394.75,127.6,156.3,134.6,139.5,15.0
395.0,126.8,156.4,132.9,138.7,15.6
395.25,128.5,154.0,135.6,139.4,13.1
395.5,128.4,157.9,137.7,141.3,15.1
395.75,128.2,155.2,134.8,139.4,14.0
396.0,125.7,154.5,135.1,138.4,14.7
396.25,126.8,155.1,135.2,139.0,14.6
396.5,126.9,156.3,133.8,139.0,15.3
396.75,127.8,158.4,136.2,140.8,15.8
397.0,127.6,157.8,135.7,140.4,15.6
397.25,127.8,155.5,134.8,139.4,14.4
397.5,126.1,157.2,136.6,140.0,15.8
397.75,127.1,157.0,136.7,140.2,15.2
398.0,125.5,158.4,135.0,139.6,16.9
398.25,126.1,158.1,136.4,140.2,16.3
398.5,125.7,155.9,137.8,139.8,15.2
398.75,125.9,158.5,138.0,140.8,16.5
399.0,125.8,156.6,135.0,139.1,15.8
399.25,126.1,156.0,134.6,138.9,15.4
399.5,125.8,157.3,136.1,139.7,16.1
399.75,127.8,159.6,136.4,141.2,16.5
400.0,127.3,158.0,136.1,140.5,15.8
400.25,126.3,158.2,134.3,139.6,16.6
400.5,126.8,157.0,137.7,140.5,15.3
400.75,126.6,158.7,135.7,140.3,16.5
401.0,127.0,158.5,136.8,140.8,16.2
401.25,127.6,157.3,137.0,140.6,15.2
401.5,127.4,161.6,133.8,140.9,18.2
401.75,127.5,157.7,136.0,140.4,15.5
402.0,124.8,156.9,135.4,139.0,16.3
402.25,126.1,157.4,133.8,139.1,16.3
402.5,126.2,157.6,137.2,140.4,15.9
402.75,127.6,159.0,137.0,141.2,16.1
403.0,127.0,158.9,136.1,140.6,16.4
403.25,125.2,157.7,135.5,139.5,16.6
403.5,129.4,157.0,139.9,142.1,13.9
403.75,128.1,160.3,135.4,141.3,16.9
404.0,125.8,157.7,136.8,140.1,16.2
404.25,126.1,157.9,137.7,140.6,16.1
404.5,127.1,159.1,136.7,140.9,16.4
404.75,128.5,157.6,135.9,140.6,15.1
405.0,127.6,157.9,136.1,140.5,15.6
405.25,126.6,156.6,136.9,140.0,15.2
405.5,125.0,156.3,136.1,139.1,15.9
405.75,126.3,160.4,135.9,140.9,17.6
406.0,129.9,158.8,135.7,141.5,15.3
406.25,128.0,158.0,135.8,140.6,15.6
406.5,129.2,159.0,133.9,140.7,16.0
406.75,128.9,155.9,134.3,139.7,14.3
407.0,128.2,157.4,134.8,140.1,15.3
407.25,129.2,157.1,135.3,140.5,14.7
407.5,128.5,159.3,134.9,140.9,16.2
407.75,128.2,155.7,133.6,139.1,14.6
408.0,127.2,157.6,134.0,139.6,16.0
408.25,126.5,157.3,135.5,139.8,15.8
408.5,128.6,156.6,134.4,139.9,14.8
408.75,129.5,156.5,133.9,140.0,14.5
409.0,128.4,157.5,134.2,140.0,15.4
409.25,130.1,158.9,136.4,141.8,15.2
409.5,128.4,157.3,133.0,139.6,15.5
409.75,128.0,158.2,135.5,140.6,15.7
410.0,128.4,157.5,133.1,139.7,15.6
410.25,129.7,157.2,137.8,141.6,14.2
410.5,130.0,157.6,133.1,140.2,15.2
410.75,129.2,159.8,135.5,141.5,16.1
411.0,129.7,157.1,134.2,140.3,14.7
411.25,128.2,156.8,136.4,140.4,14.8
411.5,128.5,157.0,137.6,141.1,14.5
411.75,130.2,157.7,134.9,140.9,14.7
412.0,127.8,156.7,135.3,139.9,15.0
412.25,132.1,161.1,135.8,143.0,15.8
412.5,128.9,159.9,137.1,142.0,16.0
412.75,131.9,159.4,135.8,142.4,14.9
413.0,129.3,158.0,135.0,140.8,15.2
413.25,130.0,157.5,136.5,141.4,14.4
413.5,131.1,157.3,137.2,141.9,13.7
413.75,130.0,158.6,137.6,142.1,14.8
414.0,131.0,158.8,137.6,142.5,14.5
414.25,130.4,158.8,137.2,142.1,14.8
414.5,130.1,159.9,138.1,142.7,15.4
414.75,131.0,162.1,137.3,143.5,16.4
415.0,130.4,161.0,137.6,143.0,16.0
415.25,130.6,157.9,138.9,142.5,14.0
415.5,131.9,158.9,137.4,142.7,14.3
415.75,130.5,162.3,137.6,143.4,16.7
416.0,129.9,161.4,141.0,144.1,16.0
416.25,130.8,157.8,137.2,142.0,14.1
416.5,133.6,160.8,137.2,143.9,14.8
416.75,130.0,161.4,138.0,143.1,16.3
417.0,128.8,159.6,137.9,142.1,15.8
417.25,130.7,159.9,135.7,142.1,15.6
417.5,130.9,162.1,139.2,144.1,16.2
417.75,128.9,163.1,139.4,143.8,17.5
418.0,129.6,160.0,141.6,143.7,15.3
418.25,130.4,161.1,136.9,142.8,16.1
418.5,131.4,161.9,139.3,144.2,15.8
418.75,131.2,162.0,137.7,143.6,16.2
419.0,131.4,161.7,139.5,144.2,15.7
419.25,131.2,162.5,137.9,143.8,16.5
419.5,130.4,161.5,139.0,143.6,16.0
419.75,130.7,161.8,139.6,144.0,16.0
420.0,131.0,159.8,141.5,144.1,14.6
420.25,131.2,160.7,140.1,144.0,15.1
420.5,133.0,161.1,139.0,144.4,14.8
420.75,133.1,158.4,138.0,143.2,13.4
421.0,132.5,158.5,138.5,143.2,13.6
421.25,130.6,160.8,139.0,143.5,15.6
421.5,131.1,159.7,139.1,143.3,14.7
421.75,130.0,159.1,138.2,142.5,15.0
422.0,131.8,160.7,140.2,144.2,14.9
422.25,131.8,158.7,139.0,143.2,13.9
422.5,130.5,159.0,140.1,143.2,14.5
422.75,132.5,159.8,140.3,144.2,14.1
423.0,130.7,162.9,139.4,144.3,16.7
423.25,129.7,159.6,139.3,142.9,15.3
423.5,130.7,159.3,139.4,143.1,14.7
423.75,132.8,159.6,139.3,143.9,14.0
424.0,131.8,161.4,139.2,144.1,15.4
424.25,131.4,161.5,137.7,143.5,15.9
424.5,131.8,157.7,138.0,142.5,13.5
424.75,132.4,160.3,139.0,143.9,14.6
425.0,131.1,159.2,139.8,143.4,14.4
425.25,133.6,160.0,139.7,144.4,13.8
425.5,131.5,160.5,140.5,144.2,14.8
425.75,131.1,158.3,139.3,142.9,13.9
426.0,132.7,159.2,137.8,143.2,14.0
426.25,132.2,160.4,140.9,144.5,14.5
426.5,131.7,160.8,140.0,144.2,15.0
426.75,133.0,159.0,138.4,143.5,13.7
427.0,130.3,160.9,141.9,144.4,15.4
427.25,131.5,158.7,138.3,142.9,14.1
427.5,130.0,162.4,139.2,143.9,16.7
427.75,133.9,162.1,139.6,145.2,14.9
428.0,131.9,159.2,140.6,143.9,13.9
428.25,132.7,161.9,140.9,145.1,15.1
428.5,133.6,160.3,140.4,144.8,13.9
428.75,133.0,159.3,139.0,143.8,13.8
429.0,133.8,160.4,138.7,144.3,14.2
429.25,131.9,162.2,139.6,144.6,15.8
429.5,131.1,162.0,139.2,144.1,16.0
429.75,133.5,158.2,141.2,144.3,12.6
430.0,131.8,159.7,139.1,143.5,14.5
430.25,131.9,161.3,140.1,144.5,15.2
430.5,133.4,160.0,141.1,144.8,13.7
430.75,132.1,161.5,139.9,144.5,15.2
431.0,133.5,160.4,139.9,144.6,14.1
431.25,134.0,160.4,140.3,144.9,13.8
431.5,131.5,161.5,141.1,144.7,15.3
431.75,131.2,158.2,141.5,143.6,13.6
432.0,134.1,158.2,140.4,144.3,12.5
432.25,134.8,160.8,140.5,145.4,13.7
432.5,135.0,158.8,140.2,144.7,12.5
432.75,132.5,159.6,140.1,144.1,14.0
433.0,132.3,163.4,138.4,144.7,16.5
433.25,135.2,160.7,138.7,144.9,13.8
433.5,133.7,163.3,139.8,145.6,15.6
433.75,135.3,160.3,142.0,145.9,12.9
434.0,132.8,161.6,139.6,144.7,15.1
434.25,134.2,158.4,142.2,144.9,12.3
434.5,134.5,163.9,143.1,147.2,15.1
434.75,132.3,163.1,141.2,145.5,15.9
