##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.2)/(mW/mg)
404.74,45.68179,-2.66486,-0.04607942
404.84,45.69155,-2.66519,-0.04568945
404.94,45.70135,-2.66606,-0.04397734
405.04,45.71111,-2.66533,-0.04564824
405.14,45.72083,-2.66528,-0.04308326
405.24,45.73061,-2.66639,-0.04606511
405.34,45.74038,-2.6667,-0.0455459
405.44,45.75017,-2.66673,-0.04455453
405.54,45.75995,-2.66742,-0.04631997
405.64,45.76966,-2.66802,-0.04678204
405.74,45.77944,-2.66801,-0.04643845
405.84,45.78921,-2.66801,-0.04914141
405.94,45.79892,-2.66865,-0.04918611
406.04,45.8087,-2.66931,-0.0463302
406.14,45.81848,-2.66933,-0.04507492
406.24,45.82824,-2.66958,-0.04731956
406.34,45.83799,-2.67066,-0.04715538
406.44,45.8477,-2.6708,-0.04669502
406.54,45.85748,-2.67067,-0.04630867
406.64,45.86721,-2.67155,-0.0484079
406.74,45.8769,-2.67214,-0.0518786
406.84,45.88668,-2.67219,-0.05036675
406.94,45.89645,-2.67232,-0.04826224
407.04,45.90618,-2.67334,-0.04710783
407.14,45.91591,-2.67368,-0.04891818
407.24,45.92566,-2.6736,-0.04731325
407.34,45.93539,-2.67357,-0.04728612
407.44,45.94515,-2.67391,-0.04926433
407.54,45.95493,-2.67485,-0.0501438
407.64,45.9647,-2.67516,-0.05042395
407.74,45.9745,-2.67538,-0.04839183
407.84,45.98428,-2.67634,-0.04712606
407.94,45.99402,-2.6767,-0.04935246
408.04,46.00379,-2.6769,-0.05106052
408.14,46.01356,-2.67769,-0.05063372
408.24,46.0233,-2.67805,-0.04995028
408.34,46.03308,-2.67794,-0.0501894
408.44,46.04286,-2.67817,-0.05160912
408.54,46.05265,-2.67893,-0.05123839
408.64,46.06245,-2.67936,-0.05133326
408.74,46.07221,-2.67929,-0.05301378
408.84,46.08204,-2.67933,-0.05124019
408.94,46.09185,-2.67926,-0.0508059
409.04,46.10159,-2.67949,-0.05137784
409.14,46.11138,-2.68047,-0.05143199
409.24,46.12122,-2.68075,-0.0513153
409.34,46.131,-2.68074,-0.04964879
409.44,46.14081,-2.68124,-0.04952272
409.54,46.15057,-2.68224,-0.05113296
409.64,46.1603,-2.68212,-0.0535148
409.74,46.17004,-2.68222,-0.05205034
409.84,46.17977,-2.6832,-0.05162094
409.94,46.18959,-2.68348,-0.05239798
410.04,46.19933,-2.68348,-0.0507103
410.14,46.20911,-2.68348,-0.05031523
410.24,46.21887,-2.68444,-0.05175135
410.34,46.22861,-2.68479,-0.05263512
410.44,46.23836,-2.68479,-0.05210925
410.54,46.24811,-2.68479,-0.05130627
410.64,46.2579,-2.6848,-0.05298323
410.74,46.26763,-2.68474,-0.05188049
410.84,46.27737,-2.68552,-0.05100888
410.94,46.2871,-2.687,-0.05080293
411.04,46.2969,-2.68742,-0.05103338
411.14,46.30668,-2.68843,-0.05309137
411.24,46.3165,-2.68923,-0.05069529
411.34,46.32626,-2.68941,-0.0502665
411.44,46.33605,-2.69057,-0.05137269
411.54,46.34585,-2.69105,-0.05131081
411.64,46.35561,-2.69081,-0.05103052
411.74,46.36543,-2.69153,-0.05122212
411.84,46.37525,-2.69228,-0.05265536
411.94,46.38502,-2.69237,-0.05204023
412.04,46.39478,-2.69243,-0.05078642
412.14,46.40456,-2.69332,-0.05090138
412.24,46.41435,-2.69387,-0.05120687
412.34,46.42413,-2.69381,-0.0517707
412.44,46.43395,-2.69467,-0.05288605
412.54,46.44374,-2.69533,-0.05131408
412.64,46.45349,-2.69514,-0.05051988
412.74,46.46328,-2.69541,-0.05141705
412.84,46.47305,-2.69623,-0.05143183
412.94,46.48282,-2.69666,-0.05324712
413.04,46.4926,-2.69676,-0.0522078
413.14,46.50232,-2.69759,-0.05150327
413.24,46.51203,-2.69809,-0.05322568
413.34,46.52177,-2.69816,-0.05218029
413.44,46.53151,-2.69892,-0.04937992
413.54,46.54127,-2.69942,-0.05359235
413.64,46.55103,-2.69937,-0.05150487
413.74,46.56082,-2.69938,-0.04952907
413.84,46.57064,-2.69938,-0.05064234
413.94,46.58041,-2.69939,-0.05128304
414.04,46.59021,-2.69936,-0.05167464
414.14,46.6,-2.69943,-0.053426
414.24,46.60978,-2.70041,-0.05179719
414.34,46.6196,-2.70068,-0.05043542
414.44,46.62938,-2.7007,-0.05045585
414.54,46.63916,-2.70179,-0.05067261
414.64,46.64895,-2.70223,-0.05277872
414.74,46.65872,-2.70223,-0.05173919
414.84,46.66851,-2.7025,-0.05281888
414.94,46.67833,-2.70359,-0.05109924
415.04,46.68818,-2.70368,-0.0536564
415.14,46.69801,-2.70359,-0.05304284
415.24,46.70785,-2.70461,-0.05246596
415.34,46.7177,-2.70517,-0.05623761
415.44,46.72751,-2.70521,-0.05374507
415.54,46.73735,-2.70511,-0.05342746
415.64,46.74716,-2.70599,-0.05370286
415.74,46.75696,-2.70649,-0.05235039
415.84,46.76676,-2.70654,-0.05395905
415.94,46.77652,-2.70641,-0.05228184
416.04,46.78627,-2.70727,-0.05245082
416.14,46.79601,-2.70802,-0.05134171
416.24,46.80582,-2.70795,-0.05211087
416.34,46.81565,-2.70873,-0.05391294
416.44,46.82544,-2.70953,-0.05118887
416.54,46.83524,-2.70954,-0.04950717
416.64,46.84507,-2.70991,-0.05313224
416.74,46.85487,-2.71068,-0.05118374
416.84,46.86469,-2.71094,-0.05156734
416.94,46.87452,-2.71087,-0.05544415
417.04,46.88431,-2.71096,-0.05269417
417.14,46.8941,-2.71174,-0.05215466
417.24,46.90387,-2.7123,-0.05231945
417.34,46.91365,-2.71219,-0.05354987
417.44,46.92347,-2.71216,-0.05496558
417.54,46.93328,-2.71147,-0.05295915
417.64,46.94304,-2.71076,-0.05274253
417.74,46.95281,-2.7111,-0.05282516
417.84,46.96263,-2.71183,-0.05457852
417.94,46.97241,-2.71229,-0.05280041
418.04,46.98221,-2.71215,-0.05217899
418.14,46.99204,-2.71245,-0.05198862
418.24,47.00192,-2.71341,-0.05274344
418.34,47.01176,-2.71365,-0.05272817
418.44,47.02152,-2.71365,-0.05143214
418.54,47.0313,-2.71418,-0.05330276
418.64,47.04111,-2.71504,-0.05068472
418.74,47.05091,-2.71493,-0.05232139
418.84,47.06069,-2.715,-0.05249048
418.94,47.07048,-2.7158,-0.05345238
419.04,47.08029,-2.71726,-0.05493955
419.14,47.09011,-2.71785,-0.05265418
419.24,47.0999,-2.71852,-0.05362872
419.34,47.10967,-2.71925,-0.05312421
419.44,47.11948,-2.71923,-0.05319553
419.54,47.12927,-2.71923,-0.05422808
419.64,47.13902,-2.71923,-0.05339455
419.74,47.14889,-2.71922,-0.05376425
419.84,47.15869,-2.71985,-0.05531127
419.94,47.16848,-2.72053,-0.05348325
420.04,47.1783,-2.72056,-0.0534441
420.14,47.18814,-2.72052,-0.05197944
420.24,47.19797,-2.7211,-0.05257812
420.34,47.20775,-2.7218,-0.05101426
420.44,47.21756,-2.72189,-0.05182912
420.54,47.2274,-2.72182,-0.0527789
420.64,47.23716,-2.72235,-0.05053555
420.74,47.24683,-2.72316,-0.05068066
420.84,47.25662,-2.72335,-0.0492047
420.94,47.26643,-2.72319,-0.05059632
421.04,47.27627,-2.72399,-0.05284085
421.14,47.28611,-2.72458,-0.05046181
421.24,47.2959,-2.72461,-0.05178294
421.34,47.30571,-2.72459,-0.05184134
421.44,47.31555,-2.72463,-0.04976984
421.54,47.3254,-2.7245,-0.05017464
421.64,47.33525,-2.72519,-0.05114632
421.74,47.34506,-2.72586,-0.04889226
421.84,47.35486,-2.726,-0.05003293
421.94,47.36469,-2.72554,-0.05012517
422.04,47.37452,-2.72529,-0.04937769
422.14,47.38436,-2.72611,-0.05052492
422.24,47.39419,-2.72655,-0.0478042
422.34,47.40398,-2.7265,-0.04751923
422.44,47.41381,-2.72739,-0.04866046
422.54,47.42362,-2.72815,-0.04676695
422.64,47.43341,-2.7279,-0.04815277
422.74,47.44329,-2.72839,-0.05065688
422.84,47.45325,-2.72923,-0.04901869
422.94,47.46316,-2.72935,-0.04724839
423.04,47.47299,-2.72929,-0.04672386
423.14,47.4828,-2.7295,-0.04725489
423.24,47.49262,-2.73027,-0.04896742
423.34,47.50249,-2.73069,-0.04879951
423.44,47.51233,-2.73064,-0.04858752
423.54,47.52214,-2.73061,-0.04735934
423.64,47.53192,-2.73076,-0.0475696
423.74,47.54173,-2.73151,-0.04596397
423.84,47.5516,-2.732,-0.04657959
423.94,47.56143,-2.73196,-0.04755538
424.04,47.57125,-2.73249,-0.04615849
424.14,47.5811,-2.73335,-0.04744796
424.24,47.59092,-2.73327,-0.04695994
424.34,47.60069,-2.73327,-0.04835243
424.44,47.61055,-2.73333,-0.04908263
424.54,47.62038,-2.73403,-0.04571179
424.64,47.63017,-2.73462,-0.04448848
424.74,47.64001,-2.73457,-0.04544677
424.84,47.64983,-2.73463,-0.0442072
424.94,47.65959,-2.73562,-0.04506055
425.04,47.66945,-2.73602,-0.04353466
425.14,47.67919,-2.73602,-0.04273217
425.24,47.689,-2.73666,-0.04232265
425.34,47.69884,-2.73753,-0.04148267
425.44,47.70856,-2.73757,-0.04143937
425.54,47.71837,-2.7375,-0.04238244
425.64,47.72816,-2.73855,-0.04390098
425.74,47.73801,-2.73908,-0.04124289
425.84,47.74783,-2.7391,-0.04208492
425.94,47.75764,-2.73908,-0.04277498
426.04,47.76748,-2.7393,-0.04236765
426.14,47.77729,-2.74027,-0.04052225
426.24,47.7871,-2.74044,-0.041741
426.34,47.79691,-2.74042,-0.04243151
426.44,47.80672,-2.74032,-0.0423031
426.54,47.81653,-2.7412,-0.04399358
426.64,47.82633,-2.7419,-0.04356777
426.74,47.83616,-2.74194,-0.04339459
426.84,47.84596,-2.74206,-0.04601576
426.94,47.85575,-2.74299,-0.04281329
427.04,47.86561,-2.74327,-0.04115674
427.14,47.87541,-2.7436,-0.04009876
427.24,47.88524,-2.74433,-0.04146937
427.34,47.89511,-2.74494,-0.04054295
427.44,47.90493,-2.74566,-0.04007925
427.54,47.91478,-2.74593,-0.04222754
427.64,47.92461,-2.74586,-0.04199428
427.74,47.93445,-2.74591,-0.03872498
427.84,47.94428,-2.74579,-0.03810743
427.94,47.95412,-2.74634,-0.03846587
428.04,47.96394,-2.74712,-0.03738746
428.14,47.97373,-2.74725,-0.03972734
428.24,47.98356,-2.74702,-0.03942095
428.34,47.99339,-2.74702,-0.03756186
428.44,48.00322,-2.74738,-0.03695109
428.54,48.01306,-2.7473,-0.035476
428.64,48.02289,-2.74734,-0.03731921
428.74,48.03273,-2.74808,-0.03883634
428.84,48.04261,-2.74899,-0.03716084
428.94,48.05245,-2.74875,-0.03667229
429.04,48.06232,-2.74912,-0.03856207
429.14,48.07216,-2.75003,-0.03651441
429.24,48.08202,-2.75018,-0.0357036
429.34,48.09181,-2.75017,-0.03468132
429.44,48.10154,-2.75017,-0.03312517
429.54,48.11135,-2.75018,-0.03435023
429.64,48.12115,-2.75069,-0.03560923
429.74,48.13103,-2.75155,-0.03459208
429.84,48.14088,-2.75146,-0.0350201
429.94,48.15072,-2.75149,-0.03626588
430.04,48.1606,-2.75147,-0.03560205
430.14,48.1704,-2.75152,-0.03516476
430.24,48.1803,-2.75224,-0.03301991
430.34,48.19018,-2.75294,-0.03421386
430.44,48.20006,-2.75289,-0.03359801
430.54,48.20997,-2.75294,-0.03287577
430.64,48.21983,-2.75363,-0.03376304
430.74,48.2297,-2.75436,-0.03367444
430.84,48.23956,-2.75433,-0.03284939
430.94,48.24937,-2.75435,-0.03263611
431.04,48.25924,-2.755,-0.0318048
431.14,48.26903,-2.75575,-0.0328767
431.24,48.27886,-2.75576,-0.03099103
431.34,48.28869,-2.75577,-0.03152659
431.44,48.29856,-2.75573,-0.03173575
431.54,48.30855,-2.7567,-0.02917957
431.64,48.31843,-2.75678,-0.03352891
431.74,48.32833,-2.75643,-0.03291757
431.84,48.33816,-2.75643,-0.03436852
431.94,48.34801,-2.75637,-0.03206811
432.04,48.35787,-2.75729,-0.03211763
432.14,48.36766,-2.75772,-0.03219278
432.24,48.37752,-2.75773,-0.03079593
432.34,48.38732,-2.75774,-0.0295047
432.44,48.39712,-2.75769,-0.02840758
432.54,48.40698,-2.75821,-0.02932076
432.64,48.41671,-2.75895,-0.02901925
432.74,48.42648,-2.75908,-0.02905884
432.84,48.43631,-2.75904,-0.02946302
432.94,48.44612,-2.75916,-0.02729752
433.04,48.45595,-2.76026,-0.03012442
433.14,48.46579,-2.76067,-0.02697012
433.24,48.47566,-2.76058,-0.02586517
433.34,48.48551,-2.76061,-0.02743573
433.44,48.49527,-2.76214,-0.02755501
433.54,48.50505,-2.76324,-0.02720349
433.64,48.51492,-2.76319,-0.02875849
433.74,48.52476,-2.76324,-0.02881469
433.84,48.53458,-2.76311,-0.02723294
433.94,48.54444,-2.76375,-0.02786424
434.04,48.55423,-2.7646,-0.02667849
434.14,48.56401,-2.76383,-0.02646346
434.24,48.57383,-2.7638,-0.02583787
434.34,48.58366,-2.76488,-0.02389181
434.44,48.59355,-2.76493,-0.02596322
434.54,48.60341,-2.76518,-0.02612221
434.64,48.61321,-2.76596,-0.02395332
434.74,48.62307,-2.76634,-0.02446654
434.84,48.63301,-2.76627,-0.02415461
434.94,48.64287,-2.76631,-0.02347583
435.04,48.65274,-2.76622,-0.02458991
435.14,48.66259,-2.76658,-0.02289189
435.24,48.67241,-2.76748,-0.02244466
435.34,48.68224,-2.76763,-0.02265732
435.44,48.69207,-2.76757,-0.02139433
435.54,48.70189,-2.76775,-0.02190997
435.64,48.71181,-2.76906,-0.02151338
435.74,48.72164,-2.77036,-0.0187398
435.84,48.73142,-2.7702,-0.01904238
435.94,48.74128,-2.77022,-0.02098939
436.04,48.75108,-2.7703,-0.0206208
436.14,48.76092,-2.77104,-0.020099
436.24,48.77083,-2.77159,-0.01977606
436.34,48.78068,-2.77154,-0.01842569
436.44,48.79054,-2.77156,-0.01779608
436.54,48.80034,-2.77199,-0.01762197
436.64,48.81016,-2.77292,-0.01630849
436.74,48.81999,-2.77286,-0.01787644
436.84,48.82979,-2.77287,-0.01877262
436.94,48.8396,-2.77288,-0.02004266
437.04,48.84943,-2.77355,-0.01557071
437.14,48.8592,-2.77418,-0.01672775
437.24,48.869,-2.77354,-0.01865846
437.34,48.87881,-2.77353,-0.01729782
437.44,48.88865,-2.77353,-0.02080834
437.54,48.89847,-2.7738,-0.01629415
437.64,48.90832,-2.7748,-0.01741993
437.74,48.91813,-2.77487,-0.01722074
437.84,48.92785,-2.77484,-0.01765782
437.94,48.93755,-2.77485,-0.01863124
438.04,48.94724,-2.77484,-0.02002013
438.14,48.957,-2.77487,-0.01758976
438.24,48.96684,-2.77477,-0.01435813
438.34,48.97664,-2.77558,-0.01388362
438.44,48.98646,-2.77614,-0.01662043
438.54,48.99631,-2.77616,-0.01674601
438.64,49.00614,-2.77629,-0.0157924
438.74,49.01596,-2.77729,-0.01631299
438.84,49.0258,-2.77768,-0.01434151
438.94,49.03564,-2.77752,-0.01441385
439.04,49.04546,-2.77795,-0.01517453
439.14,49.0552,-2.77872,-0.0148924
439.24,49.065,-2.77895,-0.01364322
439.34,49.07485,-2.77892,-0.01396049
439.44,49.08473,-2.77882,-0.01377522
439.54,49.09454,-2.77941,-0.01299593
439.64,49.10431,-2.78015,-0.01359888
439.74,49.11413,-2.78024,-0.01293395
439.84,49.12399,-2.78018,-0.01119524
439.94,49.13391,-2.78045,-0.01162237
440.04,49.14386,-2.78136,-0.01248191
440.14,49.1538,-2.78183,-0.01238735
440.24,49.16371,-2.78173,-0.01259886
440.34,49.17354,-2.78182,-0.01130362
440.44,49.18338,-2.78252,-0.01168773
440.54,49.1932,-2.78317,-0.01416481
440.64,49.20295,-2.78305,-0.01378971
440.74,49.21273,-2.78307,-0.01206743
440.84,49.22255,-2.78308,-0.01319774
440.94,49.23235,-2.78302,-0.0132808
441.04,49.24209,-2.78327,-0.0113873
441.14,49.25186,-2.78391,-0.01079976
441.24,49.2617,-2.78383,-0.008560489
441.34,49.27154,-2.78382,-0.01146708
441.44,49.28132,-2.78393,-0.01143339
441.54,49.29107,-2.78466,-0.01101081
441.64,49.30086,-2.7852,-0.01065082
441.74,49.31071,-2.78515,-0.008100601
441.84,49.32055,-2.78516,-0.007153549
441.94,49.33034,-2.78517,-0.006830013
442.04,49.34013,-2.78558,-0.00805948
442.14,49.34991,-2.78651,-0.005773558
442.24,49.35973,-2.78646,-0.007630338
442.34,49.36949,-2.78647,-0.007940606
442.44,49.37929,-2.78648,-0.007082116
442.54,49.38911,-2.78746,-0.006236523
442.64,49.39888,-2.78779,-0.00728391
442.74,49.40873,-2.78779,-0.007921842
442.84,49.41855,-2.78779,-0.008994523
442.94,49.42835,-2.7878,-0.008040584
443.04,49.43815,-2.78776,-0.003986728
443.14,49.44795,-2.78835,-0.006168014
443.24,49.45781,-2.78905,-0.006142465
443.34,49.46764,-2.78913,-0.006077038
443.44,49.47744,-2.78902,-0.004804955
443.54,49.48724,-2.78997,-0.003748414
443.64,49.49709,-2.7907,-0.003675431
443.74,49.5069,-2.78984,-0.005053632
443.84,49.51668,-2.78975,-0.004399081
443.94,49.52647,-2.79085,-0.005171776
444.04,49.53623,-2.79114,-0.003487663
444.14,49.54601,-2.79106,-0.00499934
444.24,49.55582,-2.79108,-0.003308721
444.34,49.56563,-2.79109,-0.004159652
444.44,49.57545,-2.79103,-0.002739701
444.54,49.58527,-2.79142,-0.003104866
444.64,49.59503,-2.79218,-0.005068558
444.74,49.60483,-2.79244,-0.003280363
444.84,49.61463,-2.79237,-0.001694527
444.94,49.62441,-2.79242,-0.001574679
445.04,49.63422,-2.7923,-0.001773977
445.14,49.64403,-2.79283,-0.000934854
445.24,49.65386,-2.79369,-0.001796316
445.34,49.6636,-2.79384,-0.001241406
445.44,49.67326,-2.79385,-0.000241347
445.54,49.68303,-2.79459,-0.000811245
445.64,49.69284,-2.79534,-0.000229038
445.74,49.70262,-2.79523,0.000189395
445.84,49.71243,-2.79518,0.003532074
445.94,49.72227,-2.79549,0.002645646
446.04,49.73205,-2.79641,0.000740223
446.14,49.74186,-2.79658,-0.000474371
446.24,49.75171,-2.79651,0.002356897
446.34,49.76149,-2.79674,0.00379262
446.44,49.77129,-2.7977,0.002390877
446.54,49.78106,-2.79789,0.002041888
446.64,49.79086,-2.79788,0.001865287
446.74,49.80065,-2.79789,0.002796379
446.84,49.81044,-2.79833,0.001844765
446.94,49.82021,-2.79924,0.002313755
447.04,49.83002,-2.79918,0.003703018
447.14,49.83985,-2.79919,0.003736415
447.24,49.84965,-2.79921,0.004949755
447.34,49.85946,-2.79987,0.004366285
447.44,49.86931,-2.80051,0.007125585
447.54,49.87921,-2.80051,0.004302114
447.64,49.8891,-2.80051,0.003235636
447.74,49.89894,-2.80148,0.004274641
447.84,49.90879,-2.80182,0.006209301
447.94,49.91861,-2.80244,0.006690782
448.04,49.92842,-2.80312,0.006531524
448.14,49.93827,-2.80316,0.005635268
448.24,49.94806,-2.80314,0.006191852
448.34,49.95791,-2.80338,0.00599238
448.44,49.96776,-2.80436,0.004585483
448.54,49.97757,-2.80449,0.00543575
448.64,49.98742,-2.80446,0.005814591
448.74,49.99723,-2.80442,0.006198573
448.84,50.0071,-2.80495,0.0064661
448.94,50.01692,-2.80569,0.008114468
449.04,50.02668,-2.80579,0.006850902
449.14,50.03644,-2.80581,0.007157957
449.24,50.04627,-2.80538,0.009146414
449.34,50.05613,-2.8045,0.008433676
449.44,50.06598,-2.8051,0.007617649
449.54,50.07583,-2.80575,0.00635997
449.64,50.08572,-2.80577,0.008725529
449.74,50.09561,-2.80577,0.009419526
449.84,50.10544,-2.80577,0.008763302
449.94,50.11529,-2.80576,0.009738103
450.04,50.12514,-2.80586,0.01063842
450.14,50.13496,-2.80681,0.009985401
450.24,50.14475,-2.8081,0.01107903
450.34,50.15462,-2.80847,0.01084226
450.44,50.16448,-2.80841,0.01091375
450.54,50.17429,-2.80837,0.01267754
450.64,50.18413,-2.80867,0.00977832
450.74,50.19396,-2.80945,0.008912169
450.84,50.20386,-2.80978,0.01201395
450.94,50.21375,-2.80971,0.01108984
451.04,50.22361,-2.80976,0.01082358
451.14,50.23358,-2.80965,0.01291239
451.24,50.24356,-2.81012,0.01153596
451.34,50.25347,-2.81095,0.00967406
451.44,50.26334,-2.81105,0.009492033
451.54,50.27318,-2.81103,0.01083749
451.64,50.28299,-2.81108,0.01114022
451.74,50.29279,-2.81174,0.009566862
451.84,50.30263,-2.81246,0.01056845
451.94,50.31245,-2.81234,0.01161801
452.04,50.32227,-2.81236,0.01260431
452.14,50.33209,-2.81237,0.01166558
452.24,50.3419,-2.81232,0.01119631
452.34,50.35177,-2.81253,0.01345493
452.44,50.36162,-2.81301,0.01107815
452.54,50.37144,-2.81264,0.01147015
452.64,50.38131,-2.8127,0.01386943
452.74,50.39114,-2.81268,0.01214262
452.84,50.40098,-2.8127,0.012407
452.94,50.4108,-2.81266,0.01230665
453.04,50.42057,-2.81279,0.01244461
453.14,50.43035,-2.81373,0.01357576
453.24,50.44016,-2.81366,0.01432879
453.34,50.44996,-2.81367,0.01375677
453.44,50.45979,-2.81367,0.01256182
453.54,50.46959,-2.81404,0.01298552
453.64,50.47942,-2.815,0.01237887
453.74,50.48925,-2.81499,0.01453274
453.84,50.49912,-2.81499,0.01473582
453.94,50.50896,-2.81499,0.0154403
454.04,50.51883,-2.81498,0.01211875
454.14,50.52876,-2.81562,0.01600174
454.24,50.53862,-2.81628,0.01307877
454.34,50.54851,-2.81631,0.01549248
454.44,50.55839,-2.8163,0.01458619
454.54,50.56825,-2.8163,0.01539737
454.64,50.57808,-2.8163,0.01379348
454.74,50.58789,-2.81632,0.01436431
454.84,50.59772,-2.81624,0.01510159
454.94,50.60761,-2.81715,0.0157875
455.04,50.61751,-2.8176,0.01564336
455.14,50.62734,-2.81764,0.01606431
455.24,50.63725,-2.81754,0.01724548
455.34,50.64718,-2.81844,0.01751473
455.44,50.65701,-2.81884,0.01981296
455.54,50.66686,-2.81971,0.01789512
455.64,50.67672,-2.82024,0.01613586
455.74,50.68656,-2.82029,0.01595851
455.84,50.69642,-2.82017,0.01683503
455.94,50.70628,-2.82095,0.01765482
456.04,50.71613,-2.82154,0.01814551
456.14,50.726,-2.82158,0.01824614
456.24,50.73582,-2.82156,0.01822355
456.34,50.74566,-2.82158,0.01724101
456.44,50.75553,-2.82152,0.01827239
456.54,50.76539,-2.82192,0.01974543
456.64,50.77526,-2.8227,0.01742986
456.74,50.78515,-2.82293,0.01588243
456.84,50.79505,-2.82288,0.01721039
456.94,50.80494,-2.82291,0.01750126
457.04,50.8148,-2.82284,0.01942985
457.14,50.82463,-2.82319,0.01929266
457.24,50.8345,-2.82397,0.020737
457.34,50.84433,-2.82426,0.02116516
457.44,50.85416,-2.8242,0.01853942
457.54,50.86404,-2.82421,0.01911411
457.64,50.87391,-2.82426,0.01835294
457.74,50.88375,-2.82501,0.01788914
457.84,50.8936,-2.82562,0.0190477
457.94,50.90348,-2.82549,0.01975031
458.04,50.91335,-2.82553,0.01967036
458.14,50.92321,-2.82552,0.02105665
458.24,50.93305,-2.82552,0.02260994
458.34,50.9429,-2.82552,0.02158982
458.44,50.95277,-2.82552,0.02089719
458.54,50.96263,-2.82553,0.01746899
458.64,50.97249,-2.82548,0.01803651
458.74,50.98236,-2.82567,0.01920103
458.84,50.99222,-2.8264,0.0186063
458.94,51.00211,-2.82627,0.02121978
459.04,51.01201,-2.82539,0.01947396
459.14,51.02192,-2.82567,0.01853647
459.24,51.03176,-2.82639,0.01979907
459.34,51.04164,-2.82687,0.0187816
459.44,51.05155,-2.82683,0.01903687
459.54,51.06145,-2.82679,0.02028768
459.64,51.07132,-2.82699,0.02179896
459.74,51.08123,-2.82796,0.02026104
459.84,51.09105,-2.82815,0.01913035
459.94,51.10092,-2.82815,0.0196579
460.04,51.11075,-2.82815,0.02125007
460.14,51.12058,-2.82816,0.02384801
460.24,51.13041,-2.8286,0.02120172
460.34,51.14028,-2.82995,0.02232964
460.44,51.15011,-2.83082,0.02185201
460.54,51.15996,-2.83079,0.02096649
460.64,51.1698,-2.83078,0.02246055
460.74,51.17967,-2.83082,0.02176832
460.84,51.18954,-2.8318,0.02197898
460.94,51.19936,-2.8321,0.02114118
461.04,51.20922,-2.8321,0.0228821
461.14,51.21906,-2.8321,0.02267144
461.24,51.22887,-2.8321,0.02199031
461.34,51.23875,-2.8321,0.02328548
461.44,51.24856,-2.83208,0.0225576
461.54,51.25839,-2.83269,0.02130058
461.64,51.26814,-2.83338,0.02307532
461.74,51.278,-2.83343,0.02131348
461.84,51.28781,-2.83342,0.02183529
461.94,51.29772,-2.83342,0.02256116
462.04,51.30759,-2.83342,0.02339743
462.14,51.31749,-2.83343,0.02204018
462.24,51.32734,-2.83338,0.02385762
462.34,51.33723,-2.8339,0.02383814
462.44,51.3471,-2.83477,0.02264058
462.54,51.35697,-2.83479,0.02223731
462.64,51.36682,-2.83561,0.02419824
462.74,51.37668,-2.8361,0.02457039
462.84,51.38653,-2.8366,0.02155521
462.94,51.39636,-2.83735,0.02262316
463.04,51.40627,-2.8375,0.02486603
463.14,51.41611,-2.83746,0.02262575
463.24,51.42593,-2.83749,0.02316964
463.34,51.43577,-2.83742,0.0267729
463.44,51.44562,-2.83784,0.02420685
463.54,51.45551,-2.83862,0.02324803
463.64,51.46536,-2.83883,0.02326763
463.74,51.47522,-2.83878,0.02172631
463.84,51.48502,-2.83879,0.02490831
463.94,51.49483,-2.8388,0.02695067
464.04,51.50466,-2.83874,0.02511406
464.14,51.51451,-2.83908,0.02499977
464.24,51.52436,-2.83985,0.02583956
464.34,51.53422,-2.84015,0.02550063
464.44,51.54409,-2.84003,0.02620501
464.54,51.55391,-2.83927,0.02606864
464.64,51.56376,-2.83872,0.02417596
464.74,51.57361,-2.83872,0.02583943
464.84,51.58346,-2.8392,0.02633876
464.94,51.59331,-2.83986,0.02382239
465.04,51.60318,-2.83988,0.02395767
465.14,51.61302,-2.84015,0.02392372
465.24,51.62282,-2.8401,0.0245476
465.34,51.63268,-2.84011,0.0252257
465.44,51.64254,-2.84012,0.0247941
465.54,51.65239,-2.84008,0.02546162
465.64,51.66222,-2.84025,0.02676056
465.74,51.67209,-2.84101,0.02846068
465.84,51.68197,-2.84148,0.02677123
465.94,51.69187,-2.84141,0.02435061
466.04,51.70176,-2.84145,0.02361722
466.14,51.71159,-2.84199,0.02650093
466.24,51.72147,-2.84282,0.02653356
466.34,51.73131,-2.84272,0.02712798
466.44,51.74115,-2.84275,0.02773849
466.54,51.75099,-2.84272,0.02523133
466.64,51.76081,-2.84279,0.02674259
466.74,51.77065,-2.84306,0.02378438
466.84,51.78047,-2.84271,0.02419784
466.94,51.79028,-2.84275,0.02562423
467.04,51.80008,-2.84274,0.02736627
467.14,51.80994,-2.84274,0.02671168
467.24,51.81975,-2.84274,0.02782328
467.34,51.82958,-2.84274,0.02633217
467.44,51.83939,-2.84274,0.02365308
467.54,51.84919,-2.84274,0.02692667
467.64,51.85901,-2.84274,0.02671106
467.74,51.86884,-2.84274,0.02753459
467.84,51.87864,-2.84271,0.02882661
467.94,51.88837,-2.84366,0.0292696
468.04,51.89809,-2.84405,0.02638584
468.14,51.90781,-2.84405,0.02755568
468.24,51.91764,-2.84407,0.02587009
468.34,51.92741,-2.84398,0.02847983
468.44,51.9372,-2.84485,0.02813611
468.54,51.94701,-2.84536,0.02816725
468.64,51.95686,-2.84537,0.0309126
468.74,51.96675,-2.84537,0.02936536
468.84,51.97658,-2.84538,0.0279259
468.94,51.98641,-2.84532,0.02737592
469.04,51.99625,-2.84578,0.0280992
469.14,52.0061,-2.84669,0.02777757
